Block,Time,DADRI_RF,PARBATI3,AURY_CRF,RAMPUR,DHAULIGNGA,JHAJJAR,KOTESHWR,RAPPB,UNCHAHAR4,ANTA_CRF,TANDA2,TANAKPUR,ANTA_RF,URI,DADRT2,AURY_RF,URI2,BSIUL,DADRI_LF,ANTA_GF,RIHAND2,CHAMERA3,UNCHAHAR1,SINGRAULI,UNCHAHAR2,SALAL,SINGRAULI_HYDRO,AURY_GF,TEHRI,RIHAND3,DULHASTI,RAPPC,NAPP,DADRI_CRF,RIHAND1,SEWA2,DADRI_GF,ANTA_LF,UNCHAHAR3,AURY_LF,KOLDAM,KISHANGANGA,CHAMERA2,NJPC,CHAMERA1,FSTPP I & II,TALA,KHSTPP-II,BRBCL,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,0.000000,229.535600,6.155204,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,5.831549,347.664800,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,28.444839,1.339182,0.753271,0.000000,29.889569,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.893916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.612003,0.000000,114.086684,14.407297,329.537250,23.322546,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,0.000000,229.535600,6.155204,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,5.831549,395.684800,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,28.444839,1.339182,0.753271,0.000000,29.889569,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.893916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.612003,0.000000,120.895152,14.407297,329.537250,23.322546,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,0.000000,229.535600,6.155204,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,5.831549,443.704800,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,28.444839,1.339182,0.753271,0.000000,29.889569,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.893916,0.000000,0.000000,0.000000,0.000000,18.189976,0.000000,8.612003,0.000000,120.895152,14.407297,329.537250,23.322546,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,0.000000,242.981200,12.310407,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,491.724800,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.817084,0.000000,0.000000,0.000000,12.648506,34.560954,0.000000,17.421752,0.000000,120.895152,14.407297,329.537250,33.421257,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,8.774249,287.627699,18.465611,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,539.744800,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,44.834353,118.768466,31.652579,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,21.410773,0.000000,0.000000,0.000000,12.648506,50.931933,0.000000,17.421752,0.000000,120.895152,14.407297,329.537250,33.421257,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,17.548498,335.647699,24.620814,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,33.929011,539.744800,0.000000,4.521755,1.056440,0.000000,0.000000,55.664688,9.294598,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,3.968661,0.000000,0.000000,21.410773,0.000000,0.000000,0.000000,25.297013,72.759904,7.966518,17.421752,0.000000,120.895152,14.407297,329.537250,33.421257,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,26.322747,378.397600,37.878176,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,33.929011,539.744800,0.000000,4.521755,12.525153,0.000000,0.000000,55.664688,27.911921,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,16.817084,0.000000,0.000000,0.000000,25.297013,109.139856,13.493005,17.421752,0.000000,120.895152,14.407297,329.537250,33.421257,0,0,0,0,0

27,06:30-06:45,0.000000,3.667768,0.000000,0.000000,26.322747,417.014252,37.878176,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,4.241126,597.177557,0.000000,4.521755,12.525153,0.000000,0.000000,55.664688,27.911921,0.000000,120.614235,40.711452,6.695909,0.753271,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,21.747452,0.000000,0.000000,0.000000,25.297013,127.329832,26.555060,17.421752,0.000000,120.895152,14.407297,339.261300,33.421257,0,0,0,0,0

28,06:45-07:00,0.000000,15.702936,0.000000,0.000000,26.322747,417.924399,37.878176,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,655.789094,0.000000,4.521755,12.525153,0.000000,0.000000,55.664688,27.911921,0.000000,120.614235,40.711452,53.567270,0.753271,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,131.877326,26.555060,17.421752,0.000000,120.895152,14.407297,353.479721,33.421257,0,0,0,0,0

29,07:00-07:15,0.000000,15.702936,0.000000,0.000000,26.322747,417.924399,37.878176,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,655.789094,0.000000,4.521755,12.525153,0.000000,0.000000,55.664688,27.911921,0.000000,120.614235,40.711452,53.567270,0.753271,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,134.787722,26.555060,17.421752,0.000000,120.895152,14.407297,367.593099,33.421257,0,0,0,0,0

30,07:15-07:30,0.000000,15.702936,0.000000,0.000000,26.322747,417.924399,37.878176,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,655.789094,0.000000,4.521755,12.525153,0.000000,0.000000,55.664688,27.911921,0.000000,120.614235,40.711452,53.567270,0.753271,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,134.787722,26.555060,17.421752,0.000000,120.895152,14.407297,376.686887,33.421257,0,0,0,0,0

31,07:30-07:45,0.000000,15.702936,0.000000,0.000000,17.548498,417.924399,37.878176,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,655.789094,0.000000,4.521755,12.525153,0.000000,0.000000,55.664688,27.911921,0.000000,120.614235,40.711452,53.567270,0.753271,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,109.139856,13.493005,17.421752,0.000000,131.542473,14.407297,384.250037,33.421257,0,0,0,0,0

32,07:45:08:00,0.000000,15.702936,0.000000,0.000000,17.548498,418.191526,17.518656,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,3.180845,655.789094,0.000000,4.521755,6.262576,0.000000,0.000000,55.664688,9.294598,0.000000,120.614235,40.713465,6.695909,0.753271,0.000000,44.834353,118.768466,31.652579,52.406147,0.000000,0.000000,88.356800,4.736789,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,83.946739,13.493005,17.421977,0.000000,141.131584,14.407297,391.813187,33.421257,0,0,0,0,0

33,08:00-08:15,0.000000,15.702936,0.000000,0.000000,8.774249,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,3.180845,655.789094,0.000000,4.521755,6.262576,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.713465,1.339182,0.753271,0.000000,44.834353,118.768466,31.652579,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,72.759904,8.345876,17.421977,0.000000,141.674006,14.407297,400.148930,33.421257,0,0,0,0,0

34,08:15-08:30,0.000000,3.667768,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,3.180845,655.789094,0.000000,4.521755,6.262576,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.713465,1.339182,0.753271,0.000000,44.834353,118.768466,31.652579,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,8.961492,32.741957,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,33.421257,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,3.180845,655.789094,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.713465,1.339182,0.753271,0.000000,44.834353,118.768466,31.652579,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,16.370978,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,33.421257,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,3.180845,655.789094,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.713465,1.339182,0.753271,0.000000,44.834353,118.768466,31.652579,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,33.421257,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,3.180845,655.789094,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.713465,1.339182,0.753271,0.000000,44.834353,118.768466,31.652579,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,33.421257,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,3.180845,655.789094,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.713465,1.339182,0.753271,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,33.421257,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,33.929011,655.789094,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.713465,1.339182,0.753271,0.000000,29.889569,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,33.421257,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,33.929011,655.789094,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.713465,1.339182,0.753271,0.000000,29.889569,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,33.421257,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,6.028335,0.000000,4.241126,655.789094,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.713465,1.339182,0.753271,0.000000,26.501278,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,33.421257,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,6.028335,0.000000,3.180845,655.789094,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.713465,1.339182,0.753271,0.000000,14.944784,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,33.421257,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,0.000000,417.924399,8.522590,0.000000,0.000000,0.000000,0.000000,6.028335,0.000000,3.180845,655.789094,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,12.101040,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,136.399273,14.407297,359.789850,33.421257,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,0.000000,417.924399,8.522590,0.000000,0.000000,0.000000,0.000000,6.028335,0.000000,3.180845,655.789094,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,136.399273,14.407297,345.744000,33.421257,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,0.000000,417.924399,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,655.789094,0.000000,6.459650,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,33.421257,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,0.000000,417.924399,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,655.789094,0.000000,16.019933,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,33.421257,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,0.000000,417.924399,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,655.789094,0.000000,23.771513,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,33.421257,0,0,0,0,0

