Block,Time,ANTA_LF,ANTA_RF,TEHRI,UNCHAHAR2,AURY_LF,URI2,NAPP,RAMPUR,KOLDAM,DADRI_GF,RIHAND2,DADRI_RF,RAPPB,SINGRAULI_HYDRO,SALAL,TANAKPUR,PARBATI3,DHAULIGNGA,SINGRAULI,CHAMERA1,CHAMERA3,DADRT2,KISHANGANGA,RAPPC,CHAMERA2,AURY_GF,RIHAND1,DADRI_CRF,KOTESHWR,SEWA2,BRBCL,KHSTPP-I,KHSTPP-II,SASAN,FSTPP I & II,TALA,AURY_RF,UNCHAHAR1,TANDA2,UNCHAHAR3,DULHASTI,ANTA_GF,ANTA_CRF,UNCHAHAR4,JHAJJAR,AURY_CRF,BSIUL,RIHAND3,URI,NJPC,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net

41,10:00-10:15,0.000000,0.000000,0.000000,34.747045,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.752926,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,8.906173,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,10.927039,5.174307,18.404117,38.097125,0.000000,0.000000,2.345202,253.510736,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.752926,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,8.906173,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,10.833029,5.174307,15.656218,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.752926,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,8.906173,18.155756,18.738806,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,15.656218,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.752926,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,8.906173,18.155756,17.256556,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,15.656218,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.752926,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,8.906173,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,18.645832,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.752926,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,8.906173,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,18.645832,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.752926,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,8.906173,18.155756,19.314039,39.018529,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,18.645832,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.752926,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,8.906173,18.155756,19.314039,39.018529,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,18.645832,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,39.018529,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,18.645832,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,39.018529,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,18.645832,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,18.645832,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,18.645832,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,12.594273,60.876730,33.050117,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,24.756227,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,15.656218,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,18.891410,60.876730,34.116250,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,24.138541,0.000000,36.590874,49.583614,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,15.656218,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,18.891410,60.876730,34.116250,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,24.138541,0.000000,36.590874,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,15.656218,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,18.891410,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,15.656218,38.097125,0.000000,0.000000,2.345202,244.819436,0.000000,18.891410,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,29.938438,0.000000,36.590874,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,13.820519,0.000000,0.000000,9.896300,5.174307,18.645832,19.048563,0.000000,0.000000,2.345202,244.819436,0.000000,18.891410,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,38.560980,0.000000,36.590874,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,0.000000,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,0.000000,0.000000,0.000000,2.984013,276.687536,0.000000,18.891410,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,38.560980,0.000000,36.590874,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.865943,0.000000,0.000000,144.844329,0.000000,11.200881,369.759384,5.305275,32.748337,0.000000,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,0.000000,0.000000,0.000000,2.984013,296.001536,0.000000,18.891410,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,38.560980,0.000000,36.590874,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.742237,0.000000,0.000000,144.844329,10.604352,11.200881,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,0.000000,0.000000,0.000000,2.984013,315.315536,0.000000,18.891410,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,38.560980,0.000000,36.590874,49.583614,2.052402,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.742237,0.000000,0.000000,144.844329,27.134934,11.200881,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,0.000000,18.155756,19.314039,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,0.000000,0.000000,0.000000,2.984013,296.001536,0.000000,18.891410,60.876730,34.116250,53.159215,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,38.560980,0.000000,36.590874,49.583614,2.052402,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,0.742237,0.000000,0.000000,144.844329,27.134934,11.200881,369.759384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,0.000000,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,19.048563,0.000000,0.000000,2.984013,324.006836,0.000000,12.594273,60.876730,34.116250,53.159215,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,38.560980,0.000000,36.590874,49.583614,2.052402,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,2.103005,0.000000,0.000000,138.428406,27.134934,11.200881,408.387384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,0.000000,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,19.048563,0.000000,0.000000,2.984013,324.006836,0.000000,6.297137,60.876730,34.116250,53.159215,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,43.366328,0.000000,36.590874,49.583614,2.052402,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,2.103005,0.000000,0.000000,138.428406,27.134934,11.200881,456.672384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,0.000000,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,19.048563,0.000000,0.000000,2.984013,342.355136,0.000000,6.297137,60.876730,34.116250,53.159215,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,43.366328,0.000000,36.590874,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,2.721536,0.000000,0.000000,138.428406,40.702401,11.200881,495.300384,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,0.000000,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,19.048563,0.000000,0.000000,2.984013,360.703436,0.000000,6.297137,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,38.560980,0.000000,36.590874,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,2.721536,0.000000,0.000000,138.428406,40.702401,11.200881,463.921295,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,0.000000,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,38.097125,0.000000,0.000000,2.984013,352.012136,0.000000,6.297137,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,38.560980,0.000000,33.949023,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,2.721536,0.000000,0.000000,138.428406,40.702401,11.200881,420.941484,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,0.000000,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,32.627559,0.000000,0.000000,2.984013,352.012136,0.000000,6.297137,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,38.560980,0.000000,33.949023,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,50.496453,2.721536,0.000000,0.000000,138.428406,40.702401,22.401763,420.941484,5.305275,32.748337,15.612094,0.000000,93.726924,0.000000,0.000000,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.896300,5.174307,23.944145,32.627559,0.000000,0.000000,2.984013,378.086036,0.000000,6.297137,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,38.560980,0.000000,33.949023,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,39.275019,2.721536,0.000000,0.000000,138.428406,40.702401,22.401763,409.749021,5.305275,32.748337,31.224190,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.944585,5.174307,24.079343,32.627559,0.000000,0.000000,2.984013,398.365736,0.000000,6.297137,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,38.560980,0.000000,33.949023,49.583614,1.026201,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,39.275019,2.721536,0.000000,0.000000,138.428406,40.702401,22.401763,454.779612,5.305275,32.748337,31.224190,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.944585,5.174307,24.079343,32.627559,0.000000,0.000000,2.984013,398.365736,0.000000,6.297137,60.876730,34.116250,26.579607,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,11.696133,38.560980,0.000000,36.590874,49.583614,2.052402,0.000000,0.000000,120.113766,0.000000,0.000000,0.000000,39.275019,3.958597,0.000000,0.000000,138.428406,40.702401,22.401763,499.810203,5.305275,32.748337,31.224190,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.944585,5.174307,24.079343,32.627559,0.000000,0.000000,2.984013,398.365736,0.000000,6.297137,60.876730,34.116250,53.159215,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,23.392265,38.560980,0.000000,36.590874,49.583614,3.732991,1.809430,0.000000,120.113766,0.000000,0.000000,0.000000,39.275019,3.587479,0.000000,9.118605,138.428406,40.702401,22.401763,499.810203,5.305275,32.748337,31.224190,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.944585,5.174307,24.079343,32.627559,0.000000,0.000000,2.984013,374.223236,0.000000,6.297137,60.876730,34.116250,96.848772,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,23.392265,38.560980,0.000000,36.590874,49.583614,3.732991,2.148698,0.000000,120.113766,0.000000,0.000000,0.000000,39.275019,2.350417,0.000000,18.237210,138.428406,40.702401,22.401763,499.810203,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.944585,5.174307,24.079343,32.627559,0.000000,0.000000,2.984013,374.223236,0.000000,6.297137,60.876730,34.116250,96.848772,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,35.088399,38.560980,0.000000,36.590874,49.583614,5.131004,2.148698,0.000000,120.113766,0.000000,0.000000,0.000000,42.641449,2.350417,0.000000,27.355815,138.428406,40.702401,22.401763,499.810203,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,17.785104,0.000000,0.000000,9.944585,5.174307,24.079343,32.627559,0.000000,0.000000,2.984013,345.252236,0.000000,6.297137,60.876730,34.116250,132.898038,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,47.400117,38.560980,0.000000,36.590874,49.583614,5.934117,2.193933,0.000000,120.113766,0.000000,0.000000,0.000000,76.653616,5.690484,0.000000,42.042848,138.428406,40.702401,33.636541,499.810203,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,18.925618,18.155756,19.314035,44.807592,143.213310,404.406189,20.072926,0.000000,0.000000,9.944585,5.174307,24.079343,57.145687,0.000000,0.000000,2.984013,345.252236,0.000000,18.891410,60.876730,34.116250,153.881939,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,47.400117,38.560980,0.000000,36.590874,49.583614,5.934117,4.478339,0.000000,120.113766,0.000000,0.000000,0.000000,76.653616,5.690484,3.683535,42.042848,138.428406,40.702401,33.636541,499.810203,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,18.925618,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,9.944585,5.174307,24.079343,57.145687,0.000000,0.000000,2.984013,345.252236,0.000000,18.891410,60.876730,34.116250,153.881939,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,47.400117,43.366328,0.000000,36.590874,49.583614,5.934117,6.717508,0.000000,120.113766,0.000000,0.000000,0.000000,76.653616,5.690484,18.924528,42.042848,138.428406,40.702401,33.636541,553.242384,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,18.925618,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,10.927039,5.174307,26.670454,57.145687,0.000000,0.000000,2.984013,421.542536,0.000000,18.891410,60.876730,34.116250,153.881939,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,47.400117,43.366328,0.000000,36.590874,49.583614,5.934117,8.956677,0.000000,120.113766,0.000000,0.000000,0.000000,76.653616,5.690484,18.924528,42.042848,138.428406,40.702401,33.636541,580.281984,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,18.925618,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,10.927039,5.174307,26.690964,57.145687,0.000000,0.000000,2.984013,426.371036,0.000000,18.891410,60.876730,34.116250,153.881939,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,47.400117,43.366328,0.000000,36.590874,49.583614,5.934117,8.956677,0.000000,120.113766,0.000000,0.000000,0.000000,76.653616,5.690484,18.924528,42.042848,143.897028,40.702401,33.636541,588.973284,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,18.925618,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,26.690964,57.145687,0.000000,0.000000,2.984013,426.371036,0.000000,0.000000,60.876730,34.116250,153.881939,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,47.400117,43.366328,0.000000,36.590874,49.583614,5.934117,8.956677,0.000000,120.113766,0.000000,0.000000,0.000000,76.653616,5.690484,18.924528,42.042848,144.844329,40.702401,33.636541,562.899384,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,18.925618,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,26.690964,57.145687,0.000000,0.000000,2.984013,398.365736,0.000000,0.000000,60.876730,34.116250,153.881939,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,47.400117,43.366328,0.000000,35.492161,49.583614,5.934117,8.956677,0.000000,120.113766,0.000000,0.000000,0.000000,76.653616,5.690484,18.924528,42.042848,144.844329,40.702401,33.636541,555.173784,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,18.925618,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,23.818604,57.145687,0.000000,0.000000,2.984013,345.252236,0.000000,0.000000,60.876730,34.116250,153.881939,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,47.400117,43.366328,0.000000,35.492161,49.583614,5.131004,8.956677,0.000000,120.113766,0.000000,0.000000,0.000000,76.653616,5.690484,18.924528,42.042848,144.844329,40.702401,33.636541,538.756884,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,18.925618,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,23.818604,57.145687,0.000000,0.000000,2.984013,345.252236,0.000000,0.000000,60.876730,34.116250,132.898038,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,47.400117,43.366328,0.000000,36.590874,49.583614,5.131004,6.717508,0.000000,120.113766,0.000000,0.000000,0.000000,21.320725,0.247412,3.683535,19.453023,144.844329,38.145150,33.636541,576.419184,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,23.818604,32.627559,0.000000,0.000000,2.984013,251.579336,0.000000,0.000000,60.876730,34.116250,132.898038,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,47.400117,43.366328,0.000000,36.590874,49.583614,4.030442,6.717508,0.000000,120.113766,0.000000,0.000000,0.000000,20.198581,0.247412,0.000000,19.453023,144.844329,38.145150,33.636541,586.076184,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,23.818604,16.313780,0.000000,0.000000,2.984013,251.579336,0.000000,0.000000,60.876730,34.116250,104.381455,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,47.400117,43.366328,0.000000,35.492161,49.583614,4.030442,6.717508,0.000000,120.113766,0.000000,0.000000,0.000000,20.198581,0.247412,0.000000,19.453023,144.844329,38.145150,33.636541,589.233926,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,20.828990,16.313780,0.000000,0.000000,2.984013,306.624236,0.000000,0.000000,60.876730,34.116250,104.381455,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,47.400117,43.366328,0.000000,35.492161,49.583614,4.030442,6.717508,0.000000,120.113766,0.000000,0.000000,0.000000,20.198581,0.247412,0.000000,19.453023,144.844329,38.145150,33.636541,589.233926,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,23.818604,16.313780,0.000000,0.000000,2.984013,306.624236,0.000000,0.000000,60.876730,34.116250,104.381455,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,47.400117,43.366328,0.000000,32.405886,49.583614,5.131004,6.717508,0.000000,120.113766,0.000000,0.000000,0.752926,21.320725,0.247412,0.000000,19.453023,144.844329,38.145150,33.636541,589.233926,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,26.439591,32.627559,0.000000,0.000000,2.984013,345.824413,0.000000,0.000000,60.876730,34.116250,132.898038,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,47.400117,43.366328,0.000000,32.405886,49.583614,5.458198,8.956677,0.000000,120.113766,0.000000,0.000000,0.752926,76.653616,1.731886,0.000000,31.532136,144.844329,40.702401,33.636541,589.233926,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,28.388426,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,26.690964,57.145687,0.000000,0.000000,2.984013,355.481413,0.000000,0.000000,60.876730,34.116250,141.291598,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,47.400117,43.366328,0.000000,36.590874,49.583614,5.815138,8.956677,0.000000,120.113766,0.000000,0.000000,0.752926,76.653616,1.731886,0.000000,31.532136,144.844329,40.702401,33.636541,589.233926,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,28.388426,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,0.000000,5.174307,26.690964,57.145687,0.000000,0.000000,2.984013,394.109413,0.000000,0.000000,60.876730,34.116250,150.653646,0.000000,0,0,0,0,0

