Block,Time,CHAMERA2,RAPPC,SEWA2,UNCHAHAR4,CHAMERA1,RAMPUR,AURY_GF,DADRI_LF,SINGRAULI,RIHAND1,CHAMERA3,RIHAND2,UNCHAHAR2,URI2,DULHASTI,PARBATI3,TEHRI,AURY_RF,DHAULIGNGA,NJPC,KOTESHWR,RIHAND3,DADRI_GF,NAPP,KISHANGANGA,TANDA2,DADRI_RF,TANAKPUR,ANTA_CRF,AURY_LF,SALAL,BSIUL,ANTA_LF,ANTA_GF,ANTA_RF,UNCHAHAR1,UNCHAHAR3,JHAJJAR,DADRT2,SINGRAULI_HYDRO,KOLDAM,URI,DADRI_CRF,AURY_CRF,RAPPB,KUDGI,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
13,03:00-03:15,40.491409,54.578451,16.044749,0.194433,40.765623,0.218468,0.000000,0.000000,137.342400,76.524864,29.570778,115.667448,29.827674,32.762446,50.282028,0.000000,25.412092,0.000000,9.257700,19.166451,16.333011,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,0.000000,0.000000,0.000000,0.000000,11.065586,9.703627,579.066509,350.268482,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,88.02,14.145493,41.682908,0.000000,15.242743,405.034344,142.676992,0,0,0,0,0

14,03:15-03:30,40.491409,54.578451,16.044749,0.194433,40.765623,0.218468,0.000000,0.000000,137.342400,76.524864,29.570778,115.667448,29.827674,32.762446,50.282028,0.000000,25.412092,0.000000,9.257700,19.166451,16.333011,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,0.000000,0.000000,0.000000,0.000000,11.065586,9.703627,579.066509,350.268482,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,87.05,14.145493,41.683418,0.000000,15.242743,405.034344,142.676992,0,0,0,0,0

15,03:30-03:45,40.491409,54.578451,16.044749,0.194433,40.765623,0.218468,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,29.827674,32.762446,50.282028,0.000000,25.412092,0.000000,9.257700,19.166451,16.333011,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,0.000000,0.000000,0.000000,0.000000,11.065586,9.703627,470.256509,350.268482,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,86.08,14.145493,41.427594,0.000000,15.242743,405.034344,142.676992,0,0,0,0,0

16,03:45-04:00,40.491409,54.578451,16.044749,0.194433,40.765623,0.218468,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,29.827674,32.762446,50.282028,0.000000,25.412092,0.000000,9.257700,19.166451,16.333011,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,0.000000,0.000000,0.000000,0.000000,11.065586,11.166148,332.208150,350.268482,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,85.11,14.145493,41.427594,0.000000,15.242743,405.034344,142.676992,0,0,0,0,0

17,04:00-04:15,40.491409,54.578451,16.044749,0.194433,40.765623,0.218468,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,29.827674,32.762446,50.282028,0.000000,25.412092,0.000000,9.257700,19.166451,16.333011,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,6.338835,0.000000,0.000000,0.000000,10.684111,11.166148,235.488150,350.268482,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,78.34,14.145493,28.213224,0.000000,15.242743,405.034344,94.522231,0,0,0,0,0

18,04:15-04:30,40.491409,54.578451,16.044749,0.194433,40.765623,0.218468,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,29.827674,32.762446,50.282028,0.000000,16.941394,0.000000,9.257700,19.166451,8.166506,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,6.338835,0.000000,0.000000,0.000000,10.684111,11.166148,303.192150,350.268482,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,79.31,14.145493,28.213224,0.000000,15.242743,405.034344,94.522231,0,0,0,0,0

19,04:30-04:45,40.491409,54.578451,16.044749,0.194433,40.765623,0.218468,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,29.827674,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,19.166451,8.166506,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,6.338835,0.000000,0.000000,0.000000,10.531981,10.091505,303.192150,350.268482,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,78.34,14.145493,28.213224,0.000000,15.242743,405.034344,94.522231,0,0,0,0,0

20,04:45-05:00,40.491409,54.578451,16.044749,0.194433,40.765623,0.218468,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,29.827674,32.762446,50.282028,3.238175,0.000000,0.000000,9.257700,19.166451,8.166506,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,6.338835,0.000000,0.000000,0.000000,10.531981,10.091505,412.002150,350.268482,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,80.28,14.145493,28.213224,0.000000,15.242743,405.034344,94.522231,0,0,0,0,0

21,05:00-05:15,40.491409,54.578451,16.044749,0.194433,40.765623,0.538369,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,29.827674,32.762446,50.282028,9.066891,0.000000,0.000000,9.257700,47.341134,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,6.338835,0.000000,0.000000,0.000000,8.724047,10.091505,412.002150,354.841456,0.976282,0.474635,51.253862,0.000000,0.000000,0.000000,80.28,14.145493,28.213224,0.000000,15.242743,405.034344,94.522231,0,0,0,0,0

22,05:15-05:30,40.491409,54.578451,16.044749,0.194433,40.765623,0.807552,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,29.827674,32.762446,50.282028,50.645060,0.000000,0.000000,9.257700,71.011701,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,6.338835,0.000000,0.000000,0.000000,10.531981,10.091505,380.568150,354.841456,0.976282,1.002666,51.253862,0.000000,0.000000,0.000000,81.24,14.145493,28.213224,0.000000,15.242743,405.034344,94.522231,0,0,0,0,0

23,05:30-05:45,40.491409,54.578451,16.044749,0.205563,40.765623,1.076737,0.000000,0.000000,137.342400,90.259104,19.693986,115.667448,29.827674,32.762446,50.282028,50.645060,0.000000,0.000000,9.257700,94.682268,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,10.698742,13.224899,475.871514,363.772050,0.976282,1.174721,47.516602,0.000000,0.000000,0.000000,81.24,14.145493,28.213224,0.000000,17.007245,405.034344,94.522231,0,0,0,0,0

24,05:45-06:00,40.491409,54.578451,16.044749,0.205563,40.765623,1.076737,0.000000,0.000000,137.342400,90.259104,19.693986,115.667448,29.827674,32.762446,50.282028,50.645060,0.000000,0.000000,9.257700,94.682268,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,10.698742,13.224899,496.632150,363.772050,0.976282,0.949271,47.516602,0.000000,0.000000,0.000000,78.34,14.145493,28.213224,0.000000,18.282788,405.034344,94.522231,0,0,0,0,0

25,06:00-06:15,40.491409,54.578451,16.044749,0.206409,40.765623,0.838763,0.000000,0.000000,137.342400,90.259104,29.570778,115.667448,23.282052,32.762446,50.282028,50.645060,0.000000,0.000000,9.257700,73.790837,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,10.698742,13.224899,410.109625,363.772050,0.976282,0.949271,47.516602,0.000000,0.000000,0.000000,82.21,14.145493,28.213224,0.000000,14.508000,405.034344,94.522231,0,0,0,0,0

26,06:15-06:30,40.491409,54.578451,16.044749,0.206409,40.765623,0.838763,0.000000,0.000000,137.342400,90.259104,29.570778,115.667448,23.282052,32.762446,50.282028,50.645060,0.000000,0.000000,9.257700,73.790837,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,1.734576,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,10.698742,13.224899,303.192150,363.772050,0.976282,0.949271,47.516602,0.000000,0.000000,0.000000,82.21,14.145493,28.213224,0.000000,14.508000,405.034344,94.522231,0,0,0,0,0

27,06:30-06:45,40.491409,54.578451,16.044749,0.358554,40.765623,1.076737,0.000000,0.000000,137.342400,90.259104,29.570778,115.667448,23.282052,32.762446,50.282028,50.645060,0.000000,0.000000,18.515401,94.682268,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,10.698742,13.224899,235.488150,363.772050,0.976282,1.762084,47.516602,0.000000,0.000000,0.000000,88.98,14.145493,28.213224,0.000000,14.508000,405.034344,94.522231,0,0,0,0,0

28,06:45-07:00,40.491409,54.578451,16.044749,0.358554,40.765623,1.076737,0.000000,0.000000,137.342400,90.259104,29.570778,115.667448,10.702938,32.762446,50.282028,6.476350,0.000000,0.000000,18.515401,94.682268,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,10.698742,13.224899,235.488150,363.772050,0.976282,1.762084,47.516602,0.000000,0.000000,0.000000,91.88,2.901600,11.606400,0.000000,14.508000,405.034344,72.786346,0,0,0,0,0

29,07:00-07:15,40.491409,54.578451,16.044749,0.358554,40.765623,1.076737,0.000000,0.000000,137.342400,90.259104,29.570778,115.667448,10.702938,32.762446,50.282028,3.238175,0.000000,0.000000,18.515401,94.682268,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,10.698742,13.224899,235.488150,363.772050,0.976282,1.762084,47.516602,0.000000,0.000000,0.000000,82.52,2.901600,11.606400,0.000000,14.508000,405.034344,56.127232,0,0,0,0,0

30,07:15-07:30,40.491409,54.578451,16.044749,0.358554,40.765623,1.076737,0.000000,0.000000,137.342400,90.259104,29.570778,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,18.515401,94.682268,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,10.698742,13.224899,235.488150,363.772050,0.976282,1.762084,47.516602,0.000000,0.000000,0.000000,86.08,2.901600,11.606400,0.000000,14.508000,405.034344,38.688000,0,0,0,0,0

31,07:30-07:45,40.491409,54.578451,16.044749,0.387571,40.765623,1.076737,0.000000,0.000000,137.342400,90.259104,29.570778,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,18.515401,94.682268,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,11.099425,13.637746,235.488150,363.772050,0.976282,1.174721,47.516602,0.000000,0.000000,0.000000,92.85,2.901600,11.606400,0.000000,14.508000,405.034344,38.688000,0,0,0,0,0

32,07:45:08:00,40.491409,54.578451,16.044749,0.387571,40.765623,0.807552,0.000000,0.000000,137.342400,90.259104,29.570778,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,71.011701,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,11.099425,13.637746,235.488150,363.772050,0.976282,0.587361,47.516602,0.000000,0.000000,0.000000,103.49,2.901600,11.606400,0.000000,14.508000,405.034344,38.688000,0,0,0,0,0

33,08:00-08:15,40.491409,54.578451,16.044749,0.387571,40.765623,0.807552,0.000000,0.000000,137.342400,76.527446,29.570778,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,71.011701,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,11.099425,13.637746,235.488150,363.772050,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,111.23,2.901600,11.606400,0.000000,14.508000,405.034344,38.688000,0,0,0,0,0

34,08:15-08:30,40.491409,54.578451,16.044749,0.387571,40.765623,0.538369,0.000000,0.000000,137.342400,76.527446,29.570778,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,47.341134,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,11.099425,13.637746,235.488150,363.772050,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,122.83,2.901600,11.606400,0.000000,14.508000,405.034344,38.688000,0,0,0,0,0

35,08:30-08:45,40.491409,54.578451,16.044749,0.387571,40.765623,0.538369,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,47.341134,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,12.677671,0.000000,0.000000,0.000000,11.099425,13.637746,235.335332,363.772050,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,130.57,8.806163,25.079883,0.000000,14.508000,405.034344,86.842760,0,0,0,0,0

36,08:45:09:00,40.491409,54.578451,16.044749,0.387571,40.765623,0.538369,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,47.341134,0.000000,121.185604,0.000000,40.846234,1.391636,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,6.338835,0.000000,0.000000,0.000000,11.099425,13.637746,235.335332,363.772050,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,130.57,8.806163,25.079883,0.000000,14.508000,405.034344,86.842760,0,0,0,0,0

37,09:00:09:15,40.491409,54.578451,16.044749,0.387571,40.765623,0.269184,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,23.670567,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,6.338835,0.000000,0.000000,0.000000,11.099425,13.637746,235.335332,364.160565,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,130.57,8.806163,25.079883,0.000000,14.508000,405.034344,86.842760,0,0,0,0,0

38,09:15-09:30,40.491409,54.578451,16.044749,0.387571,40.765623,0.234073,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,0.000000,20.603935,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,65.185411,6.338835,0.000000,0.000000,0.000000,11.099425,13.637746,235.335332,364.160565,0.976282,0.000000,51.253862,0.000000,0.000000,0.000000,130.57,8.806163,25.079883,0.000000,14.508000,405.034344,86.842760,0,0,0,0,0

39,09:30-09:45,40.491409,54.578451,16.044749,0.390227,40.765623,0.000000,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,64.623468,6.338835,0.000000,0.000000,0.000000,11.589972,13.674274,235.335332,364.163082,0.976282,0.000000,51.253862,0.000000,0.000000,0.000000,135.41,8.806163,35.777985,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

40,09:45-10:00,40.491409,54.578451,16.044749,0.390227,40.765623,0.000000,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,10.702938,32.762446,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,64.623468,6.338835,0.000000,0.000000,0.000000,11.589972,13.674274,235.335332,364.163082,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,14.958232,35.777985,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

41,10:00-10:15,40.491409,54.578451,16.044749,0.390227,27.125124,0.000000,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,10.702938,33.308487,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,11.589972,13.674274,235.238612,364.163082,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,14.958232,35.777985,0.000000,14.508000,405.034344,120.467178,0,0,0,0,0

42,10:15-10:30,40.491409,54.578451,16.044749,0.390227,13.524358,0.000000,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,23.282052,33.308487,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,11.589972,13.674274,235.238612,364.163082,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,14.958232,35.777985,0.000000,14.508000,405.034344,120.467178,0,0,0,0,0

43,10:30-10:45,26.994273,54.578451,16.044749,0.078343,0.000000,0.000000,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,23.282052,33.308487,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,51.698774,0.000000,0.000000,0.000000,0.000000,8.724144,13.674274,283.598612,364.163082,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,14.958232,35.777985,0.000000,14.508000,405.034344,120.467178,0,0,0,0,0

44,10:45-11:00,26.994273,54.578451,16.044749,0.078343,0.000000,0.000000,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,23.282052,33.308487,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,51.698774,0.000000,0.000000,0.000000,0.000000,8.724144,13.674274,283.598612,364.160565,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,14.958232,35.777985,0.000000,14.508000,405.034344,120.467178,0,0,0,0,0

45,11:00-11:15,26.994273,54.578451,16.044749,0.078343,0.000000,0.000000,0.000000,0.000000,137.342400,76.524864,19.693986,115.667448,23.282052,33.308487,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,51.698774,0.000000,0.000000,0.000000,0.000000,8.724144,13.674274,302.942612,364.550835,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,14.958232,35.777985,0.000000,14.508000,405.034344,120.467178,0,0,0,0,0

46,11:15-11:30,26.994273,54.578451,16.044749,0.078343,0.000000,0.000000,0.000000,0.000000,137.342400,76.512967,19.693986,115.667448,23.282052,33.308487,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,51.698774,0.000000,0.000000,0.000000,0.000000,8.724144,13.674274,302.942612,364.550835,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,14.958232,35.777985,0.000000,14.508000,405.034344,120.467178,0,0,0,0,0

