Block,Time,RIHAND2,CHAMERA3,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,URI2,TEHRI,SINGRAULI_HYDRO,UNCHAHAR3,BSIUL,RAPPB,CHAMERA1,URI,TANAKPUR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,41.952,6.405,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

2,00:15-00:30,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,41.952,6.405,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

3,00:30-00:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,35.328,6.405,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

4,00:45-01:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,35.328,6.405,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

5,01:00-01:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,35.328,6.405,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

6,01:15-01:30,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,35.328,6.405,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

7,01:30-01:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,35.328,0,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

8,01:45-02:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,35.328,0,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

9,02:00-02:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,41.952,0,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

10,02:15-02:30,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

11,02:30-02:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,35.328,0,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

12,02:45-03:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,35.328,0,24.402,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

13,03:00-03:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,35.328,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

14,03:15-03:30,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,35.328,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

15,03:30-03:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,35.328,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

16,03:45-04:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

17,04:00-04:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

18,04:15-04:30,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,35.328,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

19,04:30-04:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,18.94,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,14.04936,35.328,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

20,04:45-05:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,37.88,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,14.04936,35.328,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

21,05:00-05:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,37.88,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,6.426,0.66955,26.39091,1.1,0,28.09872,35.328,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

22,05:15-05:30,118.125,0,0,0,44.0016,3.3325,653.1525,8.381,0,0,92,679.485732,16.478852,0,37.88,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,12.915,0.66955,26.39091,1.1,0,42.14808,35.328,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

23,05:30-05:45,118.125,0,0,0,44.0016,13.17004,653.1525,8.381,0,0,92,679.485732,16.478852,0,37.88,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,25.83,0.66955,26.39091,1.1,0,42.14808,35.328,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

24,05:45-06:00,118.125,9.67784,0,0,44.0016,13.17004,653.1525,8.381,0,0,92,679.485732,16.478852,0,56.82,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,25.83,0.66955,26.39091,1.1,0,42.14808,41.952,0,12.782,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,418.77

25,06:00-06:15,118.125,19.35568,0,0,44.0016,26.34008,653.1525,16.762,0,0,92,679.485732,16.478852,0,56.82,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,38.745,0.66955,26.39091,6.5208,0,42.14808,41.952,0,15.106,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,393.75

26,06:15-06:30,118.125,29.062808,0,0,44.0016,39.51012,653.1525,24.65,0,0,92,679.485732,32.957704,0,93.5636,53.9325,0,123.665625,137.625,42.392196,15.804048,10.91181,0,31.897382,51.66,0.66955,26.39091,19.5624,0,42.14808,35.328,0,53.452,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,371.25

27,06:30-06:45,118.125,29.062808,0,0,44.0016,39.51012,653.1525,24.65,0,0,92,679.485732,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,51.66,0.66955,26.39091,19.5624,0,42.14808,35.328,0,53.452,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

28,06:45-07:00,118.125,29.062808,0,0,44.0016,39.51012,653.1525,24.65,0,0,92,679.485732,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,51.66,0.66955,26.39091,19.5624,0,42.14808,35.328,0,53.452,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

29,07:00-07:15,118.125,29.062808,0,0,44.0016,39.51012,652.6525,24.65,0,0,92,679.485732,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,51.66,0.66955,26.39091,19.5624,0,42.14808,35.328,0,53.452,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

30,07:15-07:30,118.125,29.062808,0,0,44.0016,39.51012,652.6525,24.65,0,0,92,679.185732,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,51.66,0.66955,26.39091,19.5624,0,42.14808,35.328,0,53.452,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

