Block,Time,RAPPB,AURY_RF,DADRI_RF,RAMPUR,PARBATI3,RAPPC,JHAJJAR,DADRI_LF,ANTA_CRF,ANTA_GF,DADRT2,TANAKPUR,RIHAND3,BSIUL,AURY_GF,UNCHAHAR1,TANDA2,KOTESHWR,UNCHAHAR4,RIHAND1,TEHRI,NJPC,KISHANGANGA,DHAULIGNGA,UNCHAHAR2,AURY_CRF,DULHASTI,URI2,SINGRAULI_HYDRO,SEWA2,URI,DADRI_CRF,SALAL,DADRI_GF,NAPP,AURY_LF,RIHAND2,CHAMERA1,SINGRAULI,ANTA_RF,CHAMERA2,UNCHAHAR3,KOLDAM,CHAMERA3,ANTA_LF,FSTPP I & II,KHSTPP-I,BRBCL,KHSTPP-II,TALA,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.000000,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,0.000000,0.000000,0.000000,0.000000,23.088000,0.000000,0.000000,4.529288,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,34.932144,0.000000,113.636250,0.000000,121.964573,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,23.088000,11.938988,78.056680,0.000000,402.856740,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.000000,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,0.000000,0.000000,0.000000,0.000000,23.088000,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,35.034886,0.000000,113.636250,0.000000,121.964573,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,23.088000,14.251412,82.732000,0.000000,402.856740,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.000000,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,0.000000,0.000000,0.000000,0.000000,23.088000,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,35.034886,0.000000,113.636250,0.000000,121.964573,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,23.088000,15.846107,82.732000,0.000000,402.856740,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.000000,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,0.000000,0.000000,0.000000,0.000000,23.088000,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,34.315694,0.000000,113.636250,0.000000,121.964573,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,23.088000,16.731747,82.732000,0.000000,402.856740,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.000000,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,0.000000,0.000000,0.000000,0.000000,23.088000,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,34.315694,0.000000,113.636250,0.000000,121.964573,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,23.088000,19.032675,82.732000,0.000000,402.856740,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.246464,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,0.000000,0.000000,0.000000,0.000000,23.088000,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,34.521178,0.000000,113.636250,0.000000,121.964573,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,23.088000,19.240016,82.732000,0.000000,402.856740,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.246464,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,0.000000,0.000000,0.000000,0.000000,23.088000,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,34.521178,0.000000,113.636250,0.000000,121.964573,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,23.088000,17.037011,82.732000,0.000000,402.856740,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.246464,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,0.000000,0.000000,0.000000,0.000000,23.088000,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,34.726661,0.000000,113.636250,0.000000,121.964573,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,23.088000,18.969040,82.732000,0.000000,402.856740,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.246464,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,14.242410,21.864336,0.000000,0.000000,23.088000,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,34.726661,0.000000,113.636250,0.000000,121.964573,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,23.088000,17.501916,82.732000,0.000000,402.856740,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.246464,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,14.242410,21.864336,0.000000,0.000000,23.088000,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,34.932144,0.000000,113.636250,0.000000,121.964573,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,27.586889,17.606091,101.972000,0.000000,402.856740,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,0.246464,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,60.823027,14.242410,21.864336,0.000000,0.000000,23.088000,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,34.932144,0.000000,113.636250,0.000000,133.745648,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,11.544000,27.586889,19.240016,101.972000,0.000000,402.856740,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,230.880000,0.000000,0.000000,0.000000,359.788000,6.777771,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,88.504000,28.484820,21.864336,0.000000,0.000000,27.903099,0.000000,0.000000,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,35.137627,0.000000,113.636250,0.000000,134.016220,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,13.530966,30.318200,19.240016,117.816236,0.000000,402.856740,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,266.474000,0.000000,0.000000,0.000000,359.788000,6.777771,58.512496,0.000000,0.000000,12.506000,0.000000,8.726494,0.000000,88.504000,28.484820,45.004092,0.000000,0.000000,27.903099,0.000000,15.852656,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,35.137627,0.000000,113.636250,0.000000,134.016220,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,13.814320,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,355.719510,0.000000,0.000000,0.000000,427.131368,6.777771,58.512496,0.000000,0.000000,18.398827,0.000000,8.726494,0.000000,88.504000,28.484820,68.052746,0.000000,0.000000,33.740086,0.000000,15.852656,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,35.343110,0.000000,113.636250,0.000000,134.016220,0.000000,0.000000,19.859548,0.000000,0.000000,0.000000,19.316693,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,416.814518,0.000000,0.000000,0.000000,529.393314,6.777771,58.512496,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,28.484820,90.008183,0.000000,0.000000,40.779276,0.000000,15.852656,0.000000,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,35.343110,0.000000,113.636250,6.307834,134.016220,0.000000,3.205865,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,652.858730,6.777771,58.512496,1.058200,0.000000,20.990840,0.000000,26.179483,0.000000,88.504000,42.727230,90.008183,0.000000,8.260213,40.779276,0.000000,15.852656,0.000000,0.846541,5.078090,2.124096,0.000000,6.707064,0.000000,35.548594,0.000000,113.636250,13.507885,134.016220,0.000000,6.411730,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,6.777771,58.512496,12.546019,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,90.008183,0.000000,15.249624,40.779276,0.000000,31.705311,0.000000,0.846541,7.694076,25.489152,0.000000,53.656512,0.000000,35.548594,0.000000,113.636250,27.030969,134.016220,0.000000,38.008735,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,58.512496,12.546019,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,90.008183,0.000000,17.577733,40.779276,0.000000,31.705311,0.000000,0.846541,7.694076,25.489152,0.000000,53.656512,0.000000,35.754077,0.000000,113.636250,27.030969,131.854125,0.000000,38.008735,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,18.878378,141.664986,0.000000,402.856740,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,58.512496,12.546019,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,90.008183,0.000000,17.577733,40.779276,0.000000,31.705311,0.000000,0.846541,7.694076,2.124096,0.000000,53.656512,0.000000,35.754077,0.000000,113.636250,27.030969,131.854125,0.000000,38.008735,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.476220,12.546019,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,90.008183,0.000000,26.366600,40.779276,0.000000,31.705311,0.000000,0.846541,7.694076,1.274458,0.000000,40.242384,0.000000,35.959560,0.000000,113.636250,27.030969,131.851720,0.000000,38.008735,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,12.546019,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,90.008183,0.000000,26.366600,40.779276,0.000000,31.705311,0.000000,0.846541,7.694076,1.274458,0.000000,40.242384,0.000000,35.959560,0.000000,113.636250,13.515484,131.851720,0.000000,25.339157,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,18.331888,141.664986,0.000000,402.856740,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,12.546019,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,90.008183,0.000000,17.577733,40.779276,0.000000,31.705311,0.000000,0.846541,7.694076,1.274458,0.000000,40.242384,0.000000,36.165043,0.000000,113.636250,13.515484,131.851720,0.000000,25.339157,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,26.179483,0.000000,88.504000,42.727230,90.008183,0.000000,15.249624,40.779276,0.000000,31.705311,0.000000,0.846541,5.078090,1.274458,0.000000,6.707064,0.000000,36.165043,0.000000,113.636250,8.359780,131.851720,0.000000,3.205865,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,26.179483,0.000000,88.504000,28.484820,67.415036,0.000000,8.260213,40.779276,0.000000,31.705311,4.529288,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,36.370526,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,28.484820,41.906644,0.000000,0.000000,40.779276,0.000000,31.705311,4.529288,0.846541,0.000000,25.489152,0.000000,1.341413,0.000000,36.370526,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,28.484820,41.906644,0.000000,0.000000,40.779276,0.000000,15.852656,4.529288,0.846541,0.000000,25.489152,0.000000,1.341413,0.000000,36.576010,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,28.484820,20.042308,0.000000,0.000000,40.779276,0.000000,15.852656,4.529288,0.846541,0.000000,25.489152,0.000000,1.341413,0.000000,36.576010,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,28.484820,20.042308,0.000000,0.000000,40.779276,0.000000,15.852656,4.529288,0.846541,0.000000,2.124096,0.000000,1.341413,0.000000,36.781493,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,28.484820,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.529288,0.846541,0.000000,1.486867,0.000000,1.341413,0.000000,36.781493,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,28.484820,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.529288,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,36.986976,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,18.532977,141.664986,0.000000,402.856740,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,28.484820,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,4.529288,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,36.986976,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,18.329569,141.664986,0.000000,402.856740,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,28.484820,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,4.529288,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,37.192459,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,18.941308,141.664986,0.000000,402.856740,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,18.181800,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,4.529288,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,37.192459,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,8.023311,0.846541,0.000000,25.489152,0.000000,1.341413,0.000000,37.397942,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,8.023311,0.846541,0.000000,25.489152,0.000000,1.341413,0.000000,37.397942,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,8.023311,0.846541,0.000000,2.655120,0.000000,1.341413,0.000000,37.603426,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.102965,141.664986,0.000000,402.856740,0,0,0,0,0

