Block,Time,CHAMERA3,DADRI_RF,AURY_CRF,AURY_RF,RIHAND1,UNCHAHAR4,BSIUL,NJPC,KISHANGANGA,RAPPC,NAPP,TANAKPUR,DADRI_GF,RIHAND2,ANTA_CRF,TEHRI,KOLDAM,SEWA2,ANTA_GF,UNCHAHAR2,RIHAND3,UNCHAHAR3,URI,RAMPUR,ANTA_RF,UNCHAHAR1,DADRI_LF,DULHASTI,AURY_GF,DADRI_CRF,CHAMERA2,JHAJJAR,RAPPB,AURY_LF,URI2,CHAMERA1,SINGRAULI,DHAULIGNGA,PARBATI3,TANDA2,BRBCL,SINGRAULI_HYDRO,KOTESHWR,TALA,KHSTPP-II,SALAL,DADRT2,ANTA_LF,KHSTPP-I,FSTPP I & II,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,12.687761,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,335.306100,0.000000,0.000000,30.822440,0.000000,99.649688,17.615456,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,76.701241,555.969402,0.000000,31.085968,18.465510,27.06,335.910038,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,12.687761,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,335.306100,0.000000,0.000000,11.698801,0.000000,99.649688,17.615456,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,76.701241,518.283702,0.000000,31.085968,18.465510,27.06,335.910038,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,12.687761,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,335.306100,0.000000,0.000000,9.749001,0.000000,99.649688,17.615456,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,50.527827,518.283702,0.000000,31.085968,18.465510,24.25,335.910038,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,12.687761,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,312.114900,0.000000,0.000000,9.749001,0.000000,99.649688,17.615456,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,507.654402,0.000000,31.085968,18.465510,22.42,335.910038,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,12.687761,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,312.114900,0.000000,0.000000,9.749001,0.000000,99.649688,17.615456,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,504.755502,0.000000,31.085968,18.465896,22.42,335.910038,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,12.687761,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,312.114900,0.000000,0.000000,9.749001,0.000000,99.649688,17.615456,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,500.890302,0.000000,31.085968,18.465896,21.45,335.910038,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,12.687761,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,312.114900,0.000000,0.000000,9.749001,0.000000,99.649688,17.615456,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,499.924002,0.000000,31.085968,18.465896,21.45,335.910038,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,46.938989,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,283.125900,0.000000,0.000000,14.298534,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,474.800202,0.000000,31.085968,18.465896,19.62,335.910038,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,46.938989,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,263.799900,0.000000,0.000000,14.298534,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,470.935002,0.000000,31.085968,18.465896,19.62,335.910038,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,17.068723,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,254.136900,0.000000,0.000000,12.998668,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,503.789202,0.000000,31.085968,18.465896,17.78,335.910038,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,12.998668,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,510.553302,0.000000,31.085968,18.465896,17.78,335.910038,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,54.905166,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,34.192332,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,12.998668,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,505.374900,0.000000,27.055337,18.465896,17.78,335.910038,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,54.905166,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,29.403564,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,12.998668,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,510.206400,0.000000,27.055337,13.775573,16.81,335.910038,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,54.905166,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.619584,119.498093,11.595600,8.534362,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,9.749001,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,507.307500,0.000000,27.055337,13.775573,16.81,335.910038,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,54.905166,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.619584,119.498093,11.595600,8.534362,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,9.749001,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,516.970500,0.000000,27.055337,13.775573,16.81,335.910038,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,36.603444,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.619584,119.498093,11.595600,8.534362,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,9.749001,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,123.484250,38.738001,514.071600,0.000000,27.055337,13.775573,15.85,335.910038,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,36.603444,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.619584,119.498093,11.595600,8.534362,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,9.749001,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,123.484250,38.738001,504.408600,0.000000,27.055337,13.775573,16.81,335.910038,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,1.062930,36.603444,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.619584,119.498093,11.595600,8.534362,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,9.749001,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,497.644500,0.000000,27.055337,13.775573,16.81,335.910038,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,1.062930,36.603444,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,14.610456,0.000000,0.000000,0.000000,28.619584,119.498093,11.595600,8.534362,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,9.749001,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,487.015200,0.000000,27.055337,13.775573,15.85,335.910038,0,0,0,0,0

25,06:00-06:15,9.351697,0.000000,0.000000,0.000000,88.899600,0.000000,3.188790,54.905166,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,30.073189,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,46.938989,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,9.749001,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,475.419600,0.000000,27.055337,13.775573,15.85,335.910038,0,0,0,0,0

26,06:15-06:30,9.351697,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,82.357749,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,30.073189,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,46.938989,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,18.033091,225.147900,0.000000,0.000000,9.749001,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,472.520700,0.000000,27.055337,13.777505,16.81,335.910038,0,0,0,0,0

27,06:30-06:45,9.351697,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,105.234902,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,30.073189,0.000000,0.000000,0.000000,33.451084,119.498093,11.595600,13.868338,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,18.033091,225.147900,0.000000,0.000000,9.749001,13.511773,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,477.352200,0.000000,31.085968,12.800576,18.65,335.910038,0,0,0,0,0

28,06:45-07:00,9.351697,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,105.234902,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,30.073189,0.000000,0.000000,0.000000,33.451084,119.498093,11.595600,12.801542,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,18.033091,225.147900,0.000000,0.000000,9.749001,13.511773,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,497.644500,0.000000,31.085968,12.800576,21.45,335.910038,0,0,0,0,0

29,07:00-07:15,9.351697,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,105.234902,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,15.036594,0.000000,0.000000,0.000000,33.451084,119.498093,11.595600,12.801542,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,18.033091,225.147900,0.000000,0.000000,9.749001,27.099884,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,502.476000,0.000000,31.085968,12.800576,22.42,335.910038,0,0,0,0,0

30,07:15-07:30,9.351697,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,105.234902,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,33.451084,119.498093,11.595600,12.801542,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,18.033091,225.147900,0.000000,0.000000,9.749001,27.099884,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,482.183700,0.000000,31.085968,12.800576,26.19,335.910038,0,0,0,0,0

31,07:30-07:45,9.351697,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,90.410507,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,33.451084,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,18.033091,225.147900,0.000000,0.000000,9.749001,27.099884,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,142.298208,38.738001,454.161000,0.000000,31.085968,12.800576,23.48,335.910038,0,0,0,0,0

32,07:45:08:00,9.351697,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,82.357749,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,18.033091,225.147900,0.000000,0.000000,9.749001,27.099884,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,15.625071,113.309208,38.738001,368.160300,0.000000,22.224030,8.631755,26.67,335.910038,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,59.480596,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,18.033091,225.147900,0.000000,0.000000,9.749001,13.511773,99.649688,8.807728,3.075250,0.000000,16.987592,0.794869,8.574946,15.625071,94.495250,38.738001,329.508300,0.000000,22.224030,8.110253,28.41,335.910038,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,12.801542,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,18.033091,225.147900,0.000000,0.000000,11.698801,0.000000,99.649688,8.807728,11.070899,0.000000,16.987592,0.794869,8.574946,15.625071,94.495250,38.738001,329.508300,0.000000,22.224030,8.110253,29.67,335.910038,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,12.801542,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,30.822440,0.000000,99.649688,8.807728,47.398209,0.000000,16.987592,0.794869,8.574946,15.625071,94.495250,38.738001,329.508300,0.000000,22.224030,8.110253,30.63,335.910038,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,46.938989,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,30.822440,0.000000,99.649688,8.807728,47.398209,0.000000,16.987592,0.794869,8.574946,15.625071,94.495250,38.738001,329.508300,0.000000,22.224030,8.110253,31.60,335.910038,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,19.053816,119.498093,11.595600,46.938989,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,30.822440,0.000000,99.649688,8.807728,47.398209,0.000000,16.987592,0.794869,8.574946,15.625071,94.495250,38.738001,329.508300,0.000000,22.224030,8.110253,19.91,335.910038,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,13.868338,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,30.822440,0.000000,99.649688,8.807728,47.398209,0.000000,16.987592,0.794869,8.574946,15.625071,113.309208,38.738001,329.508300,0.000000,22.224030,8.110253,13.82,335.910038,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,12.801542,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,30.822440,0.000000,99.649688,8.807728,47.398209,0.000000,16.987592,0.794869,8.574946,15.625071,113.309208,38.738001,329.508300,0.000000,22.224030,8.110253,16.62,335.910038,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,12.801542,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,30.822440,0.000000,99.649688,8.807728,31.598806,0.000000,16.987592,0.794869,8.574946,15.625071,113.309208,38.738001,329.508300,0.000000,22.224030,8.110253,17.59,335.910038,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,12.801542,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,11.698801,0.000000,99.649688,8.807728,4.920400,0.000000,16.987592,0.794869,8.574946,14.204610,113.309208,23.579653,329.508300,0.000000,22.224030,8.110253,20.39,335.910038,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,12.801542,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,3.075250,0.000000,16.987592,0.794869,8.574946,14.204610,94.495250,23.579653,329.508300,0.000000,22.224030,8.110253,22.22,335.910038,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,12.801542,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,14.204610,94.495250,23.579653,329.508300,0.000000,22.224030,8.110253,24.06,335.910038,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,14.204610,94.495250,23.579653,329.508300,0.000000,22.224030,8.110253,26.86,335.910038,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,23.579653,338.205000,0.000000,22.224030,1.932600,27.83,335.910038,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,23.579653,338.205000,0.000000,22.224030,1.932600,30.63,335.910038,0,0,0,0,0

