Block,Time,DADRI_RF,KOLDAM,TANDA2,RIHAND2,ANTA_CRF,AURY_CRF,DADRT2,BSIUL,RIHAND1,ANTA_GF,DADRI_CRF,UNCHAHAR1,AURY_GF,RAMPUR,UNCHAHAR3,RAPPC,DADRI_LF,URI,SALAL,TANAKPUR,CHAMERA1,DULHASTI,CHAMERA2,ANTA_RF,UNCHAHAR2,URI2,RIHAND3,SINGRAULI_HYDRO,AURY_LF,SINGRAULI,PARBATI3,CHAMERA3,NAPP,SEWA2,JHAJJAR,KISHANGANGA,KOTESHWR,UNCHAHAR4,RAPPB,ANTA_LF,AURY_RF,DADRI_GF,DHAULIGNGA,KUDGI,KHSTPP-I,FSTPP I & II,KHSTPP-II,TALA,SASAN,BRBCL,TEHRI,NJPC,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,12.805517,34.818865,12.877432,0.000000,47.785375,25.460321,0.000000,40.974271,31.336515,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,30.93,29.923036,12.092166,142.342386,15.629922,333.839475,13.809814,0.000000,59.499063,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,12.805517,83.116001,12.877432,0.000000,47.785375,12.627082,0.000000,40.974271,11.702433,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,29.00,29.923036,12.092166,142.342386,15.629922,333.839475,13.809814,0.000000,59.499063,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,12.805517,83.116001,12.877432,0.000000,47.785375,12.627082,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,28.03,29.923036,12.092166,142.342386,15.629922,333.839475,11.595300,0.000000,59.499063,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,12.805517,83.116001,12.877432,0.000000,47.785375,12.627082,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,28.03,30.509762,12.092166,142.342386,15.629922,332.752050,9.614608,0.000000,59.499063,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,12.805517,83.116001,12.877432,0.000000,47.785375,12.627082,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,25.13,30.509762,12.092166,142.342386,15.629922,332.752050,10.394266,0.000000,59.499063,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,12.805517,50.543514,12.877432,0.000000,47.785375,12.627082,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,26.10,30.505896,12.092166,142.342386,15.629922,332.752050,10.516749,0.000000,59.499063,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,16.294073,0.000000,0.000000,25.508671,49.187278,0.000000,12.805517,38.750027,12.877432,0.000000,47.785375,12.627082,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,22.23,30.505896,12.092166,142.342386,15.629922,332.752050,12.346287,0.000000,59.499063,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,16.294073,0.000000,0.000000,25.508671,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,12.627082,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,21.27,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,16.294073,0.000000,0.000000,21.548994,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,12.627082,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,368.087660,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,22.23,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,0.000000,45.219288,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,654.746905,0.000000,88.927200,0.000000,0.000000,16.294073,0.000000,0.000000,21.548994,49.187278,0.000000,46.953562,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,368.087660,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,22.23,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,0.000000,45.219288,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,593.819014,0.000000,88.927200,0.000000,0.000000,13.251699,0.000000,0.000000,17.872917,49.187278,0.000000,46.953562,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,341.854232,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,22.23,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,0.000000,45.219288,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,593.819014,0.000000,88.927200,0.000000,0.000000,13.251699,0.000000,0.000000,17.872917,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,341.854232,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,22.23,30.505896,8.382259,142.342386,15.629922,332.752050,13.809814,0.000000,45.219288,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,593.819014,0.000000,88.927200,0.000000,0.000000,13.251699,0.000000,0.000000,17.872917,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,9.354600,39.022029,0.000000,341.854232,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,21.27,30.505896,8.382259,142.342386,15.629922,332.752050,13.809814,0.000000,45.219288,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,578.026800,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,39.311622,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,9.354600,39.022029,0.000000,339.276600,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,21.27,30.505896,8.382259,142.342386,15.629922,332.752050,13.809814,0.000000,45.219288,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,572.227200,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,39.311622,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,9.354600,39.022029,0.000000,339.276600,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,20.30,30.505896,8.382259,142.342386,15.629922,332.752050,13.809814,0.000000,45.219288,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,533.563200,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,39.311622,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,9.354600,39.022029,0.000000,347.165702,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,21.27,30.505896,8.382259,142.342386,15.629922,332.752050,13.809814,0.000000,45.219288,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,554.828400,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,39.311622,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,9.354600,39.022029,0.000000,347.165702,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,22.23,30.505896,12.061346,142.342386,15.629922,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,659.129005,6.303005,88.927200,0.000000,0.000000,11.659999,0.000000,0.000000,14.495617,49.187278,0.000000,12.805517,39.311622,11.763039,0.000000,47.785375,9.019345,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,0.000000,442.058368,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,23.20,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,6.303005,88.927200,0.000000,0.000000,11.659999,0.000000,0.000000,14.495617,49.187278,0.000000,12.805517,39.311622,11.763039,0.000000,47.785375,9.019345,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,0.000000,442.058368,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,23.20,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,14.614992,59.499063,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,3.189780,88.927200,0.000000,0.000000,11.659999,0.000000,0.000000,14.495617,49.187278,0.000000,12.805517,39.311622,11.763039,0.000000,47.785375,18.038689,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,0.000000,442.058368,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,26.10,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,30.082525,73.229616,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,11.659999,0.000000,0.000000,14.495617,49.187278,0.000000,12.805517,39.311622,11.763039,13.515968,47.785375,18.038689,0.000000,40.974271,9.752027,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,0.000000,442.058368,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,27.06,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,30.082525,90.438576,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,11.659999,0.000000,0.000000,14.495617,49.187278,0.000000,17.074022,39.311622,11.763039,13.515968,47.785375,18.038689,0.000000,40.974271,10.402163,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,0.000000,442.058368,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,29.96,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,30.082525,105.267573,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,11.659999,0.000000,0.000000,14.495617,49.187278,0.000000,46.953562,25.833352,11.763039,13.515968,47.785375,18.038689,0.000000,40.974271,31.336515,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,0.000000,442.058368,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,33.83,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,30.082525,105.267573,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,632.583734,19.004709,88.927200,0.000000,0.000000,11.659999,0.000000,0.000000,14.495617,49.187278,0.000000,46.953562,25.833352,11.763039,27.108297,47.785375,18.038689,0.000000,40.974271,31.336515,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,0.000000,442.058368,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,37.70,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,15.041263,105.267573,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,632.583734,6.303005,88.927200,0.000000,0.000000,11.659999,0.000000,0.000000,14.495617,49.187278,0.000000,12.805517,25.833352,11.763039,27.108297,47.785375,18.038689,0.000000,40.974271,31.336515,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,0.000000,442.058368,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,41.56,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,0.000000,105.267573,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,569.308412,6.303005,88.927200,0.000000,0.000000,11.674112,0.000000,0.000000,14.212016,49.187278,0.000000,12.805517,25.833352,11.763039,27.108297,47.785375,18.038689,0.000000,34.202948,31.336515,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,0.000000,359.961412,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,46.49,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,0.000000,90.438576,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,456.235200,6.303005,88.927200,0.000000,0.000000,10.594634,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,25.833352,11.763039,27.108297,47.785375,18.038689,0.000000,34.202948,31.336515,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,0.000000,343.338283,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,52.68,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,0.000000,82.383318,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,369.394783,6.303005,88.927200,0.000000,0.000000,10.646847,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,25.833352,11.763039,27.108297,47.785375,18.038689,0.000000,21.040079,31.336515,119.535193,0.795115,0.000000,100.043100,7.382891,9.354600,39.022029,0.000000,343.338283,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,48.72,30.505896,12.092166,142.342386,15.629922,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,364.156120,6.303005,88.927200,0.000000,0.000000,8.647322,0.000000,0.000000,10.535940,49.187278,0.000000,17.074022,25.833352,11.763039,13.515968,47.785375,18.038689,0.000000,21.040079,10.402163,119.535193,0.795115,0.000000,100.043100,11.074336,9.354600,39.022029,0.000000,343.338283,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,55.87,30.505896,9.681079,142.342386,15.629922,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,362.550196,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,46.953562,25.833352,11.763039,13.515968,47.785375,18.038689,0.000000,21.040079,9.752027,119.535193,0.795115,0.000000,100.043100,47.412925,9.354600,39.022029,0.000000,343.581219,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,60.70,30.505896,9.681079,142.342386,15.629922,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,362.494838,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,46.953562,25.833352,11.763039,11.454210,47.785375,18.038689,0.000000,21.040079,9.752027,119.535193,0.795115,0.000000,100.043100,47.412925,9.354600,39.022029,0.000000,343.581219,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,65.54,30.505896,5.971172,142.342386,15.629922,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,362.629742,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,34.818865,11.763039,10.690596,47.785375,18.038689,0.000000,21.127741,11.702433,119.535193,0.795115,0.000000,100.043100,47.412925,9.354600,39.022029,0.000000,345.555892,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,54.43,26.238647,5.004572,113.344386,13.924840,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,362.553462,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,83.116001,11.763039,9.239729,47.785375,18.038689,0.000000,23.939879,11.702433,119.535193,0.795115,0.000000,100.043100,47.412925,0.000000,39.022029,0.000000,345.555892,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,52.97,30.807655,5.004572,142.342386,13.924840,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,362.935198,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,83.116001,11.763039,0.000000,47.785375,9.019345,0.000000,23.939879,11.702433,119.535193,0.795115,0.000000,100.043100,47.412925,0.000000,39.022029,0.000000,346.167512,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,59.74,30.945796,5.004572,142.342386,13.924840,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,362.859902,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,83.116001,11.763039,0.000000,47.785375,9.019345,0.000000,23.939879,11.702433,119.535193,0.795115,0.000000,100.043100,47.412925,0.000000,39.022029,0.000000,346.167512,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,64.57,30.945796,5.004572,142.342386,13.924840,332.752050,13.809814,0.000000,59.499063,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,338.310000,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,83.116001,11.763039,0.000000,47.785375,9.019345,0.000000,23.939879,11.702433,119.535193,0.795115,0.000000,100.043100,4.921927,0.000000,39.022029,0.000000,344.391762,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,69.40,30.945796,5.004572,142.342386,13.924840,334.781910,13.809814,0.000000,59.499063,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,338.310000,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,23.939879,11.702433,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,344.391762,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,73.27,30.945796,5.004572,142.342386,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,338.310000,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,23.939879,11.702433,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,342.622797,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,5.004572,142.342386,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,338.310000,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,23.939879,11.702433,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,342.622797,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,5.004572,142.342386,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,338.310000,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,28.641467,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,342.622797,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,7.773967,142.342386,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,338.310000,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,342.622797,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,8.382259,142.342386,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

