Block,Time,ANTA_LF,KUDGI,SINGRAULI,DADRT2,SEWA2,DULHASTI,AURY_CRF,SINGRAULI_HYDRO,AURY_RF,RAMPUR,JHAJJAR,KHSTPP-II,FSTPP I & II,TANDA2,RIHAND3,BRBCL,KHSTPP-I,UNCHAHAR2,KISHANGANGA,TEHRI,TALA,URI2,PARBATI3,UNCHAHAR3,DHAULIGNGA,AURY_GF,UNCHAHAR4,RAPPB,SASAN,URI,RIHAND2,CHAMERA1,ANTA_CRF,ANTA_GF,DADRI_CRF,DADRI_RF,KOTESHWR,ANTA_RF,RAPPC,CHAMERA3,NAPP,TANAKPUR,KOLDAM,DADRI_GF,AURY_LF,NJPC,RIHAND1,UNCHAHAR1,BSIUL,SALAL,DADRI_LF,CHAMERA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,19.33,134.643115,620.248282,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,10.500863,32.266602,40.970032,0.000000,65.273544,25.005288,30.553191,0.000000,21.926986,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,12.628482,0.000000,0.000000,0.000000,148.457686,43.492500,11.726448,12.668495,83.107402,0.000000,38.186531,0,0,0,0,0

7,01:30-01:45,0.000000,19.33,134.643115,591.253282,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,10.612806,32.266602,40.970032,0.000000,65.273544,25.005288,30.553191,0.000000,21.926986,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,12.628482,0.000000,0.000000,0.000000,148.457686,43.492500,9.712938,12.668495,83.107402,0.000000,38.186531,0,0,0,0,0

8,01:45-02:00,0.000000,19.33,134.643115,591.253282,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,9.072218,32.266602,40.970032,0.000000,65.273544,25.005288,30.553191,0.000000,21.926986,35.365878,0.000000,0.000000,0.000000,404.741205,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,12.628482,0.000000,0.000000,0.000000,148.457686,43.492500,6.512084,12.668495,83.107402,0.000000,38.186531,0,0,0,0,0

9,02:00-02:15,0.000000,19.33,134.643115,588.993702,10.203688,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,10.357891,32.266602,40.970032,0.000000,65.273544,25.005288,31.333273,0.000000,21.926986,35.365878,0.000000,0.000000,0.000000,404.741205,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,12.628482,0.000000,0.000000,0.000000,148.457686,43.492500,3.311229,12.668495,83.107402,0.000000,38.186531,0,0,0,0,0

10,02:15-02:30,0.000000,19.33,134.643115,559.998702,10.203688,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,11.323164,32.266602,40.970032,0.000000,65.273544,25.005288,31.333273,0.000000,21.926986,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,12.628482,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,12.668495,83.107402,0.000000,38.186531,0,0,0,0,0

11,02:30-02:45,0.000000,19.33,134.643115,506.841202,10.203688,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,12.048899,32.266602,40.970032,0.000000,65.273544,25.005288,30.553191,0.000000,21.926986,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,12.628482,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,83.107402,0.000000,38.186531,0,0,0,0,0

12,02:45-03:00,0.000000,14.50,134.643115,449.241750,10.203688,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,13.171823,32.266602,40.970032,0.000000,65.273544,25.005288,30.553191,0.000000,21.926986,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,12.628482,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,83.107402,0.000000,38.186531,0,0,0,0,0

13,03:00-03:15,0.000000,14.50,134.643115,419.856202,10.203688,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,14.235840,32.266602,40.970032,0.000000,65.273544,25.005288,30.553191,0.000000,21.926986,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,12.628482,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

14,03:15-03:30,0.000000,14.50,134.643115,386.028702,10.203688,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,14.199820,32.266602,40.970032,0.000000,65.273544,25.005288,30.553191,0.000000,21.926986,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,12.628482,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

15,03:30-03:45,0.000000,14.50,134.643115,366.698702,10.203688,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,14.252055,32.266602,40.970032,0.000000,65.273544,25.005288,30.553191,0.000000,15.557267,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.299720,0.000000,38.186531,0,0,0,0,0

16,03:45-04:00,0.000000,14.50,134.643115,366.698702,10.203688,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,13.871112,32.266602,40.970032,0.000000,65.273544,25.005288,30.553191,0.000000,15.557267,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.299720,0.000000,38.186531,0,0,0,0,0

17,04:00-04:15,0.000000,14.50,134.643115,386.028702,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,199.099000,142.573852,12.090915,0.000000,119.522827,14.497500,32.266602,40.970032,0.000000,65.273544,24.152835,30.553191,0.000000,15.557267,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.299720,0.000000,38.186531,0,0,0,0,0

18,04:15-04:30,0.000000,14.50,134.643115,386.028702,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,184.601500,142.573852,12.090915,0.000000,119.522827,14.497500,32.266602,40.970032,0.000000,65.273544,24.152835,30.553191,0.000000,15.557267,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.299720,0.000000,38.186531,0,0,0,0,0

19,04:30-04:45,0.000000,14.50,134.643115,386.028702,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,160.439000,142.573852,12.090915,0.000000,119.522827,14.497500,32.266602,28.775025,0.000000,65.273544,24.152835,30.553191,0.000000,15.557267,35.365878,0.000000,0.000000,0.000000,404.741205,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

20,04:45-05:00,0.000000,14.50,134.643115,386.028702,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,141.109000,142.573852,12.090915,0.000000,119.522827,14.497500,32.266602,28.775025,0.000000,65.273544,24.152835,30.553191,3.075886,15.557267,35.365878,0.000000,0.000000,0.000000,404.741205,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

21,05:00-05:15,0.000000,14.50,134.643115,439.218290,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,138.209500,142.573852,12.090915,0.000000,119.522827,14.497500,32.266602,28.775025,0.000000,65.273544,24.152835,30.553191,4.921418,19.136313,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

22,05:15-05:30,0.000000,14.50,134.643115,434.957088,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,138.209500,142.573852,12.090915,0.000000,119.522827,14.497500,32.266602,28.775025,0.000000,65.273544,24.152835,30.553191,31.605346,13.976563,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

23,05:30-05:45,0.000000,14.50,134.643115,378.210780,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,122.426555,118.617772,9.680077,0.000000,119.522827,14.497500,22.930406,28.775025,0.000000,65.273544,24.152835,30.553191,31.605346,13.590677,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

24,05:45-06:00,0.000000,14.50,134.643115,378.210780,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,122.426555,94.455272,9.680077,0.000000,119.522827,14.497500,22.930406,28.775025,0.000000,65.273544,24.152835,30.553191,31.605346,13.590677,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

25,06:00-06:15,0.000000,14.50,134.643115,378.210780,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.426555,94.455272,9.680077,0.000000,119.522827,14.497500,22.930406,28.775025,0.000000,65.273544,24.152835,30.553191,31.605346,13.774185,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

26,06:15-06:30,0.000000,14.50,134.643115,378.210780,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.426555,60.377352,9.680077,0.000000,119.522827,14.497500,22.930406,28.775025,0.000000,65.273544,24.152835,30.553191,31.605346,13.774185,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

27,06:30-06:45,0.000000,14.50,134.643115,434.957088,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,138.209500,60.377352,9.680077,0.000000,119.522827,14.497500,22.930406,28.775025,0.000000,65.273544,24.721137,30.553191,31.605346,13.940052,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

28,06:45-07:00,0.000000,14.50,134.643115,434.957088,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,138.209500,60.377352,9.680077,0.000000,119.522827,14.497500,22.930406,28.775025,0.000000,65.273544,24.721137,30.553191,4.921418,13.940052,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

29,07:00-07:15,0.000000,14.50,134.643115,374.770040,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,60.377352,6.924755,0.000000,119.522827,14.497500,14.962483,21.060726,0.000000,65.273544,24.721137,30.553191,3.075886,13.599715,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

30,07:15-07:30,0.000000,14.50,134.643115,374.770040,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,60.377352,5.970554,0.000000,119.522827,14.497500,14.962483,21.060726,0.000000,65.273544,24.721137,30.553191,0.000000,13.599715,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

31,07:30-07:45,0.000000,14.50,134.643115,364.548103,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,60.377352,5.970554,0.000000,119.522827,14.497500,14.962483,21.060726,0.000000,65.273544,24.721137,30.553191,0.000000,13.599715,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

32,07:45:08:00,0.000000,14.50,134.643115,364.536502,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,60.377352,5.970554,0.000000,119.522827,14.497500,14.962483,21.060726,0.000000,65.273544,24.721137,30.553191,0.000000,13.599715,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,35.259853,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

33,08:00-08:15,0.000000,14.50,134.643115,364.548103,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,60.377352,2.899500,0.000000,119.522827,14.497500,10.631500,19.345035,0.000000,65.273544,24.721137,30.553191,0.000000,13.599715,35.365878,0.000000,0.000000,0.000000,404.741205,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

34,08:15-08:30,0.000000,14.50,134.643115,364.536502,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,60.377352,2.899500,0.000000,119.522827,14.497500,10.631500,19.345035,0.000000,65.273544,24.721137,30.553191,0.000000,13.599715,35.365878,0.000000,0.000000,0.000000,404.741205,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

35,08:30-08:45,0.000000,14.50,134.643115,364.548103,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,60.377352,2.899500,0.000000,119.522827,14.497500,10.631500,19.147658,0.000000,65.273544,24.721137,30.553191,0.000000,13.599715,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

36,08:45:09:00,0.000000,14.50,134.643115,364.536502,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,60.377352,2.899500,0.000000,119.522827,14.497500,10.631500,19.147658,0.000000,65.273544,24.721137,30.553191,0.000000,13.599715,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

37,09:00:09:15,0.000000,14.50,134.643115,364.446193,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,40.593000,2.899500,0.000000,119.522827,14.497500,10.631500,19.147658,0.000000,65.273544,24.721137,30.553191,0.000000,13.557231,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,4.952346,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

38,09:15-09:30,0.000000,14.50,134.643115,364.434273,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,40.593000,2.899500,0.000000,119.522827,14.497500,10.631500,19.147658,0.000000,65.273544,24.721137,30.553191,0.000000,13.557231,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,6.190432,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

39,09:30-09:45,0.000000,14.50,134.643115,364.449510,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,40.593000,2.899500,0.000000,119.522827,14.497500,10.631500,23.196000,0.000000,65.273544,24.721137,30.553191,0.000000,13.557231,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,6.190432,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

40,09:45-10:00,0.000000,14.50,134.643115,364.437594,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.117275,70.471509,5.841043,0.000000,119.522827,14.497500,19.017434,23.196000,0.000000,65.273544,24.721137,30.553191,0.000000,13.557231,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,6.190432,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

41,10:00-10:15,0.000000,14.50,134.643115,364.386623,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.793238,74.670920,5.841043,0.000000,119.522827,14.497500,19.017434,23.196000,0.000000,65.273544,24.152835,31.333273,0.000000,13.520939,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

42,10:15-10:30,0.000000,14.50,134.643115,364.693353,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.793238,74.670920,5.841043,0.000000,119.522827,14.497500,19.017434,23.196000,0.000000,65.273544,24.152835,31.333273,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

43,10:30-10:45,0.000000,14.50,134.643115,364.761307,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.791529,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,31.333273,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

44,10:45-11:00,0.000000,14.50,134.643115,364.754778,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,122.793238,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,31.333273,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,11.390396,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

45,11:00-11:15,0.000000,14.50,134.643115,364.759348,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,125.973610,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,6.190432,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

46,11:15-11:30,0.000000,14.50,134.643115,364.752818,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,145.313275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

