Block,Time,AURY_CRF,ANTA_GF,CHAMERA1,UNCHAHAR1,DADRI_LF,BSIUL,PARBATI3,RIHAND1,TANDA2,DADRI_CRF,UNCHAHAR3,SEWA2,RAPPB,RIHAND2,DADRI_RF,UNCHAHAR2,JHAJJAR,ANTA_RF,SALAL,NJPC,TANAKPUR,TEHRI,AURY_RF,KOLDAM,CHAMERA3,RIHAND3,AURY_GF,ANTA_LF,KOTESHWR,SINGRAULI,URI2,UNCHAHAR4,KISHANGANGA,DULHASTI,ANTA_CRF,RAPPC,AURY_LF,URI,SINGRAULI_HYDRO,CHAMERA2,DADRI_GF,DHAULIGNGA,DADRT2,NAPP,RAMPUR,BRBCL,SASAN,FSTPP I & II,KUDGI,KHSTPP-I,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
20,04:45-05:00,0.000000,0.000000,0.000000,11.406963,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.274497,0.000000,0.000000,54.414990,0.000000,34.918493,342.216505,0.000000,61.334427,112.241234,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,95.010300,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.862876,18.933345,0.000000,26.242709,415.550100,37.821009,0.000000,7.746167,333.075881,13.790889,46.07,29.709433,141.570745,21.161385,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,11.386186,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.522554,0.000000,0.000000,54.414990,0.000000,27.464407,327.257700,0.000000,61.334427,112.241234,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,96.449850,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.862876,18.933345,0.000000,26.242709,422.268000,37.821009,0.000000,7.769774,333.075881,13.790889,46.53,29.709433,141.570745,21.161385,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,11.386186,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.522554,0.000000,0.000000,54.414990,0.000000,27.464407,327.257700,0.000000,61.334427,112.241234,11.679069,14.510664,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,97.889400,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,46.618387,0.862876,18.933345,0.000000,26.242709,428.985900,37.821009,0.000000,7.769774,333.075881,13.790889,45.88,29.709433,141.570745,21.161385,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,11.056905,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.230708,0.000000,0.000000,54.414990,0.000000,27.464407,327.257700,0.000000,61.334427,89.792987,11.679069,29.021328,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,46.618387,0.862876,18.933345,0.000000,26.242709,434.744100,37.821009,0.000000,7.769774,333.075881,13.790889,44.62,29.863646,141.570745,21.161385,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,13.419485,11.056905,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.230708,0.000000,0.000000,54.414990,0.000000,27.464407,327.257700,0.000000,61.334427,89.792987,11.679069,44.801675,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,10.595088,0.862876,18.933345,0.000000,26.242709,428.985900,37.821009,0.000000,7.769774,333.075881,13.790889,44.72,35.650882,141.570745,21.161385,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,26.914786,11.056905,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.230708,0.000000,0.000000,54.414990,0.000000,34.918493,327.257700,0.000000,61.334427,89.792987,11.679069,59.735567,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,8.476070,0.862876,18.933345,0.000000,26.242709,432.824700,37.821009,0.000000,7.769774,333.075881,13.790889,44.11,36.698928,141.570745,21.161385,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,26.914786,11.056905,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,13.230708,0.000000,0.000000,54.414990,0.000000,34.918493,327.257700,0.000000,61.334427,89.792987,11.679069,59.735567,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,8.476070,0.862876,18.933345,0.000000,26.242709,487.527600,37.821009,0.000000,7.769774,333.075881,13.790889,44.72,36.698928,141.570745,21.161385,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,26.914786,11.056905,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,13.230708,0.000000,0.000000,54.414990,0.000000,34.918493,327.257700,0.000000,61.334427,89.792987,11.679069,59.735567,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,8.476070,0.862876,18.933345,0.000000,26.242709,464.368662,37.821009,0.000000,7.769774,333.075881,13.790889,41.27,24.466592,141.570745,21.161385,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,26.914786,11.056905,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,13.230708,0.000000,0.000000,54.414990,0.000000,34.918493,327.257700,0.000000,61.334427,59.074334,11.679069,47.159658,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.862876,18.933345,0.000000,26.242709,459.696300,37.821009,0.000000,7.769774,333.075881,13.790889,43.19,24.466592,141.570745,21.161385,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,26.914786,11.386186,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,13.522554,0.000000,0.000000,54.414990,0.000000,34.918493,327.257700,0.000000,61.334427,59.074334,11.679069,47.159658,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.964737,30.983723,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.862876,18.933345,0.000000,26.242709,428.985900,37.821009,0.000000,7.717312,333.075881,13.790889,44.15,24.466592,141.570745,21.161385,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,26.914786,11.386186,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.522554,0.000000,0.000000,54.414990,0.000000,29.383807,327.257700,0.000000,61.334427,59.074334,11.679069,47.159658,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.969062,30.983723,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,46.618387,0.862876,18.933345,0.000000,26.242709,400.194900,37.821009,0.000000,7.694210,333.075881,13.790889,45.11,24.466592,141.570745,21.161385,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,26.914786,11.406963,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,29.383807,327.257700,0.000000,61.334427,59.074334,11.679069,29.021328,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.969062,30.983723,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,46.618387,0.844517,18.933345,0.000000,26.242709,370.444200,37.821009,0.000000,7.735170,333.075881,13.790889,45.11,24.466592,141.570745,21.161385,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,26.914786,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,29.383807,327.257700,0.000000,61.334427,59.074334,11.679069,14.510664,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.969062,30.983723,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,8.476070,0.862876,18.933345,0.000000,26.242709,360.619016,37.821009,0.000000,7.734362,333.075881,13.790889,47.84,24.466592,114.454686,21.161385,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,26.914786,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.113400,342.216505,0.000000,61.334427,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.969062,30.983723,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,8.476070,0.844517,18.933345,0.000000,26.242709,360.619016,37.821009,0.000000,7.716203,334.807300,10.904316,49.90,22.644122,114.454686,21.161385,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,26.914786,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.113400,342.216505,0.000000,61.334427,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.969062,30.983723,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,8.476070,0.844517,18.933345,0.000000,26.242709,360.619016,37.821009,0.000000,7.751312,334.911308,5.883506,51.82,22.644122,114.454686,21.161385,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,26.914786,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.113400,342.216505,0.000000,61.334427,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.844517,18.933345,0.000000,26.242709,361.208235,37.821009,0.000000,7.704197,334.911308,2.879100,53.74,16.319092,47.985000,21.161385,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,26.914786,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.113400,342.216505,0.000000,61.334427,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,46.618387,0.844517,18.933345,0.000000,26.242709,361.208235,37.821009,0.000000,7.683112,334.911308,2.879100,54.70,11.324460,47.985000,21.161385,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,13.419485,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.113400,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,46.618387,0.844517,18.933345,0.000000,26.242709,361.208235,37.821009,0.000000,7.769774,334.911308,2.879100,39.63,11.324460,47.985000,22.289992,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,13.419485,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.113400,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.208235,37.821009,0.000000,7.769774,334.911308,2.879100,40.76,11.324460,47.985000,22.289992,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,13.419485,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.113400,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.212606,37.821009,0.000000,7.722155,334.911308,2.879100,41.92,11.324460,47.985000,22.289992,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.113400,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.212606,37.821009,0.000000,7.723568,334.911308,2.879100,43.68,11.324460,47.985000,22.289992,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.113400,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.212606,37.821009,0.000000,7.709342,334.911308,2.879100,44.86,17.089858,48.683473,22.289992,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.160257,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.844517,18.933345,0.000000,26.242709,361.212606,37.821009,0.000000,7.722357,334.911308,2.879100,46.07,17.089858,61.611388,22.289992,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.852171,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.212606,37.821009,0.000000,7.684927,334.911308,2.879100,47.89,17.089858,75.105258,22.289992,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,21.852171,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.212606,37.821009,0.000000,7.682204,334.911308,8.637300,49.13,17.089858,75.105258,22.289992,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.559306,0.000000,0.000000,54.414990,0.000000,22.236569,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.234593,37.821009,0.000000,7.747075,334.911308,8.637300,51.82,35.463410,99.097758,22.289992,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.522554,0.000000,0.000000,54.414990,0.000000,22.236569,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,9.682413,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.201816,37.821009,0.000000,7.756961,334.911308,8.637300,52.78,35.463410,108.980938,22.289992,0,0,0,0,0

