Block,Time,RAMPUR,AURY_CRF,AURY_RF,CHAMERA2,URI2,TEHRI,DADRI_LF,CHAMERA1,PARBATI3,ANTA_RF,SALAL,RAPPB,ANTA_LF,AURY_GF,SEWA2,UNCHAHAR1,TANAKPUR,UNCHAHAR3,AURY_LF,DADRT2,RIHAND3,NJPC,ANTA_CRF,DHAULIGNGA,RIHAND1,KOTESHWR,ANTA_GF,DULHASTI,NAPP,TANDA2,UNCHAHAR2,KOLDAM,URI,UNCHAHAR4,KISHANGANGA,DADRI_GF,DADRI_CRF,KHSTPP-II,BSIUL,JHAJJAR,BRBCL,CHAMERA3,RAPPC,FSTPP I & II,SASAN,RIHAND2,TALA,SINGRAULI_HYDRO,DADRI_RF,SINGRAULI,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,13.443410,0.000000,0.000000,0.000000,0.000000,7.712800,2.470024,5.784600,0.000000,250.399465,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,0.000000,0.000000,0.000000,15.425600,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,47.240900,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,28.077870,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.712800,8.027579,5.784600,0.000000,305.112317,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,0.000000,0.000000,0.000000,15.425600,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,47.240900,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,28.077870,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.712800,8.027579,5.784600,0.000000,317.263039,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,0.000000,0.000000,0.000000,15.425600,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,47.240900,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,28.077870,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.712800,8.027579,5.784600,0.000000,331.650400,82.317943,0.000000,0.000000,0.000000,51.314801,8.555423,0.000000,0.000000,0.000000,0.000000,13.497400,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,13.740621,0.000000,52.241012,4.820500,403.736157,87.971522,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,8.027579,5.784600,0.000000,331.650400,82.317943,0.000000,0.000000,0.000000,51.314801,8.555423,0.000000,0.000000,0.000000,0.000000,13.497400,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,87.971522,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,2.470024,5.784600,0.000000,365.393900,82.317943,0.000000,0.000000,0.000000,51.314801,8.555423,0.000000,0.000000,0.000000,0.000000,13.497400,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,13.058571,0.000000,52.241012,4.820500,403.736157,87.971522,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,2.470024,5.784600,0.000000,365.393900,82.317943,0.000000,0.000000,0.000000,51.314801,8.555423,0.000000,0.000000,0.000000,0.000000,13.497400,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,87.971522,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,2.470024,5.784600,0.000000,365.393900,82.317943,0.000000,0.000000,0.000000,51.314801,8.555423,0.000000,0.000000,0.000000,0.000000,13.497400,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,87.971522,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,2.470024,5.784600,0.000000,365.393900,82.317943,0.000000,0.000000,0.000000,51.314801,8.555423,0.000000,0.000000,0.000000,0.000000,13.497400,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,87.971522,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,2.470024,5.784600,0.000000,365.393900,91.958943,0.000000,0.000000,0.000000,51.314801,8.555423,0.000000,0.000000,0.000000,0.000000,13.497400,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,87.971522,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,2.470024,5.784600,0.000000,365.393900,101.599943,0.000000,0.000000,0.000000,51.314801,8.555423,0.000000,0.000000,0.000000,0.000000,13.497400,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,87.971522,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,8.027579,5.784600,0.000000,365.393900,119.226029,18.260054,0.000000,0.000000,51.314801,8.555423,0.000000,0.000000,0.000000,0.000000,13.497400,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,87.971522,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,8.027579,5.784600,0.000000,365.393900,119.226029,18.260054,0.000000,0.000000,51.314801,8.555423,0.000000,0.000000,0.000000,0.000000,13.497400,0.000000,5.321832,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,8.027579,5.784600,0.000000,349.968300,119.226029,18.260054,0.000000,0.000000,64.840592,8.555423,0.000000,15.887261,0.000000,0.000000,13.497400,0.000000,3.725282,0.000000,0.000000,0.000000,0.000000,42.420400,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,14.461500,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,8.027579,5.784600,0.000000,349.968300,119.226029,18.260054,0.000000,0.000000,79.772835,8.555423,0.000000,15.887261,0.000000,0.000000,13.497400,0.000000,3.725282,0.000000,0.000000,0.000000,0.000000,71.343400,0.000000,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,24.376497,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,5.836083,15.002360,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,3.705036,5.784600,0.000000,349.968300,119.226029,18.260054,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,13.497400,0.000000,3.725282,0.000000,0.000000,0.000000,0.000000,71.343400,1.060510,222.707100,14.461477,0.000000,52.241012,4.820500,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,24.376497,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,5.836083,30.004720,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,3.705036,5.784600,0.000000,349.968300,119.226029,36.520108,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,26.626225,0.000000,3.725282,0.000000,0.000000,0.000000,0.000000,71.343400,1.060510,222.707100,14.461477,0.000000,52.241012,9.609281,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,24.376497,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,3.855436,5.836083,30.004720,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,3.705036,5.784600,0.000000,369.250300,119.226029,54.780162,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,26.626225,0.000000,3.725282,0.000000,0.000000,0.000000,0.000000,71.343400,1.060510,222.707100,14.461477,0.000000,52.241012,9.609281,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,27.789300,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,12.697236,5.836083,45.007080,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,5.012067,7.712800,1.729017,5.784600,0.000000,417.455300,119.226029,73.040216,0.000000,7.641457,88.697200,8.555423,0.000000,31.774522,0.000000,0.000000,26.626225,0.000000,3.725282,0.000000,0.000000,0.000000,0.000000,81.927675,1.060510,222.707100,14.461477,9.330406,52.241012,9.609281,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,28.077870,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,12.697236,5.836083,45.007080,0.000000,6.778587,7.363796,0.000000,2.240568,0.000000,0.000000,0.000000,5.012067,9.881163,1.729017,5.784600,0.000000,482.858461,119.226029,91.300270,0.000000,15.282913,88.697200,17.110847,0.000000,47.661784,0.000000,0.000000,26.626225,0.000000,3.725282,0.000000,0.000000,0.000000,0.000000,96.553747,2.121020,285.373600,14.461477,9.330406,52.241012,9.609281,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,38.091707,5.836083,45.007080,0.000000,25.134087,15.954891,0.000000,2.240568,0.000000,0.000000,0.000000,10.157788,13.408186,1.729017,5.784600,0.000000,523.506300,119.226029,118.690351,0.000000,26.424157,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,26.626225,0.000000,3.725282,0.000000,0.000000,0.000000,0.000000,96.553747,12.573407,323.937600,14.461477,19.642959,52.241012,9.609281,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,38.091707,5.836083,45.007080,0.000000,25.134087,15.954891,0.000000,2.240568,0.000000,0.000000,0.000000,10.157788,13.526323,1.729017,10.698136,0.000000,573.923331,119.226029,127.820378,0.000000,26.424157,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,3.725282,0.000000,0.000000,0.000000,0.000000,96.553747,12.573407,323.937600,14.461477,19.642959,52.241012,14.366127,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,38.091707,5.836083,45.007080,0.000000,25.134087,15.954891,0.000000,2.240568,0.000000,0.000000,0.000000,10.157788,13.526323,1.729017,10.698136,0.000000,573.923331,119.226029,127.820378,0.000000,26.424157,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,3.725282,0.000000,0.000000,0.000000,0.000000,96.553747,12.573407,323.937600,14.461477,19.642959,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,38.091707,5.836083,45.007080,0.000000,36.558672,15.954891,0.000000,2.240568,0.000000,0.000000,0.000000,10.157788,13.526323,1.729017,10.698136,0.000000,583.564331,119.226029,127.820378,0.000000,26.424157,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,96.553747,12.573407,323.937600,14.461477,19.642959,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,38.091707,5.836083,45.007080,0.000000,36.558672,15.954891,0.000000,2.240568,0.000000,0.000000,0.000000,10.157788,13.526323,1.729017,10.698136,0.000000,592.241231,119.226029,127.820378,0.000000,26.424157,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,96.553747,12.573407,323.937600,14.461477,19.642959,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,38.091707,5.836083,45.007080,0.000000,36.558672,3.681898,0.000000,2.240568,0.000000,0.000000,0.000000,10.157788,13.526323,1.729017,10.698136,0.000000,611.523231,119.226029,119.968555,0.000000,26.424157,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,96.553747,12.573407,356.717000,14.461477,19.642959,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,25.394471,5.836083,45.007080,0.000000,26.657365,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,4.755038,13.526323,1.729017,10.698136,0.000000,625.984731,119.226029,109.560324,0.000000,17.193277,88.697200,9.506026,0.000000,31.774522,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,96.553747,6.286703,385.640000,14.461477,9.330406,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,12.697236,5.836083,45.007080,0.000000,22.849170,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,4.369494,13.526323,1.729017,10.698136,0.000000,625.984731,119.226029,94.039278,0.000000,7.641457,88.697200,8.555423,0.000000,31.774522,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,96.553747,6.286703,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,5.836083,45.007080,0.000000,12.947863,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,15.511820,1.729017,10.698136,0.000000,625.984731,119.226029,73.040216,0.000000,0.000000,88.697200,8.555423,0.000000,31.774522,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,96.553747,6.286703,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,5.836083,45.007080,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,16.715373,1.729017,10.698136,0.000000,616.343731,119.226029,54.780162,0.000000,0.000000,88.697200,8.555423,0.000000,31.774522,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,108.596995,0.000000,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,5.836083,30.004720,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,16.715373,1.729017,10.698136,0.000000,616.343731,119.226029,18.260054,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,108.596995,0.000000,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,5.836083,15.002360,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,16.715373,1.729017,10.698136,0.000000,604.774531,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,108.596995,0.000000,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,0.000000,0.000000,16.715373,1.729017,10.698136,0.000000,604.774531,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,108.596995,0.000000,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,0.000000,0.000000,16.715373,1.729017,10.698136,0.000000,576.487837,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,108.596995,0.000000,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,0.000000,0.000000,16.715373,3.705036,10.698136,0.000000,576.487837,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,108.596995,0.000000,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,0.000000,0.000000,16.715373,3.705036,10.698136,0.000000,576.487837,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,123.143722,0.000000,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,16.715373,3.705036,10.698136,0.000000,576.487837,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,123.143722,0.000000,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,16.715373,3.705036,10.698136,0.000000,576.487837,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,10.643664,0.000000,0.000000,0.000000,0.000000,123.143722,0.000000,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,16.715373,3.705036,10.698136,0.000000,576.487837,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,123.143722,0.000000,408.778400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,16.715373,3.705036,10.698136,0.000000,576.487837,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,123.143722,0.000000,350.932400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,16.715373,3.705036,10.698136,0.000000,576.487837,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,123.143722,0.000000,316.224800,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,10.901850,2.223022,10.698136,0.000000,525.027315,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,316.224800,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

