Block,Time,KOLDAM,DADRI_LF,UNCHAHAR2,RAPPC,URI,DADRT2,DADRI_CRF,CHAMERA3,TANAKPUR,SEWA2,KOTESHWR,ANTA_GF,URI2,RAMPUR,UNCHAHAR1,JHAJJAR,TEHRI,DHAULIGNGA,AURY_CRF,SINGRAULI_HYDRO,RAPPB,ANTA_CRF,AURY_GF,ANTA_LF,RIHAND1,DADRI_GF,BSIUL,NAPP,CHAMERA1,AURY_RF,DULHASTI,NJPC,RIHAND3,UNCHAHAR4,ANTA_RF,PARBATI3,SINGRAULI,TANDA2,RIHAND2,CHAMERA2,DADRI_RF,SALAL,UNCHAHAR3,AURY_LF,KISHANGANGA,SASAN,KHSTPP-II,TALA,KHSTPP-I,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,2.460545,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,60.721866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,111.448024,0.000000,101.229387,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,2.460545,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,60.721866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,111.188773,0.000000,92.435907,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,2.460545,0.000000,8.522590,0.000000,4.909334,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,60.721866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,111.188773,0.000000,92.435907,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,2.460545,0.000000,8.522590,0.000000,4.909334,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,60.721866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,111.188773,0.000000,92.435907,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,2.460545,0.000000,8.522590,0.000000,4.909334,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,60.721866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,111.188773,0.000000,92.435907,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,2.460545,0.000000,8.522590,0.000000,4.909334,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,60.721866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,111.188773,0.000000,92.435907,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.909334,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,60.721866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,111.188773,0.000000,92.435907,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.909334,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,60.721866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,111.188773,0.000000,92.435907,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.167720,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,60.721866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,111.188773,0.000000,92.435907,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.167720,0.000000,0.000000,224.733600,14.158217,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,60.721866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,111.188773,0.000000,92.435907,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.813685,0.000000,0.000000,224.733600,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.813685,0.000000,0.000000,224.733600,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,45.138800,0.000000,13.445600,14.407297,2.881200,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.813685,0.000000,0.000000,224.733600,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,64.518704,0.000000,18.582002,14.407297,2.881200,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,21.128800,52.162397,2.650704,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.813685,0.000000,0.000000,224.733600,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,18.189976,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,11.399948,0.000000,0.000000,402.186708,92.957884,0.000000,23.322546,14.407297,2.881200,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,28.444839,52.162397,2.650704,395.684800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.813685,0.000000,0.000000,228.575200,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,36.379952,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,12.648506,0.000000,1.339182,17.729464,0.000000,0.000000,402.186708,92.957884,0.000000,23.322546,14.407297,5.232868,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,28.444839,52.162397,2.650704,443.704800,0.000000,0.000000,0.492109,0.000000,17.045179,0.000000,5.813685,0.000000,0.000000,228.575200,44.834353,8.774249,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,31.652579,54.569928,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,12.648506,0.000000,1.339182,17.729464,0.000000,0.000000,402.186708,112.617368,0.000000,27.970113,14.407297,8.612003,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,32.681112,52.162397,2.650704,491.724800,0.000000,9.294598,0.492109,3.968661,25.567769,0.000000,5.813685,0.000000,0.000000,228.575200,44.834353,17.548498,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,1.056440,0.000000,6.752572,0.000000,47.478868,72.759904,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,25.297013,0.000000,1.339182,17.729464,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,36.133129,52.162397,2.650704,539.744800,0.000000,27.911921,0.492109,10.118805,34.090358,0.000000,5.813685,0.000000,0.000000,228.575200,48.404160,26.322747,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,13.493005,0.000000,47.478868,109.139856,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,25.297013,0.000000,1.339182,17.729464,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,40.301265,52.162397,2.650704,568.187046,0.000000,27.911921,0.492109,10.118805,34.090358,0.000000,5.813685,0.000000,0.000000,228.575200,48.404160,26.322747,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,26.555060,0.000000,47.478868,127.329832,118.768466,0.000000,0.000000,3.667768,120.614235,0.000000,113.447250,25.297013,0.000000,1.339182,17.854316,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,40.301265,52.162397,3.710986,568.187046,0.000000,27.911921,0.492109,10.118805,34.090358,0.000000,5.813685,0.000000,0.000000,287.627699,48.404160,26.322747,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,26.555060,0.000000,47.478868,131.877326,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,6.695909,17.854316,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,40.301265,52.162397,38.170138,539.744800,0.000000,27.911921,6.028335,10.118805,34.090358,0.000000,5.167720,0.000000,0.000000,335.647699,48.404160,26.322747,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,26.555060,0.000000,47.478868,134.787722,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,68.075073,17.854316,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,40.301265,52.162397,38.170138,520.536800,0.000000,27.911921,6.028335,10.118805,34.090358,0.000000,5.167720,0.000000,0.000000,374.063699,48.404160,26.322747,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,26.555060,0.000000,47.478868,134.787722,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,68.075073,19.913519,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,40.301265,52.162397,6.361690,532.402350,0.000000,27.911921,6.028335,10.118805,34.090358,0.000000,5.167720,0.000000,0.000000,417.924399,48.404160,26.322747,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,13.493005,0.000000,47.478868,113.687350,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,68.075073,24.073681,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,40.301265,52.162397,4.241126,537.204350,0.000000,9.294598,6.028335,4.736789,17.045179,0.000000,5.167720,0.000000,0.000000,417.924399,44.834353,17.548498,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,6.262576,0.000000,13.493005,0.000000,31.652579,83.946739,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,68.075073,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,40.301265,52.162397,4.241126,537.204350,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.167720,0.000000,0.000000,417.924399,44.834353,8.774249,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,6.262576,0.000000,8.345876,0.000000,31.652579,72.759904,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,6.695909,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,40.301265,52.162397,5.301408,537.204350,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.167720,0.000000,0.000000,417.924399,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,6.262576,0.000000,0.000000,0.000000,31.652579,36.379952,118.768466,0.000000,0.000000,3.667768,120.614235,0.000000,113.447250,25.297013,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,40.301265,52.162397,21.205632,532.402350,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.909334,0.000000,0.000000,417.924399,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,6.262576,0.000000,0.000000,0.000000,31.652579,22.464620,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,12.648506,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,40.301265,52.162397,21.205632,517.996350,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.909334,0.000000,0.000000,417.924399,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,6.262576,0.000000,0.000000,0.000000,31.652579,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,40.301265,52.162397,38.170138,580.422350,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,417.924399,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,31.652579,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,40.301265,52.162397,38.170138,537.204350,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,417.924399,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,31.652579,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,40.301265,52.162397,3.180845,546.808350,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,417.924399,35.940089,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,40.301265,52.162397,3.180845,546.812288,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,417.924399,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,40.301265,52.162397,3.180845,539.744800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,356.065518,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,17.854316,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,40.301265,52.162397,3.180845,539.744800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,23.771513,0.000000,0.000000,332.298400,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,17.854316,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,34.980649,52.162397,38.170138,539.744800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,23.771513,0.000000,0.000000,332.298400,12.101040,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,17.854316,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,34.980649,52.162397,38.170138,539.744800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,23.771513,0.000000,0.000000,332.298400,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,17.854316,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,34.980649,52.162397,3.180845,546.812288,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,23.771513,0.000000,0.000000,313.090400,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,34.980649,52.162397,3.180845,546.812288,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,23.771513,0.000000,0.000000,293.882400,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,34.980649,52.162397,3.180845,546.812288,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,23.771513,0.000000,0.000000,293.882400,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

