Block,Time,KOTESHWR,PARBATI3,CHAMERA3,UNCHAHAR3,AURY_RF,NJPC,KOLDAM,DADRI_RF,ANTA_CRF,RAMPUR,RAPPB,AURY_LF,KHSTPP-I,RIHAND2,KUDGI,ANTA_GF,UNCHAHAR1,RAPPC,DADRI_LF,UNCHAHAR2,URI,CHAMERA1,JHAJJAR,TANAKPUR,SALAL,RIHAND3,DADRI_CRF,ANTA_LF,UNCHAHAR4,SINGRAULI_HYDRO,SEWA2,BSIUL,DHAULIGNGA,DULHASTI,DADRT2,CHAMERA2,ANTA_RF,RIHAND1,DADRI_GF,NAPP,AURY_CRF,AURY_GF,URI2,TEHRI,SINGRAULI,KISHANGANGA,TANDA2,KHSTPP-II,FSTPP I & II,BRBCL,TALA,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,34.257190,0.000000,28.048516,25.469086,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.947625,114.002438,90.43,0.000000,19.287524,49.233418,0.000000,40.910686,40.487875,41.171166,630.355162,11.373897,82.987019,119.349695,38.078986,0.000000,0.000000,0.923118,10.188908,6.293224,35.314650,47.711220,662.811337,38.131217,0.000000,88.789200,0.000000,37.415383,29.870810,0.000000,31.158060,58.369248,121.204496,0.000000,0.000000,142.367330,13.752675,13.888318,26.955243,402.808612,0,0,0,0,0

9,02:00-02:15,34.257190,0.000000,28.048516,25.469086,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.361810,114.002438,90.43,0.000000,19.287524,49.233418,0.000000,40.910686,40.487875,41.171166,630.355162,11.373897,82.987019,119.349695,23.364685,0.000000,0.000000,0.923118,10.188908,6.293224,35.314650,47.711220,662.811337,38.131217,0.000000,88.789200,0.000000,37.415383,18.810764,0.000000,31.158060,58.369248,121.204496,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,402.808612,0,0,0,0,0

10,02:15-02:30,34.257190,0.000000,28.048516,25.469086,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.361810,114.002438,90.43,0.000000,19.287524,49.233418,0.000000,40.910686,40.487875,41.171166,630.355162,11.373897,82.987019,119.349695,23.364685,0.000000,0.000000,0.923118,10.188908,6.293224,35.314650,47.711220,662.811337,38.131217,0.000000,88.789200,0.000000,37.415383,18.810764,0.000000,31.158060,58.369248,121.204496,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,402.808612,0,0,0,0,0

11,02:30-02:45,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.361810,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,40.910686,40.487875,41.171166,624.154394,11.373897,82.987019,119.349695,23.364685,0.000000,0.000000,0.923118,10.188908,6.293224,35.314650,47.711220,597.823571,38.131217,0.000000,88.789200,0.000000,37.415383,18.810764,0.000000,31.158060,58.369248,115.812000,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,402.808612,0,0,0,0,0

12,02:45-03:00,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.361810,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,40.910686,40.487875,41.171166,624.154394,11.373897,82.987019,119.349695,23.364685,0.000000,0.000000,0.923118,5.017265,6.293224,35.314650,47.711220,597.823571,38.131217,0.000000,88.789200,0.000000,37.415383,18.810764,0.000000,31.158060,58.369248,115.812000,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,402.808612,0,0,0,0,0

13,03:00-03:15,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.361810,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,40.910686,40.487875,41.171166,624.154394,10.261233,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,6.293224,35.314650,47.711220,587.207471,38.131217,0.000000,88.789200,0.000000,37.415383,2.777580,0.000000,31.158060,58.369248,115.812000,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,402.808612,0,0,0,0,0

14,03:15-03:30,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.361810,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,40.910686,40.487875,41.171166,624.154394,10.261233,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,6.293224,35.314650,47.711220,557.289371,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,115.812000,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,402.808612,0,0,0,0,0

15,03:30-03:45,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.361810,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,40.910686,40.487875,41.171166,624.154394,10.261233,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,6.293224,35.314650,47.711220,529.301471,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,115.812000,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,402.808612,0,0,0,0,0

16,03:45-04:00,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.361810,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,40.910686,40.487875,41.171166,624.154394,10.261233,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,6.293224,35.314650,47.711220,504.208871,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,115.812000,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,402.808612,0,0,0,0,0

17,04:00-04:15,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.443164,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,40.910686,40.487875,41.171166,624.154394,10.261233,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,6.293224,35.314650,47.711220,479.116271,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,115.812000,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,402.808612,0,0,0,0,0

18,04:15-04:30,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.533441,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,40.910686,40.487875,41.171166,624.154394,10.261233,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,6.293224,35.314650,47.711220,453.058571,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,115.812000,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,402.808612,0,0,0,0,0

19,04:30-04:45,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.663798,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.261233,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.937012,58.369248,115.812000,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,401.722875,0,0,0,0,0

20,04:45-05:00,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.705072,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.261233,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.937012,58.369248,115.812000,0.000000,0.000000,142.367330,13.752675,14.476493,26.955243,401.722875,0,0,0,0,0

21,05:00-05:15,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.261233,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,12.586448,35.314650,47.711220,438.582071,38.131217,6.900465,88.789200,0.000000,37.415383,0.000000,0.000000,31.937012,58.369248,115.812000,0.000000,0.000000,142.367330,9.642700,14.476493,26.955243,401.722875,0,0,0,0,0

22,05:15-05:30,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,12.586448,35.314650,47.711220,438.582071,38.131217,6.900465,88.789200,0.000000,37.415383,0.000000,0.000000,31.937012,58.369248,115.812000,0.000000,0.000000,113.620451,9.642700,14.476493,26.955243,401.722875,0,0,0,0,0

23,05:30-05:45,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,5.017265,12.586448,35.314650,47.711220,438.582071,38.131217,6.900465,88.789200,0.000000,37.415383,0.000000,0.000000,31.937012,58.369248,115.812000,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,401.722875,0,0,0,0,0

24,05:45-06:00,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,13.714457,49.233418,0.000000,30.663543,46.880698,41.171166,624.154394,9.766715,81.304850,119.349695,28.953000,0.000000,0.000000,0.923118,2.830252,12.586448,35.314650,47.711220,438.582071,38.131217,6.900465,88.789200,0.000000,37.415383,0.000000,0.000000,31.937012,58.369248,115.812000,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,401.722875,0,0,0,0,0

25,06:00-06:15,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,46.880698,41.171166,624.154394,9.766715,81.641283,119.349695,28.953000,0.000000,0.000000,0.923118,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.531388,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,401.722875,0,0,0,0,0

26,06:15-06:30,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,28.953000,0.000000,0.000000,0.923118,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,401.722875,0,0,0,0,0

27,06:30-06:45,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,28.953000,0.000000,0.000000,0.923118,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,401.722875,0,0,0,0,0

28,06:45-07:00,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,28.953000,0.000000,0.000000,0.923118,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,401.722875,0,0,0,0,0

29,07:00-07:15,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,28.953000,0.000000,0.000000,0.923118,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

30,07:15-07:30,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,28.953000,0.000000,0.000000,0.923118,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

31,07:30-07:45,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,27.939645,0.000000,0.000000,0.923118,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

32,07:45:08:00,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,27.939645,0.000000,0.000000,0.923118,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

33,08:00-08:15,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.261233,81.641283,119.349695,9.629199,0.000000,0.000000,0.923118,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

34,08:15-08:30,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.002771,0.000000,0.000000,0.923118,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

35,08:30-08:45,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,9.897583,49.233418,0.000000,30.663543,40.487875,41.171166,592.084024,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,12.586448,35.314650,47.711220,359.436083,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

36,08:45:09:00,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,9.897583,49.233418,0.000000,30.663543,40.487875,41.171166,592.084024,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,12.586448,35.314650,47.711220,356.516529,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

37,09:00:09:15,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,9.897583,49.233418,0.000000,30.663543,40.487875,41.171166,592.084024,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,12.586448,35.314650,47.711220,356.516529,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

38,09:15-09:30,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,9.897583,49.233418,0.000000,30.663543,40.487875,41.171166,592.084024,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,12.586448,35.314650,47.711220,356.516529,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

39,09:30-09:45,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,9.897583,49.233418,0.000000,30.663543,40.487875,41.171166,592.084024,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,12.586448,35.314650,47.711220,356.516529,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

40,09:45-10:00,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.321528,114.002438,90.43,0.000000,9.897583,49.233418,0.000000,30.663543,40.487875,41.171166,592.084024,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,12.586448,35.314650,47.711220,356.516529,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.387764,399.551400,0,0,0,0,0

41,10:00-10:15,25.692892,0.000000,28.048516,18.953134,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.437666,114.002438,90.43,0.000000,12.126460,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,12.586448,35.314650,47.711220,418.077818,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.955243,399.551400,0,0,0,0,0

42,10:15-10:30,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.437666,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.955243,399.551400,0,0,0,0,0

43,10:30-10:45,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.437666,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,46.880698,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.955243,399.551400,0,0,0,0,0

44,10:45-11:00,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.437666,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,46.880698,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.955243,399.551400,0,0,0,0,0

45,11:00-11:15,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.759840,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.955243,401.602238,0,0,0,0,0

46,11:15-11:30,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.759840,114.002438,90.43,0.000000,12.166533,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.955243,401.722875,0,0,0,0,0

