Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
17,04:00-04:15,0,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,33.123,0,30.951,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

18,04:15-04:30,0,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,33.123,0,30.951,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

19,04:30-04:45,0,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,33.123,0,30.951,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

20,04:45-05:00,0,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,33.123,0,30.951,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

21,05:00-05:15,0,138,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,33.123,0,30.951,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

22,05:15-05:30,0,138,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,33.123,0,30.951,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

23,05:30-05:45,0,138,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,33.123,0,30.951,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

24,05:45-06:00,0,138,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,33.123,0,30.951,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

25,06:00-06:15,0,138,11.7852,0,19.985,42.392196,0,32.41932,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

26,06:15-06:30,0,138,11.7852,0,19.985,42.392196,0,32.41932,26.39091,0,1.05215,51.888,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

27,06:30-06:45,0,138,11.7852,0,19.985,42.392196,0,32.41932,26.39091,0,1.05215,51.888,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

28,06:45-07:00,0,138,11.7852,0,19.985,42.392196,0,32.41932,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,40.95,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

29,07:00-07:15,0,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

30,07:15-07:30,0,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

31,07:30-07:45,0,138.75,3.843,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

32,07:45:08:00,0,138.75,3.843,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

33,08:00-08:15,0,139.3125,3.843,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

34,08:15-08:30,0,139.3125,8.967,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

35,08:30-08:45,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

36,08:45:09:00,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.05215,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,418.77

37,09:00:09:15,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,32.171,418.77

38,09:15-09:30,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,64.074,0,0,0,7.672,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,32.171,418.77

39,09:30-09:45,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,32.171,418.77

40,09:45-10:00,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,5.916,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,32.171,418.77

41,10:00-10:15,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,32.171,418.77

42,10:15-10:30,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,32.171,418.77

43,10:30-10:45,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,34.79931,417.375

44,10:45-11:00,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,51.888,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,34.79931,417.375

45,11:00-11:15,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,51.888,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,34.79931,416.25

46,11:15-11:30,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,34.79931,416.25

47,11:30-11:45,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,34.79931,416.25

48,11:45-12:00,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,34.79931,416.25

49,12:00-12:15,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,34.79931,416.25

50,12:15-12:30,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,34.79931,416.25

51,12:30-12:45,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,34.79931,416.25

52,12:45-13:00,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.487,27.93,147.515625,34.79931,416.25

53,13:00-13:15,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

54,13:15-13:30,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

55,13:30-13:45,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

56,13:45-14:00,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

57,14:00-14:15,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

