Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
9,02:00-02:15,39.744,37.89052,124.384996,130.580717,0,141.734525,12.9381,63.745048,20.131611,27.63898,83.664,1.212818,44.306625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.4962,15.00135,348.975

10,02:15-02:30,39.744,37.89052,124.384996,130.580717,0,141.734525,12.9381,63.745048,20.131611,27.63898,83.664,1.212818,44.306625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.4962,15.00135,348.975

11,02:30-02:45,39.744,37.89052,124.384996,130.580717,0,141.734525,12.9381,63.745048,20.131611,27.63898,83.664,1.212818,44.306625,0,5.534085,49.243676,18.308964,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.4962,15.00135,348.975

12,02:45-03:00,39.744,37.89052,124.384996,130.580717,0,141.734525,12.9381,63.745048,20.131611,27.63898,83.664,1.212818,44.306625,0,5.534085,49.243676,18.308964,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.4962,15.00135,348.975

13,03:00-03:15,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,18.308964,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.4962,15.00135,348.975

14,03:15-03:30,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.4962,15.00135,348.975

15,03:30-03:45,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.114,15.00135,348.975

16,03:45-04:00,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.114,15.00135,348.975

17,04:00-04:15,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.114,15.00135,348.975

18,04:15-04:30,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.114,15.00135,348.975

19,04:30-04:45,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,16.020344,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.114,15.00135,348.975

20,04:45-05:00,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.114,15.00135,348.975

21,05:00-05:15,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,16.020344,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.114,15.00135,348.975

22,05:15-05:30,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.114,15.00135,348.975

23,05:30-05:45,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,19.834711,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.114,15.00135,348.975

24,05:45-06:00,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.114,15.00135,348.975

25,06:00-06:15,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,51.87616,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,8.673,15.00135,348.975

26,06:15-06:30,39.744,37.89052,124.384996,130.580717,0,141.734525,12.0414,63.745048,20.131611,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,51.87616,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,8.673,15.00135,348.975

