Block,Time,SASAN,CHAMERA2,URI2,KISHANGANGA,NJPC,PARBATI3,AURY_GF,UNCHAHAR3,RIHAND2,DULHASTI,CHAMERA1,ANTA_LF,TANDA2,TANAKPUR,SEWA2,DADRI_LF,RAPPC,BSIUL,DADRT2,UNCHAHAR4,NAPP,TEHRI,DHAULIGNGA,AURY_RF,DADRI_CRF,AURY_LF,CHAMERA3,KOTESHWR,KOLDAM,SINGRAULI_HYDRO,SINGRAULI,URI,BRBCL,UNCHAHAR1,RIHAND3,RIHAND1,RAMPUR,ANTA_CRF,DADRI_RF,SALAL,JHAJJAR,ANTA_GF,RAPPB,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,UNCHAHAR2,ANTA_RF,DADRI_GF,AURY_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
18,04:15-04:30,400.720162,46.816884,33.163713,5.367487,173.717757,16.200839,0.000000,26.048910,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,18.148236,0.000000,65.793651,12.589056,590.412713,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,20.030589,8.952967,0.758886,135.478697,33.036427,17.650262,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,176.706853,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,42.081385,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,400.720162,46.816884,33.163713,5.367487,173.717757,16.200839,0.000000,26.048910,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,18.148236,0.000000,65.793651,12.589056,590.412713,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,20.030589,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,176.706853,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,42.081385,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,400.720162,46.816884,33.163713,5.367487,173.717757,16.200839,0.000000,26.048910,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,18.148236,0.000000,65.793651,12.589056,590.412713,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,20.030589,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,128.441853,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,42.081385,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,400.720162,46.816884,33.163713,5.367487,173.717757,16.200839,0.000000,26.048910,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,18.148236,0.000000,65.793651,12.589056,590.412713,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,20.030589,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,128.441853,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,41.800386,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,400.720162,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.048910,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,18.148236,0.000000,65.793651,12.589056,590.412713,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,20.030589,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,80.176853,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,41.800386,0.000000,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,400.720162,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.048910,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,18.148236,0.000000,65.793651,12.589056,657.605711,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,20.030589,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,74.938942,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,41.800386,0.000000,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,400.720162,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.048910,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,18.148236,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,20.030589,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,74.938942,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,41.800386,0.000000,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,400.720162,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.048910,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,16.991010,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.792732,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,74.938942,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,41.800386,0.000000,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,400.720162,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.048910,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,12.092701,0.000000,65.793651,12.589056,657.814014,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,74.938942,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,41.800386,0.000000,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,400.720162,46.816884,33.163713,5.367487,173.717757,56.750067,0.000000,26.048910,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,12.092701,0.000000,65.793651,12.589056,657.814014,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,74.938942,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,41.800386,0.000000,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,400.720162,46.816884,33.163713,5.367487,173.717757,56.750067,0.000000,22.860524,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,12.092701,0.000000,65.793651,12.589056,587.432184,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,41.800386,0.000000,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,400.720162,46.816884,33.163713,5.367487,173.717757,56.750067,0.000000,26.051323,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,12.092701,0.000000,65.793651,12.589056,590.730816,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,135.478697,33.036427,19.305970,21.436224,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,42.081385,0.000000,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,400.720162,46.816884,33.163713,5.367487,173.717757,56.750067,0.000000,22.541686,115.427871,57.122017,40.685542,0.000000,5.172163,2.967718,12.092701,0.000000,65.793651,12.589056,578.398879,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,135.478697,33.036427,19.305970,18.524686,120.814728,89.631966,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,36.438337,0.000000,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,400.720162,46.816884,33.163713,5.367487,173.717757,56.750067,0.000000,22.541686,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,496.774574,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,139.573017,33.036427,19.305970,18.524686,122.885103,91.134166,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,143.153990,11.052685,0.000000,21.674183,0.000000,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,400.720162,46.816884,33.163713,5.367487,173.717757,56.750067,0.000000,22.541686,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,407.356600,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,139.573017,33.036427,19.305970,18.524686,122.885103,91.134166,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,143.153990,11.052685,0.000000,21.674183,0.000000,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,400.720162,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,19.930066,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,365.848700,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,139.573017,33.036427,19.305970,16.070797,122.885103,91.134166,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,131.637961,11.052685,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,400.720162,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,19.930066,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,365.848700,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,139.573017,33.036427,19.305970,16.070797,122.885103,91.134166,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,131.637961,11.052685,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,400.720162,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,14.923538,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,365.848700,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,139.573017,33.036427,19.305970,12.240004,122.885103,91.134166,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,131.637961,11.052685,0.000000,17.264390,0.000000,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,400.720162,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,14.923538,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,365.848700,1.650663,47.788440,0.000000,31.446156,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,139.573017,37.299192,19.305970,12.240004,122.885103,91.134166,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,131.637961,11.052685,0.000000,17.264390,0.000000,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,403.922014,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,14.923538,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,365.848700,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,37.299192,19.305970,12.240004,122.885103,91.134166,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,131.637961,11.052685,0.000000,17.264390,0.000000,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,14.923538,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,365.848700,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,37.299192,19.305970,12.240004,122.885103,91.134166,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,131.637961,11.052685,0.000000,17.264390,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,14.923538,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,365.848700,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,33.036427,19.305970,12.240004,122.885103,91.134166,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,131.637961,11.052685,0.000000,17.264390,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,14.923538,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,365.848700,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,33.036427,19.305970,12.240004,122.885103,91.134166,6.511447,0.000000,0.000000,77.395823,54.607021,0.000000,0.000000,42.772443,131.637961,11.052685,0.000000,17.264390,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,19.128867,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,410.252500,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,37.299192,19.305970,15.877737,122.885103,91.134166,6.511447,0.000000,0.000000,76.621865,54.607021,0.000000,0.000000,38.718086,115.613981,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,22.638505,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,439.211500,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,37.299192,19.305970,18.789275,122.885103,91.134166,6.511447,0.000000,0.000000,76.621865,54.607021,0.000000,0.000000,38.718086,115.613981,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,22.638505,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,448.864500,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,37.299192,19.305970,18.789275,122.885103,91.134166,6.511447,0.000000,0.000000,76.621865,107.843316,0.000000,0.000000,38.718086,124.204958,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,22.638505,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,482.038579,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,33.036427,19.207645,18.789275,122.885103,91.134166,6.511447,0.000000,0.000000,76.621865,166.031600,0.000000,0.000000,38.718086,124.204958,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,22.638505,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,482.038579,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,33.036427,19.290037,18.789275,122.885103,91.134166,6.511447,0.000000,0.000000,76.621865,215.586530,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,22.638505,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,520.650579,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,33.036427,19.305970,18.789275,122.885103,91.134166,6.511447,0.000000,0.000000,76.621865,215.586530,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,22.638505,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,539.956579,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,37.299192,19.305970,18.789275,122.885103,91.134166,6.511447,0.000000,0.000000,49.353858,215.586530,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

