Time,Block,WR/2023/18560/A,NR/2023/17905/A/1007,WR/2023/20256/A/1069,WR/2023/18560/A/II,NR/2023/16187/A,WR/2023/20254/A/1064,NR/2023/18017/C,NR/2023/17064/A,NR/2023/17901/A/1011,NR/2023/18015/C,Total
32,07:45:08:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,0,100.000000,0.580000,3.040000,205.55

33,08:00-08:15,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,0,50.000000,0.960000,3.040000,155.93

34,08:15-08:30,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,0,50.000000,0.960000,3.040000,155.93

35,08:30-08:45,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,0,50.000000,0.960000,3.040000,155.93

36,08:45:09:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,0,50.000000,0.960000,3.040000,155.93

37,09:00:09:15,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,50.000000,0.960000,2.940000,179.94

38,09:15-09:30,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,50.000000,0.960000,2.940000,179.94

39,09:30-09:45,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,50.000000,0.960000,2.940000,179.94

40,09:45-10:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,50.000000,0.960000,2.940000,179.94

41,10:00-10:15,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,50.000000,0.960000,2.940000,179.94

42,10:15-10:30,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,50.000000,0.960000,2.940000,179.94

43,10:30-10:45,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,50.000000,0.960000,2.940000,179.94

44,10:45-11:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,50.000000,0.960000,2.940000,179.94

45,11:00-11:15,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

46,11:15-11:30,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

47,11:30-11:45,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

48,11:45-12:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

49,12:00-12:15,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

50,12:15-12:30,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

51,12:30-12:45,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

52,12:45-13:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

53,13:00-13:15,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

54,13:15-13:30,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

55,13:30-13:45,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

56,13:45-14:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

57,14:00-14:15,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

58,14:15-14:30,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

59,14:30-14:45,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

60,14:45-15:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

61,15:00-15:15,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

62,15:15-15:30,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

63,15:30-15:45,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

64,15:45-16:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.960000,2.940000,229.94

65,16:00-16:15,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.630000,2.940000,229.61

66,16:15-16:30,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.630000,2.940000,229.61

67,16:30-16:45,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,24.11,100.000000,0.630000,2.940000,229.61

68,16:45-17:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,16.4,100.000000,0.630000,2.940000,221.9

69,17:00-17:15,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,0,100.000000,0.580000,2.940000,205.45

70,17:15-17:30,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,0,100.000000,0.580000,2.940000,205.45

71,17:30-17:45,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,0,100.000000,0.580000,2.940000,205.45

72,17:45-18:00,0.000000,1.930000,0.000000,100.000000,0.000000,0.000000,0,100.000000,0.580000,2.940000,205.45

73,18:00-18:15,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,100.000000,0.630000,3.040000,285.6

74,18:15-18:30,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,100.000000,0.630000,3.040000,285.6

75,18:30-18:45,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,100.000000,0.630000,3.040000,285.6

76,18:45-19:00,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,100.000000,0.630000,3.040000,285.6

77,19:00-19:15,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,100.000000,0.630000,3.040000,285.6

78,19:15-19:30,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,100.000000,0.630000,3.040000,285.6

79,19:30-19:45,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,100.000000,0.630000,3.040000,285.6

80,19:45-20:00,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,100.000000,0.630000,3.040000,285.6

81,20:00-20:15,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,0.000000,0.580000,3.040000,185.55

82,20:15-20:30,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,0.000000,0.580000,3.040000,185.55

83,20:30-20:45,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,0.000000,0.580000,3.040000,185.55

84,20:45-21:00,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,0.000000,0.580000,3.040000,185.55

85,21:00-21:15,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,0.000000,0.580000,3.040000,185.55

86,21:15-21:30,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,0.000000,0.580000,3.040000,185.55

87,21:30-21:45,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,0.000000,0.580000,3.040000,185.55

88,21:45-22:00,100.000000,1.930000,25.000000,0.000000,0.000000,55.000000,0,0.000000,0.580000,3.040000,185.55

89,22:00-22:15,100.000000,1.930000,0.000000,0.000000,76.880000,55.000000,0,0.000000,0.580000,3.040000,237.43

90,22:15-22:30,100.000000,1.930000,0.000000,0.000000,76.880000,55.000000,0,0.000000,0.580000,3.040000,237.43

91,22:30-22:45,100.000000,1.930000,0.000000,0.000000,76.880000,55.000000,0,0.000000,0.580000,3.040000,237.43

92,22:45-23:00,100.000000,1.930000,0.000000,0.000000,76.880000,55.000000,0,0.000000,0.580000,3.040000,237.43

93,23:00-23:15,100.000000,1.930000,0.000000,0.000000,76.880000,0.000000,0,0.000000,0.580000,3.040000,182.43

94,23:15-23:30,100.000000,1.930000,0.000000,0.000000,76.880000,0.000000,0,0.000000,0.580000,3.040000,182.43

95,23:30-23:45,100.000000,1.930000,0.000000,0.000000,76.880000,0.000000,0,0.000000,0.580000,3.040000,182.43

96,23:45-24:00,100.000000,1.930000,0.000000,0.000000,76.880000,0.000000,0,0.000000,0.580000,3.040000,182.43

