Block,Time,NAPP,PARBATI3,BSIUL,RAPPB,SINGRAULI_HYDRO,AURY_RF,ANTA_LF,RIHAND2,KOTESHWR,ANTA_RF,RIHAND1,RIHAND3,TANDA2,KISHANGANGA,UNCHAHAR4,ANTA_CRF,AURY_LF,RAMPUR,CHAMERA2,KOLDAM,NJPC,UNCHAHAR2,URI2,UNCHAHAR3,RAPPC,SALAL,SEWA2,DADRI_LF,CHAMERA3,TEHRI,DULHASTI,DADRI_CRF,CHAMERA1,SINGRAULI,DADRI_RF,UNCHAHAR1,TANAKPUR,AURY_CRF,DHAULIGNGA,DADRT2,ANTA_GF,DADRI_GF,URI,AURY_GF,JHAJJAR,BRBCL,KUDGI,KHSTPP-II,KHSTPP-I,TALA,SASAN,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,37.722881,0.000000,12.620356,0.000000,0.925605,11.709170,0.000000,114.309562,27.670414,6.096510,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.065683,30.591126,17.702717,50.348463,83.210588,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,14.902580,13.409516,12.768124,0.000000,35.409788,664.596964,0.000000,0.000000,36.323587,0.000000,518.130772,9.677000,0.00,95.167247,31.719271,25.605342,337.703108,13.047499,0,0,0,0,0

9,02:00-02:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,27.670414,0.480100,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,31.372176,17.233092,50.348463,83.210588,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,10.634442,13.020404,12.768124,0.000000,35.409788,664.596964,0.000000,0.000000,36.323587,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

10,02:15-02:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,27.670414,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,31.372176,17.233092,50.348463,83.210588,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,12.768124,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

11,02:30-02:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,83.210588,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,9.557033,12.768124,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

12,02:45-03:00,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,83.210588,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,7.673958,12.768124,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

13,03:00-03:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,7.673958,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

14,03:15-03:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,7.673958,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

15,03:30-03:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,7.673958,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

16,03:45-04:00,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,7.673958,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

17,04:00-04:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,7.673958,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

18,04:15-04:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,7.673958,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

19,04:30-04:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,36.323587,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

20,04:45-05:00,37.722881,3.079705,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,36.323587,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,25.605342,337.703108,13.180074,0,0,0,0,0

21,05:00-05:15,37.722881,4.927528,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,24.182823,337.703108,13.180074,0,0,0,0,0

22,05:15-05:30,37.722881,31.644587,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,24.182823,337.703108,13.180074,0,0,0,0,0

23,05:30-05:45,37.722881,31.644587,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,24.182823,337.703108,13.180074,0,0,0,0,0

24,05:45-06:00,37.722881,31.644587,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,24.182823,337.703108,13.180074,0,0,0,0,0

25,06:00-06:15,37.722881,31.644587,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,16.257360,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,24.182823,337.703108,13.180074,0,0,0,0,0

26,06:15-06:30,37.722881,15.822294,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,16.257360,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,24.182823,337.703108,13.180074,0,0,0,0,0

27,06:30-06:45,37.722881,15.822294,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,16.257360,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,7.997653,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,24.182823,337.703108,13.180074,0,0,0,0,0

28,06:45-07:00,37.722881,3.079705,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,16.257360,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,5.108179,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,13.020404,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,518.130772,9.677000,0.00,95.163618,30.698444,24.182823,337.703108,13.180074,0,0,0,0,0

29,07:00-07:15,37.722881,3.079705,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,3.414046,0.000000,0.000000,38.233943,0.000000,148.642010,40.062780,30.591126,17.233092,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,8.641658,11.652463,0.000000,35.409788,473.633120,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,0.00,95.163618,30.698444,24.182823,337.703108,13.180074,0,0,0,0,0

30,07:15-07:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,11.153033,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,8.641658,11.652463,0.000000,35.409788,434.925120,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,0.00,95.163618,30.698444,24.182823,337.703108,13.180074,0,0,0,0,0

31,07:30-07:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,11.153033,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,8.641658,11.652463,0.000000,35.409788,434.925120,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,16.45,67.883284,21.604967,24.182823,337.703108,10.294489,0,0,0,0,0

32,07:45:08:00,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,11.153033,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,8.641658,11.652463,0.000000,35.409788,434.925120,0.000000,0.000000,32.050224,0.000000,511.913300,9.677000,25.16,67.883284,21.604967,24.182823,337.703108,10.294489,0,0,0,0,0

33,08:00-08:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,11.153033,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,8.641658,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,36.323587,0.000000,434.497300,9.677000,34.84,67.883284,21.604967,24.182823,337.703108,10.294489,0,0,0,0,0

34,08:15-08:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,391.918500,0.000000,0.000000,36.323587,0.000000,330.953400,9.677000,45.48,67.883284,21.604967,24.182823,337.703108,10.294489,0,0,0,0,0

35,08:30-08:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,391.918500,0.000000,0.000000,32.050224,0.000000,312.304545,9.677000,45.48,67.883284,21.604967,22.760304,337.703108,10.294489,0,0,0,0,0

36,08:45:09:00,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,391.918500,0.000000,0.000000,32.050224,0.000000,241.438359,9.677000,45.48,67.883284,21.604967,22.760304,337.703108,10.294489,0,0,0,0,0

37,09:00:09:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,16.257360,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,226.441800,9.677000,45.48,67.883284,21.604967,22.760304,337.703108,10.294489,0,0,0,0,0

38,09:15-09:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,16.257360,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,226.441800,9.677000,45.48,67.883284,21.604967,22.760304,337.703108,10.294489,0,0,0,0,0

39,09:30-09:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,16.257360,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,226.441800,9.677000,45.48,67.883284,21.604967,22.760304,337.703108,10.294489,0,0,0,0,0

40,09:45-10:00,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,16.257360,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,30.591126,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,226.441800,9.677000,45.48,67.883284,21.604967,22.760304,337.703108,10.294489,0,0,0,0,0

41,10:00-10:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,16.257360,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,31.372176,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,226.441800,9.677000,45.48,67.883284,21.604967,22.760304,337.703108,10.294489,0,0,0,0,0

42,10:15-10:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,16.257360,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,31.372176,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,226.441800,9.677000,45.48,67.883284,21.604967,22.760304,337.703108,10.294489,0,0,0,0,0

43,10:30-10:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,16.257360,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,31.372176,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,226.441800,9.677000,45.48,67.883284,21.604967,18.492747,337.703108,10.294489,0,0,0,0,0

44,10:45-11:00,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,16.257360,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.208788,31.372176,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,36.323587,0.000000,226.441800,9.677000,45.48,67.883284,21.604967,18.492747,337.703108,10.294489,0,0,0,0,0

45,11:00-11:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,3.414046,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.740935,30.591126,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,36.323587,0.000000,226.441800,9.677000,45.48,67.883284,21.604967,18.492747,337.703108,10.294489,0,0,0,0,0

46,11:15-11:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,7.741600,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,226.441800,9.677000,45.48,67.883284,21.604967,18.492747,337.703108,10.294489,0,0,0,0,0

