Block,Time,DHAULIGNGA,CHAMERA2,ANTA_RF,RIHAND3,PARBATI3,RAMPUR,CHAMERA3,KOLDAM,RAPPC,TEHRI,DADRI_GF,DADRI_LF,UNCHAHAR3,NJPC,TANDA2,SALAL,ANTA_CRF,RIHAND2,CHAMERA1,UNCHAHAR2,UNCHAHAR4,DADRI_CRF,NAPP,RIHAND1,ANTA_GF,BSIUL,KOTESHWR,SEWA2,AURY_CRF,AURY_RF,URI2,TANAKPUR,DADRI_RF,JHAJJAR,AURY_LF,RAPPB,KHSTPP-II,KHSTPP-I,FSTPP I & II,SINGRAULI,DULHASTI,DADRT2,TALA,AURY_GF,ANTA_LF,KISHANGANGA,BRBCL,SINGRAULI_HYDRO,UNCHAHAR1,URI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
13,03:00-03:15,0.000000,46.904184,0.000000,126.284015,0.000000,0.834066,33.685305,0.000000,66.565759,0.000000,0.000000,0.000000,21.424747,21.553150,5.181808,71.921293,0.000000,120.287898,40.761408,17.400837,2.348602,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,615.128694,0.000000,0.000000,143.420930,44.872550,9.813164,145.054314,38.152355,371.123174,0.000000,0.000000,0.000000,5.377496,14.104477,0.754018,17.544645,33.631870,400.379400,0,0,0,0,0

14,03:15-03:30,0.000000,46.904184,0.000000,126.284015,0.000000,0.834066,33.685305,0.000000,66.565759,0.000000,0.000000,0.000000,21.424747,21.553150,5.181808,71.921293,0.000000,120.287898,40.761408,17.400837,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,615.128694,0.000000,0.000000,143.420930,44.872550,9.813164,145.054314,38.152355,371.132362,0.000000,0.000000,0.000000,5.377496,13.168617,0.754018,17.544645,33.631870,400.379400,0,0,0,0,0

15,03:30-03:45,0.000000,46.904184,0.000000,126.284015,0.000000,0.834066,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,21.424747,21.553150,5.181808,71.921293,0.000000,120.287898,40.761408,17.400837,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,629.635194,0.000000,0.000000,143.420930,44.872550,9.767710,145.054314,38.152355,371.132362,0.000000,0.000000,0.000000,5.377496,16.145321,0.754018,17.544645,33.631870,400.379400,0,0,0,0,0

16,03:45-04:00,0.000000,46.904184,0.000000,126.284015,0.000000,0.834066,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,21.424747,21.553150,5.181808,71.921293,0.000000,120.287898,40.761408,17.400837,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,629.635194,0.000000,0.000000,143.420930,44.872550,9.767710,145.054314,57.228532,371.132362,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,17.544645,33.631870,400.379400,0,0,0,0,0

17,04:00-04:15,0.000000,46.904184,0.000000,126.284015,0.000000,0.834066,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,18.975726,21.553150,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.161594,0.000000,0.000000,143.420930,44.872550,9.813164,145.054314,57.228532,366.909423,0.000000,0.000000,0.000000,5.377496,17.770775,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

18,04:15-04:30,0.000000,46.904184,0.000000,126.284015,0.000000,0.834066,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,21.553150,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.161594,0.000000,0.000000,143.420930,44.872550,9.813164,145.054314,57.228532,366.909423,0.000000,0.000000,0.000000,5.377496,18.431324,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

19,04:30-04:45,0.000000,46.904184,0.000000,126.284015,0.000000,0.834066,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,21.553150,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.161594,0.000000,0.000000,143.420930,44.872550,9.813164,145.054314,57.228532,366.909423,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

20,04:45-05:00,0.000000,46.904184,0.000000,126.284015,0.000000,0.834066,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,21.553150,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.161594,0.000000,0.000000,143.420930,44.872550,9.813164,145.054314,57.228532,366.909423,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

21,05:00-05:15,0.000000,46.904184,0.000000,126.284015,0.000000,0.983006,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,25.648249,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.161594,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.909423,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

22,05:15-05:30,0.000000,46.904184,0.000000,126.284015,0.000000,0.983006,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,25.648249,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.161594,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.909423,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

23,05:30-05:45,10.501598,46.904184,0.000000,126.284015,0.000000,0.983006,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,25.648249,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.161594,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.909423,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

24,05:45-06:00,10.501598,46.904184,0.000000,126.284015,0.000000,0.983006,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,25.648249,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.161594,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.909423,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

25,06:00-06:15,10.501598,46.904184,0.000000,126.284015,3.688875,0.983006,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,25.648249,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.161594,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.909423,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

26,06:15-06:30,10.501598,46.904184,0.000000,126.284015,7.377750,0.983006,22.434239,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,25.648249,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.161594,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.909423,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

27,06:30-06:45,10.501598,31.269456,0.000000,126.284015,37.903927,0.983006,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,25.648249,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,614.016529,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

28,06:45-07:00,10.501598,31.269456,0.000000,126.284015,37.903927,0.983006,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,18.808258,25.648249,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,612.943048,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.910583,0.000000,0.000000,0.000000,5.377496,18.977007,0.754018,15.086180,33.631870,400.379400,0,0,0,0,0

29,07:00-07:15,10.501598,31.269456,0.000000,126.284015,37.903927,0.983006,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.771872,25.648249,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,534.066468,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.910583,0.000000,0.000000,0.000000,5.377496,17.778944,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

30,07:15-07:30,10.501598,31.269456,0.000000,126.284015,37.903927,0.983006,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,25.648249,5.181808,70.797523,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,466.369468,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.910583,0.000000,0.000000,0.000000,5.377496,17.390883,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

31,07:30-07:45,10.501598,31.269456,0.000000,126.284015,37.903927,0.983006,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,25.648249,5.181808,68.549982,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,115.071941,35.803106,9.813164,145.054314,57.228532,366.910583,0.000000,0.000000,0.000000,5.377496,17.856186,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

32,07:45:08:00,10.501598,15.634728,0.000000,126.284015,37.903927,0.983006,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,25.648249,5.181808,68.549982,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.985025,30.207852,9.813164,145.054314,57.228532,366.910583,0.000000,0.000000,0.000000,5.377496,16.230940,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

33,08:00-08:15,10.501598,15.634728,0.000000,126.284015,7.377750,1.876649,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,48.494588,5.181808,68.549982,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.985025,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.184954,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

34,08:15-08:30,10.501598,15.634728,0.000000,126.284015,3.688875,1.876649,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,48.494588,5.181808,68.549982,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.985025,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

35,08:30-08:45,10.501598,15.634728,0.000000,126.284015,0.000000,1.876649,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,48.494588,5.181808,60.683591,0.000000,120.287898,40.761408,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.985025,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,39.504101,400.379400,0,0,0,0,0

36,08:45:09:00,10.501598,15.634728,0.000000,126.284015,0.000000,1.876649,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,48.494588,5.181808,60.683591,0.000000,120.287898,13.587136,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.985025,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,39.504101,400.379400,0,0,0,0,0

37,09:00:09:15,10.501598,15.634728,0.000000,93.797223,0.000000,0.983006,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,25.648249,5.181808,50.569659,0.000000,96.266004,13.587136,15.095754,2.319589,0.000000,49.020517,68.209330,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.985025,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,39.504101,400.379400,0,0,0,0,0

38,09:15-09:30,10.501598,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,50.569659,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,115.071941,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

39,09:30-09:45,10.501598,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,50.569659,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.247771,0.000000,359.988468,0.000000,0.000000,115.071941,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

40,09:45-10:00,10.501598,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,50.569659,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.247771,0.000000,359.988468,0.000000,0.000000,115.071941,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

41,10:00-10:15,10.501598,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,50.569659,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.247771,0.000000,359.988468,0.000000,0.000000,115.071941,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.056777,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

42,10:15-10:30,10.501598,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,50.569659,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.247771,0.000000,359.988468,0.000000,0.000000,115.071941,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,18.230032,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

43,10:30-10:45,0.000000,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,48.322119,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.619428,0.000000,359.988468,0.000000,0.000000,115.071941,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,18.045483,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

44,10:45-11:00,0.000000,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,48.322119,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.619428,0.000000,359.988468,0.000000,0.000000,115.071941,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,17.660246,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

45,11:00-11:15,0.000000,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,48.322119,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.619428,0.000000,359.988468,0.000000,0.000000,115.071941,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,39.504101,400.379400,0,0,0,0,0

46,11:15-11:30,0.000000,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,48.322119,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.619428,0.000000,359.988468,0.000000,0.000000,115.071941,30.207852,9.767710,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,14.822307,0.754018,12.478685,39.504101,400.379400,0,0,0,0,0

47,11:30-11:45,0.000000,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,46.074578,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.619428,0.000000,359.988468,0.000000,0.000000,98.305738,25.278912,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,16.264926,0.754018,12.478685,39.504101,400.379400,0,0,0,0,0

