Block,Time,ANTA_CRF,DADRT2,DADRI_LF,ANTA_GF,URI,JHAJJAR,DADRI_CRF,UNCHAHAR4,SEWA2,RAPPB,DULHASTI,UNCHAHAR1,DADRI_GF,AURY_LF,RAMPUR,UNCHAHAR3,SALAL,UNCHAHAR2,NAPP,KOLDAM,AURY_GF,ANTA_RF,RIHAND3,DHAULIGNGA,KISHANGANGA,KOTESHWR,FSTPP I & II,KHSTPP-I,CHAMERA2,AURY_RF,CHAMERA1,BSIUL,RIHAND1,KHSTPP-II,SINGRAULI,PARBATI3,TANDA2,BRBCL,CHAMERA3,TANAKPUR,TEHRI,RIHAND2,TALA,ANTA_LF,NJPC,URI2,SINGRAULI_HYDRO,RAPPC,SASAN,AURY_CRF,DADRI_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.019060,24.682042,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,0.000000,0.000000,0.000000,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,13.918012,0.000000,5.441944,0.000000,114.049688,0.000000,0.000000,0.000000,31.430733,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.019060,24.682042,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,0.000000,0.000000,0.000000,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,14.036708,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,31.430733,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.019060,24.682042,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,0.000000,0.000000,0.000000,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,14.643606,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,31.430733,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.019060,24.682042,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,0.000000,0.000000,0.000000,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,14.705023,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,31.430733,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.019060,24.682042,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,0.000000,0.000000,0.000000,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,13.594696,9.343955,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,31.430733,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,361.097000,0.000000,0.000000,39.438744,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,24.682042,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,3.217529,0.000000,0.000000,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,14.974728,18.687909,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,31.430733,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,361.097000,0.000000,0.000000,39.438744,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,24.682042,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,12.715674,0.000000,0.000000,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,15.009077,18.687909,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,31.430733,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,76.637740,23.278205,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,12.715674,0.000000,0.000000,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,15.700081,18.687909,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,76.637740,23.278205,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,25.431347,0.000000,0.000000,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,16.077653,18.687909,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,76.637740,23.278205,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,25.431347,0.000000,0.000000,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,76.637740,23.278205,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,25.431347,0.000000,0.000000,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,76.637740,23.278205,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,25.431347,0.000000,0.000000,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,76.637740,23.278205,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,25.431347,0.000000,13.564657,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,26.925864,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.583491,44.798312,25.431347,0.000000,13.564657,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,0.000000,114.049688,0.000000,0.000000,18.286570,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,25.242998,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,8.800436,0.000000,8.567847,14.583491,44.798312,25.431347,0.000000,27.129314,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,0.000000,114.049688,0.000000,0.000000,36.573140,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,361.097000,0.000000,0.000000,39.438744,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.019060,25.242998,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,8.800436,0.000000,8.567847,14.583491,44.798312,25.431347,0.000000,27.129314,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,11.617862,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,361.097000,0.000000,0.000000,39.438744,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,8.800436,0.000000,8.567847,14.583491,44.798312,25.431347,0.000000,33.373907,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,11.617862,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,8.800436,0.000000,8.567847,14.583491,44.798312,12.715674,0.000000,40.693971,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,0.247361,11.617862,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,8.800436,0.000000,8.567847,14.583491,44.798312,12.715674,0.000000,40.693971,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,0.247361,34.853584,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,31.820663,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.299289,40.833698,0.000000,0.000000,0.000000,119.399161,17.600872,0.000000,17.135694,14.583491,44.798312,25.431347,0.000000,40.693971,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,0.247361,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,47.730995,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,35.901924,40.833698,0.000000,0.000000,0.000000,119.399161,26.462528,0.000000,25.703541,16.770735,44.798312,38.147021,0.000000,40.693971,18.887497,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,47.730995,8.488386,0.000000,0.000000,0.000000,21.524471,25.242998,35.901924,40.833698,0.000000,0.000000,0.000000,119.399161,35.283371,0.000000,25.703541,20.014815,44.798312,38.147021,0.000000,40.693971,18.887497,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,47.730995,8.488386,0.000000,0.000000,0.000000,21.524471,25.242998,35.901924,40.833698,0.000000,0.000000,0.000000,119.399161,35.283371,0.000000,25.703541,20.014815,44.798312,38.147021,0.000000,40.693971,18.887497,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,361.097000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,47.730995,8.488386,0.000000,0.000000,0.000000,21.524471,25.242998,35.901924,40.833698,0.000000,0.000000,0.000000,119.399161,35.283371,0.000000,25.703541,20.014815,44.798312,38.147021,0.000000,40.693971,18.887497,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,362.062500,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,47.730995,8.488386,0.000000,0.000000,0.000000,21.524471,25.242998,35.901924,40.833698,0.000000,0.000000,0.000000,119.399161,26.462528,0.000000,25.703541,20.014815,44.798312,38.147021,0.000000,40.693971,18.887497,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,362.062500,0.000000,0.000000,39.438744,347.580000,0.000000,0.000000,15.258808,0.000000,47.730995,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,35.901924,40.833698,0.000000,0.000000,0.000000,119.399161,26.462528,0.000000,25.703541,20.014815,44.798312,38.147021,0.000000,40.693971,18.887497,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,424.820000,0.000000,0.000000,39.438744,347.580000,0.000000,0.000000,15.258808,0.000000,31.820663,9.789108,0.000000,0.000000,0.000000,18.914628,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,17.621279,0.000000,17.421289,17.827571,44.798312,25.431347,0.000000,40.693971,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.247361,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,442.199000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,9.789108,0.000000,0.000000,0.000000,22.869798,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,17.600872,0.000000,8.567847,17.827571,44.798312,25.431347,0.000000,40.693971,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,0.000000,46.471446,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,417.096000,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,9.789108,0.000000,0.000000,0.000000,18.914628,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,17.600872,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,40.693971,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,0.000000,46.471446,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,398.751500,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,9.789108,0.000000,0.000000,0.000000,18.914628,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,8.800436,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,40.693971,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,0.865764,34.853584,114.049688,0.000000,0.000000,36.573140,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,363.993500,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,9.789108,0.000000,0.000000,0.000000,18.914628,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,40.693971,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,0.865764,34.853584,114.049688,0.000000,0.000000,36.573140,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,363.993500,0.000000,0.000000,33.043272,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,9.789108,0.000000,0.000000,0.000000,18.914628,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,40.693971,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,6.431389,34.853584,114.049688,0.000000,0.000000,36.573140,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,363.993500,0.000000,0.000000,33.043272,349.921338,0.000000,0.000000,15.258808,0.000000,15.910332,9.789108,0.000000,0.000000,0.000000,18.914628,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,27.129314,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,6.431389,23.235723,114.049688,0.000000,0.000000,18.286570,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,366.890000,0.000000,0.000000,33.043272,388.541338,0.000000,0.000000,15.258808,0.000000,15.910332,9.789108,0.000000,0.000000,0.000000,18.914628,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,27.129314,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,6.431389,23.235723,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,366.890000,0.000000,0.000000,33.043272,398.196338,0.000000,0.000000,15.258808,0.000000,15.910332,9.789108,0.000000,0.000000,0.000000,18.914628,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,27.129314,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,6.431389,11.617862,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,366.890000,0.000000,0.000000,39.438744,394.889500,0.000000,0.000000,15.258808,0.000000,15.910332,7.943362,0.000000,0.000000,0.000000,17.328261,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,13.564657,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,9.343955,6.431389,11.617862,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,366.890000,0.000000,0.000000,39.438744,394.889500,0.000000,0.000000,15.258808,0.000000,15.910332,7.943362,0.000000,0.000000,0.000000,14.482500,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,13.564657,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,0.000000,6.431389,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,366.890000,0.000000,0.000000,34.109184,394.889500,0.000000,0.000000,15.258808,0.000000,15.910332,7.943362,0.000000,0.000000,0.000000,14.482500,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,13.564657,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,366.890000,0.000000,0.000000,34.109184,414.199500,0.000000,0.000000,15.258808,0.000000,15.910332,7.943362,0.000000,0.000000,0.000000,14.482500,25.242998,36.325006,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,44.798312,12.715674,0.000000,0.000000,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,18.798306,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,366.890000,0.000000,0.000000,34.109184,414.199500,0.000000,0.000000,15.258808,0.000000,15.910332,8.059222,0.000000,0.000000,0.000000,14.482500,25.242998,29.183993,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,39.213203,0.000000,0.000000,0.000000,12.591665,88.826000,126.528678,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,366.890000,0.000000,0.000000,34.109184,394.889500,0.000000,0.000000,15.258808,0.000000,15.910332,8.059222,0.000000,0.000000,0.000000,14.482500,25.242998,28.004617,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,39.213203,0.000000,0.000000,0.000000,12.591665,88.826000,126.528678,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,366.890000,0.000000,0.000000,34.109184,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,8.059222,0.000000,0.000000,0.000000,14.482500,25.242998,28.004617,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,39.213203,0.000000,0.000000,0.000000,12.591665,88.826000,126.528678,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

