Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TALST2,VALLURNTECL,SIMHST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
6,01:15-01:30,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,48.576,11.7852,81.34,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

7,01:30-01:45,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,11.7852,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

8,01:45-02:00,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,11.7852,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

9,02:00-02:15,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,11.7852,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

10,02:15-02:30,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,5.7645,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

11,02:30-02:45,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,5.7645,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

12,02:45-03:00,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,5.7645,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

13,03:00-03:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,48.576,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

14,03:15-03:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,48.576,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

15,03:30-03:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,12.1695,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

16,03:45-04:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,12.1695,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

17,04:00-04:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.029182,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,12.1695,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

18,04:15-04:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.029182,51.987209,125.295291,17.246441,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

19,04:30-04:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.029182,51.987209,125.295291,0,2.429119,6.695978,137.607462,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

20,04:45-05:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.029182,51.987209,125.295291,0,2.429119,10.713565,137.607462,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

21,05:00-05:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.029182,51.987209,125.295291,0,2.429119,14.731152,137.607462,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,5.124,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

22,05:15-05:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.029182,51.987209,125.295291,0,2.429119,68.802518,137.607462,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,5.124,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,16.68,0,147.515625,41.276,418.77

23,05:30-05:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.029182,51.987209,125.295291,0,2.429119,68.802518,137.607462,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

24,05:45-06:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.958295,1.029182,51.987209,125.295291,0,2.429119,68.802518,137.607462,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

25,06:00-06:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,51.987209,125.295291,0,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

26,06:15-06:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,51.987209,125.295291,0,1.82184,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

27,06:30-06:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,51.987209,125.295291,0,1.82184,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

28,06:45-07:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,51.987209,125.295291,0,1.82184,9.37437,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,7.0455,81.34,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

29,07:00-07:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,34.539409,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,46.368,7.0455,80.178,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,412.875

30,07:15-07:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,34.539409,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,46.368,7.0455,80.178,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,412.875

31,07:30-07:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,34.539409,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,46.368,7.0455,80.178,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,412.875

32,07:45:08:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,34.539409,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,46.368,7.0455,80.178,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,412.875

33,08:00-08:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,34.539409,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,46.368,7.0455,80.178,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,412.875

34,08:15-08:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,34.539409,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,46.368,7.0455,80.178,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,412.875

35,08:30-08:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,51.987209,125.295291,0,1.21456,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,46.368,7.0455,80.178,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,412.875

36,08:45:09:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,45.647694,2.184458,55.190641,40.306669,657.89409,8.443451,1.029182,51.987209,125.295291,0,1.21456,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,46.368,7.0455,80.178,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,412.875

37,09:00:09:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,65.935558,2.184458,55.190641,40.306669,657.89409,8.443451,1.048973,51.987209,125.295291,0,1.21456,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,7.0455,80.178,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

38,09:15-09:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,71.007524,2.184458,55.190641,40.306669,657.89409,8.443451,1.048973,51.987209,125.295291,0,1.21456,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,7.0455,80.178,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

39,09:30-09:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,76.07949,2.184458,55.190641,40.306669,657.89409,8.443451,1.048973,51.987209,125.295291,0,1.21456,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,80.178,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

40,09:45-10:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,81.151456,2.184458,55.190641,40.306669,657.89409,8.443451,1.048973,51.987209,125.295291,0,1.21456,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,80.178,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

41,10:00-10:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,81.151456,2.184458,55.190641,40.306669,657.89409,8.443451,1.048973,51.987209,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,80.178,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

42,10:15-10:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,81.151456,2.184458,55.190641,40.306669,657.89409,8.443451,1.048973,51.987209,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,80.178,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

43,10:30-10:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,86.223422,2.184458,55.190641,40.306669,657.89409,8.443451,1.048973,51.987209,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,53.452,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

44,10:45-11:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,91.295388,2.184458,55.190641,40.306669,657.89409,8.443451,1.048973,51.987209,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,48.576,6.1488,53.452,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.276,418.77

45,11:00-11:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.048973,51.987209,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,48.576,6.1488,53.452,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

46,11:15-11:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.048973,51.987209,125.295291,0,1.21456,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,53.452,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

47,11:30-11:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,24.466837,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.068766,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,80.178,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

48,11:45-12:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,20.971576,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.068766,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,80.178,0,0,83.849666,0,0,0,39.073028,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

49,12:00-12:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,17.476313,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.068766,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

