Block,Time,SASAN,FSTPP I & II,KHSTPP-II,TALA,BRBCL,KHSTPP-I,TANDA2,URI2,DADRI_CRF,KOTESHWR,CHAMERA2,ANTA_RF,RAPPB,KOLDAM,DADRI_RF,SEWA2,AURY_GF,AURY_LF,SALAL,SINGRAULI,RAPPC,RAMPUR,SINGRAULI_HYDRO,RIHAND2,DADRT2,PARBATI3,DULHASTI,ANTA_LF,UNCHAHAR1,ANTA_CRF,RIHAND1,KISHANGANGA,UNCHAHAR2,TANAKPUR,NAPP,JHAJJAR,ANTA_GF,DADRI_GF,TEHRI,BSIUL,CHAMERA3,UNCHAHAR3,CHAMERA1,URI,RIHAND3,AURY_CRF,AURY_RF,DADRI_LF,UNCHAHAR4,DHAULIGNGA,NJPC,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,403.108002,11.358680,78.163120,0.000000,13.844494,24.565552,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,1.852524,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,403.108002,11.358680,78.163120,0.000000,16.197156,24.565552,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,1.852524,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,0.000000,6.276922,0.000000,14.872170,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,403.108002,11.358680,78.163120,0.000000,17.801835,24.565552,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,1.852524,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,0.000000,6.276922,0.000000,14.872170,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,403.108002,11.358680,78.163120,0.000000,18.281263,24.565552,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,1.852524,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,0.000000,6.276922,0.000000,14.872170,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,403.108002,11.358680,78.163120,0.000000,16.323921,24.565552,0.000000,5.179558,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,1.852524,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,0.000000,6.276922,0.000000,14.872170,0.000000,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,403.108002,11.358680,78.163120,0.000000,16.002925,24.565552,0.000000,16.056630,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,1.852524,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,0.000000,6.276922,0.000000,14.872170,0.000000,37.194864,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,403.108002,11.358680,78.163120,0.000000,19.252017,24.565552,0.000000,16.056630,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,1.852524,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,0.000000,6.276922,0.000000,14.872170,0.000000,37.194864,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,403.108002,11.358680,78.163120,0.000000,19.252017,24.565552,0.000000,16.056630,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,15.862543,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,403.108002,11.358680,78.163120,0.000000,19.252017,24.565552,0.000000,16.056630,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,15.862543,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,13.280992,0.000000,0.000000,14.872170,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,403.108002,11.358680,78.163120,0.000000,19.252017,24.565552,0.000000,16.056630,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,15.862543,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,13.280992,0.000000,0.000000,14.872170,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,403.108002,11.358680,78.163120,0.000000,19.252017,24.565552,0.000000,16.056630,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,360.118286,0.000000,15.862543,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,13.280992,0.000000,0.000000,14.872170,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,403.108002,11.358680,121.172088,0.000000,19.252017,44.663754,0.000000,5.179558,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,388.996286,0.000000,15.862543,0.000000,8.182100,0.000000,88.559200,0.000000,22.447832,0.000000,41.944717,231.986600,0.000000,0.000000,26.561984,0.000000,0.000000,14.872170,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,403.108002,14.440673,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,446.752286,0.000000,15.862543,0.000000,9.759705,0.000000,88.559200,0.000000,36.215900,0.000000,41.944717,234.184601,0.000000,0.000000,26.561984,0.000000,0.000000,22.801106,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,22.516080,0,0,0,0,0

23,05:30-05:45,403.108002,19.349807,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,504.508286,0.000000,15.862543,0.000000,8.944190,0.000000,88.559200,0.000000,27.749544,0.000000,41.944717,289.052801,0.000000,0.000000,26.561984,0.000000,0.000000,19.290985,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,22.516080,0,0,0,0,0

24,05:45-06:00,403.108002,17.201662,121.172088,0.000000,19.252017,38.489080,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,578.531745,0.000000,15.862543,0.000000,8.944190,0.000000,88.559200,0.000000,27.749544,0.000000,41.944717,346.808801,0.000000,0.000000,26.561984,0.000000,0.000000,19.290985,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,22.516080,0,0,0,0,0

25,06:00-06:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,578.531745,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,38.767558,0.000000,41.944717,400.395973,0.000000,0.000000,26.561984,0.000000,0.000000,24.890361,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,22.516080,0,0,0,0,0

26,06:15-06:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,17.084225,3.207864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,120.890528,52.037578,0.000000,0.791825,113.707125,582.573702,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,0.000000,0.000000,25.403110,0.000000,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,45.032161,0,0,0,0,0

27,06:30-06:45,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,25.626337,12.574829,0.000000,0.000000,0.000000,0.000000,5.081257,0.000000,0.000000,12.303953,120.890528,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,1.058860,0.000000,25.403110,7.604540,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,8.794348,67.548241,0,0,0,0,0

28,06:45-07:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,0.000000,53.689978,120.890528,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,18.830766,0.000000,25.403110,19.443288,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,17.588697,90.064321,0,0,0,0,0

29,07:00-07:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,15.212977,0.000000,0.000000,53.689978,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,18.830766,0.000000,25.403110,27.047828,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,25.431892,90.064321,0,0,0,0,0

30,07:15-07:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,15.212977,0.000000,0.000000,53.689978,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,12.553844,0.000000,25.403110,27.047828,2.550505,59.517558,0.000000,0.000000,0.000000,0.000000,25.431892,90.064321,0,0,0,0,0

31,07:30-07:45,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,15.212977,0.000000,0.000000,53.689978,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,12.553844,0.000000,25.403110,27.047828,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,25.431892,90.064321,0,0,0,0,0

32,07:45:08:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,15.212977,0.000000,0.000000,40.267483,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,12.553844,0.000000,25.403110,27.047828,37.194864,59.517558,0.000000,0.000000,0.000000,0.000000,25.431892,90.064321,0,0,0,0,0

33,08:00-08:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,15.212977,0.000000,0.000000,40.267483,118.760775,52.037578,0.000000,0.791825,113.707125,582.354326,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,12.553844,0.000000,25.403110,27.047828,37.194864,59.517558,0.000000,0.000000,0.000000,0.000000,17.588697,90.064321,0,0,0,0,0

34,08:15-08:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,18.982472,3.207864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.303953,118.760775,52.037578,0.000000,0.791825,113.707125,582.354326,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,0.000000,0.000000,25.403110,0.000000,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,8.794348,90.064321,0,0,0,0,0

35,08:30-08:45,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,582.354326,0.000000,1.852524,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,0.000000,0.000000,25.403110,0.000000,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,8.794348,90.064321,0,0,0,0,0

36,08:45:09:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,582.354326,0.000000,1.852524,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,419.149731,0.000000,0.000000,39.842977,0.000000,0.000000,25.403110,0.000000,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,67.548241,0,0,0,0,0

37,09:00:09:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,582.354326,0.000000,1.852524,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,2.342872,41.944717,419.149731,0.000000,0.000000,26.561984,0.000000,0.000000,25.403110,0.000000,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,67.548241,0,0,0,0,0

38,09:15-09:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,582.573702,0.000000,1.852524,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,2.342872,41.944717,419.149731,0.000000,0.000000,25.349108,0.000000,0.000000,25.403110,0.000000,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,45.032161,0,0,0,0,0

39,09:30-09:45,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,582.573702,0.000000,1.852524,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,2.342872,41.944717,419.149731,0.000000,0.000000,25.349108,0.000000,0.000000,25.403110,0.000000,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,45.032161,0,0,0,0,0

40,09:45-10:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,582.573702,0.000000,1.852524,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,2.342872,41.944717,400.395973,0.000000,0.000000,25.349108,0.000000,0.000000,25.403110,0.000000,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,22.516080,0,0,0,0,0

41,10:00-10:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,582.573702,0.000000,1.852524,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,2.342872,41.944717,406.171573,0.000000,0.000000,25.349108,0.000000,0.000000,25.403110,0.000000,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.402624,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,582.573702,0.000000,1.852524,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,2.342872,41.944717,401.358573,0.000000,0.000000,25.349108,0.000000,0.000000,25.403110,0.000000,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,23.825967,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,582.573702,0.000000,1.852524,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.123309,41.944717,401.358573,0.000000,0.000000,13.280992,0.000000,0.000000,25.403110,0.000000,37.194864,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,23.825967,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,582.573702,0.000000,1.852524,0.000000,9.759705,0.000000,88.559200,0.000000,40.804710,0.123309,41.944717,400.395973,0.000000,0.000000,12.674554,0.000000,0.000000,22.801106,0.000000,37.194864,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,23.825967,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,527.802243,0.000000,1.852524,0.000000,9.759705,0.000000,88.559200,0.000000,36.215900,0.123309,41.944717,400.395973,0.000000,0.000000,12.674554,0.000000,0.000000,22.801106,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,23.825967,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,479.672243,0.000000,1.852524,0.000000,9.759705,0.000000,88.559200,0.000000,36.215900,0.123309,41.944717,400.395973,0.000000,0.000000,0.000000,0.000000,0.000000,22.801106,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,23.825967,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,431.542243,0.000000,1.852524,0.000000,9.759705,0.000000,88.559200,0.000000,36.215900,0.123309,41.944717,400.395973,0.000000,0.000000,0.000000,0.000000,0.000000,22.801106,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

