Block,Time,ANTA_CRF,SEWA2,DADRT2,TANDA2,URI2,KOTESHWR,RIHAND3,ANTA_LF,TANAKPUR,SALAL,DADRI_CRF,TEHRI,AURY_GF,ANTA_RF,DADRI_LF,RAPPB,DHAULIGNGA,AURY_LF,RAMPUR,CHAMERA3,FSTPP I & II,KHSTPP-II,KHSTPP-I,SASAN,RIHAND2,CHAMERA1,AURY_CRF,DULHASTI,KOLDAM,RAPPC,UNCHAHAR1,DADRI_RF,UNCHAHAR4,CHAMERA2,BRBCL,DADRI_GF,UNCHAHAR2,TALA,NJPC,PARBATI3,URI,NAPP,RIHAND1,KISHANGANGA,JHAJJAR,SINGRAULI_HYDRO,AURY_RF,ANTA_GF,UNCHAHAR3,BSIUL,SINGRAULI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
41,10:00-10:15,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,6.689126,24.720388,0.000000,11.635911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.716943,11.033470,78.462380,24.677840,243.792304,62.825990,13.585731,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,25.470857,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,39.500016,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

42,10:15-10:30,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,6.069762,24.720388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.358471,11.033470,78.462380,24.677840,243.792304,62.825990,13.585731,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,25.470857,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,39.500016,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

43,10:30-10:45,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,6.069762,24.720388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,13.585731,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,25.470857,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

44,10:45-11:00,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,6.069762,24.720388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,0.000000,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,12.735429,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

45,11:00-11:15,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,0.000000,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.024136,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

46,11:15-11:30,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,0.000000,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

47,11:30-11:45,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,0.000000,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

48,11:45-12:00,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,0.000000,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

49,12:00-12:15,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,38.766063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

50,12:15-12:30,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,38.766063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

51,12:30-12:45,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,38.766063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,39.500016,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

52,12:45-13:00,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,38.766063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,39.500016,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

53,13:00-13:15,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,38.766063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,243.792304,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

54,13:15-13:30,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,38.766063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,258.152254,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,12.611227,74.101210,0,0,0,0,0

55,13:30-13:45,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,38.766063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,258.152254,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,6.305614,74.101210,0,0,0,0,0

56,13:45-14:00,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,38.766063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,258.152254,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,6.305614,74.101210,0,0,0,0,0

57,14:00-14:15,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,11.635911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,258.152254,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,6.305614,74.101210,0,0,0,0,0

58,14:15-14:30,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,11.635911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,258.152254,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,6.305614,74.101210,0,0,0,0,0

59,14:30-14:45,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,258.152254,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,6.305614,74.101210,0,0,0,0,0

60,14:45-15:00,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,258.152254,62.825990,0.000000,0.000000,0.000000,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,6.305614,74.101210,0,0,0,0,0

61,15:00-15:15,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,258.152254,62.825990,0.000000,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,6.305614,74.101210,0,0,0,0,0

62,15:15-15:30,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,258.152254,62.825990,0.000000,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,0.000000,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,6.305614,74.101210,0,0,0,0,0

63,15:30-15:45,0.000000,15.282514,361.658000,0.000000,29.918593,8.581158,65.775340,0.000000,0.000000,24.720388,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,325.842254,62.825990,0.000000,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,18.314980,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,6.305614,74.101210,0,0,0,0,0

64,15:45-16:00,0.000000,10.208967,361.658000,0.000000,29.918593,8.581158,87.700324,0.000000,0.000000,24.720388,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,403.794348,67.635364,0.000000,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,18.314980,0.000000,34.162176,40.690586,48.939870,0.000000,347.385080,0.647455,0.000000,0.000000,14.853120,6.305614,100.743994,0,0,0,0,0

65,16:00-16:15,0.000000,10.208967,361.658000,0.000000,29.918593,8.581158,119.584659,0.000000,0.000000,12.360194,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,404.132798,88.830554,13.585731,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,36.629960,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,14.853120,6.305614,112.722900,0,0,0,0,0

66,16:15-16:30,0.000000,10.208967,361.658000,0.000000,29.918593,8.581158,119.584659,0.000000,0.000000,12.360194,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,78.462380,24.677840,404.132798,88.830554,13.585731,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,36.629960,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,14.853120,6.305614,112.722900,0,0,0,0,0

67,16:30-16:45,0.000000,10.208967,361.658000,0.000000,29.918593,8.581158,119.584659,0.000000,0.000000,12.360194,0.000000,34.907733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,90.095487,28.125775,404.132798,88.830554,13.585731,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,36.629960,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,14.853120,6.305614,112.722900,0,0,0,0,0

68,16:45-17:00,0.000000,10.208967,361.658000,0.000000,29.918593,8.581158,119.584659,0.000000,0.000000,12.360194,0.000000,34.907733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.033470,90.095487,28.125775,404.132798,88.830554,13.585731,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,36.629960,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,14.853120,6.305614,112.722900,0,0,0,0,0

69,17:00-17:15,0.000000,10.208967,361.658000,0.000000,29.918593,8.581158,119.584659,0.000000,0.990982,12.360194,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,8.814108,0.000000,0.000000,0.000000,11.033470,90.095487,28.125775,404.132798,88.830554,27.171462,0.000000,15.935050,0.000000,52.152728,6.701310,0.000000,0.000000,0.000000,19.340000,0.000000,22.550440,0.000000,58.607936,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,14.853120,6.305614,112.722900,0,0,0,0,0

70,17:15-17:30,0.000000,10.208967,361.658000,0.000000,29.918593,16.208854,119.584659,0.000000,0.990982,12.360194,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,8.814108,0.000000,0.000000,9.358471,11.033470,90.095487,28.125775,404.132798,88.830554,27.171462,0.000000,31.870100,0.000000,52.152728,6.701310,0.000000,0.000000,3.222528,19.340000,0.000000,22.550440,0.000000,58.607936,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,14.853120,12.611227,112.722900,0,0,0,0,0

71,17:30-17:45,0.000000,10.208967,361.658000,0.000000,29.918593,24.313281,119.584659,0.000000,0.990982,12.360194,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,17.628217,0.000000,0.000000,18.716943,12.955882,118.226290,36.905072,404.132798,88.830554,40.757193,0.000000,31.870100,0.000000,52.152728,7.668310,0.000000,0.000000,12.632308,19.340000,0.000000,30.767716,0.000000,85.714106,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,15.820120,12.611227,112.722900,0,0,0,0,0

72,17:45-18:00,0.000000,15.282514,361.658000,0.000000,29.918593,33.371170,119.584659,0.000000,0.990982,12.360194,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,26.442325,0.000000,0.000000,18.716943,14.122648,118.226290,36.905072,404.132798,88.830554,40.757193,0.000000,31.870100,0.000000,52.152728,7.668310,0.000000,0.000000,38.206286,19.340000,0.000000,30.767716,0.000000,90.476001,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,15.820120,18.916841,112.722900,0,0,0,0,0

73,18:00-18:15,0.000000,15.282514,361.658000,0.000000,29.918593,33.371170,119.584659,0.000000,0.990982,12.360194,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,35.256433,0.000000,0.000000,18.716943,14.122648,118.226290,36.905072,404.132798,88.830554,40.757193,0.000000,31.870100,0.000000,52.152728,8.433884,0.000000,0.000000,38.206286,19.340000,0.000000,30.767716,0.000000,90.476001,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,19.292134,18.916841,112.722900,0,0,0,0,0

74,18:15-18:30,0.000000,15.282514,361.658000,0.000000,29.918593,33.371170,119.584659,0.000000,0.990982,14.607502,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,35.256433,0.000000,0.000000,18.716943,14.122648,118.226290,36.905072,404.132798,88.830554,40.757193,0.000000,31.870100,0.000000,52.152728,8.433884,0.000000,0.000000,38.206286,19.340000,0.000000,30.767716,0.000000,90.476001,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,19.292134,18.916841,112.722900,0,0,0,0,0

75,18:30-18:45,0.000000,15.282514,361.658000,0.000000,29.918593,33.371170,119.584659,0.000000,1.734218,76.756805,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,35.256433,0.000000,0.000000,18.716943,14.122648,102.299704,36.905072,404.132798,88.830554,40.757193,0.000000,31.870100,0.000000,52.152728,8.433884,0.000000,0.000000,38.206286,19.340000,0.000000,30.767716,0.000000,90.476001,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,19.292134,18.916841,112.722900,0,0,0,0,0

76,18:45-19:00,0.000000,15.282514,361.658000,0.000000,29.918593,33.371170,119.584659,0.000000,1.734218,76.756805,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,35.256433,0.000000,0.000000,18.716943,14.122648,102.299704,32.277396,404.132798,88.830554,40.757193,0.000000,31.870100,0.000000,52.152728,8.433884,0.000000,0.000000,38.206286,19.340000,0.000000,30.767716,0.000000,90.476001,0.000000,34.162176,40.690586,74.240845,0.000000,348.120000,0.647455,0.000000,0.000000,19.292134,18.916841,112.722900,0,0,0,0,0

77,19:00-19:15,0.000000,15.282514,361.658000,0.000000,29.918593,33.371170,119.584659,0.000000,2.229709,76.756805,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,35.256433,0.000000,0.000000,18.716943,14.122648,102.299704,32.277396,404.132798,88.830554,40.757193,0.000000,31.870100,0.000000,52.152728,8.433884,0.000000,0.000000,38.206286,19.340000,0.000000,30.767716,0.000000,90.476001,0.000000,34.162176,40.690586,74.240845,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,18.916841,112.722900,0,0,0,0,0

78,19:15-19:30,0.000000,10.208967,419.678000,0.000000,29.918593,17.162316,119.584659,0.000000,2.229709,76.756805,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,17.628217,0.000000,0.000000,18.716943,14.122648,118.226290,36.372641,404.132798,88.830554,40.757193,0.000000,31.870100,0.000000,52.152728,8.433884,0.000000,0.000000,25.470857,19.340000,0.000000,30.767716,0.000000,90.476001,0.000000,34.162176,40.690586,74.240845,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,6.305614,112.722900,0,0,0,0,0

79,19:30-19:45,0.000000,10.208967,429.348000,0.000000,29.918593,17.162316,119.584659,0.000000,2.229709,24.720388,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,8.686368,0.000000,0.000000,18.716943,17.280290,142.647609,44.867910,404.132798,107.220960,40.757193,0.000000,31.870100,0.000000,52.152728,8.433884,0.000000,0.000000,25.470857,19.340000,0.000000,30.767716,0.000000,58.607936,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,6.305614,134.712770,0,0,0,0,0

80,19:45-20:00,0.000000,10.208967,429.348000,0.000000,29.918593,17.162316,119.584659,0.000000,2.229709,12.360194,0.000000,46.543644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.716943,17.280290,142.647609,44.867910,404.132798,107.220960,40.757193,0.000000,31.870100,0.000000,52.152728,8.433884,0.000000,0.000000,25.470857,19.340000,0.000000,30.767716,0.000000,45.238001,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,6.305614,134.712770,0,0,0,0,0

81,20:00-20:15,0.000000,10.208967,439.018000,0.000000,29.918593,17.162316,119.584659,0.000000,2.229709,12.360194,0.000000,34.907733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.716943,17.280290,142.647609,44.867910,404.132798,107.220960,40.757193,0.000000,15.935050,0.000000,52.152728,8.433884,0.000000,0.000000,25.470857,19.340000,0.000000,30.767716,0.000000,22.619000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,6.305614,134.712770,0,0,0,0,0

82,20:15-20:30,0.000000,10.208967,439.018000,0.000000,29.918593,8.581158,119.584659,0.000000,2.229709,12.360194,0.000000,34.907733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.716943,17.280290,142.647609,44.867910,404.132798,107.220960,27.171462,0.000000,15.935050,0.000000,52.152728,8.433884,0.000000,0.000000,25.470857,19.340000,0.000000,30.767716,0.000000,22.619000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,6.305614,134.712770,0,0,0,0,0

83,20:30-20:45,0.000000,10.208967,390.668000,0.000000,29.918593,8.581158,119.584659,0.000000,2.229709,12.360194,0.000000,34.907733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.358471,17.280290,126.725253,40.371049,404.132798,107.220960,27.171462,0.000000,15.935050,0.000000,52.152728,8.433884,0.000000,0.000000,25.470857,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

84,20:45-21:00,0.000000,10.208967,390.668000,0.000000,29.918593,8.581158,119.584659,0.000000,2.229709,12.360194,0.000000,34.907733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.358471,17.280290,126.725253,40.241125,404.132798,107.220960,27.171462,0.000000,15.935050,0.000000,52.152728,8.433884,0.000000,0.000000,12.735429,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

85,21:00-21:15,0.000000,10.208967,390.668000,0.000000,29.918593,8.581158,119.584659,0.000000,1.734218,24.720388,0.000000,34.907733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.358471,17.280290,126.725253,40.241125,404.132798,107.220960,13.585731,0.000000,15.935050,0.000000,52.152728,8.433884,0.000000,0.000000,12.735429,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

86,21:15-21:30,0.000000,10.208967,390.668000,0.000000,29.918593,8.581158,119.584659,0.000000,1.734218,24.720388,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.358471,17.280290,126.725253,40.241125,404.132798,107.220960,13.585731,0.000000,15.935050,0.000000,52.152728,8.433884,0.000000,0.000000,12.735429,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

87,21:30-21:45,0.000000,10.208967,400.338000,0.000000,29.918593,8.581158,119.584659,0.000000,0.743236,12.360194,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.358471,17.280290,107.038004,34.047006,404.132798,107.220960,13.585731,0.000000,15.935050,0.000000,52.152728,8.433884,0.000000,0.000000,12.735429,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

88,21:45-22:00,0.000000,10.208967,390.668000,0.000000,29.918593,8.581158,119.584659,0.000000,0.743236,12.360194,0.000000,23.271822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.358471,14.122648,107.038004,34.047006,404.132798,107.220960,0.000000,0.000000,15.935050,0.000000,52.152728,8.433884,0.000000,0.000000,12.735429,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

89,22:00-22:15,0.000000,10.208967,380.998000,0.000000,29.918593,8.581158,119.584659,0.000000,1.238727,12.360194,0.000000,12.184200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.358471,14.122648,122.042587,38.674682,404.132798,107.220960,0.000000,0.000000,0.000000,0.000000,52.152728,8.433884,0.000000,0.000000,12.735429,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

