Block,Time,DULHASTI,TANAKPUR,SINGRAULI,ANTA_LF,JHAJJAR,NAPP,NJPC,UNCHAHAR3,CHAMERA1,RIHAND2,TEHRI,DHAULIGNGA,RIHAND3,CHAMERA2,URI,URI2,DADRT2,SINGRAULI_HYDRO,SEWA2,ANTA_RF,RAPPC,UNCHAHAR2,RIHAND1,AURY_LF,KISHANGANGA,AURY_RF,DADRI_CRF,KOLDAM,AURY_GF,UNCHAHAR4,DADRI_GF,RAMPUR,TALA,FSTPP I & II,BRBCL,KHSTPP-II,SASAN,KHSTPP-I,SALAL,TANDA2,DADRI_RF,BSIUL,KOTESHWR,AURY_CRF,RAPPB,CHAMERA3,ANTA_CRF,PARBATI3,ANTA_GF,UNCHAHAR1,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,57.187109,2.352121,102.784468,0.000000,292.904823,46.320047,159.593245,26.081010,40.731905,117.352078,44.354315,21.036662,123.025136,46.870234,32.007168,36.617398,642.831981,1.046488,12.259727,0.000000,65.219674,42.129338,91.238017,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.769700,0.000000,6.072368,0.000000,20.102156,10.477713,143.317120,399.546000,42.821184,77.484019,5.178057,0.000000,6.301701,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

11,02:30-02:45,57.187109,2.352121,102.784468,0.000000,273.576823,46.320047,159.593245,26.081010,40.731905,117.352078,44.354315,21.036662,123.025136,46.870234,32.007168,36.617398,642.831981,1.046488,12.259727,0.000000,65.219674,42.129338,91.238017,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,10.521783,143.317120,399.546000,42.821184,77.484019,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

12,02:45-03:00,57.187109,2.352121,102.784468,0.000000,273.576823,46.320047,159.593245,26.081010,40.731905,117.352078,44.354315,21.036662,123.025136,46.870234,32.007168,36.617398,642.831981,1.046488,12.259727,0.000000,65.219674,42.129338,91.238017,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,10.821299,143.317120,399.546000,42.821184,77.484019,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

13,03:00-03:15,57.187109,2.352121,102.784468,0.000000,296.770423,46.320047,159.593245,26.081010,40.731905,117.163437,44.354315,21.036662,122.742464,46.870234,32.007168,36.617398,642.173187,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,10.753026,143.317120,399.546000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

14,03:15-03:30,57.187109,2.352121,102.784468,0.000000,269.711223,46.320047,159.593245,26.081010,40.731905,117.163437,44.354315,21.036662,122.742464,46.870234,32.007168,36.617398,642.173187,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,13.266136,143.317120,399.546000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

15,03:30-03:45,57.187109,2.352121,102.784468,0.000000,254.248823,46.320047,159.593245,26.081010,40.731905,117.163437,44.354315,21.036662,122.742464,46.870234,32.007168,36.617398,642.173187,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,16.472973,143.317120,399.546000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

16,03:45-04:00,57.187109,2.352121,102.784468,0.000000,254.248823,46.320047,159.593245,26.081010,40.731905,117.163437,44.354315,21.036662,122.742464,46.870234,32.007168,36.617398,650.870787,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,19.051533,143.317120,399.546000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

17,04:00-04:15,57.187109,1.733142,102.784468,0.000000,244.584823,46.320047,159.593245,26.081010,40.731905,117.163437,44.354315,21.036662,122.742464,46.870234,32.007168,36.617398,643.271114,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,19.327956,143.317120,399.546000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

18,04:15-04:30,57.187109,1.733142,102.784468,0.000000,244.584823,46.320047,159.593245,26.081010,40.731905,117.163437,44.354315,21.036662,122.742464,46.870234,32.007168,36.617398,631.542787,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,19.327956,143.317120,399.546000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

19,04:30-04:45,57.187109,1.733142,102.784468,0.000000,283.240823,46.320047,159.593245,26.081010,40.731905,117.163437,33.265736,21.036662,122.742464,46.870234,32.007168,36.617398,638.307587,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,19.327956,143.317120,399.546000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

20,04:45-05:00,57.187109,1.733142,102.784468,0.000000,275.424000,46.320047,159.593245,26.081010,40.731905,117.163437,33.265736,21.036662,122.742464,46.870234,32.007168,36.617398,594.670568,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,19.327956,143.317120,399.546000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

21,05:00-05:15,57.187109,0.618979,102.784468,0.000000,275.424000,46.320047,159.593245,26.081010,40.731905,117.163437,33.265736,21.036662,122.742464,46.870234,32.007168,36.617398,615.247837,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,6.722377,0.000000,0.000000,0.000000,6.072368,0.000000,18.773383,19.327956,143.317120,402.075250,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

22,05:15-05:30,57.187109,0.618979,102.784468,0.000000,275.424000,46.320047,159.593245,26.081010,40.731905,117.163437,22.177157,21.036662,122.742464,46.870234,32.007168,36.617398,579.208168,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,6.722377,0.000000,0.700380,0.000000,6.072368,0.000000,18.773383,19.327956,143.317120,402.264000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

23,05:30-05:45,57.187109,0.618979,102.784468,0.000000,275.424000,46.320047,159.593245,26.081010,40.731905,117.163437,22.177157,21.036662,122.742464,46.870234,32.007168,36.617398,530.888168,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,6.722377,0.000000,1.409624,0.000000,6.072368,0.000000,18.773383,19.327956,143.317120,402.264000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

24,05:45-06:00,57.187109,0.618979,102.784468,0.000000,275.424000,46.320047,159.593245,26.081010,40.731905,117.163437,11.088578,21.036662,122.742464,46.870234,32.007168,36.617398,530.888168,1.046488,12.259727,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,6.722377,0.000000,1.422058,0.000000,6.072368,0.000000,18.773383,19.327956,143.317120,402.264000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

25,06:00-06:15,57.187109,0.618979,102.784468,0.000000,304.416000,46.320047,159.593245,26.081010,40.731905,117.163437,0.000000,21.036662,122.742464,46.870234,32.007168,36.617398,621.356398,1.046488,10.727261,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,4.481585,0.000000,1.422058,0.000000,6.072368,0.000000,18.773383,19.327956,143.317120,402.264000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

26,06:15-06:30,57.187109,0.618979,102.784468,0.000000,304.416000,46.320047,159.593245,26.081010,40.731905,117.163437,0.000000,21.036662,122.742464,46.870234,32.007168,36.617398,619.378025,1.046488,0.000000,0.000000,65.219674,42.129338,91.050052,0.000000,7.816150,0.000000,0.000000,4.481585,0.000000,1.422058,0.000000,6.072368,0.000000,18.773383,19.327956,143.317120,402.264000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,3.686205,0.000000,21.460652,0.000000,0,0,0,0,0

27,06:30-06:45,57.187109,0.618979,102.784468,0.000000,246.432000,46.320047,159.593245,22.557709,40.731905,117.163437,0.000000,21.036662,122.742464,46.870234,32.007168,36.617398,549.314025,1.046488,0.000000,0.000000,65.219674,36.470196,91.050052,0.000000,7.816150,0.000000,0.000000,4.481585,0.000000,1.422058,0.000000,6.072368,0.000000,16.328584,19.327956,143.317120,402.264000,42.821184,74.115149,5.178057,0.000000,12.603402,27.294924,0.000000,0.000000,33.660923,0.000000,38.336529,0.000000,18.545796,0.000000,0,0,0,0,0

28,06:45-07:00,57.187109,0.618979,102.784468,0.000000,188.448000,46.320047,159.593245,17.255555,40.731905,117.163437,0.000000,21.036662,122.742464,46.870234,32.007168,36.617398,409.186025,1.046488,0.000000,0.000000,65.219674,27.851068,91.050052,0.000000,7.816150,0.000000,0.000000,4.481585,0.000000,0.782784,0.000000,6.072368,0.000000,16.328584,19.327956,143.317120,402.264000,42.821184,74.115149,5.178057,0.000000,12.603402,18.939336,0.000000,0.000000,33.660923,0.000000,57.504794,0.000000,14.227437,0.000000,0,0,0,0,0

29,07:00-07:15,57.187109,0.618979,102.784468,0.000000,168.153600,46.320047,159.593245,18.028965,40.731905,117.163437,0.000000,21.036662,122.742464,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,28.707782,91.050052,0.000000,7.816150,0.000000,0.000000,1.810742,0.000000,0.782784,0.000000,6.072368,0.000000,14.798483,19.327956,143.317120,402.264000,42.821184,74.115149,5.178057,0.000000,12.603402,18.939336,0.000000,0.000000,33.660923,0.000000,57.504794,0.000000,14.588968,0.000000,0,0,0,0,0

30,07:15-07:30,57.187109,0.618979,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.163437,0.000000,21.036662,122.742464,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.050052,0.000000,7.816150,0.000000,0.000000,1.810742,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,18.939336,0.000000,0.000000,33.660923,0.000000,57.504794,0.000000,12.563200,0.000000,0,0,0,0,0

31,07:30-07:45,57.187109,0.618979,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.163437,0.000000,21.036662,122.742464,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.050052,0.000000,7.816150,0.000000,0.000000,1.810742,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,18.939336,0.000000,0.000000,33.660923,0.000000,57.504794,0.000000,12.563200,0.000000,0,0,0,0,0

32,07:45:08:00,57.187109,0.618979,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.163437,0.000000,21.036662,122.742464,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.050052,0.000000,7.816150,0.000000,0.000000,1.810742,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,18.939336,0.000000,0.000000,33.660923,0.000000,57.504794,0.000000,12.563200,0.000000,0,0,0,0,0

33,08:00-08:15,57.187109,0.618979,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.816150,0.000000,0.000000,1.810742,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,18.939336,0.000000,0.000000,33.660923,0.000000,5.897928,0.000000,12.563200,0.000000,0,0,0,0,0

34,08:15-08:30,57.187109,0.618979,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.816150,0.000000,0.000000,1.810742,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.563200,0.000000,0,0,0,0,0

35,08:30-08:45,57.187109,0.618979,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.816150,0.000000,0.000000,1.810742,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.563200,0.000000,0,0,0,0,0

36,08:45:09:00,57.187109,0.618979,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.352078,0.000000,21.036662,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.816150,0.000000,0.000000,1.810742,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.563200,0.000000,0,0,0,0,0

37,09:00:09:15,57.187109,1.733142,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.352078,0.000000,21.036662,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.816150,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.563200,0.000000,0,0,0,0,0

38,09:15-09:30,57.187109,9.779871,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.352078,0.000000,21.036662,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.816150,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.563200,0.000000,0,0,0,0,0

39,09:30-09:45,57.187109,9.779871,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.563200,0.000000,0,0,0,0,0

40,09:45-10:00,57.187109,9.779871,102.784468,0.000000,168.153600,46.320047,159.593245,14.979200,40.731905,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.563200,0.000000,0,0,0,0,0

41,10:00-10:15,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,15.462400,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,95.372276,402.264000,28.735614,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.031680,0.000000,0,0,0,0,0

42,10:15-10:30,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,15.462400,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,115.162602,402.264000,34.644474,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.031680,0.000000,0,0,0,0,0

43,10:30-10:45,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,15.462400,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,115.162602,402.264000,34.644474,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.031680,0.000000,0,0,0,0,0

44,10:45-11:00,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,15.462400,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,115.162602,402.264000,34.644474,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.031680,0.000000,0,0,0,0,0

45,11:00-11:15,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,15.462400,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,115.162602,402.264000,34.644474,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.031680,0.000000,0,0,0,0,0

46,11:15-11:30,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,15.462400,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,24.160000,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.353684,19.327956,115.162602,402.264000,34.644474,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.031680,0.000000,0,0,0,0,0

47,11:30-11:45,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,14.698944,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,23.870080,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.591999,19.327956,98.088054,402.264000,29.566332,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.041344,0.000000,0,0,0,0,0

