Block,Time,NAPP,RIHAND3,ANTA_CRF,RIHAND1,AURY_GF,ANTA_LF,AURY_CRF,NJPC,SEWA2,DADRI_LF,CHAMERA3,KISHANGANGA,URI,SINGRAULI,RAPPC,SALAL,UNCHAHAR1,TANAKPUR,TANDA2,UNCHAHAR2,SASAN,JHAJJAR,DHAULIGNGA,KHSTPP-I,DADRI_CRF,UNCHAHAR3,BRBCL,URI2,TEHRI,FSTPP I & II,DADRI_GF,UNCHAHAR4,CHAMERA2,AURY_RF,DULHASTI,PARBATI3,RAMPUR,TALA,RIHAND2,SINGRAULI_HYDRO,BSIUL,ANTA_RF,AURY_LF,KOTESHWR,CHAMERA1,KHSTPP-II,KUDGI,KOLDAM,DADRT2,DADRI_RF,RAPPB,ANTA_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
18,04:15-04:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,17.072256,100.032750,25.388312,23.584533,10.418483,7.428519,0.000000,13.588120,404.741205,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,15.601630,0.000000,6.048937,0.000000,0.000000,0.000000,0.000000,31.853621,0.000000,0.000000,4.830567,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,29.00,0.000000,284.927873,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,17.072256,100.032750,25.388312,23.584533,10.418483,6.438050,0.000000,13.588120,404.741205,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,15.601630,0.000000,6.048937,0.000000,0.000000,0.000000,0.000000,31.853621,0.000000,0.000000,4.830567,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,29.00,0.000000,284.927873,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,17.072256,100.032750,25.388312,23.584533,10.418483,6.438050,0.000000,13.588120,404.741205,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,15.601630,0.000000,9.547184,0.000000,0.000000,0.000000,0.000000,31.853621,0.000000,0.000000,4.830567,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,29.00,0.000000,284.927873,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,4.122702,0.000000,0.000000,0.000000,17.072256,100.032750,25.388312,23.584533,10.418483,6.438050,0.000000,16.870064,404.741205,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,15.601630,0.000000,9.547184,0.000000,0.000000,12.625776,0.000000,31.853621,0.000000,0.000000,4.830567,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,29.00,0.000000,316.994943,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,41.736563,5.101844,0.000000,0.000000,0.000000,17.072256,100.032750,25.388312,23.584533,10.418483,6.438050,0.000000,16.870064,404.741205,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,15.601630,15.039706,9.547184,0.000000,0.000000,12.625776,0.000000,31.853621,0.000000,0.000000,4.830567,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,29.00,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,59.492908,15.274612,0.000000,0.000000,0.000000,17.072256,100.032750,25.388312,23.584533,10.418483,6.438050,0.000000,16.870064,404.741205,347.031490,8.809551,42.236050,0.000000,14.101718,19.330005,9.751018,30.079413,9.547184,0.000000,0.000000,12.625776,0.000000,31.853621,0.000000,0.000000,4.830567,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,8.398885,95.045610,29.00,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,82.374795,15.274612,0.000000,0.000000,0.000000,17.072256,100.032750,25.388312,23.584533,10.418483,6.438050,0.000000,16.870064,404.741205,347.031490,17.619102,42.236050,0.000000,14.101718,19.330005,9.751018,45.119120,9.547184,0.000000,0.000000,12.625776,0.000000,31.853621,3.691064,0.000000,4.830567,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,8.398885,95.045610,29.00,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,100.680305,15.274612,0.000000,9.353632,0.000000,17.072256,100.032750,25.388312,12.915340,10.418483,6.438050,0.000000,16.870064,404.741205,328.787546,26.428653,42.236050,0.000000,14.101718,19.330005,9.751018,60.158826,9.547184,0.000000,0.000000,25.380387,0.000000,47.780431,15.802673,0.000000,4.830567,56.627235,0.758055,3.189450,0.000000,0.000000,17.153442,27.105492,95.045610,29.00,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,28.089204,0.000000,17.072256,100.032750,25.388312,12.915340,10.418483,6.438050,0.000000,13.588120,404.741205,328.787546,35.319915,42.236050,0.000000,14.101718,19.330005,9.751018,60.158826,6.048937,0.000000,0.000000,38.186531,0.000000,47.780431,15.802673,0.000000,4.830567,56.627235,0.758055,18.907060,0.000000,0.000000,28.589070,40.696416,95.045610,29.00,0.000000,291.381097,0.000000,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,28.089204,0.000000,17.072256,100.032750,25.388312,12.915340,10.418483,6.438050,0.000000,13.588120,404.741205,328.787546,35.319915,42.236050,0.000000,14.101718,19.330005,11.701222,60.158826,6.048937,0.000000,0.000000,38.186531,0.000000,47.780431,15.802673,0.000000,5.683020,56.627235,0.758055,18.907060,0.000000,0.000000,28.589070,40.696416,95.045610,29.00,0.000000,284.927873,0.000000,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,28.089204,0.000000,42.680640,100.032750,25.388312,12.915340,10.418483,6.438050,0.000000,13.588120,404.741205,328.787546,35.319915,42.236050,0.000000,14.101718,19.330005,11.701222,60.158826,6.048937,0.000000,0.000000,38.186531,0.000000,47.780431,15.802673,0.000000,5.683020,56.627235,0.758055,18.907060,0.000000,0.000000,28.589070,40.696416,95.045610,29.00,0.000000,284.927873,0.000000,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,28.089204,0.000000,42.680640,100.032750,25.388312,12.915340,10.418483,6.438050,0.000000,13.588120,404.741205,328.787546,35.319915,42.236050,0.000000,14.101718,19.330005,13.651426,60.158826,6.048937,0.000000,0.000000,38.186531,0.000000,47.780431,15.802673,0.000000,5.683020,56.627235,0.758055,18.907060,0.000000,0.000000,28.589070,40.696416,95.045610,29.00,0.000000,284.927873,0.000000,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,100.680305,15.274612,0.000000,9.353632,0.000000,14.938224,100.032750,25.388312,12.915340,10.418483,6.438050,0.000000,13.588120,404.741205,328.787546,26.428653,42.236050,0.000000,14.101718,19.330005,13.651426,60.158826,6.048937,0.000000,0.000000,38.186531,0.000000,31.744499,15.802673,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,17.153442,19.851910,95.045610,29.00,0.000000,284.927873,0.000000,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,82.374795,15.274612,0.000000,0.000000,0.000000,14.938224,100.032750,25.388312,23.584533,10.418483,6.438050,0.000000,13.588120,388.431518,328.787546,17.619102,42.236050,0.000000,14.101718,19.330005,13.651426,60.158826,6.048937,0.000000,0.000000,25.380387,0.000000,15.872250,3.691064,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,8.576721,8.398885,95.045610,29.00,0.000000,283.632763,0.000000,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,59.492908,15.274612,0.000000,0.000000,0.000000,14.938224,100.032750,25.388312,67.384380,10.418483,6.438050,0.000000,13.588120,372.121830,328.787546,8.809551,42.236050,0.000000,14.101718,19.330005,13.651426,60.158826,6.048937,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,8.576721,0.000000,95.045610,29.00,0.000000,283.632763,0.000000,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,41.187398,15.274612,0.000000,0.000000,0.000000,14.938224,100.032750,25.388312,67.384380,10.418483,5.571389,0.000000,13.588120,335.979562,328.787546,8.809551,42.236050,0.000000,14.101718,19.330005,13.651426,60.158826,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,317.846863,0.000000,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,10.203688,0.000000,0.000000,0.000000,14.938224,100.032750,25.388312,67.384380,10.418483,5.571389,0.000000,13.588120,335.979562,328.787546,8.809551,42.236050,0.000000,14.101718,19.330005,13.651426,45.119120,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,5.101844,0.000000,0.000000,0.000000,17.072256,100.032750,25.388312,67.384380,10.418483,5.571389,0.000000,13.588120,335.979562,328.787546,8.809551,42.236050,0.000000,14.101718,19.330005,13.651426,45.119120,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,4.509206,0.000000,0.000000,0.000000,17.072256,100.032750,25.388312,23.584533,10.418483,5.571389,0.000000,13.588120,335.979562,328.787546,0.000000,42.236050,0.000000,14.101718,19.330005,13.651426,30.079413,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,42.680640,100.032750,25.388312,23.584533,10.418483,5.571389,0.000000,16.870064,335.979562,328.787546,0.000000,42.236050,0.000000,14.101718,19.330005,13.651426,30.079413,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,42.680640,100.032750,25.388312,23.584533,10.418483,5.571389,0.000000,16.870064,335.979562,328.787546,0.000000,42.236050,0.000000,14.101718,19.330005,13.651426,16.318386,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,21.340320,100.032750,25.388312,23.584533,10.418483,5.571389,0.000000,16.870064,335.979562,328.787546,0.000000,42.236050,0.000000,14.101718,19.330005,30.828820,16.318386,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,22.407336,100.032750,25.388312,23.584533,10.418483,5.571389,0.000000,16.870064,335.979562,328.787546,0.000000,31.210991,0.000000,14.101718,19.330005,30.828820,0.000000,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,10.418483,5.571389,0.000000,16.870064,335.979562,328.787546,0.000000,31.210991,0.000000,14.101718,19.330005,30.828820,0.000000,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,10.418483,5.571389,0.000000,13.491470,335.979562,328.787546,0.000000,31.210991,0.000000,14.101718,19.330005,30.828820,0.000000,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,10.418483,5.571389,0.000000,13.491470,335.979562,328.787546,0.000000,31.210991,0.000000,14.101718,19.330005,30.828820,0.000000,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,10.418483,5.571389,0.000000,13.491470,335.979562,328.787546,0.000000,31.210991,0.000000,14.101718,19.330005,30.828820,0.000000,9.547184,0.000000,0.000000,12.625776,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,325.595197,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,42.680640,100.032750,25.388312,24.707606,10.418483,5.571389,0.000000,13.491470,335.979562,328.787546,0.000000,31.210991,0.000000,14.101718,19.330005,15.601630,0.000000,9.547184,0.000000,0.000000,0.000000,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,32.86,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,42.680640,100.032750,25.388312,24.707606,10.418483,5.571389,0.000000,13.491470,335.979562,328.787546,0.000000,31.210991,0.000000,14.101718,18.674133,15.601630,0.000000,9.547184,0.000000,0.000000,0.000000,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,24.16,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

