Block,Time,FSTPP I & II,BRBCL,KHSTPP-II,SASAN,KHSTPP-I,TALA,NAPP,DADRI_RF,BSIUL,TANAKPUR,AURY_GF,ANTA_GF,DADRT2,DADRI_CRF,CHAMERA2,UNCHAHAR3,AURY_CRF,RAMPUR,SINGRAULI_HYDRO,SEWA2,CHAMERA3,SALAL,DHAULIGNGA,TANDA2,CHAMERA1,JHAJJAR,URI2,ANTA_RF,RAPPC,RIHAND2,TEHRI,DADRI_LF,DADRI_GF,UNCHAHAR1,AURY_LF,UNCHAHAR4,KOTESHWR,RAPPB,KISHANGANGA,PARBATI3,RIHAND1,RIHAND3,NJPC,URI,ANTA_LF,SINGRAULI,ANTA_CRF,DULHASTI,KOLDAM,UNCHAHAR2,AURY_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,11.069900,13.659294,94.691058,403.108002,24.594430,0.000000,41.841912,0.000000,6.276922,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.460791,0.000000,0.000000,0.000000,231.024000,4.402624,0.000000,52.037578,90.722451,0.000000,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,60.860963,43.499413,0.000000,1.594066,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

10,02:15-02:30,11.069900,13.976952,94.691058,403.108002,24.594430,0.000000,41.841912,0.000000,6.276922,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.460791,0.000000,0.000000,0.000000,231.024000,4.402624,0.000000,52.037578,90.722451,0.000000,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,60.860963,43.499413,0.000000,1.594066,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

11,02:30-02:45,11.069900,16.373826,94.691024,403.108002,24.594430,0.000000,41.841912,0.000000,6.276922,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.460791,0.000000,0.000000,0.000000,231.024000,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,59.599957,59.517558,0.000000,2.125421,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

12,02:45-03:00,11.069900,16.941760,94.402278,403.108002,24.594430,0.000000,41.841912,0.000000,6.276922,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.460791,0.000000,0.000000,0.000000,231.024000,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,59.599957,59.517558,0.000000,2.125421,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

13,03:00-03:15,11.069900,16.912882,94.402278,403.108002,24.594430,0.000000,41.841912,0.000000,6.276922,0.123309,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.460791,0.000000,0.000000,0.000000,231.024000,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,59.599957,59.517558,0.000000,2.656776,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

14,03:15-03:30,11.069900,18.077628,94.402278,403.108002,24.594430,0.000000,41.841912,0.000000,6.276922,0.123309,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.460791,0.000000,0.000000,0.000000,231.024000,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,59.599957,59.517558,0.000000,2.656776,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

15,03:30-03:45,11.069900,17.346052,94.402278,403.108002,24.594430,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.460791,0.000000,0.000000,0.000000,231.024000,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,59.599957,59.517558,0.000000,2.656776,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

16,03:45-04:00,11.069900,19.252000,94.402278,403.108002,24.594430,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.460791,0.000000,0.000000,0.000000,231.024000,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,59.599957,59.517558,0.000000,2.656776,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

17,04:00-04:15,11.069900,19.252000,94.402278,403.108002,24.594430,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.460791,0.000000,0.000000,0.000000,231.024000,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.553215,59.517558,0.000000,2.656776,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

18,04:15-04:30,11.069900,19.252000,94.402278,403.108002,24.594430,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.460791,0.000000,0.000000,0.000000,231.024000,4.402624,0.000000,52.037578,101.275050,13.280992,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.656776,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

19,04:30-04:45,13.822936,19.252000,113.750538,403.108002,30.596722,0.000000,41.841912,0.000000,0.000000,0.246618,0.000000,0.000000,361.080886,0.000000,0.000000,18.382291,0.000000,0.000000,0.791825,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,231.024000,4.532113,0.000000,52.037578,101.275050,13.280992,0.000000,0.000000,8.035015,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,18.231644,3.719486,0.000000,120.890528,0.000000,1.852524,0.000000,28.883102,0.000000,0,0,0,0,0

20,04:45-05:00,13.822936,19.252000,141.753342,403.108002,30.596722,0.000000,41.841912,0.000000,0.000000,0.246618,0.000000,0.000000,361.080886,0.000000,0.000000,18.382291,0.000000,0.000000,0.791825,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,231.024000,4.532113,0.000000,52.037578,101.275050,13.280992,0.000000,0.000000,8.035015,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,35.369389,3.719486,0.000000,120.890528,0.000000,1.852524,0.000000,28.883102,0.000000,0,0,0,0,0

21,05:00-05:15,17.774024,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.246618,0.000000,0.000000,361.080886,0.000000,0.000000,18.382291,0.000000,0.000000,0.791825,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,231.024000,4.532113,0.000000,52.037578,101.275050,26.561984,0.000000,0.000000,8.035015,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,36.463288,3.719486,0.000000,120.890528,0.000000,15.862543,0.000000,28.883102,0.000000,0,0,0,0,0

22,05:15-05:30,17.774024,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.246618,0.000000,0.000000,361.080886,0.000000,0.000000,18.382291,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,231.024000,4.532113,0.000000,52.037578,101.275050,26.561984,0.000000,0.000000,8.035015,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,36.463288,3.719486,0.000000,120.890528,0.000000,15.862543,0.000000,28.883102,0.000000,0,0,0,0,0

23,05:30-05:45,19.937355,19.252000,141.753342,403.108002,44.072503,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,361.080886,0.000000,0.000000,18.382291,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,285.892200,4.532113,0.000000,52.037578,101.275050,26.561984,0.000000,0.000000,7.046232,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,36.463288,2.125421,0.000000,120.890528,0.000000,15.862543,0.000000,30.627718,0.000000,0,0,0,0,0

24,05:45-06:00,17.201662,19.252000,122.405082,403.108002,38.662348,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,391.884086,0.000000,0.000000,19.339115,0.000000,0.000000,0.791825,3.849437,0.000000,2.237082,0.000000,0.000000,0.000000,346.808801,4.532113,0.000000,52.037578,101.275050,26.561984,0.000000,0.000000,8.770922,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,36.463288,2.125421,0.000000,120.890528,0.000000,15.862543,0.000000,30.627718,0.000000,0,0,0,0,0

25,06:00-06:15,19.954698,19.252000,141.753342,403.108002,44.490239,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,466.195843,0.000000,0.000000,24.036499,0.000000,0.000000,0.791825,5.081257,0.000000,2.237082,0.000000,0.000000,0.000000,419.149731,4.532113,0.000000,52.037578,101.275050,26.561984,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,36.463288,2.125421,0.000000,120.890528,0.000000,15.862543,0.000000,34.953185,0.000000,0,0,0,0,0

26,06:15-06:30,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,519.138843,0.000000,3.207864,25.403110,0.000000,0.000000,0.791825,10.162515,0.000000,2.237082,0.000000,0.000000,0.000000,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,17.084225,0.000000,0.000000,0.000000,88.559200,59.517558,45.032161,2.125421,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

27,06:30-06:45,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,1.058860,0.123309,0.000000,0.000000,557.642843,0.000000,12.677481,25.403110,0.000000,0.000000,0.791825,15.212977,1.225775,12.303953,8.794348,0.000000,7.604540,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,25.626337,0.000000,0.000000,0.000000,88.559200,59.517558,67.548241,2.125421,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

28,06:45-07:00,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,18.830766,0.123309,0.000000,0.000000,557.642843,0.000000,25.354961,25.403110,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,17.588697,0.000000,19.443288,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,90.064321,2.125421,0.000000,120.890528,0.000000,31.725086,0.000000,40.804710,0.000000,0,0,0,0,0

29,07:00-07:15,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,18.830766,0.123309,0.000000,0.000000,627.816383,0.000000,25.354961,25.403110,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,25.431892,0.000000,27.047828,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,90.064321,2.125421,0.000000,120.890528,0.000000,31.725086,0.000000,40.804710,0.000000,0,0,0,0,0

30,07:15-07:30,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,12.553844,0.123309,0.000000,0.000000,654.076978,0.000000,25.354961,25.403110,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,25.431892,0.000000,27.047828,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,90.064321,2.125421,0.000000,120.890528,0.000000,31.725086,0.000000,40.804710,0.000000,0,0,0,0,0

31,07:30-07:45,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,12.553844,0.123309,0.000000,0.000000,653.788294,0.000000,25.354961,25.403110,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,25.431892,0.000000,27.047828,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,90.064321,38.257574,0.000000,120.890528,0.000000,31.725086,0.000000,40.804710,0.000000,0,0,0,0,0

32,07:45:08:00,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,12.553844,0.123309,0.000000,0.000000,654.076978,0.000000,25.354961,25.403110,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,25.431892,0.000000,27.047828,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,90.064321,38.257574,0.000000,120.890528,0.000000,31.725086,0.000000,40.804710,0.000000,0,0,0,0,0

33,08:00-08:15,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,12.553844,0.123309,0.000000,0.000000,650.035020,0.000000,25.354961,25.403110,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,17.588697,0.000000,27.047828,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,90.064321,4.782197,0.000000,120.890528,0.000000,31.725086,0.000000,40.804710,0.000000,0,0,0,0,0

34,08:15-08:30,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,654.076978,0.000000,12.677481,25.403110,0.000000,0.000000,0.791825,15.212977,1.225775,12.303953,8.794348,0.000000,0.000000,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,18.982472,0.000000,0.000000,0.000000,88.559200,59.517558,67.548241,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

35,08:30-08:45,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,583.536302,0.000000,0.000000,25.403110,0.000000,0.000000,0.791825,15.212977,0.000000,2.237082,8.794348,0.000000,0.000000,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,67.548241,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

36,08:45:09:00,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,579.494345,0.000000,0.000000,25.403110,0.000000,0.000000,0.791825,10.162515,0.000000,2.237082,0.000000,0.000000,0.000000,419.149731,4.532113,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,67.548241,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

37,09:00:09:15,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,2.342872,0.000000,0.000000,583.536263,0.000000,0.000000,25.403110,0.000000,0.000000,0.791825,10.162515,0.000000,2.237082,0.000000,0.000000,0.000000,419.149731,4.532113,0.000000,52.037578,101.275050,26.561984,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,67.548241,3.719486,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

38,09:15-09:30,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,2.342872,0.000000,0.000000,583.536302,0.000000,0.000000,25.403110,0.000000,0.000000,0.791825,5.081257,0.000000,2.237082,0.000000,0.000000,0.000000,419.149731,4.532113,0.000000,52.037578,101.275050,26.440697,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,45.032161,38.257574,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

39,09:30-09:45,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,2.342872,0.000000,0.000000,583.536302,0.000000,0.000000,25.403110,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,419.149731,4.532113,0.000000,52.037578,101.275050,25.349108,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,22.516080,38.257574,0.000000,120.890528,0.000000,1.852524,0.000000,40.804710,0.000000,0,0,0,0,0

40,09:45-10:00,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,2.342872,0.000000,0.000000,583.536302,0.000000,0.000000,25.403110,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,419.149731,4.532113,0.000000,52.037578,101.275050,25.349108,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,22.516080,4.782197,0.000000,120.890528,0.000000,1.852524,0.000000,40.804710,0.000000,0,0,0,0,0

41,10:00-10:15,18.732196,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,2.342872,0.000000,0.000000,602.788302,0.000000,0.000000,25.403110,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,419.149731,4.402624,0.000000,52.037578,101.275050,25.349108,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.550505,0.000000,120.890528,0.000000,1.852524,0.000000,40.804710,0.000000,0,0,0,0,0

42,10:15-10:30,17.394182,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,2.342872,0.000000,0.000000,583.536302,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,401.358573,4.402624,0.000000,52.037578,101.275050,25.349108,0.000000,0.000000,9.759705,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.550505,0.000000,120.890528,0.000000,1.852524,0.000000,40.804710,0.000000,0,0,0,0,0

43,10:30-10:45,16.056168,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,579.494345,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,347.771401,4.402624,0.000000,52.037578,101.275050,13.280992,0.000000,0.000000,9.759705,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.550505,0.000000,120.890528,0.000000,1.852524,0.000000,40.804710,0.000000,0,0,0,0,0

44,10:45-11:00,16.056168,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,579.494345,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,347.771401,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.550505,0.000000,120.890528,0.000000,1.852524,0.000000,40.804710,0.000000,0,0,0,0,0

45,11:00-11:15,16.056168,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,579.494345,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,318.893401,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.550505,0.000000,120.890528,0.000000,1.852524,0.000000,40.804710,0.000000,0,0,0,0,0

46,11:15-11:30,16.056168,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,579.494345,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,290.015401,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.550505,0.000000,120.890528,0.000000,1.852524,0.000000,40.804710,0.000000,0,0,0,0,0

47,11:30-11:45,16.056168,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,579.494345,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,290.015401,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.550505,0.000000,120.890528,0.000000,1.852524,0.000000,40.804710,0.000000,0,0,0,0,0

