Time,Block,NR/2023/16187/A,NR/2023/17905/A/743,NR/2023/17901/A/778,NR/2023/17064/A,WR/2023/18560/A,WR/2023/18560/A/II,Total
47,11:30-11:45,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

48,11:45-12:00,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

49,12:00-12:15,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

50,12:15-12:30,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

51,12:30-12:45,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

52,12:45-13:00,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

53,13:00-13:15,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

54,13:15-13:30,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

55,13:30-13:45,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

56,13:45-14:00,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

57,14:00-14:15,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

58,14:15-14:30,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

59,14:30-14:45,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

60,14:45-15:00,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

61,15:00-15:15,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

62,15:15-15:30,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

63,15:30-15:45,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

64,15:45-16:00,0.000000,1.930000,0.970000,100.000000,0.000000,100.000000,202.9

65,16:00-16:15,0.000000,1.930000,0.630000,100.000000,0.000000,100.000000,202.56

66,16:15-16:30,0.000000,1.930000,0.630000,100.000000,0.000000,100.000000,202.56

67,16:30-16:45,0.000000,1.930000,0.630000,100.000000,0.000000,100.000000,202.56

68,16:45-17:00,0.000000,1.930000,0.630000,100.000000,0.000000,100.000000,202.56

69,17:00-17:15,0.000000,1.930000,0.580000,100.000000,0.000000,100.000000,202.51

70,17:15-17:30,0.000000,1.930000,0.580000,100.000000,0.000000,100.000000,202.51

71,17:30-17:45,0.000000,1.930000,0.580000,100.000000,0.000000,100.000000,202.51

72,17:45-18:00,0.000000,1.930000,0.580000,100.000000,0.000000,100.000000,202.51

73,18:00-18:15,0.000000,1.930000,0.630000,100.000000,100.000000,0.000000,202.56

74,18:15-18:30,0.000000,1.930000,0.630000,100.000000,100.000000,0.000000,202.56

75,18:30-18:45,0.000000,1.930000,0.630000,100.000000,100.000000,0.000000,202.56

76,18:45-19:00,0.000000,1.930000,0.630000,100.000000,100.000000,0.000000,202.56

77,19:00-19:15,0.000000,1.930000,0.630000,100.000000,100.000000,0.000000,202.56

78,19:15-19:30,0.000000,1.930000,0.630000,100.000000,100.000000,0.000000,202.56

79,19:30-19:45,0.000000,1.930000,0.630000,100.000000,100.000000,0.000000,202.56

80,19:45-20:00,0.000000,1.930000,0.630000,100.000000,100.000000,0.000000,202.56

81,20:00-20:15,0.000000,1.930000,0.580000,0.000000,100.000000,0.000000,102.51

82,20:15-20:30,0.000000,1.930000,0.580000,0.000000,100.000000,0.000000,102.51

83,20:30-20:45,0.000000,1.930000,0.580000,0.000000,100.000000,0.000000,102.51

84,20:45-21:00,0.000000,1.930000,0.580000,0.000000,100.000000,0.000000,102.51

85,21:00-21:15,0.000000,1.930000,0.580000,0.000000,100.000000,0.000000,102.51

86,21:15-21:30,0.000000,1.930000,0.580000,0.000000,100.000000,0.000000,102.51

87,21:30-21:45,0.000000,1.930000,0.580000,0.000000,100.000000,0.000000,102.51

88,21:45-22:00,0.000000,1.930000,0.580000,0.000000,100.000000,0.000000,102.51

89,22:00-22:15,34.170000,1.930000,0.580000,0.000000,100.000000,0.000000,136.68

90,22:15-22:30,34.170000,1.930000,0.580000,0.000000,100.000000,0.000000,136.68

91,22:30-22:45,34.170000,1.930000,0.580000,0.000000,100.000000,0.000000,136.68

92,22:45-23:00,34.170000,1.930000,0.580000,0.000000,100.000000,0.000000,136.68

93,23:00-23:15,34.170000,1.930000,0.580000,0.000000,100.000000,0.000000,136.68

94,23:15-23:30,34.170000,1.930000,0.580000,0.000000,100.000000,0.000000,136.68

95,23:30-23:45,34.170000,1.930000,0.580000,0.000000,100.000000,0.000000,136.68

96,23:45-24:00,34.170000,1.930000,0.580000,0.000000,100.000000,0.000000,136.68

