Block,Time,DHAULIGNGA,DULHASTI,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR3,UNCHAHAR2,URI2,UNCHAHAR4,UNCHAHAR1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,PARBATI3,KOLDAM,SINGRAULI,RAMPUR,RIHAND2,TANDA2,NJPC,RIHAND1,SEWA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
15,03:30-03:45,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,26.46,10.0009,13.622,348.975

16,03:45-04:00,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,26.46,10.0009,13.622,348.975

17,04:00-04:15,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,26.46,10.0009,13.622,348.975

18,04:15-04:30,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,26.46,10.0009,13.622,348.975

19,04:30-04:45,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,37.536,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,26.46,10.0009,13.622,348.975

20,04:45-05:00,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,3.1825,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,37.536,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,26.46,10.0009,13.622,348.975

21,05:00-05:15,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,5.092,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

22,05:15-05:30,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,32.700824,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

23,05:30-05:45,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,32.700824,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

24,05:45-06:00,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,32.700824,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

25,06:00-06:15,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,32.700824,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

26,06:15-06:30,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,16.350412,0,102.75,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

27,06:30-06:45,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,16.350412,0,102.75,0,118.125,0,153.6034,92,8.2646,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

28,06:45-07:00,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,3.1825,0,102.75,0,118.125,0,153.6034,92,5.27868,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

29,07:00-07:15,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,3.1825,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

30,07:15-07:30,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

31,07:30-07:45,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

32,07:45:08:00,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

33,08:00-08:15,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,37.536,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

34,08:15-08:30,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,37.536,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,24.99,10.0009,13.622,348.975

35,08:30-08:45,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,23.52,10.0009,13.622,348.975

36,08:45:09:00,36.5917,49.436556,686.779957,29.062808,39.51012,25.6866,41.403,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,0,0,35.7,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,23.52,10.0009,13.622,348.975

37,09:00:09:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,23.52,10.0009,13.622,348.975

38,09:15-09:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,98.34375,23.52,10.0009,13.622,348.975

39,09:30-09:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.743,98.34375,23.52,10.0009,13.622,348.975

40,09:45-10:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.743,98.34375,23.52,10.0009,13.622,348.975

41,10:00-10:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.743,98.34375,23.52,10.0009,13.622,348.975

42,10:15-10:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.743,98.34375,23.52,10.0009,13.622,348.975

43,10:30-10:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,13.622,348.975

44,10:45-11:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,37.536,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,13.622,348.975

45,11:00-11:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,37.536,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,13.622,348.975

46,11:15-11:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,13.622,348.975

47,11:30-11:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,53.452,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,13.622,348.975

48,11:45-12:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,53.452,0,0,16.8,0,18.9,0,63.568,0,0,0,61.902,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,13.622,348.975

49,12:00-12:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,67.396,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,13.622,348.975

50,12:15-12:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,13.622,348.975

51,12:30-12:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,13.622,348.975

52,12:45-13:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,13.622,348.975

53,13:00-13:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,19.11,10.0009,13.622,348.975

54,13:15-13:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,19.11,10.0009,13.622,348.975

55,13:30-13:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,19.11,10.0009,13.344,348.975

