Block,Time,UNCHAHAR2,RAMPUR,AURY_GF,ANTA_GF,ANTA_RF,UNCHAHAR4,UNCHAHAR3,BSIUL,NAPP,URI2,DHAULIGNGA,RAPPB,DULHASTI,AURY_CRF,AURY_LF,SINGRAULI_HYDRO,CHAMERA2,TANAKPUR,DADRT2,AURY_RF,PARBATI3,SALAL,CHAMERA1,KOTESHWR,RIHAND1,RIHAND3,CHAMERA3,NJPC,DADRI_RF,ANTA_CRF,SEWA2,RIHAND2,KOLDAM,ANTA_LF,KISHANGANGA,TANDA2,DADRI_LF,UNCHAHAR1,URI,DADRI_GF,TEHRI,SINGRAULI,DADRI_CRF,RAPPC,JHAJJAR,FSTPP I & II,KHSTPP-II,BRBCL,KHSTPP-I,TALA,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,12.663004,660.114860,0.000000,0.000000,12.912667,0.000000,0.000000,82.970383,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,46.938989,0.000000,0.000000,99.649688,0.000000,25.137811,424.159897,11.018320,95.029566,16.987592,28.737762,27.556943,0.00,337.214542,0,0,0,0,0

8,01:45-02:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,12.663004,660.114860,0.000000,0.000000,12.912667,0.000000,0.000000,82.970383,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,14.935133,0.000000,0.000000,99.649688,0.000000,25.137811,424.159897,11.018320,95.029566,16.987592,28.737762,27.556943,0.00,337.214542,0,0,0,0,0

9,02:00-02:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,17.677106,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,12.663004,660.114860,0.000000,0.000000,12.912667,0.000000,0.000000,82.970383,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,13.390116,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,424.157385,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

10,02:15-02:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,17.677106,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,12.663004,660.114860,0.000000,0.000000,12.912667,0.000000,0.000000,82.970383,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,13.390116,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,424.157385,11.018320,95.029566,16.278451,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

11,02:30-02:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,25.098879,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,12.663004,660.114860,0.000000,0.000000,12.912667,0.000000,0.000000,82.970383,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,423.513249,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

12,02:45-03:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,12.663004,660.114860,0.000000,0.000000,12.912667,0.000000,0.000000,82.970383,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,423.513249,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

13,03:00-03:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,12.912667,0.000000,0.000000,82.970383,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,437.207266,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

14,03:15-03:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,12.912667,0.000000,0.000000,82.970383,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,437.207266,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

15,03:30-03:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,38.738001,0.000000,8.574946,82.970383,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,328.498516,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

16,03:45-04:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,76.701241,0.000000,8.574946,82.970383,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,286.464466,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

17,04:00-04:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,0.000000,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,76.701241,0.000000,8.574946,82.970383,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,286.464466,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

18,04:15-04:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,0.000000,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,76.701241,0.000000,8.574946,82.970383,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,286.464466,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

19,04:30-04:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,0.000000,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,76.701241,0.000000,8.574946,82.970383,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,286.464466,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

20,04:45-05:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,38.738001,0.000000,8.574946,82.970383,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,286.464466,11.018320,95.029566,16.987592,28.737762,25.568298,0.00,337.214542,0,0,0,0,0

21,05:00-05:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,12.912667,0.000000,8.574946,82.970383,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,395.173216,11.015820,95.025942,16.987592,31.123363,25.568298,0.00,337.214542,0,0,0,0,0

22,05:15-05:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,0.000000,0.000000,12.912667,0.000000,8.574946,82.970383,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,450.735466,11.015820,95.025942,16.987592,31.123363,25.568298,0.00,337.214542,0,0,0,0,0

23,05:30-05:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,1.062930,39.422721,10.398934,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,0.000000,0.000000,12.912667,0.000000,8.574946,82.970383,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,46.938989,0.000000,0.000000,99.649688,0.000000,25.137811,450.735466,11.015820,95.025942,16.987592,31.123363,25.568298,0.00,337.214542,0,0,0,0,0

24,05:45-06:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,1.062930,39.422721,30.822440,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,0.000000,0.000000,12.912667,12.977409,8.574946,82.970383,119.498093,0.000000,67.807880,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,46.938989,0.000000,14.610456,99.649688,0.000000,25.137811,450.735466,11.015820,95.025942,16.987592,31.123363,25.568298,0.00,337.214542,0,0,0,0,0

25,06:00-06:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,3.188790,39.422721,30.822440,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,0.000000,0.000000,12.912667,27.099884,8.574946,75.564660,119.498093,0.000000,90.410507,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,30.073189,99.649688,0.000000,25.137811,450.735466,11.015820,95.025942,16.987592,31.123363,25.568298,4.83,337.214542,0,0,0,0,0

26,06:15-06:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,18.903147,39.422721,30.822440,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,0.000000,0.000000,12.912667,40.687994,8.574946,69.573600,119.498093,0.000000,90.410507,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,30.073189,99.649688,0.000000,25.137811,450.735466,11.015820,95.025942,16.987592,31.123363,25.568298,4.83,337.214542,0,0,0,0,0

27,06:30-06:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,18.903147,39.422721,30.822440,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,0.000000,0.000000,12.912667,40.687994,8.574946,69.573600,119.498093,0.000000,90.410507,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.402969,8.534362,0.000000,30.073189,99.649688,0.000000,25.137811,450.735466,11.015820,95.025942,16.987592,31.123363,25.568298,4.83,337.214542,0,0,0,0,0

28,06:45-07:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,18.903147,39.422721,11.048867,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,0.000000,0.000000,12.912667,40.687994,8.574946,69.573600,119.498093,0.000000,90.410507,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.402969,8.534362,0.000000,30.073189,99.649688,0.000000,25.137811,450.735466,11.015820,95.025942,16.987592,31.123363,25.568298,9.66,337.214542,0,0,0,0,0

29,07:00-07:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,18.903147,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.140473,660.114860,0.000000,0.000000,12.912667,27.099884,8.574946,69.573600,119.498093,0.000000,90.410507,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.402969,8.534362,0.000000,15.036594,99.649688,0.000000,25.137811,450.735466,11.015820,95.025942,16.987592,31.123363,25.568298,14.49,337.214542,0,0,0,0,0

30,07:15-07:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.140473,660.114860,0.000000,0.000000,12.912667,13.511773,8.574946,69.573600,119.498093,0.000000,67.807880,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.402969,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,450.735466,11.015820,95.025942,16.987592,31.123363,25.568298,14.49,337.214542,0,0,0,0,0

31,07:30-07:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.140473,660.114860,0.000000,0.000000,12.912667,13.511773,8.574946,69.573600,119.498093,0.000000,67.807880,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,13.764914,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,450.735466,11.015820,95.025942,16.987592,33.754598,25.568298,19.33,337.214542,0,0,0,0,0

32,07:45:08:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.140473,660.114860,0.000000,0.000000,12.912667,0.000000,8.574946,69.573600,119.498093,0.000000,67.807880,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,13.765813,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,441.072466,11.015820,95.025942,16.987592,35.066447,25.568298,28.99,337.214542,0,0,0,0,0

33,08:00-08:15,35.158632,0.000000,0.000000,0.000000,0.000000,0.000000,14.948661,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.140473,655.905984,0.000000,3.075250,12.912667,0.000000,8.574946,69.573600,119.498093,0.000000,67.807880,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,10.039857,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,356.023572,11.015820,95.025942,16.987592,35.066447,25.568298,36.72,337.214542,0,0,0,0,0

34,08:15-08:30,35.158632,0.000000,0.000000,0.000000,0.000000,0.000000,15.169463,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.140473,607.955859,0.000000,11.070899,12.912667,0.000000,8.574946,69.573600,119.498093,0.000000,45.113745,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,12.636788,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,287.957400,11.015820,95.025942,16.987592,35.938823,25.568298,47.35,337.214542,0,0,0,0,0

35,08:30-08:45,35.158632,0.000000,0.000000,0.000000,0.000000,0.000000,11.595600,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.140473,497.644500,0.000000,47.398209,38.738001,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.663000,46.938989,0.000000,0.000000,99.649688,0.000000,25.137811,225.147900,11.015820,95.025942,16.987592,35.938823,25.568298,58.94,337.214542,0,0,0,0,0

36,08:45:09:00,35.158632,0.000000,0.000000,0.000000,0.000000,0.000000,11.595600,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.140473,458.992500,0.000000,47.398209,76.701241,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.663000,46.938989,0.000000,0.000000,99.649688,0.000000,25.137811,225.147900,11.015820,95.025942,16.987592,36.811005,25.568298,69.57,337.214542,0,0,0,0,0

37,09:00:09:15,35.158632,0.000000,0.000000,0.000000,0.000000,0.000000,11.595600,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,439.666500,0.000000,47.398209,76.701241,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.663000,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,225.147900,11.015820,95.025942,16.987592,36.811005,25.568298,30.92,337.214542,0,0,0,0,0

38,09:15-09:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.595600,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,466.413554,0.000000,47.398209,76.701241,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.663000,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,254.136900,11.015820,95.025942,16.987592,36.811005,25.568298,39.62,337.214542,0,0,0,0,0

39,09:30-09:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.595600,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,501.856602,0.000000,31.598806,76.701241,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.411762,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,331.440900,11.015820,95.025942,16.987592,36.811005,25.568298,48.32,337.214542,0,0,0,0,0

40,09:45-10:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,13.103028,6.301049,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,11.592701,11.759388,521.182602,0.000000,31.598806,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.411762,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,408.744900,11.015820,95.025942,16.987592,37.690435,25.568298,56.05,337.214542,0,0,0,0,0

41,10:00-10:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,13.103028,0.000000,39.422721,9.099067,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,11.592701,11.388039,559.834602,0.000000,4.920400,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.411762,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,408.744900,11.015820,95.025942,16.987592,37.690435,25.568298,59.91,337.214542,0,0,0,0,0

42,10:15-10:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,13.103028,0.000000,39.422721,9.099067,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,11.592701,11.388039,569.497602,0.000000,3.075250,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.411762,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,428.070900,11.015820,95.025942,16.987592,38.125366,25.568298,64.74,337.214542,0,0,0,0,0

43,10:30-10:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,13.103028,0.000000,39.422721,9.099067,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.388039,579.160602,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.411762,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,428.070900,11.015820,95.025942,16.987592,38.125366,25.568298,67.64,337.214542,0,0,0,0,0

44,10:45-11:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,13.103028,0.000000,39.422721,9.099067,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.388039,598.486602,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.411762,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,428.070900,11.015820,95.025942,16.987592,38.125366,25.568298,69.57,337.214542,0,0,0,0,0

45,11:00-11:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,13.103028,0.000000,39.422721,9.099067,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.388039,579.160602,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.411762,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,428.070900,11.015820,95.025942,16.987592,38.125366,25.568298,69.57,337.214542,0,0,0,0,0

46,11:15-11:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,13.103028,0.000000,39.422721,11.698801,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.388039,602.504960,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,9.411762,46.938989,0.000000,0.000000,99.649688,0.000000,25.137811,428.070900,11.015820,95.025942,16.987592,38.125366,25.568298,71.51,337.214542,0,0,0,0,0

