Block,Time,URI2,ANTA_LF,AURY_GF,RIHAND2,KOLDAM,UNCHAHAR3,UNCHAHAR1,NAPP,RIHAND3,RAPPB,AURY_LF,CHAMERA1,CHAMERA2,SINGRAULI_HYDRO,URI,ANTA_GF,SEWA2,DADRI_CRF,SINGRAULI,JHAJJAR,UNCHAHAR4,UNCHAHAR2,DADRI_LF,DADRI_GF,PARBATI3,DULHASTI,NJPC,ANTA_CRF,TANDA2,BSIUL,RAMPUR,DADRI_RF,KOTESHWR,AURY_CRF,SALAL,RIHAND1,DADRT2,ANTA_RF,RAPPC,AURY_RF,DHAULIGNGA,TEHRI,CHAMERA3,KISHANGANGA,TANAKPUR,TALA,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.486867,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,359.788000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.327915,402.856740,10.976420,18.412680,15.716620,0,0,0,0,0

11,02:30-02:45,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,4.248192,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,60.823027,359.788000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.438624,402.856740,10.976420,18.412680,15.219141,0,0,0,0,0

12,02:45-03:00,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,4.248192,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,60.823027,359.788000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.438624,402.856740,10.976420,18.412680,13.892296,0,0,0,0,0

13,03:00-03:15,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,60.823027,359.788000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.325367,402.856740,10.976420,18.412680,12.548709,0,0,0,0,0

14,03:15-03:30,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,60.823027,359.788000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.466038,402.856740,10.976420,18.412680,13.483058,0,0,0,0,0

15,03:30-03:45,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,60.823027,359.788000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.466038,402.856740,10.976420,18.412680,15.133723,0,0,0,0,0

16,03:45-04:00,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,60.823027,359.788000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.034580,402.856740,10.976420,18.412680,17.642598,0,0,0,0,0

17,04:00-04:15,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,60.823027,359.788000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.034580,402.856740,10.976420,18.412680,15.906717,0,0,0,0,0

18,04:15-04:30,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,60.823027,359.788000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.034580,402.856740,10.976420,18.412680,12.451291,0,0,0,0,0

19,04:30-04:45,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,60.823027,359.788000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.034580,402.856740,10.976420,18.412680,12.560710,0,0,0,0,0

20,04:45-05:00,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,60.823027,359.788000,0.000000,52.493454,0.000000,0.000000,14.181804,0.000000,0.000000,0.000000,0.000000,52.034580,402.856740,10.976420,18.412680,11.703711,0,0,0,0,0

21,05:00-05:15,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,22.433840,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,359.788000,0.000000,52.493454,0.000000,0.000000,14.181804,0.000000,0.000000,0.000000,0.000000,55.064950,402.856740,10.976420,21.770300,15.360418,0,0,0,0,0

22,05:15-05:30,4.399880,0.000000,0.000000,113.636250,0.000000,13.968240,11.640200,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.955843,0.000000,0.000000,0.000000,119.769000,230.880000,0.000000,25.012000,0.000000,0.000000,0.000000,15.852656,21.864336,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,359.788000,0.000000,52.493454,0.000000,0.000000,14.181804,0.000000,0.000000,0.000000,0.000000,58.528080,402.856740,14.160585,36.312037,18.875152,0,0,0,0,0

23,05:30-05:45,4.399880,0.000000,0.000000,113.636250,0.000000,16.881874,13.460282,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,233.076631,0.000000,28.861596,0.000000,0.000000,0.000000,15.852656,44.639686,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,413.094788,0.000000,52.493454,0.000000,0.000000,28.363608,0.000000,0.000000,0.000000,0.000000,58.528080,402.856740,14.530625,36.312037,19.240016,0,0,0,0,0

24,05:45-06:00,4.399880,0.000000,0.000000,113.636250,0.000000,18.846061,14.991135,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,233.076631,0.000000,36.193326,0.000000,0.000000,0.000000,15.852656,45.004092,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,494.468000,0.000000,52.493454,0.000000,0.000000,28.363608,0.000000,0.000000,0.000000,0.000000,58.528080,402.856740,17.762945,36.312037,19.089452,0,0,0,0,0

25,06:00-06:15,4.399880,0.000000,0.000000,113.636250,0.000000,25.362009,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,304.753771,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,68.052746,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,593.457319,0.000000,52.493454,0.000000,0.000000,28.363608,0.000000,0.000000,7.147468,0.000000,67.910582,402.856740,19.942260,41.035505,18.747277,0,0,0,0,0

26,06:15-06:30,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,6.307834,3.205865,0.846541,0.743434,0.000000,0.000000,0.000000,119.769000,394.083928,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,90.008183,0.000000,0.000000,0.000000,0.000000,0.000000,17.452989,0.000000,1.341413,88.504000,653.217879,0.000000,52.493454,0.000000,0.000000,28.363608,0.000000,0.000000,7.147468,0.000000,70.580147,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

27,06:30-06:45,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,13.507885,6.411730,0.846541,0.743434,0.000000,5.078090,0.000000,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,90.008183,0.000000,0.000000,1.058200,0.000000,0.000000,26.179483,0.000000,6.707064,88.504000,653.380780,0.000000,52.493454,0.000000,8.260213,42.545412,0.000000,0.000000,7.147468,0.000000,74.480715,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

28,06:45-07:00,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,27.030969,25.339157,0.846541,1.274458,0.000000,7.694076,0.000000,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,90.008183,0.000000,0.000000,12.546019,0.000000,0.000000,36.044216,0.000000,53.656512,88.504000,653.380780,0.000000,52.493454,0.000000,15.249624,42.545412,0.000000,0.000000,7.147468,0.000000,78.001965,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

29,07:00-07:15,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,27.030969,38.008735,0.846541,1.274458,0.000000,7.694076,50.608896,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,90.008183,14.141400,0.000000,12.546019,0.000000,0.000000,36.044216,30.784000,53.656512,88.504000,653.380780,0.000000,52.493454,0.000000,17.577733,42.545412,0.000000,0.000000,7.147468,0.000000,80.020243,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

30,07:15-07:30,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,27.030969,38.008735,0.846541,2.124096,0.000000,7.694076,50.608896,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,90.008183,14.141400,0.000000,12.546019,0.000000,0.000000,36.044216,37.518000,53.656512,88.504000,653.380780,0.000000,52.493454,0.000000,17.577733,42.545412,0.000000,0.000000,7.147468,0.000000,82.689808,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

31,07:30-07:45,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,27.030969,35.264515,0.846541,25.489152,0.000000,7.694076,50.608896,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,90.008183,14.141400,0.000000,12.546019,0.000000,0.000000,36.044216,37.610352,40.242384,88.504000,653.380780,0.000000,52.493454,0.000000,26.366600,42.545412,0.000000,0.000000,0.000000,0.000000,85.717221,402.856740,19.942260,41.213138,18.864260,0,0,0,0,0

32,07:45:08:00,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,13.515484,25.339157,0.846541,25.489152,0.000000,7.694076,50.608896,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,90.008183,14.141400,0.000000,12.546019,0.000000,0.000000,36.044216,37.610352,40.242384,88.504000,653.380780,0.000000,52.493454,0.000000,26.366600,42.545412,0.000000,0.000000,0.000000,0.000000,88.802220,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

33,08:00-08:15,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,13.515484,25.339157,0.846541,2.124096,0.000000,7.694076,50.608896,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,90.008183,14.141400,0.000000,12.546019,0.000000,0.000000,36.044216,37.610352,40.242384,88.504000,653.380780,0.000000,52.493454,0.000000,17.577733,42.545412,0.000000,0.000000,0.000000,0.000000,92.238478,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

34,08:15-08:30,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,8.359780,3.205865,0.846541,1.274458,0.000000,5.078090,50.608896,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,90.008183,14.141400,0.000000,0.000000,0.000000,0.000000,17.073576,37.610352,6.707064,88.504000,653.380780,0.000000,52.493454,0.000000,15.249624,42.545412,0.000000,0.000000,0.000000,0.000000,94.575238,402.856740,19.942260,41.213138,19.170936,0,0,0,0,0

35,08:30-08:45,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.274458,0.000000,0.000000,50.608896,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,67.415036,14.141400,0.000000,0.000000,0.000000,0.000000,8.726494,37.610352,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,8.260213,28.363608,0.000000,0.000000,0.000000,0.000000,94.603080,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

36,08:45:09:00,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.274458,0.000000,0.000000,50.608896,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,41.906644,14.141400,0.000000,0.000000,0.000000,0.000000,8.726494,37.610352,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,28.363608,0.000000,0.000000,0.000000,0.000000,94.603080,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

37,09:00:09:15,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.274458,0.000000,0.000000,15.815280,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,41.906644,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,28.363608,0.000000,0.000000,0.000000,0.000000,94.603080,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

38,09:15-09:30,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,3.186144,0.000000,0.000000,15.815280,119.769000,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,22.502046,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,28.363608,0.000000,0.000000,0.000000,0.000000,94.603080,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

39,09:30-09:45,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,35.047584,0.000000,0.000000,15.815280,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,21.317728,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,27.272700,0.000000,0.000000,0.000000,0.000000,94.603080,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

40,09:45-10:00,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,35.047584,0.000000,0.000000,15.815280,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,27.272700,0.000000,0.000000,0.000000,0.000000,94.603080,402.856740,19.942260,41.213138,17.477814,0,0,0,0,0

41,10:00-10:15,8.023311,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.062048,0.000000,0.000000,15.815280,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,27.151488,0.000000,0.000000,0.000000,0.000000,94.603080,402.856740,19.942260,41.213138,16.254639,0,0,0,0,0

42,10:15-10:30,8.023311,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.062048,0.000000,0.000000,15.815280,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,27.151488,0.000000,0.000000,0.000000,0.000000,94.603080,402.856740,19.942260,41.213138,17.223075,0,0,0,0,0

43,10:30-10:45,4.529288,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.062048,0.000000,0.000000,15.815280,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,27.151488,0.000000,0.000000,0.000000,0.000000,94.603080,402.856740,19.942260,41.213138,15.638160,0,0,0,0,0

44,10:45-11:00,4.529288,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.062048,0.000000,0.000000,15.815280,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,13.575744,0.000000,0.000000,0.000000,0.000000,94.603080,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

45,11:00-11:15,4.529288,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.062048,0.000000,0.000000,0.000000,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,13.575744,0.000000,0.000000,0.000000,0.000000,98.184503,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

46,11:15-11:30,4.529288,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.062048,0.000000,0.000000,0.000000,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.606816,402.856740,19.942260,41.213138,17.519968,0,0,0,0,0

47,11:30-11:45,4.529288,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.062048,0.000000,0.000000,0.000000,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.433958,402.856740,19.942260,41.213138,17.751513,0,0,0,0,0

