Block,Time,L_NR_2012_07,L_NR_2012_04,LT-31,LT-59,LT-35,LT-05,SH-06,L_NR_2012_02,L_NR_2012_01,LT-36,SH-07,L_NR_2023_04,L_NR_2020_02,L_NR_2019_11,L_NR_2022_10,L_NR_2021_16,L_NR_2022_08,L_NR_2021_12,L_NR_2023_07,L_NR_2020_05,L_NR_2019_07,L_NR_2018_61,L_NR_2021_15,L_NR_2023_10,L_NR_2019_19,L_NR_2022_09,L_NR_2021_13,L_NR_2019_06,L_NR_2021_17,L_NR_2020_07,L_NR_2019_05,L_NR_2020_06,L_NR_2021_14
13,03:00-03:15,49.950000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,261.530000,0.000000,0.000000,26.060000,29.710000,11.900000,0.000000,80,0,36.67,0,0,117.5,0,43.02,0,0,0,80,0,0,0,39.16,0,39.17,0

14,03:15-03:30,49.950000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,261.530000,0.000000,0.000000,26.060000,29.710000,11.900000,0.000000,80,0,36.67,0,0,117.5,0,43.02,0,0,0,80,0,0,0,39.16,0,39.17,0

15,03:30-03:45,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,261.530000,0.000000,0.000000,26.060000,29.710000,11.900000,0.000000,80,0,38.33,0,0,117.5,0,43.02,0,0,0,80,0,0,0,39.16,0,39.17,0

16,03:45-04:00,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,261.530000,0.000000,0.000000,26.060000,29.710000,11.900000,0.000000,80,0,38.33,0,0,117.5,0,43.02,0,0,0,80,0,0,0,39.16,0,39.17,0

17,04:00-04:15,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,261.530000,0.000000,0.000000,26.060000,29.710000,11.900000,0.000000,80,0,38.33,0,0,117.5,0,43.02,0,0,0,80,0,0,0,39.16,0,39.17,0

18,04:15-04:30,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,261.530000,0.000000,0.000000,26.060000,29.710000,11.900000,0.000000,80,0,38.33,0,0,117.5,0,43.02,0,0,0,80,0,0,0,39.16,0,39.17,0

19,04:30-04:45,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,201.390000,0.000000,0.000000,26.060000,29.710000,11.900000,0.000000,80,0,38.33,0,0,117.5,0,32.51,0,0,0,80,0,0,0,39.16,0,39.17,0

20,04:45-05:00,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,201.390000,0.000000,0.000000,26.060000,29.710000,11.900000,0.000000,80,0,38.33,0,0,117.5,0,31.25,0,0,0,80,0,0,0,39.16,0,39.17,0

21,05:00-05:15,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,201.390000,0.000000,0.000000,26.060000,29.750000,11.900000,0.000000,80,0,36.67,0,0,117.5,0,30.17,0,0,0,80,0,0,0,39.16,0,39.17,0

22,05:15-05:30,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,201.390000,0.000000,0.000000,26.060000,29.750000,11.900000,0.000000,80,0,36.67,0,0,117.5,0,28.91,0,0,0,80,0,0,0,39.16,0,39.17,0

23,05:30-05:45,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,201.390000,0.000000,0.000000,26.060000,29.750000,11.900000,0.000000,80,0,36.67,0,0,117.5,0,27.5,0,0,0,80,0,0,0,39.16,0,39.17,0.03

24,05:45-06:00,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,201.390000,0.000000,0.000000,26.060000,29.750000,11.900000,0.000000,80,0.67,36.67,0.05,0,117.5,0,21.72,0,0,0.30225,80,0.01,0,0.33,39.16,0,39.17,0.1

25,06:00-06:15,34.790000,133.380000,0.000000,0.000000,0.000000,70.510000,26.060000,201.390000,0.000000,0.000000,26.060000,29.750000,11.900000,0.000000,80,2.67,36.67,2.26,1.34,117.5,2.07,21.8,0,0.58,1.6575,80,0.45,0,1.33,39.16,0,39.17,1.27

26,06:15-06:30,34.790000,133.380000,0.160000,0.000000,0.160000,70.510000,26.060000,201.390000,0.000000,0.160000,26.060000,29.750000,11.900000,0.000000,80,4,35,6.09,4.64,117.5,7.33,22.35,0.65,1.99,3.0225,80,1.22,0,2,39.16,0,39.17,3

27,06:30-06:45,34.790000,133.380000,0.490000,0.000000,0.490000,70.510000,26.060000,201.390000,0.000000,0.500000,26.060000,29.750000,11.900000,0.000000,80,4.67,35,10.78,9.4,117.5,11.5,22.8,1.63,4.03,4.251,80,2.15,0,2.33,39.16,0,39.17,4.93

28,06:45-07:00,34.790000,133.380000,1.010000,0.000000,1.010000,70.510000,26.060000,201.390000,0.000000,1.030000,26.060000,29.750000,11.900000,0.000000,80,7.33,35,16.58,15.7,117.5,22.5,22.69,3.11,6.73,5.68425,80,3.32,23,3.67,39.16,25.76,39.17,7.23

29,07:00-07:15,34.790000,133.380000,1.540000,0.000000,1.540000,70.510000,26.060000,147.570000,0.000000,1.580000,26.060000,29.750000,11.900000,0.000000,80,10,35,24.9,23.73,117.5,29.98,22.33,5.1,10.17,7.5075,80,4.98,29.99,5,39.16,29.98,39.17,10.33

30,07:15-07:30,34.790000,133.380000,2.130000,0.000000,2.130000,70.510000,26.060000,147.570000,0.000000,2.190000,26.060000,29.750000,11.900000,0.000000,80,15.33,35,35.49,31.5,117.5,29.98,22.17,7.46,13.5,9.75975,80,7.1,29.99,7.67,39.16,29.98,39.17,14.43

31,07:30-07:45,34.790000,133.380000,3.140000,0.000000,3.140000,70.510000,26.060000,147.570000,0.000000,3.220000,26.060000,29.750000,11.900000,0.000000,73.95,19.33,32.65,48.01,44.53,107.88,30.67,21.78,9.96,19.08,12.39225,73.95,9.6,30.66,9.67,35.96,30.67,35.96,19.43

32,07:45:08:00,34.790000,133.380000,4.020000,0.000000,4.020000,70.510000,26.060000,147.570000,0.000000,4.120000,26.060000,29.750000,11.900000,0.000000,73.78,23.33,32.52,61.77,57,108.39,30.83,21.78,12.57,24.43,16.01925,73.78,12.35,30.84,11.67,36.13,30.83,36.13,24.93

33,08:00-08:15,34.790000,133.380000,5.110000,0.000000,5.110000,70.510000,26.060000,147.570000,0.000000,5.230000,26.060000,29.750000,11.900000,0.000000,74.3,27.33,33.01,81.34,63,108.46,32.33,17.48,15.33,27,19.68525,74.3,16.27,32.34,13.67,36.15,32.33,36.15,30.77

34,08:15-08:30,34.790000,133.380000,6.000000,0.000000,6.000000,70.510000,26.060000,147.570000,0.000000,6.150000,26.060000,30.720000,11.900000,0.000000,74.09,32,33.17,96.77,77,108.8,32.33,17.58,18.17,33,23.25375,74.09,19.35,32.34,16,36.27,32.33,36.26,36.7

35,08:30-08:45,34.790000,133.380000,6.980000,0.000000,6.980000,70.510000,26.060000,147.570000,0.000000,7.150000,26.060000,30.720000,11.900000,0.000000,74.77,38,33.9,111.98,91,110.43,32.5,17.54,19.98,39,26.99775,74.77,22.4,32.5,19,36.81,32.5,36.81,42.47

36,08:45:09:00,34.790000,133.380000,7.960000,0.000000,7.960000,70.510000,26.060000,147.570000,0.000000,8.170000,26.060000,30.720000,11.900000,0.000000,74.8,43.34,34.41,126.68,101.5,110.61,32.5,18.76,21.56,43.5,30.76125,74.8,25.33,32.5,21.66,36.86,32.5,36.87,48.33

37,09:00:09:15,34.790000,133.380000,8.800000,0.000000,8.800000,70.510000,26.060000,147.570000,0.000000,9.020000,26.060000,29.580000,11.900000,0.000000,76.21,49.34,35.21,140.58,112,112.66,32.5,11.04,26.83,48,34.01775,76.21,28.11,32.5,24.66,37.56,32.5,37.55,53.87

38,09:15-09:30,34.790000,133.380000,9.580000,0.000000,9.580000,70.510000,26.060000,147.570000,0.000000,9.820000,26.060000,29.580000,11.900000,0.000000,76.67,52.67,34.41,130.91,122.5,115,32.5,11.08,29.74,52.5,36.90375,76.67,26.18,32.5,26.33,38.34,32.5,38.33,59.2

39,09:30-09:45,34.790000,133.380000,10.290000,0.000000,10.290000,70.510000,26.060000,201.390000,0.000000,10.550000,26.060000,29.580000,11.900000,0.000000,76.67,52.67,35.21,138.83,133,115,32.67,11.49,32.17,57,39.65325,76.67,27.76,32.66,26.33,38.34,32.67,38.33,60.99

40,09:45-10:00,34.790000,133.380000,10.960000,0.000000,10.960000,70.510000,26.060000,201.390000,0.000000,11.240000,26.060000,29.580000,11.900000,0.000000,76.67,56,35.75,150.7,143.5,115,32.67,12.49,34.31,61.5,42.32475,76.67,30.14,32.66,28,38.34,32.67,38.33,65.14

41,10:00-10:15,34.790000,133.380000,11.630000,0.000000,11.630000,70.510000,26.060000,201.390000,0.000000,11.920000,26.060000,29.540000,11.900000,0.000000,76.67,60.67,36.77,158.62,150.5,115,32.67,12.61,36.46,64.5,45.045,76.67,31.72,32.66,30.33,38.34,32.67,38.33,69.13

42,10:15-10:30,34.790000,133.380000,12.130000,0.000000,12.130000,70.510000,26.060000,201.390000,0.000000,12.430000,26.060000,29.540000,11.900000,0.000000,76.67,62,36.77,170.49,161,115,32.67,12.86,38.26,69,47.58,76.67,34.1,32.66,31,38.34,32.67,38.33,72.99

43,10:30-10:45,34.790000,133.380000,12.500000,9.830000,12.500000,70.510000,26.060000,201.390000,0.000000,12.820000,26.060000,29.540000,11.900000,0.000000,76.67,64,36.67,178.13,161,115,32.67,13.07,38.08,69,49.9395,76.67,35.62,32.66,32,38.34,32.67,38.33,75.37

44,10:45-11:00,34.790000,133.380000,13.000000,9.830000,13.000000,70.510000,26.060000,201.390000,0.000000,13.320000,26.060000,29.540000,11.900000,0.000000,76.67,66.67,36.67,187.5,168,115,32.67,13.74,42.09,72,51.80175,76.67,37.5,32.66,33.33,38.34,32.67,38.33,78.22

45,11:00-11:15,34.790000,133.380000,13.340000,10.340000,13.340000,87.850000,26.060000,201.390000,0.000000,13.680000,26.060000,29.540000,11.900000,0.000000,80,68.67,36.67,159.92,168,115,32.67,13.79,38.7,72,51.675,80,31.98,32.66,34.33,38.34,32.67,38.33,80.75

46,11:15-11:30,34.790000,133.380000,13.600000,10.340000,13.600000,87.850000,26.060000,201.390000,0.000000,13.940000,26.060000,29.540000,11.900000,0.000000,80,68.67,36.67,159,168,115,32.67,14.39,43.37,72,50.02725,80,31.8,32.66,34.33,38.34,32.67,38.33,81.7

47,11:30-11:45,49.800000,133.380000,13.790000,10.340000,13.790000,87.850000,26.060000,201.390000,0.000000,14.130000,26.060000,29.540000,11.900000,0.000000,80,68,36.67,162.04,168,115,32.67,15.93,43.73,72,47.814,80,32.41,32.66,34,38.34,32.67,38.33,82.68

48,11:45-12:00,49.800000,133.380000,12.150000,10.340000,12.150000,87.850000,26.060000,201.390000,0.000000,12.450000,26.060000,29.540000,11.900000,0.000000,80,66.67,36.67,165.43,168,115,32.67,17.47,43.86,72,45.5715,80,33.08,32.66,33.33,38.34,32.67,38.33,82.84

49,12:00-12:15,49.800000,133.380000,12.330000,10.340000,12.330000,87.850000,26.060000,201.390000,0.000000,12.630000,26.060000,29.540000,11.900000,10.770000,80,65.34,36.67,170.57,175,115,32.67,17.79,44.23,75,46.137,80,34.11,32.66,32.66,38.34,32.67,38.33,83.16

50,12:15-12:30,49.800000,133.380000,12.520000,10.340000,12.520000,87.850000,26.060000,201.390000,0.000000,12.830000,26.060000,29.540000,11.900000,10.770000,80,65.34,36.67,177.78,175,115,32.67,19.53,44.31,75,49.881,80,35.56,32.66,32.66,38.34,32.67,38.33,83.25

51,12:30-12:45,49.800000,133.380000,12.600000,10.340000,12.600000,66.340000,26.060000,201.390000,0.000000,12.910000,26.060000,29.540000,11.900000,10.770000,80,73.34,36.67,191.71,175,115,32.67,20.34,44.79,75,53.38125,80,38.34,32.66,36.66,38.34,32.67,38.33,70

52,12:45-13:00,49.800000,133.380000,12.700000,10.340000,12.700000,66.340000,26.060000,230.380000,0.000000,13.030000,26.060000,29.540000,11.900000,10.770000,80,74.67,36.67,191.71,175,115,32.67,23.69,45.03,75,56.07225,80,38.34,32.66,37.33,38.34,32.67,38.33,71.67

53,13:00-13:15,49.800000,133.380000,12.700000,10.340000,12.700000,66.340000,26.060000,261.530000,0.000000,13.030000,26.060000,29.540000,11.900000,10.770000,80,76,36.67,191.71,175,115,32.67,27.13,39.08,75,57.88575,80,38.34,32.66,38,38.34,32.67,38.33,73.33

54,13:15-13:30,49.800000,133.380000,12.610000,10.340000,12.610000,66.340000,26.060000,261.530000,0.000000,12.920000,26.060000,29.540000,11.900000,10.770000,80,77.34,36.67,191.71,175,115,32.67,31.74,40,75,56.36475,80,38.34,32.66,38.66,38.34,32.67,38.33,75.33

55,13:30-13:45,49.800000,133.380000,12.410000,10.340000,12.410000,66.340000,26.060000,261.530000,0.000000,12.720000,26.060000,29.540000,11.900000,10.770000,80,78.67,36.67,191.71,175,115,32.67,18.73,41,75,54.132,80,38.34,32.66,39.33,38.34,32.67,38.33,78

56,13:45-14:00,49.800000,133.380000,12.110000,10.340000,12.110000,66.340000,26.060000,261.530000,0.000000,12.410000,26.060000,29.540000,11.900000,10.770000,80,80,38.33,191.71,175,115,32.67,19.4,41.5,75,70.7655,80,38.34,32.66,40,38.34,32.67,38.33,81.03

57,14:00-14:15,49.800000,133.380000,11.690000,10.340000,11.690000,66.340000,25.460000,261.530000,0.000000,11.990000,30.930000,29.540000,11.900000,10.770000,80,81.34,38.33,201.29,175,115,32.67,21.05,42,75,66.81675,80,40.26,32.66,40.66,38.34,32.67,38.33,80.43

58,14:15-14:30,49.950000,133.380000,11.420000,10.340000,11.420000,66.340000,25.460000,261.530000,0.000000,11.700000,30.930000,29.540000,11.900000,10.770000,80,78,38.33,201.29,171.5,115,32.67,23.79,37,73.5,62.70225,80,40.26,32.66,39,38.34,32.67,38.33,78.98

59,14:30-14:45,65.010000,133.380000,11.190000,10.340000,11.190000,87.850000,22.610000,243.480000,0.000000,11.470000,30.930000,29.540000,11.900000,10.770000,80,76,38.33,197.01,168,115,32.67,26.9,35,72,63.77475,80,39.4,32.66,38,38.34,32.67,38.33,76.95

60,14:45-15:00,65.010000,133.380000,10.770000,10.340000,10.770000,87.850000,22.610000,243.480000,0.000000,11.050000,30.930000,29.540000,11.900000,10.770000,80,72,38.33,192.32,164.5,115,32.67,29.88,33.01,70.5,64.311,80,38.46,32.66,36,38.34,32.67,38.33,73.91

61,15:00-15:15,65.010000,133.380000,10.470000,10.340000,10.470000,87.850000,22.610000,243.480000,0.000000,10.720000,30.930000,29.540000,11.900000,10.770000,80,70,38.33,181.78,157.5,115,32.67,33.49,32.99,67.5,70.317,80,36.35,32.66,35,38.34,32.67,38.33,70.62

62,15:15-15:30,65.010000,133.380000,9.920000,10.340000,9.920000,87.850000,22.610000,261.530000,0.000000,10.170000,30.930000,29.540000,11.900000,10.770000,80,65.34,38.33,151.4,150.5,115,32.67,30.45,32.74,64.5,69.5175,80,30.28,32.66,32.66,38.34,32.67,38.33,67.04

63,15:30-15:45,65.010000,133.380000,9.400000,10.340000,9.400000,87.850000,22.610000,261.530000,0.000000,9.630000,30.930000,29.540000,11.900000,10.770000,80,61.34,38.33,145.18,143.5,115,32.67,31.94,31.82,61.5,65.6175,80,29.04,32.66,30.66,38.34,32.67,38.33,63.24

64,15:45-16:00,65.010000,133.380000,8.820000,10.340000,8.820000,87.850000,22.610000,261.530000,0.000000,9.040000,30.930000,29.540000,11.900000,10.770000,80,58,38.33,136.08,133,115,32.67,33.34,28.99,57,61.425,80,27.21,32.66,29,38.34,32.67,38.33,59.15

65,16:00-16:15,65.010000,133.380000,8.140000,10.340000,8.140000,87.850000,22.610000,261.530000,0.000000,8.350000,30.930000,29.540000,11.900000,10.770000,80,55.34,38.33,124.93,122.5,115,32.67,34.34,26.24,52.5,55.965,80,24.98,32.66,27.66,38.34,32.67,38.33,54.25

66,16:15-16:30,65.010000,133.380000,7.370000,10.340000,7.370000,87.850000,22.610000,261.530000,0.000000,7.550000,30.930000,29.540000,11.900000,10.770000,80,50.67,38.33,112.9,112,115,32.67,35.74,23.81,48,49.2765,80,22.58,32.66,25.33,38.34,32.67,38.33,49.69

67,16:30-16:45,65.010000,133.380000,6.510000,10.340000,6.510000,87.850000,22.610000,261.530000,0.000000,6.680000,30.930000,29.540000,11.900000,10.770000,80,46,38.33,100.81,101.5,115,32.67,43.02,20.52,43.5,42.51975,80,20.16,32.66,23,38.34,32.67,38.33,44.65

68,16:45-17:00,65.010000,133.380000,5.690000,10.340000,5.690000,87.850000,22.610000,261.530000,0.000000,5.840000,30.930000,29.540000,11.900000,10.770000,80,42,38.33,88.59,87.5,115,29.28,43.02,17.51,37.5,35.81175,80,17.72,33,21,38.34,33,38.33,39.01

69,17:00-17:15,74.110000,133.380000,4.990000,10.340000,4.990000,87.850000,22.610000,261.530000,0.000000,5.110000,30.930000,29.580000,11.900000,10.770000,71.75,37.34,34.42,89.89,73.5,115,13.46,43.02,14.45,31.5,29.41575,71.75,17.98,33,18.66,38.34,23,38.33,33.44

70,17:15-17:30,74.110000,133.380000,4.110000,10.340000,4.110000,87.850000,22.610000,261.530000,0.000000,4.200000,30.930000,29.580000,11.900000,10.770000,71.45,33.34,34.12,77.03,59.5,115,4.88,43.02,14,25.5,23.3805,71.45,15.41,13.8,16.66,38.34,0,38.33,28.28

71,17:30-17:45,74.110000,133.380000,3.310000,10.340000,3.310000,87.850000,22.610000,261.530000,0.000000,3.400000,30.930000,29.580000,11.900000,10.770000,71.22,28,33.42,64.44,52.5,97.75,1.22,43.02,13.03,22.5,18.08625,71.22,12.89,0,14,32.6,0,32.58,23.05

72,17:45-18:00,74.110000,133.380000,2.440000,10.340000,2.440000,87.850000,22.610000,261.530000,0.000000,2.500000,30.930000,29.580000,11.900000,10.770000,70.78,22.67,33.18,50.98,42,99.03,0.06,43.02,10.14,18,13.26,70.78,10.19,0,11.33,33,0,33.01,18.21

73,18:00-18:15,74.110000,133.380000,1.790000,10.340000,1.790000,87.850000,22.610000,261.530000,0.000000,1.830000,30.930000,29.580000,11.900000,10.770000,70.55,17.33,32.9,36.85,31.5,97.44,0,43.02,7.58,13.5,8.9895,70.55,7.37,0,8.67,32.48,0,32.48,13.71

74,18:15-18:30,74.110000,133.380000,1.260000,10.340000,1.260000,87.850000,22.610000,261.530000,0.000000,1.300000,30.930000,29.580000,11.900000,10.770000,69.55,12.67,32.39,21.28,21,97.22,0,43.02,5.35,9,5.35275,69.55,4.26,0,6.33,32.4,0,32.41,9.94

75,18:30-18:45,74.110000,133.380000,0.720000,10.340000,0.720000,87.850000,22.610000,261.530000,0.000000,0.740000,30.930000,29.580000,11.900000,10.770000,68.54,11.33,28.42,14.78,14,96.88,0,43.02,2.82,6,2.07675,68.54,2.95,0,5.67,32.3,0,32.29,6.08

76,18:45-19:00,74.110000,133.380000,0.310000,10.340000,0.310000,87.850000,22.610000,261.530000,0.000000,0.320000,30.930000,29.580000,11.900000,10.770000,68.5,8.67,28.75,9.46,7,94.75,0,43.02,0.99,3,0.0585,68.5,1.89,0,4.33,31.58,0,31.58,0.32

77,19:00-19:15,74.110000,133.380000,0.110000,10.340000,0.110000,87.850000,12.940000,261.530000,0.000000,0.110000,30.930000,29.580000,11.900000,10.770000,68.56,6,29.08,5.32,3.5,93.4,0,43.02,0.11,1.5,0,68.56,1.06,0,3,31.13,0,31.13,0.03

78,19:15-19:30,74.110000,133.380000,0.000000,10.340000,0.000000,87.850000,12.940000,261.530000,0.000000,0.000000,30.930000,29.580000,11.900000,10.770000,67.36,3.33,29.44,2.09,0.7,93,0,43.02,0,0.3,0,67.36,0.42,0,1.67,31.01,0,31,0

79,19:30-19:45,74.110000,133.380000,0.000000,10.340000,0.000000,87.850000,30.930000,261.530000,0.000000,0.000000,0.000000,29.580000,11.900000,10.770000,66.61,0.67,29.59,0.59,0,83.36,0,43.02,0,0,0,66.61,0.12,0,0.33,27.79,0,27.79,0

80,19:45-20:00,74.110000,133.380000,0.000000,10.340000,0.000000,87.850000,30.930000,261.530000,0.000000,0.000000,0.000000,29.580000,11.900000,10.770000,56.08,0,25.61,0,0,83.44,0,43.02,0,0,0,56.08,0,0,0,27.81,0,27.81,0

81,20:00-20:15,74.110000,133.380000,0.000000,10.340000,0.000000,87.850000,30.930000,261.530000,0.000000,0.000000,0.000000,30.590000,11.900000,10.770000,56.34,0,25.62,0,0,83.76,0,43.02,0,0,0,56.34,0,0,0,27.93,0,27.92,0

82,20:15-20:30,74.110000,133.380000,0.000000,10.340000,0.000000,87.850000,30.930000,261.530000,0.000000,0.000000,0.000000,30.590000,11.900000,10.770000,56.36,0,25.74,0,0,83.76,0,43.02,0,0,0,56.36,0,0,0,27.93,0,27.92,0

83,20:30-20:45,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,30.930000,261.530000,0.000000,0.000000,0.000000,30.590000,11.900000,10.770000,56.74,0,26.23,0,0,84.09,0,43.02,0,0,0,56.74,0,0,0,28.03,0,28.03,0

84,20:45-21:00,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,30.930000,261.530000,0.000000,0.000000,0.000000,30.590000,11.900000,10.770000,57.52,0,25.98,0,0,84.56,0,43.02,0,0,0,57.52,0,0,0,28.18,0,28.19,0

85,21:00-21:15,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,30.930000,261.530000,0.000000,0.000000,0.000000,29.620000,11.900000,10.770000,57.97,0,26.22,0,0,84.82,0,43.02,0,0,0,57.97,0,0,0,28.29,0,28.27,0

86,21:15-21:30,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,30.930000,261.530000,0.000000,0.000000,0.000000,29.620000,11.900000,10.770000,58.27,0,26.95,0,0,86.2,0,43.02,0,0,0,58.27,0,0,0,28.74,0,28.73,0

87,21:30-21:45,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,30.930000,261.530000,0.000000,0.000000,0.000000,29.620000,11.900000,10.770000,59.27,0,27.19,0,0,85.61,0,43.02,0,0,0,59.27,0,0,0,28.54,0,28.54,0

88,21:45-22:00,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,30.930000,261.530000,0.000000,0.000000,0.000000,29.710000,11.900000,10.770000,60.39,0,27.44,0,0,86.49,0,43.02,0,0,0,60.39,0,0,0,28.82,0,28.83,0

89,22:00-22:15,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,29.480000,261.530000,0.000000,0.000000,0.000000,31.640000,11.900000,10.770000,60.87,0,27.51,0,0,86.68,0,43.02,0,0,0,60.87,0,0,0,28.9,0,28.89,0

90,22:15-22:30,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,29.480000,261.530000,0.000000,0.000000,0.000000,31.640000,11.900000,10.770000,60.58,0,27.66,0,0,86.79,0,43.02,0,0,0,60.58,0,0,0,28.92,0,28.93,0

91,22:30-22:45,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,29.480000,261.530000,0.000000,0.000000,0.000000,31.640000,11.900000,10.770000,78.33,0,27.71,0,0,98.79,0,43.02,0,0,0,78.33,0,0,0,32.92,0,32.93,0

92,22:45-23:00,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,29.480000,261.530000,0.000000,0.000000,0.000000,31.640000,11.900000,10.770000,78.33,0,27.82,0,0,98.83,0,40.62,0,0,0,78.33,0,0,0,32.95,0,32.94,0

93,23:00-23:15,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,29.480000,261.530000,0.000000,0.000000,0.000000,31.640000,11.900000,10.770000,78.33,0,28.53,0,0,99,0,40.62,0,0,0,78.33,0,0,0,32.99,0,33,0

94,23:15-23:30,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,29.480000,261.530000,0.000000,0.000000,0.000000,31.640000,11.900000,10.770000,78.33,0,28.97,0,0,99.26,0,40.62,0,0,0,78.33,0,0,0,33.09,0,33.09,0

95,23:30-23:45,74.110000,133.380000,0.000000,10.340000,0.000000,88.610000,29.480000,261.530000,0.000000,0.000000,0.000000,31.640000,11.900000,10.770000,78.33,0,29.33,0,0,99.36,0,40.62,0,0,0,78.33,0,0,0,33.12,0,33.12,0

