Block,Time,L_NR_2012_02,L_NR_2012_01,L_NR_2012_04,LT-59,L_NR_2023_04,L_NR_2019_11,SH-07,LT-05,L_NR_2012_07,LT-31,LT-35,L_NR_2020_02,LT-36,SH-06,L_NR_2018_61,L_NR_2020_07,L_NR_2021_13,L_NR_2022_09,L_NR_2021_17,L_NR_2020_05,L_NR_2020_06,L_NR_2021_16,L_NR_2022_10,L_NR_2021_14,L_NR_2021_15,L_NR_2019_06,L_NR_2019_05,L_NR_2019_19,L_NR_2021_12,L_NR_2022_08,L_NR_2019_07
8,01:45-02:00,235.170000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.510000,0.000000,0.000000,42.43,15.01,0,36.12,0,45.01,15,0,36.12,0,0,0,0,0,0,11.36,0

9,02:00-02:15,235.170000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.510000,0.000000,0.000000,43.05,14.76,0,39.55,0,44.3,14.77,0,39.55,0,0,0,0,0,0,10.76,0

10,02:15-02:30,235.170000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.510000,0.000000,0.000000,42.9,14.61,0,38.88,0,43.81,14.6,0,38.88,0,0,0,0,0,0,10.33,0

11,02:30-02:45,235.170000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.510000,0.000000,0.000000,42.91,14.53,0,37.44,0,43.54,14.51,0,37.44,0,0,0,0,0,0,10.07,0

12,02:45-03:00,235.170000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.510000,0.000000,0.000000,42.88,14.49,0,37.22,0,43.47,14.49,0,37.22,0,0,0,0,0,0,10.14,0

13,03:00-03:15,235.170000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,66.270000,74.030000,0.000000,0.000000,11.320000,0.000000,0.000000,43,14.35,0,35.88,0,43.08,14.36,0,35.88,0,0,0,0,0,0,10.06,0

14,03:15-03:30,235.170000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,66.270000,60.000000,0.000000,0.000000,11.320000,0.000000,0.000000,43.02,14.13,0,40.11,0,42.38,14.12,0,40.11,0,0,0,0,0,0,9.45,0

15,03:30-03:45,191.790000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.320000,0.000000,0.000000,42.95,15.79,0,39.55,0,47.32,15.77,0,39.55,0,0,0,0,0,0,9.81,0

16,03:45-04:00,173.410000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.320000,0.000000,0.000000,42.86,15.53,0,38.76,0,46.57,15.52,0,38.76,0,0,0,0,0,0,9.81,0

17,04:00-04:15,160.860000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.140000,0.000000,0.000000,42.99,15.4,0,37.81,0,46.21,15.4,0,37.81,0,0,0,0,0,0,9.89,0

18,04:15-04:30,135.760000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.140000,0.000000,0.000000,42.91,15.09,0,36.94,0,45.25,15.08,0,36.94,0,0,0,0,0,0,9.51,0

19,04:30-04:45,135.760000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.510000,0.000000,0.000000,43.02,14.78,0,34.79,0,44.35,14.78,0,34.79,0,0,0,0,0,0,9.17,0

20,04:45-05:00,135.760000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.510000,0.000000,0.000000,43.02,14.56,0,33.88,0,43.67,14.55,0,33.88,0,0,0,0,0,0,9.19,0

21,05:00-05:15,135.760000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.420000,0.000000,0.000000,43.72,14.35,0,38.6,0,43.07,14.36,0,38.6,0,0,0,0,0,0,9.8,0

22,05:15-05:30,135.760000,101.130000,271.520000,10.330000,26.070000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.420000,0.000000,0.000000,43.65,13.5,0,37.01,0,40.5,13.5,0,37.01,0,0,0,0,0,0,9.21,0

23,05:30-05:45,135.760000,101.130000,271.520000,10.330000,26.070000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.420000,0.000000,0.000000,43.76,12.86,0,35.38,0,38.58,12.86,0,35.38,0,0,0,0,0.331738,0,8.69,0

24,05:45-06:00,150.250000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.420000,0.000000,0.000000,43.78,12.53,0.03,34.3,0.67,37.57,12.52,1.33,34.3,0,0,0,0,2.907586,0.14,8.65,0

25,06:00-06:15,150.250000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,41.010000,0.000000,0.000000,11.280000,0.000000,0.000000,43.76,12.2,0.43,33.72,3,36.58,12.19,6,33.72,0.03,0.61,5.52,14.54,7.503133,2.13,8.78,1.27

26,06:15-06:30,150.250000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,41.010000,0.430000,0.430000,11.280000,0.430000,0.000000,43.73,11.66,1.27,32.68,4,35.03,11.68,8,32.68,0.03,1.63,13.8,23.88,11.766942,6.34,8.79,1.95

27,06:30-06:45,206.270000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,41.010000,0.890000,0.890000,11.280000,0.890000,0.000000,43.65,14.64,2.31,38.76,4.67,43.9,14.63,9.33,38.76,0.33,2.78,23,33,16.108807,11.53,9.73,5.52

28,06:45-07:00,235.170000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,41.010000,1.420000,1.420000,11.280000,1.420000,0.000000,43.8,14.41,3.62,38.56,5.33,43.28,14.43,10.67,38.56,1,4.36,33,33,20.958036,18.09,9.66,10.13

29,07:00-07:15,235.170000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,33.770000,2.140000,2.140000,11.140000,2.140000,0.000000,43.76,14.44,5.52,38.26,7,43.32,14.44,14,38.26,4,6.42,33,33,26.626853,27.61,9.69,15.65

30,07:15-07:30,191.790000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,66.270000,33.770000,2.970000,2.970000,11.140000,2.970000,0.000000,43.78,14.65,7.95,37.46,10.33,43.94,14.65,20.67,37.46,8.33,8.95,32.76,32.76,32.442025,39.78,9.76,23

31,07:30-07:45,191.790000,101.130000,271.520000,10.330000,26.070000,10.750000,0.000000,66.270000,33.770000,3.890000,3.890000,11.140000,3.890000,0.000000,43.76,14.97,10.79,37.44,15,44.91,14.97,30,37.44,13.47,11.71,30.67,30.67,36.910731,53.96,9.92,30.66

32,07:45:08:00,134.030000,101.130000,271.520000,10.330000,26.070000,10.750000,0.000000,66.270000,33.770000,4.890000,4.890000,11.140000,4.890000,0.000000,43.73,15.15,14.09,30.6,18,45.44,15.15,36,30.6,20.17,14.65,31,31,42.589305,70.45,9.84,31

33,08:00-08:15,134.030000,101.130000,271.520000,10.330000,25.100000,10.750000,0.000000,66.270000,33.770000,5.930000,5.930000,11.930000,5.930000,0.000000,43.65,13.31,17.47,30.33,18,39.92,13.31,36,30.33,29.53,20.22,32.33,32.33,48.150795,87.33,7.62,32.34

34,08:15-08:30,134.030000,101.130000,231.700000,10.330000,25.100000,10.750000,0.000000,66.270000,33.770000,6.970000,6.970000,11.930000,6.970000,0.000000,43.8,13.29,21.01,29.79,21,39.88,13.29,42,29.79,36.9,23.9,32.33,32.33,53.556173,105.07,7.59,32.34

35,08:30-08:45,134.030000,101.130000,193.080000,10.330000,25.100000,10.750000,0.000000,66.270000,33.770000,7.970000,7.970000,11.930000,7.970000,0.000000,43.14,13.68,24.55,29.65,24.33,41.04,13.68,48.67,29.65,45.27,27.34,32.33,32.33,59.146934,122.75,7.56,32.34

36,08:45:09:00,134.030000,101.130000,149.330000,10.330000,27.030000,10.750000,0.000000,66.270000,33.770000,8.720000,8.720000,11.930000,8.720000,0.000000,42.87,9.67,28.18,29.15,26,28.99,9.66,52,29.15,52.87,30.47,32.33,32.33,65.147489,140.9,7.78,32.34

37,09:00:09:15,134.030000,101.130000,149.330000,10.330000,28.000000,10.750000,0.000000,66.270000,33.770000,9.290000,9.290000,10.860000,9.290000,0.000000,43.18,9.75,31.38,29.11,29.33,29.23,9.74,58.67,29.11,59.23,33.31,32.33,32.33,71.352941,156.9,7.81,32.34

38,09:15-09:30,134.030000,101.130000,149.330000,10.330000,28.000000,10.750000,0.000000,66.270000,33.770000,9.770000,9.770000,10.860000,9.770000,0.000000,43.09,9.8,32.93,29.02,31,29.42,9.81,62,29.02,64.2,35.79,32.33,32.33,76.729048,164.65,8.11,32.34

39,09:30-09:45,105.420000,72.160000,193.080000,10.330000,29.930000,10.750000,0.000000,66.270000,33.770000,10.100000,10.100000,10.860000,10.100000,0.000000,43.05,9.9,35.49,40.12,32.66,29.69,9.9,65.34,40.12,70.83,37.32,32.33,32.33,80.9831,177.44,13.44,32.34

40,09:45-10:00,105.420000,53.100000,231.700000,10.330000,29.930000,10.750000,0.000000,66.270000,33.770000,10.290000,10.290000,10.860000,10.290000,0.000000,43.08,10.02,38.12,41.45,34.66,30.08,10.03,69.34,41.45,76.3,39.64,32.33,32.33,84.8859,190.59,13.45,32.34

41,10:00-10:15,105.420000,53.100000,231.700000,10.330000,29.930000,10.750000,0.000000,66.270000,33.770000,10.480000,10.480000,10.860000,10.480000,0.000000,43.18,10.16,40.4,42.89,40,30.45,10.15,80,42.89,80.9,41.4,32.33,32.33,87.598346,202.03,13.55,32.34

42,10:15-10:30,105.420000,53.100000,271.520000,10.330000,29.930000,10.750000,0.000000,66.270000,33.770000,10.650000,10.650000,10.860000,10.650000,0.000000,43.05,17.4,42.48,43.12,43.33,52.17,17.39,86.67,43.12,85.23,42.6,32.33,32.33,88.954569,212.39,13.8,32.34

43,10:30-10:45,105.420000,53.100000,271.520000,10.330000,29.930000,10.750000,0.000000,66.270000,33.770000,10.700000,10.700000,10.860000,10.700000,0.000000,43.15,17.56,44.44,43.53,44,52.67,17.56,88,43.53,88.2,43.55,32.33,32.33,90.44739,222.21,14.14,32.34

44,10:45-11:00,105.420000,53.100000,271.520000,10.330000,28.960000,10.750000,0.000000,66.270000,33.770000,10.750000,10.750000,10.860000,10.750000,0.000000,43.06,17.62,45.93,43.79,44.66,52.84,17.61,89.34,43.79,89.63,44.27,32.33,32.33,92.418304,229.63,14.47,32.34

45,11:00-11:15,105.420000,53.100000,271.520000,10.330000,29.930000,10.750000,0.000000,66.270000,33.770000,10.780000,10.780000,10.760000,10.780000,0.000000,43.09,17.51,47.5,41.56,45.33,52.58,17.53,90.67,41.56,90.67,43.16,32.67,32.67,93.989181,237.5,15.12,32.66

46,11:15-11:30,105.420000,53.100000,271.520000,10.330000,28.960000,10.750000,0.000000,66.270000,33.770000,10.770000,10.770000,10.760000,10.770000,0.000000,43.17,17.51,47.5,42,45.33,52.58,17.53,90.67,42,91.2,43.91,32.67,32.67,94.25262,237.5,15.45,32.66

47,11:30-11:45,148.810000,53.100000,271.520000,10.330000,28.960000,10.750000,0.000000,66.270000,33.770000,10.750000,10.750000,10.760000,10.750000,0.000000,43.16,17.6,47.5,42.13,45.33,52.81,17.6,90.67,42.13,91.27,44.31,32.67,32.67,94.194078,237.5,15.62,32.66

48,11:45-12:00,148.810000,53.100000,271.520000,10.330000,29.930000,10.750000,0.000000,66.270000,33.770000,10.770000,10.770000,10.760000,10.770000,0.000000,43.19,17.47,47.5,42.36,45.33,52.39,17.46,90.67,42.36,91.27,44.6,32.67,32.67,94.584358,237.5,15.81,32.66

49,12:00-12:15,148.810000,53.100000,271.520000,10.330000,28.960000,10.750000,0.000000,66.270000,33.770000,10.780000,10.780000,10.960000,10.780000,0.000000,43.17,17.4,47.5,51.88,45.33,52.19,17.4,90.67,51.88,91.27,44.75,32.67,32.67,93.042752,237.5,16.04,32.66

50,12:15-12:30,148.810000,53.100000,271.520000,10.330000,28.960000,10.750000,0.000000,66.270000,33.770000,10.770000,10.770000,10.960000,10.770000,0.000000,43.09,17.25,47.5,51.96,45.33,51.77,17.26,90.67,51.96,91.27,44.7,32.67,32.67,91.549931,237.5,16.13,32.66

51,12:30-12:45,215.830000,82.060000,271.520000,10.330000,29.930000,10.750000,0.000000,66.270000,33.770000,10.790000,10.790000,10.960000,10.790000,0.000000,43.18,20.56,47.5,52.19,45.33,61.67,20.56,90.67,52.19,91.27,45.23,32.67,32.67,85.520105,237.5,19.45,32.66

52,12:45-13:00,235.170000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,66.270000,33.770000,10.780000,10.780000,10.960000,10.780000,0.000000,43.06,20.6,47.5,52.56,45.33,61.83,20.61,90.67,52.56,91.23,44.85,32.67,32.67,84.98347,237.5,19.78,32.66

53,13:00-13:15,206.880000,60.240000,271.520000,10.330000,28.000000,10.750000,0.000000,66.270000,33.770000,10.770000,10.770000,11.140000,10.770000,0.000000,43.08,20.56,47.5,52.9,45.33,61.68,20.56,90.67,52.9,91.13,44.28,32.67,32.67,83.988256,237.5,20.11,32.66

54,13:15-13:30,206.880000,60.240000,271.520000,10.330000,29.930000,10.750000,0.000000,66.270000,33.770000,10.730000,10.730000,11.140000,10.730000,0.000000,43.2,20.63,47.5,53.23,45.33,61.9,20.63,90.67,53.23,91.1,43.41,32.67,32.67,83.080855,237.5,20.53,32.66

55,13:30-13:45,206.880000,70.280000,271.520000,10.330000,29.930000,10.750000,0.000000,66.270000,47.640000,10.720000,10.720000,11.140000,10.720000,0.000000,43.09,20.65,47.5,53.45,45.33,61.95,20.65,90.67,53.45,91.13,43.21,32.67,32.67,91.735314,237.5,20.78,32.66

56,13:45-14:00,206.880000,80.320000,271.520000,10.330000,28.960000,10.750000,0.000000,94.680000,62.080000,10.700000,10.700000,11.140000,10.700000,0.000000,43.09,20.78,47.5,53.98,45.33,62.29,20.76,90.67,53.98,90.9,42.84,32.67,32.67,83.890686,237.5,20.96,32.66

57,14:00-14:15,206.880000,80.320000,271.520000,10.330000,28.960000,10.750000,0.000000,115.510000,62.080000,10.680000,10.680000,11.370000,10.680000,0.000000,43.15,25.28,47.5,62.38,44.66,75.85,25.28,89.34,62.38,90,44.87,32.67,32.67,79.256111,237.5,23.45,32.66

58,14:15-14:30,206.880000,90.360000,271.520000,10.330000,28.960000,10.750000,0.000000,115.510000,62.080000,10.630000,10.630000,11.370000,10.630000,0.000000,43.03,25.42,47.5,62.99,44,76.29,25.43,88,62.99,89.43,44.08,32.67,32.67,77.109571,237.5,23.51,32.66

59,14:30-14:45,220.270000,101.130000,271.520000,10.330000,28.960000,10.750000,0.000000,115.510000,62.080000,10.630000,10.630000,11.370000,10.630000,0.000000,43.15,25.71,47.5,63.24,43.33,77.13,25.71,86.67,63.24,88.37,42.37,32.67,32.67,74.377611,237.5,23.56,32.66

60,14:45-15:00,220.270000,101.130000,271.520000,10.330000,28.960000,10.750000,0.000000,115.510000,65.260000,10.630000,10.630000,11.370000,10.630000,0.000000,43.15,25.87,46.41,63.73,40,77.61,25.87,80,63.73,86.57,40.39,32.67,32.67,70.728493,232.06,23.86,32.66

61,15:00-15:15,206.880000,50.200000,271.520000,10.330000,28.960000,10.750000,0.000000,115.510000,65.260000,10.570000,10.570000,11.600000,10.570000,0.000000,43.05,25.71,44.24,64.26,35.66,77.13,25.71,71.34,64.26,82.47,38.24,32.67,32.67,66.503712,221.22,23.96,32.66

62,15:15-15:30,206.880000,50.200000,271.520000,10.330000,29.930000,10.750000,0.000000,115.510000,65.260000,10.520000,10.520000,11.600000,10.520000,0.000000,43.14,25.53,42.02,64.81,33.33,76.59,25.53,66.67,64.81,76.87,35.86,32.67,32.67,60.551942,210.09,24.02,32.66

63,15:30-15:45,206.880000,50.200000,271.520000,10.330000,28.960000,10.750000,0.000000,115.510000,65.260000,10.350000,10.350000,11.600000,10.350000,0.000000,43.16,24.21,38.81,59.12,30,72.68,24.23,60,59.12,72.53,34.23,32.67,32.67,54.395275,194.06,22.42,32.66

64,15:45-16:00,206.880000,50.200000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,65.260000,10.100000,10.100000,11.600000,10.100000,0.000000,43.04,24.15,36.61,59.35,28.33,72.5,24.17,56.67,59.35,66.83,32.38,32.67,32.67,48.043468,183.07,22.41,32.66

65,16:00-16:15,206.880000,50.200000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,65.260000,9.600000,9.600000,11.880000,9.600000,0.000000,43.02,23.88,33.83,58.52,25,71.62,23.87,50,58.52,60.87,30.18,32.67,32.67,42.179511,169.16,22.32,32.66

66,16:15-16:30,206.880000,50.200000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,65.260000,9.100000,9.100000,11.880000,9.100000,0.000000,43.16,23.83,29.47,59.57,23.33,71.5,23.83,46.67,59.57,54.6,27.63,32.67,32.67,36.871703,147.37,22.49,32.66

67,16:30-16:45,206.880000,50.200000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,65.260000,8.480000,8.480000,11.880000,8.480000,0.000000,43.12,23.92,26.47,60.33,20.33,71.78,23.93,40.67,60.33,48.23,24.77,32.88,32.88,31.466325,132.36,22.31,32.24

68,16:45-17:00,206.880000,50.200000,271.520000,10.330000,28.960000,10.750000,0.000000,115.510000,74.030000,7.600000,7.600000,11.880000,7.600000,0.000000,43.03,24.09,23.37,61.56,19,72.29,24.1,38,61.56,41.9,21.84,33,33,25.982891,116.85,22.27,23.01

69,17:00-17:15,234.700000,101.130000,271.520000,10.330000,29.930000,10.750000,0.000000,115.510000,74.030000,6.670000,6.670000,11.880000,6.670000,0.000000,43.07,25.55,21.08,63.45,17.66,76.7,25.57,35.34,63.45,33.6,19.45,33,33,21.748353,105.43,25.09,16.57

70,17:15-17:30,234.700000,101.130000,271.520000,10.330000,29.930000,10.750000,0.000000,115.510000,74.030000,5.460000,5.460000,11.880000,5.460000,0.000000,43.05,25.62,17.2,62.78,14.67,76.91,25.64,29.33,62.78,27.57,16.39,31.28,33,18.557814,86.02,24.9,11.05

71,17:30-17:45,234.700000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,4.340000,4.340000,11.880000,4.340000,0.000000,43.19,25.69,14,62.62,9.67,77.09,25.7,19.33,62.62,20.2,13.25,18.4,21.74,15.308733,70.03,25.13,7.64

72,17:45-18:00,234.700000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,3.450000,3.450000,11.880000,3.450000,0.000000,43.05,25.91,10.94,62.17,8,77.73,25.91,16,62.17,11.2,10.22,11.04,12.44,12.00111,54.69,25.54,2.36

73,18:00-18:15,234.700000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,115.510000,74.030000,2.630000,2.630000,11.880000,2.630000,0.000000,43.17,26.39,8.59,62.55,6,79.18,26.39,12,62.55,7.47,7.58,0,0,8.947169,42.96,25.39,0

74,18:15-18:30,234.700000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,1.910000,1.910000,11.880000,1.910000,0.000000,43.07,26.47,6.37,62.88,4,79.39,26.46,8,62.88,2,5.42,0,0,5.785901,31.84,24.51,0

75,18:30-18:45,234.700000,101.130000,271.520000,10.330000,26.070000,10.750000,0.000000,115.510000,74.030000,1.100000,1.100000,11.880000,1.100000,0.000000,43.17,25.87,4.52,60.1,3.33,77.64,25.88,6.67,60.1,1,3.71,0,0,2.907586,22.58,24.07,0

76,18:45-19:00,234.700000,101.130000,271.520000,10.330000,26.070000,10.750000,0.000000,115.510000,74.030000,0.710000,0.710000,11.880000,0.710000,0.000000,43.1,25.84,2.78,60.33,2.33,77.51,25.84,4.67,60.33,0.33,2.36,0,0,1.248896,13.89,23.26,0

77,19:00-19:15,234.700000,101.130000,271.520000,10.330000,25.100000,10.750000,0.000000,115.510000,74.030000,0.370000,0.370000,11.880000,0.370000,0.000000,43.21,25.65,1.56,60.17,1,77,25.67,2,60.17,0.03,1.29,0,0,0.370766,7.82,23.14,0

78,19:15-19:30,234.700000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.040000,0.040000,11.880000,0.040000,0.000000,43.12,25.42,0.69,60.07,0.33,76.28,25.43,0.67,60.07,0,0.41,0,0,0,3.48,23.12,0

79,19:30-19:45,234.700000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,43.21,24.92,0.17,60.31,0.67,74.75,24.92,1.33,60.31,0,0,0,0,0,0.88,22.51,0

80,19:45-20:00,234.700000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,43.15,24.33,0,59.52,0,72.99,24.33,0,59.52,0,0,0,0,0,0,22.61,0

81,20:00-20:15,234.700000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,39.69,18.4,0,38.44,0,55.22,18.41,0,38.44,0,0,0,0,0,0,16.72,0

82,20:15-20:30,234.700000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,39.15,18.45,0,38.67,0,55.4,18.47,0,38.67,0,0,0,0,0,0,16.81,0

83,20:30-20:45,234.700000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,38.63,18.66,0,38.79,0,55.99,18.66,0,38.79,0,0,0,0,0,0,16.81,0

84,20:45-21:00,234.700000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,38.49,19.93,0,39.46,0,59.74,19.91,0,39.46,0,0,0,0,0,0,17.83,0

85,21:00-21:15,234.700000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,38.11,20.17,0,26.78,0,60.49,20.16,0,26.78,0,0,0,0,0,0,18.31,0

86,21:15-21:30,234.700000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,37.93,21.73,0,28.32,0,65.17,21.72,0,28.32,0,0,0,0,0,0,19.57,0

87,21:30-21:45,234.700000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,34.35,16.32,0,28.9,0,48.94,16.31,0,28.9,0,0,0,0,0,0,15.55,0

88,21:45-22:00,234.700000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,33.45,16.29,0,29.42,0,48.87,16.29,0,29.42,0,0,0,0,0,0,15.76,0

89,22:00-22:15,234.700000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,22.41,16.33,0,31.16,0,48.99,16.33,0,31.16,0,0,0,0,0,0,15.53,0

90,22:15-22:30,234.700000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,21,16.09,0,32.06,0,48.29,16.1,0,32.06,0,0,0,0,0,0,15.23,0

91,22:30-22:45,234.700000,101.130000,271.520000,10.330000,28.000000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,19.36,15.71,0,32.26,0,47.12,15.71,0,32.26,0,0,0,0,0,0,14.84,0

92,22:45-23:00,234.700000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,17.85,14.26,0,32.46,0,42.83,14.28,0,32.46,0,0,0,0,0,0,13.51,0

93,23:00-23:15,234.700000,101.130000,271.520000,10.330000,26.070000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,16.29,14.46,0,32.7,0,43.33,14.44,0,32.7,0,0,0,0,0,0,13.88,0

94,23:15-23:30,234.700000,101.130000,271.520000,10.330000,27.030000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,14.74,14.95,0,33.13,0,44.88,14.96,0,33.13,0,0,0,0,0,0,14.31,0

95,23:30-23:45,234.700000,101.130000,271.520000,10.330000,26.070000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,13.61,15.26,0,34.65,0,45.8,15.27,0,34.65,0,0,0,0,0,0,14.49,0

96,23:45-24:00,234.700000,101.130000,271.520000,10.330000,25.100000,10.750000,0.000000,115.510000,74.030000,0.000000,0.000000,11.880000,0.000000,0.000000,12.71,15.47,0,36.42,0,46.43,15.48,0,36.42,0,0,0,0,0,0,14.76,0

