Block,Time,RIHAND2,UNCHAHAR1,SALAL,RAPPB,AURY_LF,TANAKPUR,ANTA_LF,NJPC,ANTA_RF,DADRI_GF,AURY_CRF,TEHRI,KOTESHWR,RIHAND3,BRBCL,SASAN,KHSTPP-II,FSTPP I & II,KHSTPP-I,TALA,DADRI_LF,PARBATI3,KOLDAM,DADRI_RF,SEWA2,RAPPC,CHAMERA3,CHAMERA1,SINGRAULI_HYDRO,RIHAND1,URI2,RAMPUR,CHAMERA2,NAPP,JHAJJAR,ANTA_GF,AURY_GF,BSIUL,SINGRAULI,TANDA2,UNCHAHAR2,AURY_RF,KISHANGANGA,UNCHAHAR4,DHAULIGNGA,DULHASTI,ANTA_CRF,DADRT2,URI,UNCHAHAR3,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
15,03:30-03:45,103.585129,11.789568,77.227450,0.000000,0.000000,4.812051,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,100.129938,14.449300,390.096000,113.816913,8.668800,27.931740,5.068936,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,91.165290,15.655375,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,12.561669,94.189209,1.492112,23.405760,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,397.801600,30.837811,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,103.585129,11.789568,77.227450,0.000000,0.000000,4.812051,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,100.129938,14.449300,390.096000,113.816913,8.668800,27.931740,5.040618,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,91.165290,15.655375,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,12.561669,94.189209,1.492112,23.405760,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,377.815200,30.837811,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,103.585129,11.789568,77.227450,0.000000,0.000000,6.786226,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,100.129938,14.449300,390.096000,88.801261,8.668800,22.028191,4.700801,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,91.165290,19.925023,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,12.561669,94.189209,1.492112,23.405760,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,103.585129,11.789568,77.227450,0.000000,0.000000,6.786226,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,100.129938,14.449300,390.096000,88.801261,8.668800,22.028191,4.672483,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,91.165290,19.925023,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,12.561669,94.189209,1.492112,23.405760,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,103.585129,11.789568,77.227450,0.000000,0.000000,6.786226,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,100.129938,14.449300,390.096000,88.801261,8.668800,22.028191,4.672483,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,34.726469,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,18.842504,94.189209,1.492112,23.405760,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,103.585129,11.789568,77.227450,0.000000,0.000000,6.786226,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,100.129938,14.449300,390.096000,88.801261,8.668800,22.028191,4.644165,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,34.726469,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,18.842504,94.189209,1.492112,23.405760,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,103.585129,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,100.129938,14.449300,390.096000,88.801261,8.668800,22.028191,4.502575,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,34.726469,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,1.492112,23.405760,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,37.218048,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,103.585129,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,100.129938,14.449300,390.096000,88.801261,8.668800,22.028191,4.304348,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,34.726469,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,1.492112,23.405760,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,37.218048,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,103.585129,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,100.129938,14.449300,390.096000,88.801261,8.562848,22.028191,4.162758,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,34.726469,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,103.585129,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,100.129938,14.449300,390.096000,88.801261,8.562848,22.028191,4.021167,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,34.726469,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,116.154889,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,121.098802,14.449300,390.096000,104.313212,9.041751,25.082691,3.794623,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,19.925023,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,118.134361,1.492112,26.785436,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,116.154889,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,121.098802,14.449300,390.096000,104.313212,9.041751,25.082691,3.766305,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,19.925023,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,118.134361,1.492112,26.785436,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,92.883399,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,121.098802,14.449300,390.096000,104.313212,9.041751,25.082691,3.681350,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,19.925023,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,107.252031,1.492112,26.785436,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,92.883399,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,89.625086,14.449300,390.096000,104.313212,9.041751,25.082691,3.709668,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,19.925023,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,107.252031,1.492112,26.785436,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,92.883399,11.789568,77.227450,0.000000,0.000000,8.020085,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,89.625086,14.449300,390.096000,88.801261,9.041751,22.028191,4.332666,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,19.925023,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,107.252031,1.492112,26.785436,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,92.883399,11.789568,77.227450,0.000000,0.000000,8.020085,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,89.625086,14.449300,390.096000,78.568224,7.705600,18.435648,4.332666,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,19.925023,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,107.252031,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,52.530864,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,92.883399,11.789568,77.227450,0.000000,0.000000,8.020085,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,89.625086,14.449300,390.096000,78.568224,7.705600,18.435648,4.445939,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,19.925023,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,107.252031,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,92.883399,11.789568,77.227450,0.000000,0.000000,8.020085,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,89.625086,14.449300,390.096000,78.568224,7.705600,18.435648,4.615847,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,19.925023,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,107.252031,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,92.883399,11.789568,77.227450,0.000000,0.000000,8.020085,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,89.625086,14.449300,390.096000,78.568224,7.705600,18.435648,4.049485,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,15.655375,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,107.252031,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,92.883399,11.789568,77.227450,0.000000,0.000000,8.020085,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,89.625086,14.449300,390.096000,78.568224,7.705600,18.435648,4.360984,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,15.655375,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,107.252031,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,79.350439,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,67.693022,14.449300,390.096000,78.568224,7.705600,18.435648,4.332666,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,15.655375,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,83.306879,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,79.350439,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,67.693022,14.449300,390.096000,78.568224,7.705600,18.435648,4.360984,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,15.655375,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,83.306879,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,30.837811,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,79.350439,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,67.693022,14.449300,390.096000,78.568224,7.705600,18.435648,4.276030,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,83.306879,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,37.218048,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,79.350439,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,67.693022,14.449300,390.096000,78.568224,7.705600,18.435648,4.106122,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,83.306879,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,37.218048,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,79.350439,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,67.693022,14.449300,390.096000,78.568224,7.705600,18.435648,4.247712,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,83.306879,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,79.350439,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,37.219607,67.693022,14.449300,390.096000,78.568224,7.705600,18.435648,4.106122,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,83.306879,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,80.313639,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,67.693022,14.449300,390.096000,78.568224,7.705600,18.435648,3.822941,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,82.343679,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,80.313639,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,68.656222,14.449300,390.096000,78.568224,7.705600,18.435648,3.822941,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,82.343679,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,37.749734,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,80.313639,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,68.656222,14.449300,390.096000,78.568224,7.705600,18.435648,3.822941,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,82.343679,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,37.749734,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,80.313639,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,68.656222,14.449300,390.096000,78.568224,7.705600,18.435648,3.822941,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,64.413615,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,82.343679,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,80.313639,11.789568,77.227450,0.000000,0.000000,8.020085,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,69.619422,14.449300,303.408000,78.568224,7.705600,18.435648,3.398170,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,59.565829,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,83.306879,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,80.313639,11.789568,77.227450,0.000000,0.000000,8.020085,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,69.619422,14.449300,255.454703,78.568224,7.705600,18.435648,3.398170,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,59.565829,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,83.306879,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,80.313639,11.789568,77.227450,0.000000,0.000000,6.786226,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,69.619422,14.449300,255.454703,89.764461,7.580384,22.028191,3.398170,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,59.565829,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,83.306879,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,25.520947,0.000000,0.000000,0,0,0,0,0

