Block,Time,RIHAND3,UNCHAHAR1,DADRI_CRF,ANTA_GF,KHSTPP-I,BRBCL,NJPC,DADRI_RF,SALAL,FSTPP I & II,ANTA_RF,NAPP,TANDA2,SASAN,TEHRI,SEWA2,DADRI_LF,AURY_CRF,JHAJJAR,UNCHAHAR3,KOTESHWR,KHSTPP-II,RIHAND1,TANAKPUR,TALA,RAMPUR,RAPPC,UNCHAHAR2,CHAMERA1,CHAMERA3,AURY_GF,SINGRAULI_HYDRO,DADRI_GF,BSIUL,URI2,UNCHAHAR4,RAPPB,DADRT2,KISHANGANGA,KOLDAM,SINGRAULI,ANTA_LF,DULHASTI,AURY_LF,CHAMERA2,PARBATI3,URI,AURY_RF,DHAULIGNGA,RIHAND2,ANTA_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,119.226030,7.712800,0.000000,0.000000,12.533300,12.040645,0.000000,0.000000,68.337336,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.727900,8.676900,0.000000,43.384500,88.697200,8.027579,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,23.863095,0.000000,0.000000,354.788800,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

7,01:30-01:45,119.226030,7.712800,0.000000,0.000000,12.533300,13.565851,0.000000,0.000000,68.337336,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.727900,8.676900,0.000000,43.384500,88.697200,3.087530,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,9.078351,0.000000,0.000000,354.788800,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

8,01:45-02:00,119.226030,7.712800,0.000000,0.000000,12.533300,12.949791,0.000000,0.000000,8.962274,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.727900,8.676900,0.000000,43.384500,88.697200,3.087530,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,354.788800,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

9,02:00-02:15,104.764732,7.712800,0.000000,0.000000,12.533300,13.284334,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.727900,8.676900,0.000000,43.384500,69.022672,3.087530,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,354.788800,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,100.344927,0.000000,0,0,0,0,0

10,02:15-02:30,87.138443,7.712800,0.000000,0.000000,12.533300,13.962096,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.727900,8.676900,0.000000,43.384500,56.135301,3.087530,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,354.788800,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,87.971522,0.000000,0,0,0,0,0

11,02:30-02:45,87.138443,7.712800,0.000000,0.000000,12.533300,13.290118,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.727900,8.676900,0.000000,43.384500,56.135301,3.087530,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,354.788800,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,87.971522,0.000000,0,0,0,0,0

12,02:45-03:00,87.138443,7.712800,0.000000,0.000000,12.533300,14.242649,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.727900,8.676900,0.000000,43.384500,56.135301,3.087530,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,354.788800,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,87.971522,0.000000,0,0,0,0,0

13,03:00-03:15,87.138443,7.645313,0.000000,0.000000,13.497400,14.461500,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,0.000000,41.456300,56.135301,3.087530,0.000000,0.000000,52.118668,12.533300,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,352.050756,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,87.971522,0.000000,0,0,0,0,0

14,03:15-03:30,87.138443,7.645313,0.000000,0.000000,13.497400,14.461500,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,0.000000,41.456300,56.135301,3.087530,0.000000,0.000000,52.118668,12.533300,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,352.050756,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,87.971522,0.000000,0,0,0,0,0

15,03:30-03:45,87.138443,7.645313,0.000000,0.000000,13.497400,14.461500,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,41.456300,56.135301,3.087530,0.000000,0.000000,52.118668,12.533300,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,352.050756,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,87.971522,0.000000,0,0,0,0,0

16,03:45-04:00,87.138443,7.645313,0.000000,0.000000,13.497400,14.461500,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,41.456300,56.135301,3.087530,0.000000,0.000000,52.118668,12.533300,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,352.050756,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,87.971522,0.000000,0,0,0,0,0

17,04:00-04:15,87.138443,7.645313,0.000000,0.000000,13.497400,14.461500,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,41.456300,56.135301,3.087530,0.000000,0.000000,52.118668,12.533300,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,352.050756,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,38.317190,0.000000,0.000000,87.971522,0.000000,0,0,0,0,0

18,04:15-04:30,87.138443,7.645313,0.000000,0.000000,13.497400,14.461500,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,41.456300,56.135301,3.087530,0.000000,0.000000,52.118668,12.533300,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,352.050756,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,38.317190,0.000000,0.000000,87.971522,0.000000,0,0,0,0,0

19,04:30-04:45,119.226030,7.645313,0.000000,0.000000,13.497400,14.461500,18.260054,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,41.456300,88.697200,3.087530,0.000000,0.000000,52.118668,12.533300,0.000000,9.330406,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,352.050756,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,104.921362,0.000000,0,0,0,0,0

20,04:45-05:00,119.226030,7.645313,0.000000,0.000000,13.497400,14.461500,18.260054,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,41.456300,88.697200,3.087530,0.000000,0.000000,52.118668,12.533300,0.000000,9.330406,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,352.050756,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,5.321832,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

21,05:00-05:15,119.226030,7.645313,0.000000,0.000000,20.742903,14.461500,18.260054,0.000000,12.323126,10.226787,0.000000,0.000000,0.000000,327.552975,15.002360,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,86.253526,88.697200,3.705036,0.000000,0.000000,52.118668,12.533300,0.000000,9.330406,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,352.050756,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,12.697236,0.000000,5.321832,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

22,05:15-05:30,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,36.520108,0.000000,12.323126,10.226787,0.000000,0.000000,0.000000,327.552975,30.004720,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,94.813209,88.697200,3.705036,0.000000,0.000000,52.118668,12.533300,0.000000,9.330406,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,352.050756,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,12.697236,0.000000,5.321832,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

23,05:30-05:45,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,54.780162,0.000000,12.323126,15.015568,0.000000,0.000000,0.000000,327.552975,30.004720,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,94.813209,88.697200,8.027579,0.000000,0.000000,52.118668,25.662125,0.000000,9.330406,0.000000,0.571740,0.000000,0.000000,6.484537,0.000000,0.000000,390.614756,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,12.697236,0.000000,5.321832,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

24,05:45-06:00,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,73.040216,0.000000,12.323126,15.015568,0.000000,0.000000,0.000000,327.552975,45.007080,5.012067,0.000000,0.000000,114.313337,8.570849,8.555423,94.813209,88.697200,8.027579,0.000000,0.000000,52.118668,25.662125,0.000000,18.660811,0.000000,0.571740,0.000000,0.000000,6.484537,0.000000,0.000000,438.819756,0.000000,0.000000,118.945838,0.000000,31.774522,0.000000,12.697236,3.681898,5.321832,0.000000,7.641457,113.884312,0.000000,0,0,0,0,0

25,06:00-06:15,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,91.300270,0.000000,12.323126,15.015568,0.000000,0.000000,0.000000,327.552975,45.007080,5.012067,0.000000,0.000000,114.313337,8.570849,17.110847,94.813209,88.697200,8.027579,0.000000,0.000000,52.118668,25.662125,6.778587,18.660811,0.000000,0.571740,0.000000,2.121020,6.484537,0.000000,0.000000,487.024756,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,25.394471,15.954891,5.321832,0.000000,15.282913,113.884312,0.000000,0,0,0,0,0

26,06:15-06:30,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,118.690351,0.000000,12.323126,15.015568,0.000000,0.000000,0.000000,327.552975,45.007080,10.157788,0.000000,0.000000,114.313337,8.570849,19.012052,94.813209,88.697200,3.705036,0.000000,0.000000,52.118668,32.186286,26.657365,19.642959,0.000000,0.571740,0.000000,12.573407,6.484537,0.000000,0.000000,535.229756,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,15.954891,5.321832,0.000000,26.424157,113.884312,0.000000,0,0,0,0,0

27,06:30-06:45,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,127.820378,0.000000,12.323126,17.389369,0.000000,0.000000,0.000000,327.552975,45.007080,10.157788,0.000000,0.000000,114.313337,8.570849,19.012052,94.813209,88.697200,3.705036,0.000000,0.000000,52.118668,40.868295,26.657365,19.642959,0.000000,0.571740,0.000000,12.573407,7.132990,0.000000,0.000000,573.422578,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,15.954891,5.321832,0.000000,26.424157,113.884312,0.000000,0,0,0,0,0

28,06:45-07:00,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,127.820378,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,327.552975,45.007080,10.157788,0.000000,0.000000,114.313337,8.570849,19.012052,94.813209,88.697200,3.705036,0.000000,0.000000,52.118668,40.868295,26.657365,19.642959,0.000000,0.571740,0.000000,12.573407,7.132990,0.000000,0.000000,573.422578,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,15.954891,5.321832,0.000000,26.424157,113.884312,0.000000,0,0,0,0,0

29,07:00-07:15,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,127.820378,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,327.552975,45.007080,10.157788,0.000000,0.000000,114.313337,8.570849,19.012052,94.813209,88.697200,3.705036,0.000000,0.000000,52.118668,40.868295,26.657365,19.642959,0.000000,0.571740,0.000000,12.573407,7.132990,0.000000,0.000000,573.422578,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,15.954891,5.321832,0.000000,26.424157,113.884312,0.000000,0,0,0,0,0

30,07:15-07:30,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,127.820378,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,327.552975,45.007080,10.157788,0.000000,0.000000,114.313337,8.570849,19.012052,94.813209,88.697200,3.705036,0.000000,0.000000,52.118668,40.868295,26.657365,19.642959,0.000000,0.571740,0.000000,12.573407,7.132990,0.000000,0.000000,594.425026,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,15.954891,5.321832,0.000000,26.424157,113.884312,0.000000,0,0,0,0,0

31,07:30-07:45,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,119.968555,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,327.552975,45.007080,10.157788,0.000000,0.000000,127.261200,8.570849,19.012052,94.813209,88.697200,3.705036,0.000000,0.000000,52.118668,40.868295,26.657365,19.642959,0.000000,0.571740,0.000000,12.573407,9.078351,0.000000,0.000000,604.023112,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,3.681898,38.317190,0.000000,26.424157,113.884312,0.000000,0,0,0,0,0

32,07:45:08:00,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,98.604292,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,327.552975,45.007080,4.755038,0.000000,0.000000,114.313337,8.570849,9.506026,94.813209,88.697200,3.705036,0.000000,0.000000,52.118668,40.868295,13.544988,18.660811,0.000000,0.571740,0.000000,6.286703,9.078351,0.000000,0.000000,568.200915,0.000000,0.000000,118.945838,0.000000,31.774522,0.000000,25.394471,0.000000,38.317190,0.000000,17.193277,113.884312,0.000000,0,0,0,0,0

33,08:00-08:15,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,69.388205,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,327.552975,45.007080,4.369494,0.000000,0.000000,132.631237,8.570849,8.555423,94.813209,88.697200,3.087530,0.000000,0.000000,52.118668,40.868295,8.378029,18.660811,0.000000,0.571740,0.000000,6.286703,9.078351,0.000000,0.000000,538.468071,0.000000,0.000000,118.945838,0.000000,31.774522,0.000000,12.697236,0.000000,6.386198,0.000000,7.641457,113.884312,0.000000,0,0,0,0,0

34,08:15-08:30,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,36.520108,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,327.552975,45.007080,0.000000,0.000000,0.000000,151.913237,8.570849,8.555423,94.813209,88.697200,3.087530,0.000000,0.000000,52.118668,40.868295,0.000000,18.660811,0.000000,0.571740,0.000000,6.286703,9.078351,0.000000,0.000000,534.611671,0.000000,0.000000,118.945838,0.000000,31.774522,0.000000,12.697236,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

35,08:30-08:45,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,20.999062,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,327.552975,45.007080,0.000000,0.000000,0.000000,151.913237,8.570849,8.555423,94.809594,88.697200,3.087530,0.000000,0.000000,52.118668,40.868295,0.000000,9.330406,0.000000,0.571740,0.000000,0.000000,9.078351,0.000000,0.000000,539.432171,0.000000,0.000000,118.945838,0.000000,31.774522,0.000000,12.697236,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

36,08:45:09:00,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,68.337336,17.488870,0.000000,0.000000,0.000000,327.552975,30.004720,0.000000,0.000000,0.000000,151.913237,8.570849,8.555423,94.809594,88.697200,3.087530,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,9.078351,0.000000,0.000000,561.606471,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,12.697236,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

37,09:00:09:15,119.226030,7.645313,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,68.337336,17.488870,0.000000,0.000000,0.000000,327.552975,15.002360,0.000000,0.000000,0.000000,171.195237,8.570849,8.555423,94.809594,88.697200,3.087530,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.187629,0.000000,0.000000,609.271575,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

38,09:15-09:30,119.226030,10.834363,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,68.337336,17.488870,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,204.938737,12.928040,8.555423,94.809594,88.697200,3.087530,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.187629,0.000000,0.000000,615.248995,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

39,09:30-09:45,119.226030,10.834363,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,68.337336,17.488870,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,204.938737,13.484385,8.555423,94.809594,88.697200,3.087530,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.187629,0.000000,0.000000,597.123915,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,38.317190,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

40,09:45-10:00,119.226030,10.834363,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,204.938737,13.484385,8.555423,94.809594,88.697200,3.705036,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.187629,0.000000,0.000000,553.739415,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,38.317190,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

41,10:00-10:15,119.226030,10.834363,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,204.938737,13.484385,8.555423,94.809594,88.697200,1.729017,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.187629,0.000000,0.000000,567.174701,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

42,10:15-10:30,119.226030,10.834363,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,327.552975,0.000000,0.000000,0.000000,0.000000,204.938737,13.484385,8.555423,94.809594,88.697200,2.470024,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.187629,0.000000,0.000000,545.062515,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

43,10:30-10:45,119.226030,10.834363,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,204.938737,13.484385,8.555423,94.809594,88.697200,2.470024,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.187629,0.000000,0.000000,561.452215,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

44,10:45-11:00,119.226030,10.834363,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,204.938737,13.484385,8.555423,94.809594,88.697200,2.470024,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,9.078351,0.000000,0.000000,563.380415,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

45,11:00-11:15,119.226030,10.728312,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,204.938737,13.378334,8.555423,114.988207,88.697200,2.470024,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,23.863095,0.000000,0.000000,534.737004,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,10.643664,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

46,11:15-11:30,119.226030,10.728312,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,204.938737,13.378334,8.555423,120.046165,88.697200,2.470024,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,23.863095,0.000000,0.000000,509.660763,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,38.317190,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

47,11:30-11:45,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,204.938737,13.378334,8.555423,120.046165,88.697200,6.792567,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,23.863095,0.000000,0.000000,467.172876,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,38.317190,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

