Block,Time,NAPP,RAPPB,AURY_CRF,UNCHAHAR3,KOTESHWR,ANTA_CRF,PARBATI3,RIHAND1,SINGRAULI,DADRI_RF,AURY_LF,ANTA_RF,NJPC,DADRI_LF,RAPPC,JHAJJAR,SEWA2,KOLDAM,UNCHAHAR4,RAMPUR,AURY_GF,UNCHAHAR2,ANTA_GF,DADRI_CRF,RIHAND2,SINGRAULI_HYDRO,CHAMERA2,CHAMERA1,KISHANGANGA,DULHASTI,TEHRI,BSIUL,TANDA2,ANTA_LF,RIHAND3,AURY_RF,SALAL,DADRI_GF,UNCHAHAR1,URI2,DHAULIGNGA,URI,DADRT2,CHAMERA3,TANAKPUR,SASAN,TALA,KHSTPP-II,BRBCL,KHSTPP-I,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.496300,0.000000,0.000000,0.000000,0.000000,0.000000,28.430030,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,0.000000,331.525462,0.000000,112.558738,13.130295,35.674204,10.659306,0,0,0,0,0

7,01:30-01:45,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.496300,0.000000,0.000000,0.000000,0.000000,0.000000,28.430030,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,0.000000,331.525462,0.000000,112.558738,12.714099,35.674204,10.659306,0,0,0,0,0

8,01:45-02:00,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.496300,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,0.000000,331.525462,0.000000,112.558738,10.839553,35.674204,10.659306,0,0,0,0,0

9,02:00-02:15,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.496300,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,0.000000,331.525462,0.000000,112.558738,10.484167,35.674204,10.659306,0,0,0,0,0

10,02:15-02:30,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.496300,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,0.000000,331.525462,0.000000,112.558738,10.235983,35.674204,10.659306,0,0,0,0,0

11,02:30-02:45,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.381112,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,6.762975,331.525462,0.000000,112.558738,12.771178,35.674204,4.799500,0,0,0,0,0

12,02:45-03:00,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.381112,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,6.762975,331.525462,0.000000,112.558738,13.869202,35.674204,4.799500,0,0,0,0,0

13,03:00-03:15,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.381112,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,6.762975,331.525462,0.000000,112.558738,14.141993,20.911997,4.799500,0,0,0,0,0

14,03:15-03:30,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.381112,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,6.762975,331.525462,0.000000,112.558738,14.344091,20.911997,4.799500,0,0,0,0,0

15,03:30-03:45,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.381112,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,6.762975,331.525462,0.000000,112.558738,16.570190,20.911997,4.799500,0,0,0,0,0

16,03:45-04:00,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.381112,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,6.762975,331.525462,0.000000,112.558738,12.790238,20.911997,4.799500,0,0,0,0,0

17,04:00-04:15,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.381112,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,0.000000,331.525462,0.000000,112.558738,14.311315,35.674204,4.799500,0,0,0,0,0

18,04:15-04:30,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.381112,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,0.000000,331.525462,0.000000,112.558738,15.582090,35.674204,4.799500,0,0,0,0,0

19,04:30-04:45,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.381112,0.000000,0.000000,0.000000,0.000000,0.000000,18.238100,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,14.876530,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,0.000000,331.525462,0.000000,112.558738,13.414482,35.674204,10.659306,0,0,0,0,0

20,04:45-05:00,20.913533,0.000000,0.000000,11.518800,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,227.381112,0.000000,0.000000,0.000000,0.000000,0.000000,21.434365,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,14.876530,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,6.719300,4.519401,0.000000,1.695567,337.884800,0.000000,0.000000,331.525462,0.000000,112.558738,16.003328,35.674204,10.659306,0,0,0,0,0

21,05:00-05:15,20.913533,0.000000,0.000000,15.073406,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,231.607936,0.000000,0.000000,0.000000,0.000000,0.000000,28.183582,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,14.876530,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,8.793108,4.519401,0.000000,1.695567,337.884800,0.000000,0.000000,331.525462,0.000000,112.558738,18.633623,35.674204,12.384956,0,0,0,0,0

22,05:15-05:30,20.913533,0.000000,0.000000,21.399627,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,231.607936,0.000000,0.000000,0.000000,0.000000,0.000000,33.965870,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,29.753060,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,14.571214,4.519401,0.000000,1.695567,361.882300,0.000000,0.000000,331.525462,0.000000,112.558738,18.525515,35.674204,15.506167,0,0,0,0,0

23,05:30-05:45,20.913533,0.000000,0.000000,21.399627,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,19.816752,0.000000,52.257052,249.353991,0.000000,0.000000,0.000000,0.000000,0.000000,40.508043,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,29.753060,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.398763,4.519401,0.000000,1.695567,419.476300,0.000000,0.000000,331.525462,0.000000,141.355738,18.966620,44.538095,18.884863,0,0,0,0,0

24,05:45-06:00,20.913533,0.000000,0.000000,21.399627,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,37.906355,0.000000,52.257052,335.744991,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.398763,4.519401,0.000000,1.695567,462.671800,0.000000,0.000000,331.525462,0.000000,141.355738,18.634934,44.538477,19.898727,0,0,0,0,0

25,06:00-06:15,20.913533,0.000000,0.000000,23.846772,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,37.906355,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,31.636100,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.398763,4.519401,0.000000,1.695567,571.021264,0.000000,0.000000,331.525462,0.000000,141.355738,19.069081,44.538477,19.898727,0,0,0,0,0

26,06:15-06:30,20.913533,0.000000,0.000000,25.331857,17.036305,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,63.631771,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,3.198867,6.294064,0.000000,31.636100,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,1.695567,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

27,06:30-06:45,20.913533,0.000000,0.000000,25.331857,25.554458,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,84.357548,0.000000,52.257052,417.974056,5.067005,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,12.641921,13.478397,0.000000,31.636100,44.629591,1.055890,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,8.242181,1.695567,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

28,06:45-07:00,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,7.677280,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,25.283843,26.971961,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,15.216335,1.695567,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

29,07:00-07:15,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,7.677280,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,25.283843,26.971961,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,6.692423,0.000000,17.628947,4.519401,17.539362,1.695567,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

30,07:15-07:30,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,7.677280,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,25.283843,26.971961,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,8.005796,17.539362,25.433510,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

31,07:30-07:45,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,7.677280,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,25.283843,26.971961,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,8.005796,26.309043,25.433510,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

32,07:45:08:00,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,7.677280,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,25.283843,13.485981,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,4.519401,26.309043,2.119459,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

33,08:00-08:15,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,7.677280,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,25.283843,13.485981,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,4.519401,17.539362,2.119459,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.193929,44.538477,19.898727,0,0,0,0,0

34,08:15-08:30,20.913533,0.000000,0.000000,25.331857,17.036305,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,84.357548,0.000000,52.257052,417.974056,5.067005,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,12.641921,8.341531,0.000000,31.636100,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,4.519401,15.216335,2.119459,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.069081,44.538477,19.898727,0,0,0,0,0

35,08:30-08:45,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,67.267872,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,12.641921,0.000000,0.000000,31.636100,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,4.519401,8.242181,2.119459,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.094292,44.538477,19.898727,0,0,0,0,0

36,08:45:09:00,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,41.815164,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,6.692423,0.000000,17.628947,4.519401,0.000000,2.119459,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

37,09:00:09:15,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,19.816752,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

38,09:15-09:30,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,19.816752,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

39,09:30-09:45,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,19.816752,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,8.005796,0.000000,34.971077,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

40,09:45-10:00,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,19.816752,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,8.005796,0.000000,34.971077,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

41,10:00-10:15,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,8.005796,0.000000,4.768783,644.942507,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

42,10:15-10:30,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,644.942507,0.000000,0.000000,331.525462,0.000000,141.355738,18.488201,44.538477,19.898727,0,0,0,0,0

43,10:30-10:45,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,644.942507,0.000000,0.000000,331.525462,0.000000,141.355738,19.033482,44.538477,19.898727,0,0,0,0,0

44,10:45-11:00,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,37.191326,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,644.942507,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

45,11:00-11:15,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,29.753060,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,644.942507,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

46,11:15-11:30,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,14.876530,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,644.942507,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

47,11:30-11:45,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,14.876530,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,644.942507,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

