Block,Time,ANTA_RF,ANTA_GF,TANAKPUR,UNCHAHAR2,SALAL,BSIUL,RAPPB,ANTA_CRF,SINGRAULI,RIHAND2,UNCHAHAR3,SEWA2,TEHRI,TANDA2,NAPP,DADRT2,SINGRAULI_HYDRO,DULHASTI,ANTA_LF,RAMPUR,DADRI_LF,DADRI_CRF,DHAULIGNGA,CHAMERA3,DADRI_GF,KISHANGANGA,CHAMERA1,KOTESHWR,UNCHAHAR4,RIHAND3,PARBATI3,URI,JHAJJAR,UNCHAHAR1,URI2,AURY_CRF,RAPPC,AURY_RF,NJPC,CHAMERA2,KOLDAM,TALA,KHSTPP-I,KUDGI,DADRI_RF,AURY_LF,BRBCL,AURY_GF,FSTPP I & II,SASAN,KHSTPP-II,RIHAND1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,0.000000,0.000000,3.088811,17.361000,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,178.432500,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,24.581151,55.94,0.000000,0.000000,12.921278,0.000000,2.893500,403.903665,54.363367,88.734000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,3.088811,17.361000,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,178.432500,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,24.581151,54.98,0.000000,0.000000,14.039633,0.000000,2.893500,403.903665,54.363367,88.734000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,3.088811,17.361000,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,178.432500,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,24.581151,54.98,0.000000,0.000000,12.766540,0.000000,2.893500,403.903665,54.363367,88.734000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,3.088811,17.361000,3.362247,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,178.432500,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,35.056199,54.98,0.000000,0.000000,13.697560,0.000000,2.893500,403.903665,54.363367,88.734000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,3.088811,17.361000,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,178.432500,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,35.056199,54.98,0.000000,0.000000,15.402280,0.000000,2.893500,403.903665,54.363367,88.734000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,3.088811,17.361000,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,178.432500,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,35.056199,54.98,0.000000,0.000000,19.272388,0.000000,2.893500,403.903665,46.916366,88.734000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,3.088811,17.361000,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,178.432500,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,35.056199,56.91,0.000000,0.000000,18.580779,0.000000,2.893500,403.903665,46.916366,88.734000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,3.088811,17.361000,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,211.751047,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,35.056199,55.94,0.000000,0.000000,18.431121,0.000000,8.781387,403.903665,46.916366,88.734000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,4.324336,17.361000,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,241.125000,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,35.056199,56.91,0.000000,0.000000,19.290037,0.000000,8.781387,403.903665,46.916366,88.734000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,11.499027,22.923368,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,241.125000,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,10.648080,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,58.83,0.000000,0.000000,19.290037,0.000000,10.842819,403.903665,55.880815,88.734000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,11.499027,22.923368,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,15.008584,0.000000,0.000000,268.400526,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,10.648080,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,36.535260,0.000000,0.000000,0.000000,43.614690,59.80,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,55.880815,88.734000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,11.499027,22.923368,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,15.008584,0.000000,0.000000,284.338265,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,13.842504,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,54.802890,12.702504,0.000000,0.000000,43.614690,62.69,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,55.880815,88.734000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,11.499027,22.923368,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,5.014146,30.017169,0.000000,0.000000,284.338265,0.553527,31.787706,0.000000,0.000000,0.000000,0.000000,8.791321,0.000000,0.000000,0.000000,6.781400,8.558973,0.000000,119.275495,3.683426,13.842504,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,73.070520,12.702504,0.000000,0.000000,43.614690,64.62,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,55.880815,88.734000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,3.088811,29.679980,1.681124,2.121900,0.000000,0.000000,132.015938,113.931562,11.574000,10.182574,45.025754,0.000000,0.000000,288.851546,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,17.582642,0.000000,0.000000,0.000000,13.562799,17.117946,0.000000,119.275495,15.769972,13.842504,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,100.471965,25.405007,0.000000,0.000000,43.614690,67.52,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,3.088811,29.679980,1.681124,12.578623,0.000000,0.000000,132.015938,113.931562,11.574000,15.243004,60.034338,0.000000,0.000000,288.851546,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,26.435120,9.334277,0.000000,0.000000,25.144515,28.187551,0.000000,119.275495,15.769972,13.842504,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,127.873410,38.107511,0.000000,0.000000,43.614690,74.27,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,3.088811,29.679980,1.681124,12.578623,0.000000,0.000000,132.015938,113.931562,11.574000,15.243004,60.034338,0.000000,0.000000,288.851546,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,26.435120,9.334277,0.000000,0.000000,38.097750,28.187551,0.000000,119.275495,15.769972,13.842504,115.740000,13.531935,9.082118,0.000000,51.650711,0.000000,127.873410,38.107511,0.000000,0.000000,43.614690,78.12,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,3.088811,33.797815,1.681124,12.578623,0.000000,0.000000,132.015938,113.931562,14.336742,15.243004,60.034338,0.000000,0.000000,288.851546,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,26.435120,9.334277,0.000000,0.000000,38.097750,28.187551,0.000000,119.275495,15.769972,14.907312,115.740000,13.531935,9.082118,0.000000,51.650711,0.000000,127.873410,38.107511,0.000000,0.000000,43.614690,80.05,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,3.088811,40.885251,1.681124,12.578623,0.000000,0.000000,132.015938,113.931562,17.930537,15.243004,60.034338,0.000000,0.000000,288.851546,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,26.435120,14.738332,0.000000,0.000000,38.097750,28.187551,0.000000,119.275495,15.769972,47.916360,115.740000,13.531935,9.082118,0.000000,51.650711,0.000000,127.873410,38.107511,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,3.088811,40.885251,1.681124,12.578623,0.000000,0.000000,132.015938,113.931562,17.930537,15.243004,60.034338,0.000000,0.000000,288.851546,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,26.435120,14.738332,0.000000,0.000000,25.144515,28.187551,0.000000,119.275495,15.769972,47.916360,115.740000,13.531935,9.082118,0.000000,51.650711,0.000000,127.873410,38.107511,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,3.088811,34.128640,1.681124,12.578623,0.000000,0.000000,132.015938,113.931562,17.930537,15.243004,60.034338,0.000000,0.000000,296.876765,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,26.435120,14.738332,0.000000,0.000000,12.953235,28.187551,0.000000,119.275495,3.683426,12.777696,115.740000,13.531935,9.082118,0.000000,51.650711,0.000000,127.873410,38.107511,0.000000,0.000000,43.614690,85.84,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,3.088811,34.128640,1.681124,12.578623,0.000000,0.000000,132.015938,113.931562,17.930537,10.182574,60.034338,0.000000,0.000000,308.450765,0.553527,31.787706,0.000000,0.000000,0.000000,0.000000,17.582642,0.000000,0.000000,0.000000,0.000000,17.117946,0.000000,119.275495,0.000000,10.648080,115.740000,13.531935,9.082118,0.000000,51.650711,0.000000,109.605780,25.405007,0.000000,0.000000,43.614690,85.84,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,3.088811,22.923368,1.681124,6.289312,0.000000,0.000000,132.015938,113.931562,11.574000,5.091287,45.025754,0.000000,0.000000,287.145784,0.553527,31.787706,0.000000,0.000000,0.000000,0.000000,8.663911,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,10.648080,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,73.070520,12.702504,0.000000,0.000000,43.614690,92.59,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,3.088811,22.923368,1.681124,6.289312,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,45.025754,0.000000,0.000000,284.338265,0.553527,31.787706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,10.648080,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,54.802890,12.702504,0.000000,0.000000,43.614690,92.59,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,3.088811,22.923368,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,45.025754,0.000000,0.000000,307.571343,0.553527,31.787706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,12.777696,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,36.535260,12.702504,0.000000,0.000000,43.614690,102.24,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,3.088811,22.923368,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,43.445902,0.000000,0.000000,306.521765,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,47.916360,113.811000,7.716000,9.730840,0.000000,51.650711,0.000000,18.267630,12.702504,0.000000,0.000000,43.614690,102.24,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,3.088811,22.923368,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,27.951210,0.000000,0.000000,287.481956,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,47.916360,113.811000,7.716000,30.765025,0.000000,51.650711,0.000000,0.000000,12.702504,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,3.088811,22.923368,8.965992,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,15.008584,0.000000,0.000000,287.481956,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,10.648080,113.811000,7.716000,30.765025,0.000000,51.650711,0.000000,0.000000,12.702504,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,3.088811,29.679980,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,285.543311,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,30.765025,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,3.088811,29.679980,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,285.543311,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,30.765025,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,3.088811,29.679980,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,285.543311,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,3.088811,29.679980,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,285.543311,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,3.088811,29.679980,3.362247,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,285.601181,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,11.712888,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,3.088811,29.679980,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,285.601181,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,11.712888,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,3.088811,29.679980,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,319.714570,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,11.712888,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,3.088811,29.679980,1.681124,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,308.141546,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,11.712888,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,16.555366,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

