Block,Time,DADRI_RF,AURY_GF,NAPP,TANDA2,DADRI_GF,UNCHAHAR1,SINGRAULI,DADRI_LF,UNCHAHAR2,PARBATI3,RIHAND1,SEWA2,UNCHAHAR4,SINGRAULI_HYDRO,DADRI_CRF,AURY_RF,TEHRI,BSIUL,URI2,KOTESHWR,DHAULIGNGA,RIHAND2,URI,RAPPB,CHAMERA3,KOLDAM,SALAL,CHAMERA2,DADRT2,NJPC,AURY_LF,DULHASTI,TANAKPUR,RIHAND3,AURY_CRF,RAPPC,RAMPUR,UNCHAHAR3,CHAMERA1,JHAJJAR,ANTA_RF,KISHANGANGA,ANTA_LF,ANTA_GF,ANTA_CRF,FSTPP I & II,TALA,SASAN,KHSTPP-II,KHSTPP-I,BRBCL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
43,10:30-10:45,0.000000,0.000000,37.993630,0.000000,0.000000,11.451640,122.560449,0.000000,10.633700,0.000000,61.120188,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,9.753036,8.578496,26.434121,93.042265,12.806842,0.000000,9.355568,0.000000,76.721759,18.040555,363.054926,128.165086,0.000000,47.790319,11.764256,87.373439,0.000000,49.437715,0.000000,13.383019,0.000000,328.997011,0.000000,0.000000,0.000000,0.000000,0.000000,1.933400,17.052588,403.476412,72.646635,26.550996,19.334041,73.41,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,37.993630,0.000000,0.000000,11.451640,122.560449,0.000000,10.633700,0.000000,61.120188,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,9.102834,8.578496,26.434121,93.042265,12.806842,0.000000,9.355568,0.000000,76.721759,18.040555,363.054926,128.165086,0.000000,47.790319,11.764256,87.373439,0.000000,49.437715,0.000000,13.383019,0.000000,328.997011,0.000000,0.000000,0.000000,0.000000,0.000000,1.933400,17.052588,403.476412,72.646635,26.550996,19.334041,73.41,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,37.993630,0.000000,0.000000,11.304937,122.560449,0.000000,10.633700,0.000000,61.120188,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,9.102834,8.578496,26.434121,93.042265,16.008552,0.000000,9.355568,0.000000,76.721759,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,87.373439,0.000000,49.437715,0.000000,13.339213,0.000000,328.997011,0.000000,0.000000,0.000000,0.000000,0.000000,1.933400,17.052588,403.476412,72.646635,27.212412,19.334041,73.41,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,37.993630,0.000000,0.000000,11.304937,122.560449,0.000000,10.633700,0.000000,61.120188,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,9.102834,8.578496,26.434121,93.042265,16.008552,0.000000,9.355568,0.000000,76.721759,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,87.373439,0.000000,49.437715,0.000000,13.339213,0.000000,328.997011,0.000000,0.000000,0.000000,0.000000,0.000000,1.933400,17.052588,403.476412,72.646635,27.212412,19.334041,73.41,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,37.993630,0.000000,0.000000,11.304937,122.560449,0.000000,10.633700,0.000000,61.120188,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,9.753036,8.578496,26.434121,93.042265,14.941315,0.000000,9.355568,0.000000,76.721759,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,87.373439,0.000000,49.437715,0.000000,13.339213,0.000000,328.997011,0.000000,0.000000,0.000000,0.000000,0.000000,1.933400,17.052588,403.476412,72.646635,27.212412,19.334041,73.41,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,37.993630,0.000000,0.000000,11.304937,122.560449,0.000000,10.633700,0.000000,61.120188,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,9.753036,8.578496,26.434121,93.042265,14.941315,0.000000,9.355568,0.000000,76.721759,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,87.373439,0.000000,49.437715,0.000000,13.339213,0.000000,328.997011,0.000000,0.000000,0.000000,0.000000,0.000000,1.933400,17.052588,403.476412,72.646635,27.212412,19.334041,73.41,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,37.993630,0.000000,0.000000,11.304937,120.627049,0.000000,10.633700,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,9.753036,8.578496,26.434121,88.208765,12.806842,0.000000,9.355568,0.000000,51.672048,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,13.339213,0.000000,328.997011,0.000000,0.000000,0.000000,0.000000,0.000000,1.933400,17.052588,403.476412,72.646635,27.212412,19.334041,73.41,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,37.993630,0.000000,0.000000,11.304937,120.627049,0.000000,10.633700,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,9.753036,8.578496,26.434121,88.208765,12.806842,0.000000,9.355568,0.000000,51.672048,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,13.339213,0.000000,328.997011,0.000000,0.000000,0.000000,0.000000,0.000000,5.643691,17.052588,403.476412,72.646635,27.212412,19.334041,73.41,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,37.993630,0.000000,0.000000,11.304937,120.627049,0.000000,10.633700,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,9.753036,8.578496,26.434121,88.208765,46.958419,0.000000,9.355568,0.000000,51.672048,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,12.625337,0.000000,328.997011,0.000000,0.000000,0.000000,0.000000,0.000000,5.643691,17.052588,403.476412,58.167016,22.627740,19.334041,73.41,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,37.993630,0.000000,0.000000,11.304937,120.627049,0.000000,10.633700,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,9.753036,8.578496,26.434121,88.208765,46.958419,0.000000,9.355568,0.000000,51.672048,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,12.625337,0.000000,328.997011,0.000000,0.000000,0.000000,0.000000,0.000000,5.643691,17.052588,403.476412,58.167016,22.627740,19.334041,73.41,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,37.993630,0.000000,0.000000,11.431053,120.627049,0.000000,20.270409,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,9.753036,8.578496,26.434121,88.208765,12.806842,0.000000,9.355568,0.000000,76.721759,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,13.194304,0.000000,333.451136,0.000000,0.000000,0.000000,0.000000,0.000000,5.643691,17.052588,403.476412,58.167016,22.627740,19.334041,74.75,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,37.993630,0.000000,0.000000,11.431053,120.627049,0.000000,20.270409,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,9.753036,8.578496,26.434121,88.208765,12.806842,0.000000,9.355568,0.000000,76.721759,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,13.194304,0.000000,333.451136,0.000000,0.000000,0.000000,0.000000,0.000000,5.643691,17.052588,403.476412,58.167016,22.627740,19.334041,74.75,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,37.993630,0.000000,0.000000,11.431053,120.627049,0.000000,17.179471,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,9.753036,8.578496,26.434121,88.208765,12.806842,0.000000,9.355568,0.000000,76.721759,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,13.194304,0.000000,333.451136,0.000000,0.000000,0.000000,0.000000,0.000000,5.643691,17.052588,403.476412,58.167016,22.627740,19.334041,74.75,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,37.993630,0.000000,0.000000,11.431053,120.627049,0.000000,17.179420,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,9.753036,8.578496,17.622748,88.208765,12.806842,0.000000,9.355568,0.000000,76.721759,18.040555,362.724361,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,13.194304,0.000000,333.451136,0.000000,0.000000,0.000000,0.000000,0.000000,5.643691,17.052588,403.476412,58.167016,22.627740,19.334041,74.75,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,37.993630,0.000000,0.000000,11.334887,120.627049,0.000000,11.072552,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,9.753036,8.578496,17.622748,88.208765,12.806842,0.000000,9.355568,0.000000,76.721759,18.040555,354.067638,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,11.425991,0.000000,339.879524,0.000000,0.000000,0.000000,0.000000,0.000000,5.643691,17.052588,403.476412,58.167016,22.627740,19.334041,74.75,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,37.993630,0.000000,0.000000,11.334887,120.627049,0.000000,11.072552,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,9.753036,8.578496,8.811374,88.208765,14.941315,0.000000,9.355568,0.000000,76.721759,18.040555,354.026016,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,11.425991,0.000000,339.879524,0.000000,0.000000,0.000000,0.000000,0.000000,5.643691,17.052588,403.476412,58.167016,22.627740,19.334041,74.75,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,37.993630,0.000000,0.000000,11.357326,120.627049,0.000000,19.003412,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,9.753036,8.578496,8.811374,88.208765,10.672368,0.000000,9.355568,0.000000,82.001294,18.040555,356.399581,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,11.443838,0.000000,343.569498,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,72.646635,28.524417,19.334041,74.75,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,37.993630,0.000000,0.000000,11.357326,120.627049,0.000000,21.437986,0.000000,56.286688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,9.753036,8.578496,8.811374,88.208765,10.672368,0.000000,9.355568,0.000000,82.001294,18.040555,356.399581,128.165086,0.000000,47.790319,11.764256,82.539939,0.000000,49.437715,0.000000,11.443838,0.000000,343.569498,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,72.646635,28.524417,19.334041,74.75,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,37.993630,0.000000,0.000000,11.357326,114.826849,0.000000,21.437986,0.000000,36.952688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,9.753036,8.578496,8.811374,73.708265,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,356.399581,128.165086,0.000000,47.790319,11.764256,63.205939,0.000000,49.437715,0.000000,11.443838,0.000000,409.880800,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,72.646635,28.524417,19.334041,74.75,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,37.993630,0.000000,0.000000,11.357326,114.826849,0.000000,21.437986,0.000000,36.952688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,9.753036,8.578496,8.811374,73.708265,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,356.399581,128.165086,0.000000,47.790319,11.764256,63.205939,0.000000,49.437715,0.000000,11.443838,0.000000,506.550800,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,72.646635,28.524417,19.334041,74.75,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,37.993630,0.000000,0.000000,11.124198,114.826849,0.000000,21.437986,0.000000,36.952688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,14.304453,8.578496,8.811374,73.708265,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,356.399581,128.165086,0.000000,47.790319,11.764256,63.205939,0.000000,49.437715,0.000000,9.785959,0.000000,579.531816,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,71.311728,25.624317,19.334041,74.75,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,37.993630,0.000000,0.000000,11.124198,114.826849,0.000000,21.437986,0.000000,36.952688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,0.000000,14.304453,8.578496,8.811374,73.708265,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,356.399581,128.165086,0.000000,47.790319,11.764256,63.205939,0.000000,49.437715,0.000000,9.785959,0.000000,579.531816,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,63.565278,25.624317,19.334041,74.75,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,37.993630,0.000000,0.000000,11.124198,114.826849,0.000000,21.437986,0.000000,36.952688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,14.304453,8.578496,8.811374,73.708265,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,356.399581,128.165086,0.000000,47.790319,11.764256,63.205939,0.000000,49.437715,0.000000,9.785959,0.000000,503.650700,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,74.75,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,37.993630,0.000000,0.000000,11.124198,114.826849,0.000000,21.437986,0.000000,36.952688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,14.304453,8.578496,8.811374,73.708265,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,358.239715,128.165086,0.000000,47.790319,11.764256,63.205939,0.000000,49.437715,0.000000,9.785959,0.000000,555.857334,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,74.75,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,37.993630,0.000000,0.000000,11.124198,114.826849,0.000000,21.215295,0.000000,36.952688,0.000000,0.000000,1.054099,0.000000,0.000000,0.000000,6.303657,14.304453,8.578496,1.277011,73.708265,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,356.401528,128.165086,0.000000,47.790319,11.764256,63.205939,0.000000,49.437715,0.000000,9.785959,0.000000,579.531816,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,74.44,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,37.993630,0.000000,0.000000,11.124198,114.826849,0.000000,21.215295,0.000000,36.952688,0.000000,0.000000,1.054099,0.000000,0.000000,14.616504,6.303657,14.304453,8.578496,1.277011,73.708265,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,356.344785,128.165086,0.000000,47.790319,11.764256,63.205939,0.000000,49.437715,0.000000,9.785959,13.517366,579.531816,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,74.44,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,37.993630,0.000000,0.000000,11.089557,114.826849,0.000000,21.216379,0.000000,41.783373,0.000000,0.000000,1.054099,0.000000,0.000000,30.451050,6.303657,14.304453,8.578496,1.277011,75.641665,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,0.000000,128.165086,0.000000,47.790319,11.764256,66.106039,0.000000,49.437715,0.000000,7.544422,13.517366,435.981700,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,74.44,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,37.993630,0.000000,0.000000,11.089557,114.826849,0.000000,21.216379,0.000000,41.786188,0.000000,0.000000,1.054099,0.000000,0.000000,30.451050,6.303657,14.304453,8.578496,1.277011,75.641665,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,0.000000,128.165086,0.000000,47.790319,11.764256,66.106039,0.000000,49.437715,0.000000,7.544422,27.111102,397.313700,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,74.44,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,37.993630,0.000000,0.000000,10.362255,134.670977,0.000000,21.216379,0.000000,88.936400,0.000000,0.000000,1.054099,0.000000,0.000000,30.451050,6.303657,9.753036,8.578496,8.811374,113.612103,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,0.000000,128.165086,0.000000,47.790319,11.764256,100.560208,0.000000,49.437715,0.000000,5.498730,27.111102,471.581593,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,74.44,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,37.993630,0.000000,0.000000,10.362255,134.670977,0.000000,21.216379,0.000000,88.936400,0.000000,0.000000,1.054099,0.000000,0.000000,43.849512,6.303657,9.753036,8.578496,8.811374,114.191438,10.672368,0.000000,9.355568,0.000000,83.124600,18.040555,0.000000,128.165086,0.000000,47.790319,11.764256,119.546985,0.000000,49.437715,0.000000,5.498730,27.111102,513.317700,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,74.44,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,37.993630,0.000000,0.000000,4.908419,134.670977,0.000000,21.215295,0.000000,88.936400,0.000000,0.000000,1.054099,0.000000,0.000000,43.849512,6.303657,9.753036,8.578496,8.811374,114.191438,10.672368,0.000000,9.355568,0.000000,80.877989,18.040555,0.000000,128.165086,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,6.479887,27.111102,556.074938,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,74.44,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,37.993630,0.000000,0.000000,5.648620,134.670977,0.000000,21.215295,0.000000,88.936400,0.000000,0.000000,1.054099,0.000000,0.000000,43.849512,6.303657,9.753036,8.578496,8.811374,114.191438,10.672368,0.000000,9.355568,0.000000,80.877989,18.040555,0.000000,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,6.479887,27.111102,556.074938,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,56.09,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,37.993630,0.000000,0.000000,10.726744,134.670977,0.000000,21.215295,0.000000,88.936400,5.051356,0.000000,1.054099,0.000000,0.000000,43.849512,6.303657,9.753036,8.578496,26.434121,114.191438,10.672368,0.000000,9.355568,0.000000,80.877989,18.040555,35.939489,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,6.479887,40.744549,507.739938,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,53.19,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,37.993630,0.000000,0.000000,10.726744,134.670977,0.000000,21.215295,0.000000,88.936400,10.205800,0.000000,1.054099,0.000000,0.000000,43.849512,6.303657,9.753036,17.156992,35.327224,114.191438,10.672368,0.000000,18.711136,0.000000,80.877989,38.194433,35.939489,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,6.479887,40.744549,498.072938,0.000000,0.000000,0.000000,0.000000,0.000000,8.818527,17.052588,403.476412,62.979635,25.624317,19.334041,56.09,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,37.993630,0.000000,0.000000,4.908419,134.670977,0.000000,21.215295,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,19.006675,9.753036,28.594986,35.327224,114.191438,46.958419,0.000000,28.095016,0.000000,80.877989,38.194433,57.499316,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,6.479887,40.744549,546.407938,0.000000,0.000000,0.000000,0.000000,0.000000,8.113610,17.052588,403.476412,62.979635,24.312312,19.334041,58.99,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,37.993630,0.000000,0.000000,4.908419,134.670977,0.000000,21.215295,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,19.006675,9.753036,28.594986,35.327224,114.191438,46.958419,0.000000,28.095016,0.000000,80.877989,38.194433,79.066296,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,6.479887,40.744549,517.406938,0.000000,0.000000,0.000000,0.000000,0.000000,8.113610,17.052588,403.476412,62.979635,24.312312,19.334041,59.95,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,37.993630,0.000000,0.000000,7.785115,134.670977,0.000000,21.215295,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,19.006675,9.753036,28.594986,35.327224,114.191438,12.806842,0.000000,28.095016,0.000000,80.877989,38.194433,100.630570,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,548.341338,0.000000,0.000000,0.000000,0.000000,0.000000,7.658197,17.052588,403.476412,62.979635,22.398342,19.334041,58.99,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,21.215295,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,19.006675,9.753036,28.594986,35.327224,114.191438,12.806842,0.000000,28.095016,0.000000,80.877989,38.194433,122.191477,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,548.341338,0.000000,0.000000,0.000000,0.000000,0.000000,7.658197,17.052588,403.476412,62.979635,22.398342,19.334041,58.99,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,34.379525,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,19.006675,9.753036,28.594986,35.327224,114.191438,12.806842,0.000000,28.095016,0.000000,80.877989,38.194433,186.882444,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,548.341338,0.000000,0.000000,0.000000,0.000000,0.000000,10.208352,17.052588,403.476412,95.065278,36.959648,19.334041,58.02,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,34.379525,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,19.006675,9.753036,28.594986,35.327224,114.191438,12.806842,0.000000,28.095016,0.000000,80.877989,38.194433,230.012731,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,548.341338,0.000000,0.000000,0.000000,0.000000,0.000000,10.208352,17.052588,403.476412,95.065278,36.959648,19.334041,57.05,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,34.379525,0.000000,88.936400,10.205800,0.000000,1.054099,0.000000,0.000000,60.171275,19.006675,9.753036,28.594986,35.327224,114.191438,12.806842,0.000000,28.095016,0.000000,80.877989,38.194433,122.190880,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,624.222454,0.000000,0.000000,0.000000,0.000000,0.000000,10.208352,17.052588,403.476412,95.065278,36.959648,19.334041,57.06,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,34.379525,0.000000,88.936400,10.205800,0.000000,1.054099,0.000000,0.000000,43.849512,2.126740,9.753036,25.735487,26.434121,114.191438,46.958419,0.000000,18.711136,0.000000,80.877989,38.194433,158.132786,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,624.222454,0.000000,0.000000,0.000000,0.000000,0.000000,10.208352,17.052588,403.476412,95.065278,36.959648,19.334041,55.12,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,34.379525,0.000000,88.936400,10.205800,0.000000,1.054099,0.000000,0.000000,43.849512,2.126740,9.753036,25.735487,26.434121,114.191438,46.958419,0.000000,18.711136,0.000000,80.877989,30.926666,158.132786,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,624.222454,0.000000,0.000000,0.000000,0.000000,0.000000,10.208352,17.052588,403.476412,95.065278,36.959648,19.334041,54.15,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,34.379525,0.000000,88.936400,10.205800,0.000000,1.054099,0.000000,0.000000,43.849512,2.126740,9.753036,25.735487,26.434121,114.191438,12.806842,0.000000,18.711136,0.000000,80.877989,30.926666,194.073242,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,624.222454,0.000000,0.000000,0.000000,0.000000,0.000000,10.208352,17.052588,403.476412,95.065278,36.959648,19.334041,54.15,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,34.379525,0.000000,88.936400,10.205800,0.000000,1.054099,0.000000,0.000000,43.849512,2.126740,9.753036,25.735487,26.434121,114.191438,16.008552,0.000000,18.711136,0.000000,80.877989,30.926666,230.012731,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,624.222454,0.000000,0.000000,0.000000,0.000000,0.000000,10.208352,18.473637,403.476412,95.065278,36.959648,19.334041,53.19,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,34.379525,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,12.547766,9.753036,28.594986,35.327224,114.191438,16.008552,0.000000,28.095016,0.000000,80.877989,38.194433,265.948837,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,624.222454,0.000000,0.000000,0.000000,0.000000,0.000000,10.208352,18.473637,403.476412,95.065278,36.959648,19.334041,54.15,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,20.248595,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,12.547766,9.753036,28.594986,35.327224,114.191438,16.008552,0.000000,28.095016,0.000000,80.877989,38.194433,301.891412,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,624.222454,0.000000,0.000000,0.000000,0.000000,0.000000,10.208352,18.473637,403.476412,95.065278,36.380788,19.334041,53.19,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,37.993630,0.000000,0.000000,7.808519,134.670977,0.000000,20.125727,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,12.547766,9.753036,28.594986,35.327224,114.191438,16.008552,0.000000,28.095016,0.000000,80.877989,38.194433,337.831199,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,624.222454,0.000000,0.000000,0.000000,0.000000,0.000000,10.208352,18.473637,403.476412,95.065278,36.380788,19.334041,52.22,0,0,0,0,0

