Block,Time,DHAULIGNGA,SINGRAULI,RAPPC,ANTA_GF,CHAMERA3,SINGRAULI_HYDRO,CHAMERA2,TANAKPUR,AURY_RF,SEWA2,AURY_CRF,UNCHAHAR3,UNCHAHAR4,RIHAND1,DADRI_GF,DADRI_LF,RIHAND3,SALAL,NJPC,ANTA_LF,JHAJJAR,TANDA2,KOTESHWR,KISHANGANGA,DADRI_RF,DADRI_CRF,CHAMERA1,RIHAND2,AURY_GF,NAPP,PARBATI3,DULHASTI,RAPPB,UNCHAHAR1,BSIUL,RAMPUR,TEHRI,URI2,UNCHAHAR2,AURY_LF,ANTA_CRF,URI,KOLDAM,ANTA_RF,DADRT2,TALA,KHSTPP-I,FSTPP I & II,SASAN,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
22,05:15-05:30,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,21.941119,0.000000,88.559200,0.000000,0.000000,119.040531,24.607906,36.463288,0.000000,495.406999,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,12.310691,28.487569,35.216528,0.000000,0.000000,32.944022,0.000000,0.000000,265.473120,0.000000,44.663754,15.893874,371.443275,141.753342,14.438987,0,0,0,0,0

23,05:30-05:45,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,3.207864,0.000000,0.000000,15.212977,0.000000,21.941119,0.000000,88.559200,0.000000,0.000000,119.040531,24.607906,54.694932,0.000000,562.788999,0.000000,8.067551,0.000000,0.000000,0.000000,27.047828,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,24.621383,28.487569,35.216528,0.000000,0.000000,32.944022,0.000000,0.000000,282.513447,0.000000,44.663754,15.893874,371.443275,141.753342,14.438987,0,0,0,0,0

24,05:45-06:00,0.000000,134.099806,51.426809,0.000000,9.315889,0.644509,12.574829,0.000000,0.000000,15.212977,0.000000,24.076294,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,54.694932,0.000000,628.722286,0.000000,16.135101,0.000000,0.000000,0.000000,27.047828,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,36.386280,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,299.431126,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

25,06:00-06:15,7.629568,134.099806,51.426809,0.000000,18.631778,0.644509,12.574829,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,54.694932,0.000000,628.722286,0.000000,24.202652,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,49.121478,28.487569,40.804710,0.000000,0.000000,38.257574,0.000000,0.000000,291.771857,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

26,06:15-06:30,17.588697,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,90.064321,0.000000,628.722286,0.000000,30.371955,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,28.487569,40.804710,0.000000,0.000000,38.257574,0.000000,0.000000,291.771857,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

27,06:30-06:45,26.383045,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,112.580402,0.000000,628.240890,0.000000,30.371955,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,304.415270,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

28,06:45-07:00,26.383045,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,112.580402,0.000000,628.240890,0.000000,30.371955,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,323.667270,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

29,07:00-07:15,26.383045,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,112.580402,0.000000,628.240890,0.000000,30.371955,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,327.043350,0.000000,44.663754,16.189969,371.443275,141.753342,14.438987,0,0,0,0,0

30,07:15-07:30,26.383045,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,112.580402,0.000000,628.240890,0.000000,30.371955,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,327.043350,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

31,07:30-07:45,26.383045,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,90.064321,0.000000,628.240890,0.000000,30.371955,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,28.487569,40.804710,0.000000,0.000000,38.257574,0.000000,0.000000,327.043350,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

32,07:45:08:00,17.588697,134.099806,51.426809,0.000000,9.315889,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,58.341261,0.000000,628.240890,0.000000,16.135101,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,6.276922,0.000000,49.121478,28.487569,40.804710,0.000000,0.000000,38.257574,0.000000,0.000000,327.043350,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

33,08:00-08:15,7.634654,134.099806,51.426809,0.000000,9.315889,0.644509,25.354961,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,55.788831,0.000000,628.240890,0.000000,8.067551,0.000000,0.000000,0.000000,27.047828,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,6.276922,0.000000,36.689499,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,301.397857,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

34,08:15-08:30,0.000000,134.099806,51.426809,0.000000,9.315889,0.644509,25.354961,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,54.694932,0.000000,628.240890,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,6.276922,0.000000,36.386280,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,291.771857,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

35,08:30-08:45,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,12.677481,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,53.689978,36.463288,0.000000,628.722286,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,6.276922,0.000000,24.621383,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,291.771857,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

36,08:45:09:00,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,12.677481,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,18.231644,0.000000,628.722286,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,6.276922,0.000000,24.621383,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,291.771857,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

37,09:00:09:15,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,12.677481,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,18.231644,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,12.310691,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,245.031056,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

38,09:15-09:30,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,12.677481,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,0.000000,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,12.310691,28.487569,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,249.943518,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

39,09:30-09:45,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,12.677481,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,0.000000,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,12.310691,30.704420,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,230.691518,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

40,09:45-10:00,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,12.677481,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,0.000000,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,12.310691,30.704420,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,230.691518,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

41,10:00-10:15,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,0.000000,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,240.317518,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

42,10:15-10:30,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,0.000000,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,240.317518,0.000000,44.663754,14.450551,371.443275,141.753342,14.438987,0,0,0,0,0

43,10:30-10:45,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,0.000000,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,9.759705,6.276922,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,32.944022,0.000000,0.000000,233.047924,0.000000,44.663754,14.448626,371.443275,141.753342,14.438987,0,0,0,0,0

44,10:45-11:00,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,0.000000,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,9.759705,6.276922,0.000000,0.000000,30.704420,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,230.691518,0.000000,44.663754,14.448626,371.443275,141.753342,14.438987,0,0,0,0,0

45,11:00-11:15,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,0.000000,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,9.759705,6.276922,0.000000,0.000000,30.704420,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,230.691518,0.000000,44.663754,14.448626,371.443275,141.753342,14.438987,0,0,0,0,0

46,11:15-11:30,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,119.040531,51.452895,0.000000,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,9.759705,6.276922,0.000000,0.000000,30.704420,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,219.472800,0.000000,44.663754,14.448626,371.443275,141.753342,14.438987,0,0,0,0,0

47,11:30-11:45,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,6.165453,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,599.622792,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,9.759705,12.553844,0.000000,0.000000,30.704420,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,219.472800,0.000000,44.663754,14.448626,371.443275,141.753342,14.438987,0,0,0,0,0

