Block,Time,RIHAND1,RIHAND2,DADRI_RF,UNCHAHAR1,ANTA_GF,BRBCL,KHSTPP-II,FSTPP I & II,SASAN,KHSTPP-I,TALA,UNCHAHAR4,ANTA_RF,DADRI_GF,SALAL,SINGRAULI_HYDRO,CHAMERA1,AURY_LF,NJPC,KOTESHWR,RIHAND3,URI2,CHAMERA3,JHAJJAR,KISHANGANGA,BSIUL,NAPP,SINGRAULI,ANTA_LF,DADRI_LF,AURY_GF,UNCHAHAR3,PARBATI3,DADRI_CRF,ANTA_CRF,DADRT2,DULHASTI,URI,AURY_RF,TEHRI,CHAMERA2,RAMPUR,TANDA2,SEWA2,TANAKPUR,UNCHAHAR2,RAPPC,DHAULIGNGA,RAPPB,KOLDAM,AURY_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,88.559200,113.707125,0.000000,6.189518,0.000000,15.262505,78.105364,11.098778,403.108002,24.565552,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.533074,0.000000,6.276922,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.582596,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,88.559200,113.707125,0.000000,6.189518,0.000000,16.212182,78.105364,11.098778,403.108002,24.565552,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.533074,0.000000,6.276922,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.582596,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,88.559200,113.707125,0.000000,6.189518,0.000000,18.530860,78.105364,11.098778,403.108002,24.565552,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.533074,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.582596,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,88.559200,113.707125,0.000000,6.189518,0.000000,17.039633,78.105364,11.098778,403.108002,24.565552,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.533074,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.582596,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,88.559200,113.707125,0.000000,6.189518,0.000000,18.962384,78.105364,11.098778,403.108002,24.565552,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.533074,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.582596,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,88.559200,113.707125,0.000000,6.189518,0.000000,19.211981,78.105364,11.098778,403.108002,24.565552,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.533074,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,15.862543,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.582596,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,88.559200,113.707125,0.000000,6.189518,0.000000,19.252017,78.105364,11.098778,403.108002,24.565552,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.533074,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,15.862543,2.125421,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,22.582596,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,88.559200,113.707125,0.000000,6.189518,0.000000,19.252017,94.556294,13.279452,403.108002,29.749731,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.533074,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,15.862543,2.125421,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,22.582596,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,88.559200,113.707125,0.000000,6.189518,0.000000,19.252017,122.395456,17.201662,403.108002,29.749731,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.533074,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,15.862543,2.125421,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,22.582596,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,88.559200,113.707125,0.000000,6.189518,0.000000,19.252017,139.824071,19.240753,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.532113,0.000000,230.533074,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,15.862543,2.125421,0.000000,26.561984,0.000000,0.000000,0.000000,0.000000,0.246618,28.218908,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,88.559200,113.707125,0.000000,6.189518,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,22.516080,8.542112,59.517558,4.532113,0.000000,230.533074,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,14.313862,0.000000,0.000000,0.000000,361.138642,15.862543,2.125421,0.000000,26.561984,0.000000,0.000000,0.000000,0.000000,0.246618,36.215900,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,88.559200,113.707125,0.000000,8.251118,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,22.516080,8.542112,59.517558,4.532113,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,17.421695,0.000000,0.000000,0.000000,409.220512,15.862543,2.125421,0.000000,26.561984,0.000000,0.000000,0.000000,0.000000,0.246618,36.215900,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,88.559200,113.707125,0.000000,8.251118,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,22.516080,8.542112,59.517558,4.532113,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,19.290985,0.000000,0.000000,0.000000,466.013912,15.862543,2.125421,0.000000,26.561984,0.000000,0.000000,0.000000,3.849437,0.246618,36.215900,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,88.559200,113.707125,0.000000,8.251118,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,22.516080,8.542112,59.517558,4.532113,0.000000,267.637802,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,19.290985,0.000000,0.000000,0.000000,556.498312,15.862543,2.125421,0.000000,26.561984,0.000000,0.000000,0.000000,5.081257,0.246618,36.215900,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,88.559200,113.707125,0.000000,8.251118,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,12.303953,0.791825,0.000000,0.000000,45.032161,17.084225,59.517558,4.532113,0.000000,317.509413,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,19.290985,0.000000,0.000000,0.000000,579.503971,15.862543,2.125421,0.000000,39.842977,3.207864,0.000000,0.000000,10.162515,0.246618,40.804238,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,88.559200,113.707125,0.000000,10.418562,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,12.303953,0.791825,7.604540,0.000000,67.548241,25.626337,59.517558,4.532113,1.225775,419.149731,0.000000,1.058860,41.841912,120.890528,0.000000,0.000000,0.000000,25.403086,0.000000,0.000000,0.000000,583.536302,15.862543,2.125421,0.000000,39.842977,6.415729,0.000000,0.000000,15.212977,0.246618,40.804710,52.037578,8.794348,0.000000,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,88.559200,113.707125,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,53.689978,0.791825,19.443288,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,419.149731,0.000000,18.830766,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,583.536302,31.725086,2.125421,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.246618,40.804710,52.037578,17.588697,0.000000,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,88.559200,113.707125,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,53.689978,0.791825,27.047828,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,419.149731,0.000000,18.830766,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,579.503971,31.725086,2.125421,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.246618,40.804710,52.037578,25.431892,0.000000,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,88.559200,113.707125,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,53.689978,0.791825,27.047828,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,419.149731,0.000000,12.553844,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,624.928102,31.725086,2.125421,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.246618,40.804710,52.037578,25.431892,0.000000,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,88.559200,113.707125,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,53.689978,0.791825,27.047828,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,419.149731,0.000000,12.553844,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,654.076978,31.725086,38.257574,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.246618,40.804710,52.037578,25.431892,0.000000,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,88.559200,113.707125,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,53.689978,0.791825,27.047828,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,419.149731,0.000000,12.553844,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,654.076978,31.725086,38.257574,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.246618,40.804710,52.037578,25.431892,0.000000,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,88.559200,113.707125,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,53.689978,0.791825,27.047828,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,419.149731,0.000000,12.553844,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,654.076978,31.725086,3.188131,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.000000,40.804710,52.037578,17.588697,0.000000,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,88.559200,113.707125,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,6.711247,0.791825,0.000000,0.000000,67.548241,18.982472,59.517558,4.532113,1.225775,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,654.076978,15.862543,2.125421,0.000000,39.842977,3.207864,0.000000,0.000000,15.212977,0.000000,40.804710,52.037578,8.794348,0.000000,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,88.559200,113.707125,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,67.548241,8.542112,59.517558,4.532113,0.000000,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,612.414302,15.862543,2.125421,0.000000,39.842977,0.000000,0.000000,0.000000,15.212977,2.342872,40.804710,52.037578,8.794348,0.000000,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,88.559200,113.707125,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,67.548241,8.542112,59.517558,4.532113,0.000000,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,593.162302,15.862543,2.125421,0.000000,39.842977,0.000000,0.000000,0.000000,10.162515,2.342872,40.804710,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,88.559200,113.707125,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,67.548241,8.542112,59.517558,4.532113,0.000000,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,593.162302,15.862543,2.125421,0.000000,26.561984,0.000000,0.000000,0.000000,10.162515,2.342872,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,88.559200,101.275146,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,45.032161,8.542112,59.517558,5.179558,0.000000,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,593.162302,15.862543,3.188131,0.000000,26.440697,0.000000,0.000000,0.000000,5.081257,2.342872,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,88.559200,101.275146,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,45.032161,8.542112,59.517558,23.825967,0.000000,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,593.162302,1.852524,25.505050,0.000000,25.349108,0.000000,0.000000,0.000000,0.000000,2.342872,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,88.559200,101.275146,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,22.516080,8.542112,59.517558,23.825967,0.000000,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,593.162302,1.852524,25.505050,0.000000,25.349108,0.000000,0.000000,0.000000,0.000000,2.342872,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,88.559200,101.275146,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,23.825967,0.000000,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,593.162302,1.852524,3.188131,0.000000,25.349108,0.000000,0.000000,0.000000,0.000000,0.000000,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,88.559200,101.275146,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,23.825967,0.000000,400.395973,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,583.536302,1.852524,2.125421,0.000000,25.349108,0.000000,0.000000,0.000000,0.000000,0.000000,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,88.559200,101.275146,0.000000,9.759705,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,23.825967,0.000000,400.395973,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,22.870726,0.000000,0.000000,0.000000,579.503971,1.852524,2.125421,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,88.559200,101.275146,0.000000,9.759705,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,23.825967,0.000000,317.930801,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,0.000000,579.503971,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,88.559200,101.275146,0.000000,9.759705,0.000000,18.095401,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,5.179558,0.000000,260.174801,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,0.000000,523.217065,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,88.559200,101.275146,0.000000,9.759705,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,0.000000,495.854512,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,88.559200,101.275146,0.000000,9.759705,0.000000,18.719646,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,0.000000,495.854512,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

