Time,Block,NR/2023/17270/A,WR/2023/20256/A/1531,NR/2023/18121/C,NR/2023/18123/C,NR/2023/18062/A/1436,NR/2023/18105/A/1459,NR/2023/18122/C,NR/2023/18120/C,WR/2023/19446/A,WR/2023/20577/A/1527,NR/2023/17525/A,NR/2023/18074/A/1434,NER/2023/1720/C,Total
14,03:15-03:30,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,0.000000,25.490000,0.340000,25.000000,133.9

15,03:30-03:45,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,0.000000,25.490000,0.340000,25.000000,133.9

16,03:45-04:00,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,0.000000,25.490000,0.340000,25.000000,133.9

17,04:00-04:15,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,25.490000,0.380000,25.000000,134.02

18,04:15-04:30,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,25.490000,0.380000,25.000000,134.02

19,04:30-04:45,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,25.490000,0.380000,25.000000,134.02

20,04:45-05:00,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,25.490000,0.380000,25.000000,134.02

21,05:00-05:15,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,25.490000,0.380000,0.000000,109.02

22,05:15-05:30,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,25.490000,0.380000,0.000000,109.02

23,05:30-05:45,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,25.490000,0.380000,0.000000,109.02

24,05:45-06:00,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,25.490000,0.380000,0.000000,109.02

25,06:00-06:15,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.380000,0.000000,183.53

26,06:15-06:30,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.380000,0.000000,183.53

27,06:30-06:45,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.380000,0.000000,183.53

28,06:45-07:00,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.380000,0.000000,183.53

29,07:00-07:15,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.530000,0.000000,183.68

30,07:15-07:30,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.530000,0.000000,183.68

31,07:30-07:45,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.530000,0.000000,183.68

32,07:45:08:00,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.530000,0.000000,183.68

33,08:00-08:15,50.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.770000,0.000000,133.92

34,08:15-08:30,50.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.770000,0.000000,133.92

35,08:30-08:45,50.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.770000,0.000000,133.92

36,08:45:09:00,50.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.770000,0.000000,133.92

37,09:00:09:15,50.000000,0.000000,15.86,24.99,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,182.86

38,09:15-09:30,50.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,186.71

39,09:30-09:45,50.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,186.71

40,09:45-10:00,50.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,186.71

41,10:00-10:15,50.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,186.71

42,10:15-10:30,50.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,186.71

43,10:30-10:45,50.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,186.71

44,10:45-11:00,50.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,186.71

45,11:00-11:15,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

46,11:15-11:30,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

47,11:30-11:45,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

48,11:45-12:00,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

49,12:00-12:15,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

50,12:15-12:30,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

51,12:30-12:45,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

52,12:45-13:00,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

53,13:00-13:15,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

54,13:15-13:30,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

55,13:30-13:45,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

56,13:45-14:00,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

57,14:00-14:15,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

58,14:15-14:30,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

59,14:30-14:45,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

60,14:45-15:00,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.770000,0.000000,236.71

61,15:00-15:15,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.620000,0.000000,236.56

62,15:15-15:30,100.000000,0.000000,15.86,28.84,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.620000,0.000000,236.56

63,15:30-15:45,100.000000,0.000000,15.86,26.05,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.620000,0.000000,233.77

64,15:45-16:00,100.000000,0.000000,15.86,16.05,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.620000,0.000000,223.77

65,16:00-16:15,100.000000,0.000000,15.86,13.36,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.480000,0.000000,220.94

66,16:15-16:30,100.000000,0.000000,15.86,6.06,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.480000,0.000000,213.64

67,16:30-16:45,100.000000,0.000000,14.8,0,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.480000,0.000000,206.52

68,16:45-17:00,100.000000,0.000000,7.31,0,4.810000,0.960000,8.170000,2.300000,75.000000,0.000000,0.000000,0.480000,0.000000,199.03

69,17:00-17:15,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.480000,0.000000,183.63

70,17:15-17:30,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.480000,0.000000,183.63

71,17:30-17:45,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.480000,0.000000,183.63

72,17:45-18:00,100.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,0.000000,0.000000,0.480000,0.000000,183.63

73,18:00-18:15,100.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,263.68

74,18:15-18:30,100.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,263.68

75,18:30-18:45,100.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,263.68

76,18:45-19:00,100.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,263.68

77,19:00-19:15,100.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,263.68

78,19:15-19:30,100.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,263.68

79,19:30-19:45,100.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,263.68

80,19:45-20:00,100.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,263.68

81,20:00-20:15,0.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,163.68

82,20:15-20:30,0.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,163.68

83,20:30-20:45,0.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,163.68

84,20:45-21:00,0.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,163.68

85,21:00-21:15,0.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,163.68

86,21:15-21:30,0.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,163.68

87,21:30-21:45,0.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,163.68

88,21:45-22:00,0.000000,25.000000,0,0,4.810000,0.960000,0.000000,2.380000,75.000000,55.000000,0.000000,0.530000,0.000000,163.68

89,22:00-22:15,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,55.000000,25.490000,0.480000,0.000000,164.04

90,22:15-22:30,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,55.000000,25.490000,0.480000,0.000000,164.04

91,22:30-22:45,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,55.000000,25.490000,0.480000,0.000000,164.04

92,22:45-23:00,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,55.000000,25.490000,0.480000,0.000000,164.04

93,23:00-23:15,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,0.000000,25.490000,0.430000,0.000000,108.99

94,23:15-23:30,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,0.000000,25.490000,0.430000,0.000000,108.99

95,23:30-23:45,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,0.000000,25.490000,0.430000,0.000000,108.99

96,23:45-24:00,0.000000,0.000000,0,0,4.810000,0.960000,0.000000,2.300000,75.000000,0.000000,25.490000,0.430000,0.000000,108.99

