Block,Time,BRBCL,SASAN,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,ANTA_LF,PARBATI3,SINGRAULI_HYDRO,AURY_CRF,RAMPUR,BSIUL,DADRT2,RAPPB,KISHANGANGA,NJPC,SALAL,AURY_RF,AURY_LF,CHAMERA1,RIHAND1,NAPP,CHAMERA3,RIHAND3,CHAMERA2,UNCHAHAR2,DADRI_LF,UNCHAHAR3,TANDA2,JHAJJAR,RAPPC,URI2,KOLDAM,DULHASTI,DHAULIGNGA,ANTA_CRF,SINGRAULI,URI,ANTA_RF,DADRI_GF,UNCHAHAR1,KOTESHWR,AURY_GF,ANTA_GF,DADRI_CRF,UNCHAHAR4,TANAKPUR,TEHRI,RIHAND2,DADRI_RF,SEWA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
44,10:45-11:00,14.406011,402.186708,17.421977,0.000000,114.177058,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,575.254534,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,5.167720,0.000000,0.000000,0.000000,0.000000,106.604400,4.241126,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,2.460545,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,14.406011,402.186708,17.421977,0.000000,114.177058,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,604.066534,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,106.604400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,14.406011,402.186708,17.421977,0.000000,114.177058,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,592.197046,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,21.410773,0.000000,417.924399,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,106.604400,4.241126,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,14.406011,402.186708,17.421977,0.000000,117.938465,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,594.117846,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,21.410773,0.000000,402.875699,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,106.604400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,14.406011,402.186708,17.421977,0.000000,117.938465,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,579.711846,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,21.410773,0.000000,383.667699,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,106.604400,4.241126,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,14.406011,402.186708,17.421977,0.000000,121.692668,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,541.665600,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,17.739068,0.000000,364.459699,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,106.604400,33.929011,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,14.406011,402.186708,17.421977,0.000000,121.692668,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,493.645600,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,38.956705,0.000000,17.739068,0.000000,315.011200,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,106.604400,33.929011,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,14.406011,402.186708,17.421977,0.000000,134.666061,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,445.625600,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,38.956705,0.000000,17.739068,0.000000,295.803200,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,106.604400,4.241126,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,14.406011,402.186708,17.421977,0.000000,136.007046,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,445.625600,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,34.826985,0.000000,17.739068,0.000000,257.387200,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,106.604400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,464.833600,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,29.261887,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,106.604400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,416.813600,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,28.099095,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,106.604400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,416.813600,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,34.826985,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,416.813600,0.000000,0.000000,0.000000,6.695909,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,34.826985,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,416.813600,0.000000,0.000000,0.000000,68.075073,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,36.133129,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,416.813600,0.000000,0.000000,0.000000,68.075073,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,36.133129,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,416.813600,0.000000,0.000000,0.000000,6.695909,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,17.739068,0.000000,247.783200,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,0.000000,54.454680,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,416.813600,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,17.739068,0.000000,266.991200,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,8.894264,54.454680,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,416.813600,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,36.133129,0.000000,17.739068,0.000000,266.991200,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,4.241126,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,14.944784,54.454680,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,464.833600,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,36.133129,0.000000,17.739068,0.000000,276.595200,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,33.929011,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,14.944784,54.454680,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,510.912548,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,36.133129,0.000000,17.739068,0.000000,276.595200,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,33.929011,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.123027,14.944784,54.454680,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.107846,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,17.739068,0.000000,286.199200,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,4.241126,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.123027,14.944784,54.454680,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.107846,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,17.739068,0.000000,342.862800,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.123027,29.889569,54.454680,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,655.789094,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,25.345052,0.000000,410.525752,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.123027,29.889569,54.454680,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,655.789094,0.000000,0.000000,22.191771,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,655.789094,0.000000,0.000000,44.929241,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,655.789094,0.000000,0.000000,67.393861,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,655.789094,0.000000,0.000000,89.858481,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,12.648506,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,17.045179,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,3.667768,0.000000,0.000000,0.000000,1.056440,655.789094,0.000000,0.000000,113.687350,1.339182,0.000000,0.000000,6.752572,88.356800,0.000000,9.294598,118.768466,12.648506,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,31.652579,8.774249,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,25.567769,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,4.352725,0,0,0,0,0

72,17:45-18:00,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,15.702936,0.000000,0.000000,0.000000,12.525153,655.789094,0.000000,0.000000,113.687350,1.339182,0.000000,0.000000,13.353402,88.356800,0.000000,27.911921,118.768466,25.297013,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,47.478868,17.548498,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,34.090358,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,10.118805,0,0,0,0,0

73,18:00-18:15,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,15.702936,0.569546,0.000000,0.000000,12.525153,655.789094,0.000000,0.000000,134.787722,6.695909,0.000000,0.000000,21.244048,88.356800,0.000000,27.911921,118.768466,25.297013,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,47.478868,26.322747,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,34.090358,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,10.118805,0,0,0,0,0

74,18:15-18:30,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,15.702936,0.569546,0.000000,0.000000,12.525153,655.789094,0.000000,0.000000,134.787722,53.567270,0.000000,0.000000,25.037628,88.356800,0.000000,27.911921,118.768466,25.297013,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,47.478868,35.096996,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,34.090358,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,10.118805,0,0,0,0,0

75,18:30-18:45,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,15.702936,0.569546,0.000000,0.000000,12.525153,655.789094,0.000000,0.000000,134.787722,53.567270,0.000000,0.000000,25.037628,88.356800,0.000000,27.911921,118.768466,25.297013,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,47.478868,35.096996,0.000000,70.589400,33.929011,0.000000,0.000000,0.000000,34.090358,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,10.118805,0,0,0,0,0

76,18:45-19:00,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,15.702936,0.569546,0.000000,0.000000,12.525153,655.789094,0.000000,0.000000,127.329832,53.567270,0.000000,0.000000,25.037628,88.356800,0.000000,27.911921,118.768466,25.297013,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,47.478868,35.096996,0.000000,70.589400,33.929011,0.000000,0.000000,0.000000,34.090358,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,10.118805,0,0,0,0,0

77,19:00-19:15,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,15.702936,0.569546,0.000000,0.000000,12.525153,655.789094,0.000000,0.000000,109.139856,53.567270,0.000000,0.000000,25.037628,88.356800,0.000000,27.911921,118.768466,25.297013,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,47.478868,35.096996,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,34.090358,0.000000,0.000000,0.000000,0.000000,6.028335,44.834353,54.454680,0.000000,10.118805,0,0,0,0,0

78,19:15-19:30,14.406011,402.186708,17.421977,0.000000,141.674006,33.421257,0.000000,3.667768,0.569546,0.000000,0.000000,6.262576,655.789094,0.000000,0.000000,89.858481,6.695909,0.000000,0.000000,13.493005,88.356800,0.000000,9.294598,118.768466,25.297013,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,47.478868,17.548498,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,17.045179,0.000000,0.000000,0.000000,0.000000,6.028335,44.834353,54.454680,0.000000,3.712618,0,0,0,0,0

79,19:30-19:45,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,655.789094,0.000000,0.000000,54.569928,1.339182,0.000000,0.000000,6.069728,88.356800,0.000000,0.000000,118.768466,25.297013,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,31.652579,8.774249,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,6.028335,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,655.789094,0.000000,0.000000,29.103962,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,12.648506,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,655.789094,0.000000,0.000000,22.282721,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,12.648506,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,655.789094,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,12.648506,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.123027,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,640.561734,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,40.711452,0.000000,25.345052,0.000000,417.924399,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,14.406011,402.186708,13.997542,0.000000,141.674006,27.970113,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,580.672246,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,33.983562,0.000000,17.739068,0.000000,353.427200,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,14.406011,402.186708,13.997542,0.000000,141.674006,27.970113,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,575.870246,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,29.405239,0.000000,17.739068,0.000000,315.011200,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,14.406011,402.186708,13.997542,0.000000,141.674006,33.243440,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,575.870246,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,29.405239,0.000000,17.739068,0.000000,266.991200,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,14.406011,402.186708,16.878742,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,568.187046,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,36.133129,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,6.028335,44.834353,54.454680,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,14.406011,402.186708,12.453603,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,568.187046,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,36.133129,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,29.889569,54.454680,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,14.406011,402.186708,9.572403,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,568.187046,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,32.516861,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,15.826289,0.000000,0.000000,70.589400,33.929011,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,29.889569,54.454680,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,14.406011,402.186708,9.572403,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,568.187046,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,29.405239,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,33.929011,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,29.889569,54.454680,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,14.406011,402.186708,9.572403,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,568.187046,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,29.405239,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,29.889569,54.454680,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,14.406011,402.186708,13.997542,0.000000,141.674006,33.421257,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,568.187046,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,118.768466,0.000000,29.405239,0.000000,17.739068,0.000000,230.496000,51.796773,4.521755,0.000000,0.000000,0.000000,0.000000,70.589400,3.180845,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.492109,29.889569,54.454680,0.000000,0.000000,0,0,0,0,0

