Time,Block,NR/2024/18686/C,NER/2024/1922/A/5457,NR/2024/18436/A/5332,NR/2024/18684/C,NER/2024/1934/A/5456,WR/2024/21351/A/5460,NR/2024/18445/A/5474,WR/2024/21355/A/5475,NR/2024/18388/A/5311,NR/2024/18685/C,NR/2024/18683/C,Total
16,03:45-04:00,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.390000,0.000000,0,53.11

17,04:00-04:15,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.390000,0.000000,0,53.11

18,04:15-04:30,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.390000,0.000000,0,53.11

19,04:30-04:45,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.390000,0.000000,0,53.11

20,04:45-05:00,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.390000,0.000000,0,53.11

21,05:00-05:15,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.390000,0.000000,0,53.11

22,05:15-05:30,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.390000,0.000000,0,53.11

23,05:30-05:45,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.390000,0.000000,0,53.11

24,05:45-06:00,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.390000,0.000000,0,53.11

25,06:00-06:15,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.430000,0.000000,0,186.13

26,06:15-06:30,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.430000,0.000000,0,186.13

27,06:30-06:45,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.430000,0.000000,0,186.13

28,06:45-07:00,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.430000,0.000000,0,186.13

29,07:00-07:15,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.480000,0.000000,0.12,186.3

30,07:15-07:30,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.480000,0.000000,0.42,186.6

31,07:30-07:45,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.480000,0.000000,0.77,186.95

32,07:45:08:00,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.480000,0.000000,1.13,187.31

33,08:00-08:15,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.870000,0.000000,1.6,188.17

34,08:15-08:30,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.870000,0.000000,2.13,188.7

35,08:30-08:45,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.870000,0.000000,2.7,189.27

36,08:45:09:00,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.870000,0.000000,3.32,189.89

37,09:00:09:15,4.440000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,3.94,202.48

38,09:15-09:30,4.440000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,4.52,203.06

39,09:30-09:45,4.440000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,5.06,203.6

40,09:45-10:00,4.440000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,5.57,204.11

41,10:00-10:15,4.150000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,6.04,204.29

42,10:15-10:30,4.150000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,6.44,204.69

43,10:30-10:45,4.150000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,6.84,205.09

44,10:45-11:00,4.150000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,7.17,205.42

45,11:00-11:15,4.050000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,7.41,205.56

46,11:15-11:30,4.050000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,7.64,205.79

47,11:30-11:45,4.050000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,7.84,205.99

48,11:45-12:00,4.050000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,7.98,206.13

49,12:00-12:15,4.050000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,8.09,206.24

50,12:15-12:30,4.050000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,8.05,206.2

51,12:30-12:45,4.050000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,8.04,206.19

52,12:45-13:00,4.050000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,8.14,206.29

53,13:00-13:15,3.760000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,8.04,205.9

54,13:15-13:30,3.760000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,7.81,205.67

55,13:30-13:45,3.760000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,7.95,205.81

56,13:45-14:00,3.760000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,5.45,203.31

57,14:00-14:15,3.670000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,7.06,204.83

58,14:15-14:30,3.670000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,4.33,202.1

59,14:30-14:45,3.670000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,6.6,204.37

60,14:45-15:00,3.670000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.870000,3.380000,3.83,201.6

61,15:00-15:15,3.670000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.680000,3.380000,6.53,204.11

62,15:15-15:30,3.670000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.680000,3.380000,5.77,203.35

63,15:30-15:45,3.670000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.680000,3.380000,4.81,202.39

64,15:45-16:00,3.670000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.680000,3.380000,3.41,200.99

65,16:00-16:15,0.000000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.530000,3.380000,3.5,197.26

66,16:15-16:30,0.000000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.530000,3.380000,2.3,196.06

67,16:30-16:45,0.000000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.530000,3.380000,2.66,196.42

68,16:45-17:00,0.000000,25.000000,7.720000,4.150000,20.000000,0.000000,132.980000,0.000000,0.530000,3.380000,2.12,195.88

69,17:00-17:15,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.530000,0.000000,1.66,187.89

70,17:15-17:30,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.530000,0.000000,1.23,187.46

71,17:30-17:45,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.530000,0.000000,0.78,187.01

72,17:45-18:00,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,132.980000,0.000000,0.530000,0.000000,0.44,186.67

73,18:00-18:15,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.530000,0.000000,0.26,266.49

74,18:15-18:30,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.530000,0.000000,0,266.23

75,18:30-18:45,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.530000,0.000000,0,266.23

76,18:45-19:00,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.530000,0.000000,0,266.23

77,19:00-19:15,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.630000,0.000000,0,266.33

78,19:15-19:30,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.630000,0.000000,0,266.33

79,19:30-19:45,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.630000,0.000000,0,266.33

80,19:45-20:00,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.630000,0.000000,0,266.33

81,20:00-20:15,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.630000,0.000000,0,266.33

82,20:15-20:30,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.630000,0.000000,0,266.33

83,20:30-20:45,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.630000,0.000000,0,266.33

84,20:45-21:00,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.630000,0.000000,0,266.33

85,21:00-21:15,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.580000,0.000000,0,266.28

86,21:15-21:30,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.580000,0.000000,0,266.28

87,21:30-21:45,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.580000,0.000000,0,266.28

88,21:45-22:00,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,132.980000,25.000000,0.580000,0.000000,0,266.28

89,22:00-22:15,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,0.000000,0.000000,0.530000,0.000000,0,108.25

90,22:15-22:30,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,0.000000,0.000000,0.530000,0.000000,0,108.25

91,22:30-22:45,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,0.000000,0.000000,0.530000,0.000000,0,108.25

92,22:45-23:00,0.000000,25.000000,7.720000,0.000000,20.000000,55.000000,0.000000,0.000000,0.530000,0.000000,0,108.25

93,23:00-23:15,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.480000,0.000000,0,53.2

94,23:15-23:30,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.480000,0.000000,0,53.2

95,23:30-23:45,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.480000,0.000000,0,53.2

96,23:45-24:00,0.000000,25.000000,7.720000,0.000000,20.000000,0.000000,0.000000,0.000000,0.480000,0.000000,0,53.2

