Block,Time,ANTA_RF,CHAMERA3,ANTA_CRF,KOLDAM,RAMPUR,RIHAND1,TEHRI,CHAMERA2,KOTESHWR,DADRI_GF,KISHANGANGA,BSIUL,CHAMERA1,UNCHAHAR1,SINGRAULI_HYDRO,AURY_CRF,UNCHAHAR3,TANDA2,DULHASTI,SEWA2,PARBATI3,AURY_RF,RIHAND3,DADRT2,URI2,UNCHAHAR2,DADRI_LF,ANTA_GF,URI,AURY_LF,TANAKPUR,SINGRAULI,RAPPB,RIHAND2,DADRI_RF,JHAJJAR,UNCHAHAR4,ANTA_LF,SALAL,NJPC,RAPPC,NAPP,DHAULIGNGA,AURY_GF,DADRI_CRF,KHSTPP-II,BRBCL,TALA,FSTPP I & II,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.084062,0.844693,0.000000,12.248324,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,336.704123,4.519401,19.773940,0.000000,0.000000,1.271676,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,225.576500,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,95.789189,14.118193,0.000000,5.605816,334.981102,19.198000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.084062,0.844693,0.000000,12.248324,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,336.704123,4.519401,19.773940,0.000000,0.000000,1.271676,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,225.576500,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,95.789189,14.662364,0.000000,5.605816,334.981102,19.198000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.084062,0.844693,0.000000,12.248324,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,336.704123,4.519401,19.773940,0.000000,0.000000,1.271676,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,225.576500,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,95.789189,14.460367,0.000000,5.605816,334.981102,19.198000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.084062,0.844693,0.000000,12.248324,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,336.704123,4.519401,19.773940,0.000000,0.000000,1.271676,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,225.576500,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,95.789189,14.988100,0.000000,5.605816,334.981102,19.198000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.084062,0.844693,0.000000,12.248324,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,336.704123,4.519401,19.773940,0.000000,0.000000,1.271676,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,225.576500,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,95.789189,14.713494,0.000000,5.605816,334.981102,29.160706,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.084062,0.844693,0.000000,12.248324,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,336.704123,4.519401,19.773940,0.000000,0.000000,1.271676,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,225.576500,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,95.789189,15.251312,0.000000,5.605816,334.981102,29.160706,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.084062,0.844693,0.000000,12.248324,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,336.704123,4.519401,28.430030,0.000000,0.000000,1.271676,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,225.576500,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,95.789189,15.950081,0.000000,10.558900,334.981102,29.160706,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,14.150846,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.084062,0.844693,0.000000,12.248324,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,336.704123,4.519401,28.430030,0.000000,0.000000,25.433510,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,225.576500,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,107.307989,16.203308,0.000000,10.659306,334.981102,29.160706,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,14.937004,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,8.771566,0.844693,0.000000,16.219624,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,341.724400,4.519401,28.430030,0.000000,0.000000,25.433510,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,229.688136,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,107.307989,17.650565,0.000000,10.659306,334.981102,29.160706,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,14.937004,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,8.771566,0.844693,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,376.280800,8.005796,28.430030,0.000000,0.000000,2.119459,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,229.688136,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,107.307989,17.993445,0.000000,10.659306,334.981102,29.160706,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,29.874008,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,8.771566,0.844693,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,409.877300,8.005796,28.430030,0.000000,0.000000,1.271676,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,229.688136,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,107.307989,19.197964,0.000000,10.659306,334.981102,29.160706,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,29.874008,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,8.771566,0.844693,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,453.072800,4.519401,34.955137,0.000000,0.000000,1.271676,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,301.680636,0.000000,0.000000,6.692423,19.816752,52.013429,20.811016,0.000000,0.000000,0.000000,131.792071,19.197964,0.000000,14.844470,334.981102,44.538477,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,8.771566,0.844693,0.000000,17.845021,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,501.067800,4.519401,35.154418,0.000000,0.000000,1.271676,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,374.140991,0.000000,0.000000,53.539382,37.906355,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,14.844470,334.981102,44.538477,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,22.261796,0.000000,31.636100,0.000000,0.000000,0.000000,118.706633,614.380431,4.519401,40.690257,0.000000,0.000000,1.271676,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,417.911962,0.000000,0.000000,53.539382,37.906355,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.462589,334.981102,44.538477,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,3.198867,17.982767,0.000000,0.000000,0.000000,6.294064,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,1.271676,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,53.539382,63.631771,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,12.641921,26.974150,0.000000,0.000000,1.055890,13.478397,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,5.067005,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,1.271676,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,53.539382,84.357548,52.013429,20.811016,8.242181,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,26.971961,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,7.677280,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,1.271676,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,53.539382,112.264625,52.013429,20.811016,15.216335,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,26.971961,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,7.677280,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,1.271676,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,53.539382,112.264625,52.013429,20.811016,17.539362,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,26.971961,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,7.677280,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,2.649324,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,6.692423,112.264625,52.013429,20.811016,17.539362,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,26.971961,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,7.677280,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,25.433510,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,112.264625,52.013429,20.811016,26.309043,0.000000,0.000000,141.355738,19.109823,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,13.485981,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,7.677280,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,25.433510,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,112.264625,52.013429,20.811016,26.309043,0.000000,0.000000,141.355738,17.465208,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,13.485981,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,7.677280,0.000000,0.000000,118.706633,651.954481,8.005796,40.690257,0.000000,0.000000,3.179189,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,112.264625,52.013429,20.811016,17.539362,0.000000,0.000000,141.355738,17.295987,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,12.641921,26.974150,0.000000,0.000000,0.000000,8.341531,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,5.067005,0.000000,0.000000,118.706633,651.954481,8.005796,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,84.357548,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,17.982767,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,67.267872,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,17.982767,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,41.815164,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,44.538477,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,17.982767,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,19.816752,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,17.982767,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,3.179189,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,25.433510,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,25.433510,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.108815,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,651.954481,8.005796,40.690257,0.000000,0.000000,3.179189,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,18.692921,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,651.954481,8.005796,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,16.664281,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,32.655798,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.063800,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,14.937004,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,18.258976,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,14.937004,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,18.227007,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

