Block,Time,SALAL,URI,UNCHAHAR1,DHAULIGNGA,JHAJJAR,RIHAND3,DULHASTI,ANTA_CRF,RIHAND1,SEWA2,ANTA_RF,AURY_RF,PARBATI3,TANAKPUR,BSIUL,RAPPB,DADRI_CRF,ANTA_GF,AURY_GF,RAPPC,CHAMERA2,ANTA_LF,CHAMERA3,SINGRAULI_HYDRO,UNCHAHAR2,TEHRI,AURY_CRF,DADRI_LF,KISHANGANGA,UNCHAHAR4,AURY_LF,KOTESHWR,URI2,SINGRAULI,CHAMERA1,UNCHAHAR3,DADRI_RF,DADRT2,NAPP,RAMPUR,DADRI_GF,RIHAND2,TANDA2,KOLDAM,NJPC,KHSTPP-II,BRBCL,SASAN,KHSTPP-I,FSTPP I & II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
15,03:30-03:45,24.720388,33.094608,10.549970,0.000000,351.431975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.441380,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,3.222528,0.000000,0.000000,0.647455,40.991227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,0.000000,25.519227,0.000000,582.326916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,18.314980,142.401290,18.360630,404.950590,33.650933,20.045910,0.000000,0,0,0,0,0

16,03:45-04:00,24.720388,33.094608,10.549970,0.000000,351.431975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.441380,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,0.000000,0.647455,40.991227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,13.582675,25.519227,0.000000,582.326916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,20.604352,142.401290,18.792520,404.950590,33.650933,20.045910,0.000000,0,0,0,0,0

17,04:00-04:15,24.720388,33.094608,10.549970,0.000000,351.431975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.441380,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,0.000000,0.647455,40.991227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,13.582675,25.519227,0.000000,582.326916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,22.619000,142.401290,18.924163,404.950590,33.650933,20.045910,0.000000,0,0,0,0,0

18,04:15-04:30,12.360194,33.094608,10.549970,0.000000,351.431975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.441380,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,0.000000,0.647455,40.991227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,13.582675,25.519227,0.000000,582.326916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,22.619000,142.401290,19.064845,404.950590,33.650933,20.045910,0.000000,0,0,0,0,0

19,04:30-04:45,12.360194,33.094608,10.549970,0.000000,351.431975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.441380,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,0.000000,0.647455,40.991227,11.209464,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,13.585731,25.519227,0.000000,582.326916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,45.238001,142.401290,19.339048,404.950590,33.650933,20.045910,0.000000,0,0,0,0,0

20,04:45-05:00,12.360194,33.094608,10.549970,0.000000,447.600222,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,9.358471,0.647455,40.991227,11.392227,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,27.171462,22.970686,0.000000,587.161916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,60.164709,142.401290,19.339956,404.950590,33.650933,17.280290,0.000000,0,0,0,0,0

21,05:00-05:15,12.360194,39.500016,10.549970,0.000000,528.770202,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,9.358471,0.647455,35.377502,11.392227,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,27.171462,22.041411,0.000000,587.161916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,60.164709,142.401290,19.339956,404.950590,33.650933,17.280290,0.000000,0,0,0,0,0

22,05:15-05:30,12.360194,39.500016,10.549970,8.814108,599.796352,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,6.305614,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,18.716943,0.647455,40.441148,21.931560,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,34.147671,22.041411,0.000000,591.038620,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,67.857001,142.401290,19.339956,404.950590,33.650933,20.045910,0.000000,0,0,0,0,0

23,05:30-05:45,12.360194,33.094608,10.549970,8.814108,631.596147,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,6.305614,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,18.716943,0.647455,40.991227,21.931560,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,40.757193,25.519227,0.000000,587.161916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,67.857001,142.401290,19.339956,404.950590,33.650933,20.045910,0.000000,0,0,0,0,0

24,05:45-06:00,12.360194,33.094608,10.549970,17.628217,599.796352,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,6.305614,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,18.716943,0.647455,40.991227,34.115760,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.268189,134.712770,40.757193,25.519227,0.000000,595.873620,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,67.857001,142.401290,19.339956,404.950590,33.650933,20.045910,0.000000,0,0,0,0,0

25,06:00-06:15,12.360194,33.094608,10.551720,17.669094,583.038242,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,6.305614,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.993254,34.115760,0.000000,0.000000,0.000000,0.000000,0.000000,25.743474,29.268189,134.712770,40.757193,25.520010,0.000000,657.069893,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,90.476001,142.647609,19.339956,404.950590,33.650933,20.047699,0.000000,0,0,0,0,0

26,06:15-06:30,24.720388,33.094608,10.551720,26.503640,627.927765,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.993254,43.984962,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,29.268189,134.712770,40.757193,25.520010,0.000000,657.069893,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,113.095002,142.647609,19.339956,404.950590,33.650933,20.047699,0.000000,0,0,0,0,0

27,06:30-06:45,76.756805,33.094608,10.549970,35.338187,631.596147,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,29.268189,134.712770,40.757193,25.519227,0.000000,657.066733,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,135.714002,142.401290,19.339956,404.950590,35.656380,20.045910,0.000000,0,0,0,0,0

28,06:45-07:00,76.756805,33.094608,10.549970,35.338187,631.596147,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,29.268189,134.712770,40.757193,25.519227,0.000000,657.066733,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,135.714002,142.401290,19.339956,404.950590,37.431080,20.045910,0.000000,0,0,0,0,0

29,07:00-07:15,76.756805,33.094608,10.549970,35.338187,575.834092,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,29.268189,134.712770,40.757193,25.519227,0.000000,653.190030,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,135.714002,142.401290,19.339956,404.950590,37.566016,20.045910,0.000000,0,0,0,0,0

30,07:15-07:30,76.756805,33.094608,10.549970,26.503640,495.253982,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.371618,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,35.377502,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,29.268189,134.712770,40.757193,22.041411,0.000000,653.190030,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,135.714002,142.401290,19.339956,404.950590,37.566016,20.045910,0.000000,0,0,0,0,0

31,07:30-07:45,25.844042,39.500016,10.549970,26.503640,416.627115,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,29.268189,134.712770,40.757193,22.041411,0.000000,583.082530,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,113.095002,142.401290,19.339956,404.950590,38.605019,20.045910,0.000000,0,0,0,0,0

32,07:45:08:00,25.844042,39.500016,10.549970,17.669094,364.244725,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,6.305614,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.268189,134.712770,40.757193,25.519227,0.000000,582.326916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,90.476001,142.401290,19.339956,404.950590,38.739954,20.045910,0.000000,0,0,0,0,0

33,08:00-08:15,25.844042,33.094608,9.804316,17.628217,351.431975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,40.757193,23.488796,0.000000,517.635100,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,64.102430,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

34,08:15-08:30,25.844042,33.094608,9.804316,8.814108,351.431975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,40.757193,22.905329,0.000000,523.050784,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,64.102430,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

35,08:30-08:45,25.844042,33.094608,9.804316,0.000000,351.431975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,40.373700,22.905329,0.000000,515.865490,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,64.102430,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

36,08:45:09:00,25.844042,33.094608,9.804316,0.000000,351.431975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,40.373700,22.905329,0.000000,498.459490,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,64.102430,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

37,09:00:09:15,25.844042,33.094608,9.804316,0.000000,351.431975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,27.171462,22.905329,0.000000,463.647490,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,64.102430,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

38,09:15-09:30,25.844042,33.094608,9.804316,0.000000,396.880975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,27.171462,22.905329,0.000000,463.647490,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,41.208705,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

39,09:30-09:45,25.844042,33.094608,9.804316,0.000000,411.385975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.689126,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,36.381441,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,27.171462,22.905329,0.000000,461.713490,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,18.864429,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

40,09:45-10:00,25.844042,33.094608,9.804316,0.000000,447.164975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.689126,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,36.381441,22.784454,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,134.712770,13.585731,22.905329,0.000000,469.449490,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

41,10:00-10:15,25.844042,39.500016,9.804316,0.000000,477.141975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.689126,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,36.381441,11.392227,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,31.479563,134.712770,13.585731,22.905329,0.000000,471.383490,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

42,10:15-10:30,25.844042,39.500016,9.804316,0.000000,486.811975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.689126,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,31.479563,134.712770,0.000000,22.905329,0.000000,464.614490,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

43,10:30-10:45,25.844042,33.628392,9.804316,0.000000,497.448975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.689126,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,128.369250,0.000000,22.905329,0.000000,391.925100,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

44,10:45-11:00,25.844042,33.628392,9.804316,0.000000,497.448975,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.689126,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

45,11:00-11:15,38.766063,33.628392,9.804316,0.000000,497.448975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,6.689126,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,9.358471,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

46,11:15-11:30,38.766063,33.628392,9.804316,0.000000,497.448975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,9.358471,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

47,11:30-11:45,38.766063,33.628392,9.804316,0.000000,450.065975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,9.358471,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

