Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
1,00:00-00:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,13.3224,85.988,0,0,31.5,0,0,0,10.86,0,53.214,0,65.76,0,13.152,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,342

2,00:15-00:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,13.3224,85.988,0,0,31.5,0,0,0,10.86,0,53.214,0,65.76,0,13.152,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,342

3,00:30-00:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,48.576,13.3224,85.988,0,0,31.5,0,0,0,10.86,0,53.214,0,65.76,0,13.152,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,342

4,00:45-01:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,48.576,13.3224,85.988,0,0,31.5,0,0,0,10.86,0,53.214,0,65.76,0,13.152,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,342

5,01:00-01:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,13.3224,85.988,0,0,31.5,0,0,0,48.87,0,15.204,0,65.76,13.152,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,342

6,01:15-01:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,13.3224,85.988,0,0,31.5,0,0,0,48.87,0,15.204,0,65.76,13.152,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,342

7,01:30-01:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,13.3224,85.988,0,0,31.5,0,0,0,48.87,0,15.204,0,65.76,13.152,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,342

8,01:45-02:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,13.3224,85.988,0,0,31.5,0,0,0,48.87,0,15.204,0,65.76,13.152,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,342

9,02:00-02:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,13.3224,85.988,0,0,33.6,0,0,0,10.86,0,53.214,0,49.32,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,342

10,02:15-02:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,13.3224,85.988,0,0,33.6,0,0,0,10.86,0,53.214,0,49.32,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,342

11,02:30-02:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,13.3224,85.988,0,0,34.65,0,0,0,10.86,0,53.214,0,49.32,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,362.25

12,02:45-03:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,13.3224,85.988,0,0,34.65,0,0,0,10.86,0,53.214,0,49.32,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,373.5

13,03:00-03:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,12.1695,84.5936,0,0,35.7,0,0,0,10.86,0,53.214,0,51.512,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,383.625

14,03:15-03:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,6.5208,41.952,12.1695,84.5936,0,0,35.7,0,0,0,10.86,0,53.214,0,51.512,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,391.5

15,03:30-03:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,6.5208,41.952,12.1695,84.5936,0,0,35.7,0,0,0,10.86,0,53.214,0,51.512,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,399.375

16,03:45-04:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,6.5208,41.952,12.1695,84.5936,0,0,35.7,0,0,0,10.86,0,53.214,0,51.512,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,407.25

17,04:00-04:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,6.5208,41.952,12.1695,84.5936,0,0,35.7,0,0,0,10.86,0,53.214,0,51.512,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

18,04:15-04:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,6.5208,41.952,12.1695,84.5936,0,0,35.7,0,0,0,10.86,0,53.214,0,51.512,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

19,04:30-04:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,13.0416,41.952,12.1695,84.5936,0,0,35.7,0,0,0,10.86,0,53.214,0,51.512,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

20,04:45-05:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,13.0416,41.952,12.1695,84.5936,0,0,35.7,0,0,0,10.86,0,53.214,0,51.512,27.4,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

21,05:00-05:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,13.0416,41.952,12.1695,84.5936,0,0,35.7,0,0,0,38.01,0,26.064,0,51.512,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

22,05:15-05:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,3.1825,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,13.0416,41.952,12.1695,84.5936,0,0,35.7,0,0,0,38.01,0,26.064,0,51.512,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

23,05:30-05:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,16.350412,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,13.0416,41.952,12.1695,84.5936,0,0,35.7,0,0,0,38.01,0,26.064,0,51.512,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

24,05:45-06:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,16.350412,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,13.0416,48.576,12.1695,84.5936,0,0,35.7,0,0,0,38.01,0,26.064,0,51.512,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

25,06:00-06:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,3.1825,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,13.0416,48.576,12.1695,84.5936,0,0,0,0,35.7,0,38.01,0,26.064,0,51.512,0,29.592,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

26,06:15-06:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,3.1825,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,13.0416,41.952,12.1695,84.5936,0,0,0,0,35.7,0,38.01,0,26.064,0,51.512,0,29.592,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

27,06:30-06:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,24.2136,0,0,3.1825,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,17.748,0,123.665625,45.36,42.14808,13.0416,41.952,12.1695,84.5936,0,0,0,0,35.7,0,38.01,0,26.064,0,51.512,0,29.592,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,27.636,15.00135,11.661683,414

