Block,Time,UNCHAHAR4,AURY_LF,SALAL,DHAULIGNGA,RIHAND2,SINGRAULI,DADRI_GF,AURY_RF,UNCHAHAR2,DADRI_LF,NAPP,AURY_GF,URI,UNCHAHAR1,PARBATI3,RAPPC,BSIUL,KOTESHWR,ANTA_CRF,RIHAND3,URI2,RAMPUR,SEWA2,TEHRI,CHAMERA1,JHAJJAR,ANTA_LF,SINGRAULI_HYDRO,RIHAND1,KOLDAM,DADRI_CRF,ANTA_GF,CHAMERA2,RAPPB,ANTA_RF,NJPC,DADRT2,DULHASTI,DADRI_RF,TANDA2,AURY_CRF,TANAKPUR,CHAMERA3,TALA,BRBCL,FSTPP I & II,SASAN,KUDGI,KHSTPP-I,UNCHAHAR3,KISHANGANGA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
41,10:00-10:15,0.000000,0.000000,79.754683,0.000000,114.191438,134.670977,0.000000,0.000000,14.393196,0.000000,37.683899,0.000000,20.277499,7.733600,0.000000,49.437715,12.607315,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,366.379300,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,147.847581,371.608084,47.790319,0.000000,0.000000,0.000000,11.764256,18.711136,25.010462,19.334041,9.468923,404.824959,135.34,27.868414,10.633700,0.000000,94.474818,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,79.754683,0.000000,114.191438,134.670977,0.000000,0.000000,14.393196,0.000000,37.683899,0.000000,20.277499,7.733600,0.000000,49.437715,12.607315,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,366.379300,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,147.847581,362.587696,47.790319,0.000000,0.000000,0.000000,11.764256,18.711136,25.010462,19.334041,9.468923,404.824959,135.34,27.868414,10.633700,0.000000,94.474818,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,79.754683,0.000000,114.191438,134.670977,0.000000,0.000000,14.393196,0.000000,37.683899,0.000000,20.277499,7.733600,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,366.379300,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,25.462955,0.000000,0.000000,147.847581,364.515913,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,9.468923,404.824959,135.34,27.868414,12.332654,0.000000,94.474818,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,79.754683,0.000000,114.191438,134.670977,0.000000,0.000000,14.393196,0.000000,37.683899,0.000000,20.277499,7.733600,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,366.379300,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,25.462955,0.000000,0.000000,147.847581,378.374984,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,9.468923,404.824959,135.34,27.868414,12.332654,0.000000,94.474818,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,79.754683,0.000000,114.191438,134.670977,0.000000,0.000000,14.296526,0.000000,37.683899,0.000000,20.277499,7.733600,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,365.315930,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,400.609084,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,7.515521,404.824959,135.34,27.704075,12.988102,0.000000,93.991468,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,79.754683,0.000000,114.191438,134.670977,0.000000,0.000000,14.296526,0.000000,37.683899,0.000000,46.958419,7.733600,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,365.315930,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,386.108584,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,7.515521,404.824959,135.34,27.704075,12.988102,0.000000,93.991468,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,79.754683,0.000000,114.191438,117.726949,0.000000,0.000000,14.296526,0.000000,37.683899,0.000000,46.958419,8.429858,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,31.729878,0.000000,0.000000,0.000000,27.163033,365.315930,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,386.108584,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,7.515521,404.824959,135.34,27.704075,12.982798,0.000000,93.991468,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,79.754683,0.000000,114.191438,117.726949,0.000000,0.000000,14.296526,0.000000,37.683899,0.000000,18.143026,7.733600,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,31.729878,0.000000,0.000000,0.000000,27.163033,365.315930,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,386.108584,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,7.515521,404.824959,135.34,27.704075,10.633700,0.000000,93.991468,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,79.754683,0.000000,114.191438,117.726949,0.000000,0.000000,14.296526,0.000000,37.683899,0.000000,18.143026,10.290065,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,31.729878,0.000000,0.000000,0.000000,27.163033,388.021200,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,7.515521,404.824959,135.34,27.704075,14.213487,0.000000,93.991468,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,79.754683,0.000000,114.191438,117.726949,0.000000,0.000000,14.296526,0.000000,37.683899,0.000000,18.143026,10.708619,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,15.604858,0.000000,0.000000,0.000000,27.163033,388.021200,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,7.515521,404.824959,135.34,27.704075,14.213487,0.000000,93.991468,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,79.754683,0.000000,114.191438,100.053450,0.000000,0.000000,14.296526,0.000000,37.683899,0.000000,18.143026,10.708619,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,388.021200,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,6.078030,404.824959,135.34,28.150884,14.213487,0.000000,93.991468,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,79.754683,0.000000,114.191438,100.053450,0.000000,0.000000,14.296526,0.000000,37.683899,0.000000,18.143026,10.708619,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,388.021200,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,6.078030,404.824959,135.34,28.150884,14.213487,0.000000,93.991468,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,79.754683,0.000000,97.875765,89.949888,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,18.143026,10.611949,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,354.090030,0.000000,1.035606,46.619688,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,7.267071,404.824959,135.34,27.996212,14.049148,0.000000,93.527452,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,79.754683,0.000000,107.542765,89.949888,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,18.143026,10.611949,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,363.757030,0.000000,1.035606,56.286688,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,7.267071,404.824959,135.34,27.996212,14.049148,0.000000,93.527452,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,79.754683,0.000000,114.179351,99.799608,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,18.143026,10.611949,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,387.924530,0.000000,1.035606,86.036419,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,5.178999,404.824959,135.34,28.315223,14.049148,0.000000,94.474818,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,79.754683,0.000000,114.191438,100.053450,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,18.143026,10.611949,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,387.924530,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.751944,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,5.178999,404.824959,135.34,28.315223,14.049148,0.000000,94.474818,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,18.143026,7.711849,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,346.356430,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,5.178999,403.476412,135.34,28.315223,11.340629,0.000000,94.474818,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,18.143026,7.711849,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,346.356430,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,11.764256,9.355568,25.010462,19.334041,5.178999,403.476412,135.34,28.315223,11.149048,0.000000,94.474818,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,18.143026,7.711849,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,346.356430,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,5.178999,403.476412,135.34,28.315223,11.149048,0.000000,94.474818,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,18.143026,7.711849,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,27.163033,346.356430,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,5.178999,403.476412,135.34,28.315223,11.149048,0.000000,94.474818,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,46.958419,7.711849,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,40.744549,346.356430,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,5.178999,403.476412,135.34,28.315223,11.149048,0.000000,94.474818,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,46.958419,7.711849,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,40.744549,358.923530,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,5.178999,403.476412,135.34,28.315223,11.149048,0.000000,94.474818,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,23.479210,7.711849,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,40.744549,383.091030,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,6.531243,403.476412,135.34,27.868414,11.149048,0.000000,94.474818,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,18.143026,7.711849,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,14.304453,0.000000,0.000000,0.000000,40.744549,383.091030,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,7.748681,403.476412,135.34,27.868414,11.149048,0.000000,94.474818,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,14.941315,7.711849,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,9.753036,0.000000,0.000000,0.000000,40.744549,383.091030,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,7.748681,403.476412,135.34,36.568714,11.149048,0.000000,94.474818,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,14.941315,7.711849,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,9.753036,0.000000,0.000000,0.000000,40.744549,383.091030,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,7.748681,403.476412,135.34,40.488296,11.149048,0.000000,94.474818,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,14.941315,13.640524,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,9.753036,0.000000,4.510139,0.000000,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,7.748681,403.476412,135.34,40.488296,18.975934,0.000000,111.875418,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,79.754683,0.000000,114.191438,98.603400,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,14.941315,13.640524,0.000000,49.437715,6.197320,6.672163,0.000000,119.547560,9.753036,0.000000,4.767861,14.616504,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,16.494222,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,7.748681,403.476412,135.34,40.488296,18.975934,0.000000,113.808818,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,79.754683,0.000000,114.191438,108.519871,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,10.672368,13.640524,0.000000,49.437715,1.063370,6.672163,0.000000,119.547560,9.753036,0.000000,5.051356,30.451050,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,19.329166,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,7.748681,403.476412,135.34,40.488296,18.975934,0.000000,111.875418,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,79.754683,0.000000,114.191438,117.632831,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,10.672368,13.640524,0.000000,49.437715,1.063370,6.672163,0.000000,119.547560,9.753036,0.000000,5.051356,30.451050,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,19.329166,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,7.748681,403.476412,135.34,40.488296,18.975934,0.000000,120.575718,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,79.754683,0.000000,114.191438,119.577152,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,10.672368,13.640524,0.000000,49.437715,1.063370,6.672163,0.000000,119.547560,9.753036,0.000000,5.051356,30.451050,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,19.329166,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,8.160881,403.476412,123.67,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,79.754683,0.000000,114.191438,119.629125,0.000000,0.000000,14.199856,0.000000,37.683899,0.000000,10.672368,13.640524,0.000000,49.437715,1.063370,6.672163,0.000000,119.547560,9.753036,0.000000,5.051356,43.849512,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,19.329166,0.000000,0.000000,147.847581,429.642178,47.790319,0.000000,0.000000,0.000000,9.782907,9.355568,25.010462,19.334041,10.493142,403.476412,111.17,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,79.754683,0.000000,114.191438,121.687260,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,46.958419,13.640524,0.000000,49.437715,1.063370,6.672163,0.000000,119.547560,9.753036,0.000000,5.051356,43.849512,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,19.329166,0.000000,0.000000,147.847581,433.508978,47.790319,0.000000,0.000000,0.000000,9.782907,18.711136,25.010462,19.334041,10.834484,401.301338,100.54,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,79.754683,0.000000,114.191438,123.202276,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,46.958419,13.640524,0.000000,49.437715,1.063370,8.578496,0.000000,119.547560,9.753036,0.000000,5.051356,43.849512,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,30.282361,0.000000,0.000000,147.847581,421.908578,47.790319,0.000000,0.000000,0.000000,9.782907,18.711136,25.010462,19.334041,10.834484,401.301338,90.87,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,79.754683,0.000000,114.191438,125.312385,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,18.143026,13.640524,0.000000,49.437715,1.063370,17.156992,0.000000,119.547560,9.753036,0.000000,10.205800,43.849512,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,30.282361,0.000000,0.000000,147.847581,427.708778,47.790319,0.000000,0.000000,0.000000,9.782907,18.711136,25.010462,19.334041,10.834484,401.301338,83.14,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,79.754683,0.000000,114.191438,126.827401,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,18.143026,13.640524,0.000000,49.437715,6.197320,24.782321,0.000000,119.547560,9.753036,0.000000,10.205800,43.849512,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,30.282361,0.000000,0.000000,147.847581,450.909578,47.790319,0.000000,0.000000,0.000000,9.782907,18.711136,25.010462,19.334041,10.834484,401.301338,75.40,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,79.754683,0.000000,114.191438,128.937510,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,16.008552,13.640524,0.000000,49.437715,19.006675,38.126648,0.000000,119.547560,9.753036,0.000000,15.277773,60.171275,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,468.310178,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,79.754683,0.000000,114.191438,130.452526,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,16.008552,13.640524,0.000000,49.437715,19.006675,38.126648,0.000000,119.547560,9.753036,0.000000,15.277773,60.171275,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,489.577578,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,79.754683,0.000000,114.191438,130.504500,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,16.008552,13.640524,0.000000,49.437715,19.006675,38.126648,0.000000,119.547560,9.753036,0.000000,15.277773,60.171275,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,519.545278,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,79.754683,0.000000,114.191438,130.504500,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,16.008552,13.640524,0.000000,49.437715,19.006675,38.126648,0.000000,119.547560,9.753036,0.000000,15.277773,60.171275,40.744549,417.572445,0.000000,1.035606,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,544.679478,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,79.754683,0.000000,114.191438,126.879375,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,16.008552,13.640524,0.000000,49.437715,19.006675,38.126648,0.000000,119.547560,13.004048,0.000000,15.277773,60.171275,40.744549,417.572445,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,557.246578,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,79.754683,0.000000,114.191438,126.879375,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,16.008552,13.640524,0.000000,49.437715,19.006675,38.126648,0.000000,119.547560,31.729878,0.000000,15.277773,60.171275,40.744549,417.572445,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,592.047778,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,79.754683,0.000000,114.191438,128.937510,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,16.008552,13.640524,0.000000,49.437715,19.006675,38.126648,0.000000,119.547560,31.729878,0.000000,15.277773,60.171275,40.744549,417.572445,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,614.281878,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,18.975934,0.000000,142.603355,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,79.754683,0.000000,114.191438,130.452526,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,16.008552,19.319500,0.000000,49.437715,2.126740,24.782321,0.000000,119.547560,31.729878,0.000000,10.205800,43.849512,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,147.847581,663.910184,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,79.754683,0.000000,114.191438,129.054450,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,46.958419,19.319500,0.000000,49.437715,2.126740,24.782321,0.000000,119.547560,10.403239,0.000000,10.205800,43.849512,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,147.847581,663.910184,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,79.754683,0.000000,114.191438,129.054450,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,46.958419,19.319500,0.000000,49.437715,2.126740,24.782321,0.000000,119.547560,9.753036,0.000000,10.205800,43.849512,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,147.847581,663.910184,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,79.754683,0.000000,114.191438,129.054450,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,18.143026,19.319500,0.000000,49.437715,2.126740,24.782321,0.000000,119.547560,9.753036,0.000000,10.205800,43.849512,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,147.847581,663.910184,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,79.754683,0.000000,114.191438,129.054450,0.000000,0.000000,20.490268,0.000000,37.683899,0.000000,18.143026,19.319500,0.000000,49.437715,12.607315,38.126648,0.000000,119.547560,9.753036,0.000000,15.277773,60.171275,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,663.910184,47.790319,0.000000,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

