Block,Time,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TALA,SASAN,KOTESHWR,NAPP,CHAMERA1,AURY_RF,RAPPC,DULHASTI,AURY_GF,KOLDAM,ANTA_GF,RAMPUR,DADRI_RF,DADRI_CRF,PARBATI3,SALAL,ANTA_CRF,CHAMERA3,KISHANGANGA,URI2,RAPPB,UNCHAHAR1,RIHAND1,RIHAND2,ANTA_RF,RIHAND3,URI,AURY_LF,SINGRAULI_HYDRO,JHAJJAR,TANAKPUR,UNCHAHAR3,DADRI_LF,BSIUL,UNCHAHAR2,DADRT2,AURY_CRF,SINGRAULI,DHAULIGNGA,ANTA_LF,TEHRI,UNCHAHAR4,CHAMERA2,TANDA2,NJPC,DADRI_GF,SEWA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,142.047864,35.990287,16.075445,17.878580,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,30.768215,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,40.466899,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,23.839212,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,142.047864,35.990287,13.316689,15.836022,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,40.466899,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,109.453258,29.840480,13.316689,16.737092,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,17.038694,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,116.205458,29.840480,13.316689,17.112546,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,17.038694,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,128.745258,35.990287,13.316689,16.099839,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,17.038694,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,114.150860,35.990287,13.316689,17.583401,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,40.466899,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,114.150860,35.990287,13.316689,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,40.466899,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.091815,0,0,0,0,0

13,03:00-03:15,114.150860,35.990287,13.316689,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,31.947552,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.091815,0,0,0,0,0

14,03:15-03:30,114.150860,35.990287,13.316689,16.976604,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,31.947552,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.714871,0,0,0,0,0

15,03:30-03:45,114.150860,35.990287,13.316689,17.669928,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,31.947552,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.486358,0,0,0,0,0

16,03:45-04:00,114.150860,35.990287,13.316689,17.007362,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,31.947552,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,6.289964,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

17,04:00-04:15,94.858860,29.840480,13.316689,18.721460,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,14.273379,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,1.061060,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

18,04:15-04:30,117.649418,29.840480,13.316689,19.153389,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,14.273379,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,1.061060,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

19,04:30-04:45,142.047864,44.756553,18.459191,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,14.273379,0.000000,7.714099,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,231.021700,0.000000,14.391832,0.000000,1.061060,22.677746,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

20,04:45-05:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,14.273379,0.000000,9.779983,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,235.635768,0.000000,19.379269,0.000000,1.061060,30.997334,362.014380,0.000000,121.141702,0.000000,0.000000,12.640118,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

21,05:00-05:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,14.273379,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,235.635768,0.494261,21.986707,0.000000,1.061060,35.228412,410.244380,0.000000,121.141702,0.000000,0.000000,12.640118,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

22,05:15-05:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,14.273379,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,235.635768,0.494261,21.986707,0.000000,1.061060,35.289698,470.049580,0.000000,121.141702,0.000000,0.000000,12.640118,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

23,05:30-05:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,14.273379,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,256.856968,0.494261,25.455890,0.000000,6.289964,35.289698,541.429980,0.000000,121.141702,0.000000,0.000000,12.640118,0.000000,0.000000,0.000000,18.269524,0.000000,15.244585,0,0,0,0,0

24,05:45-06:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,16.168625,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,14.273379,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,300.263968,0.494261,25.455890,0.000000,6.289964,35.289698,580.881638,0.000000,121.141702,0.000000,0.000000,12.640118,0.000000,3.214530,0.000000,36.539048,0.000000,15.244585,0,0,0,0,0

25,06:00-06:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,24.252938,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,2.456643,0.000000,14.273379,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,348.493968,5.189741,25.455890,0.000000,6.289964,35.289698,580.881638,0.000000,121.141702,0.000000,0.000000,25.280237,0.000000,6.429059,0.000000,54.808572,0.000000,15.244585,0,0,0,0,0

26,06:15-06:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,9.830239,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,14.273379,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,420.020601,5.189741,25.455890,0.000000,18.869891,40.889490,584.748719,0.000000,121.141702,0.000000,0.000000,37.920355,0.000000,38.111462,0.000000,73.078096,0.000000,15.244585,0,0,0,0,0

27,06:30-06:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,11.430510,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,14.273379,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,420.020601,5.189741,25.455890,0.000000,18.869891,40.889490,655.146674,0.000000,121.141702,7.645420,0.000000,37.920355,0.000000,38.111462,0.000000,73.078096,0.000000,15.244585,0,0,0,0,0

28,06:45-07:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,24.385088,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,14.273379,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,40.466899,0.000000,0.775018,420.020601,5.189741,25.455890,0.000000,18.869891,40.889490,655.146674,0.000000,121.141702,15.800534,0.000000,37.920355,0.000000,38.111462,0.000000,112.814311,0.000000,15.244585,0,0,0,0,0

29,07:00-07:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,40.656038,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,40.466899,0.000000,0.775018,420.020601,5.189741,25.455890,0.000000,18.869891,40.889490,655.146674,0.000000,121.141702,26.437861,0.000000,37.920355,0.000000,38.111462,0.000000,112.814311,0.000000,15.244585,0,0,0,0,0

30,07:15-07:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,40.656038,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,420.020601,5.189741,25.455890,0.000000,18.869891,40.889490,655.146674,0.000000,121.141702,26.437861,0.000000,37.920355,0.000000,38.111462,0.000000,112.814311,0.000000,15.244585,0,0,0,0,0

31,07:30-07:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,40.656038,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,12.579927,40.889490,655.146674,0.000000,121.141702,26.437861,0.000000,37.920355,0.000000,38.111462,0.000000,112.814311,0.000000,15.244585,0,0,0,0,0

32,07:45:08:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,16.168625,42.237905,40.656038,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,1.228322,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.146674,0.000000,121.141702,26.437861,0.000000,37.920355,0.000000,3.214530,0.000000,112.814311,0.000000,15.244585,0,0,0,0,0

33,08:00-08:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,27.104025,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.146674,0.000000,121.141702,17.625241,0.000000,37.920355,0.000000,0.000000,0.000000,112.814311,0.000000,15.244585,0,0,0,0,0

34,08:15-08:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,11.430510,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.146674,0.000000,121.141702,8.812620,0.000000,37.920355,0.000000,0.000000,0.000000,73.078096,0.000000,15.244585,0,0,0,0,0

35,08:30-08:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.146674,0.000000,121.141702,7.645420,0.000000,37.920355,0.000000,0.000000,0.000000,54.808572,0.000000,15.244585,0,0,0,0,0

36,08:45:09:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.146674,0.000000,121.141702,0.000000,0.000000,37.920355,0.000000,0.000000,0.000000,18.269524,0.000000,15.244585,0,0,0,0,0

37,09:00:09:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.146674,0.000000,121.141702,0.000000,0.000000,37.920355,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

38,09:15-09:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.146674,0.000000,121.141702,0.000000,0.000000,37.920355,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

39,09:30-09:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,30.768215,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.146674,0.000000,121.141702,0.000000,0.000000,37.920355,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

40,09:45-10:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,30.768215,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.146674,0.000000,121.141702,0.000000,0.000000,37.920355,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

41,10:00-10:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,30.768215,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,15.973776,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.435958,0.000000,121.141702,0.000000,0.000000,37.920355,0.000000,0.000000,0.000000,0.000000,0.000000,5.091815,0,0,0,0,0

42,10:15-10:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,30.768215,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,15.973776,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.435958,0.000000,121.141702,0.000000,0.000000,37.920355,0.000000,0.000000,0.000000,0.000000,0.000000,5.091815,0,0,0,0,0

43,10:30-10:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,30.768215,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,40.466899,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.435958,0.000000,121.141702,0.000000,0.000000,25.280237,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

44,10:45-11:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,30.768215,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,40.466899,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.435958,0.000000,121.141702,0.000000,0.000000,25.280237,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

45,11:00-11:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,17.038694,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,655.435958,0.000000,121.141702,0.000000,0.000000,25.280237,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

46,11:15-11:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,15.570959,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,17.038694,0.000000,0.775018,420.020601,0.000000,25.455890,0.000000,0.000000,40.889490,637.801719,0.000000,121.141702,0.000000,0.000000,22.849445,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

47,11:30-11:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,10.358164,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,419.809932,0.000000,25.059922,0.000000,0.000000,40.889490,581.258700,0.000000,121.141702,0.000000,0.000000,12.640118,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

