Block,Time,DULHASTI,JHAJJAR,KISHANGANGA,DADRT2,DHAULIGNGA,KOLDAM,CHAMERA1,CHAMERA2,CHAMERA3,BSIUL,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TEHRI,URI2,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

7,01:30-01:45,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

8,01:45-02:00,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,416.25

9,02:00-02:15,0,653.1525,0,679.493167,0,0,0,0,0,0,0.2562,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,6.972,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

10,02:15-02:30,0,653.1525,0,679.493167,0,0,0,0,0,0,0.2562,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,41.832,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

11,02:30-02:45,0,653.1525,0,679.493167,0,0,0,0,0,0,0.2562,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,41.832,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

12,02:45-03:00,0,653.1525,0,679.493167,0,0,0,0,0,0,0.2562,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,41.832,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

13,03:00-03:15,0,653.1525,0,679.493167,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,41.832,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

14,03:15-03:30,0,653.1525,0,679.493167,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,6.972,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

15,03:30-03:45,0,653.1525,0,679.493167,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

16,03:45-04:00,0,653.1525,0,679.493167,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

17,04:00-04:15,0,653.1525,0,679.493167,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

18,04:15-04:30,0,653.1525,0,679.493167,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

19,04:30-04:45,0,653.1525,0,679.493167,0,0,0,0,0,0,0.2562,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,15.246,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

20,04:45-05:00,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,15.561,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

21,05:00-05:15,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,26.496,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,15.561,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

22,05:15-05:30,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,26.496,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,31.122,4.7082,26.39091,1.3944,0.86085,11.364,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

23,05:30-05:45,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,31.122,4.7082,26.39091,1.3944,0.86085,37.88,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

24,05:45-06:00,16.478852,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.86085,37.88,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

25,06:00-06:15,32.957704,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,1.3248,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.86085,37.88,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

26,06:15-06:30,32.957704,653.1525,0,679.193167,0,0,8.295,13.17004,0,0,0,0,10.5635,42.392196,0,1.3248,18.734,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.86085,51.138,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

27,06:30-06:45,32.957704,653.1525,0,679.193167,8.5865,0,14.04936,13.17004,0,1.1,0,0,10.5635,42.392196,0,1.3248,28.101,21.6804,0,0,0,82,59.0625,123.665625,5.27868,139.3125,46.683,4.7082,26.39091,1.3944,0.86085,80.495,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

28,06:45-07:00,32.957704,653.1525,0,679.193167,15.852,0,27.65,26.34008,0,13.0416,0,0,10.5635,42.392196,0,1.3248,38.96672,21.6804,0,0,0,82,59.0625,123.665625,10.536032,139.3125,46.683,4.7082,26.39091,1.3944,0.86085,116.9545,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

29,07:00-07:15,32.957704,653.1525,0,679.193167,18.272072,0,27.65,26.34008,0,13.0416,0,0,10.5635,42.392196,0,1.3248,38.96672,21.6804,0,0,0,82,59.0625,123.665625,10.536032,139.3125,46.683,4.7082,26.39091,6.972,0.86085,116.9545,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

30,07:15-07:30,32.957704,653.1525,0,679.193167,18.272072,0,27.65,26.34008,0,13.0416,0,0,10.5635,42.392196,0,1.3248,38.96672,21.6804,0,0,0,82,59.0625,123.665625,10.536032,139.3125,46.683,4.7082,26.39091,55.776,0.86085,116.9545,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,412.875

31,07:30-07:45,32.957704,653.1525,0,679.193167,27.408108,0,27.65,26.34008,0,13.0416,0,0,10.5635,42.392196,0,26.496,38.96672,21.6804,0,0,0,82,59.0625,123.665625,10.536032,139.3125,46.683,4.7082,26.39091,55.776,0.86085,116.9545,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,392.625

32,07:45:08:00,32.957704,653.1525,0,679.193167,27.408108,0,14.04936,26.34008,0,13.0416,0,0,10.5635,42.392196,0,26.496,38.96672,21.6804,0,0,0,82,59.0625,123.665625,10.536032,139.3125,46.683,4.7082,26.39091,55.776,0.86085,116.9545,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,379.125

33,08:00-08:15,32.957704,653.1525,0,679.193167,18.272072,0,14.04936,26.34008,0,13.0416,0,0,10.5635,42.392196,0,3.312,38.96672,21.6804,0,0,0,82,59.0625,123.665625,10.536032,139.3125,46.683,4.7082,26.39091,55.776,0.86085,116.9545,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,365.625

34,08:15-08:30,32.957704,653.1525,0,679.193167,15.852,0,8.69,13.17004,0,0,0,0,10.5635,42.392196,0,2.208,28.101,21.6804,0,0,0,82,59.0625,123.665625,5.27868,139.3125,46.683,4.7082,26.39091,6.972,0.86085,87.8816,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

35,08:30-08:45,32.957704,653.1525,0,679.193167,8.5865,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,18.734,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.86085,66.29,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

36,08:45:09:00,32.957704,653.1525,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,18.734,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.86085,37.88,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

37,09:00:09:15,16.478852,653.1525,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,18.734,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.86085,18.94,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

38,09:15-09:30,16.478852,653.1525,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,18.734,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

39,09:30-09:45,16.478852,653.1525,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,8.34024,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

40,09:45-10:00,16.478852,653.1525,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,8.34024,26.39091,1.3944,0.86085,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

41,10:00-10:15,16.478852,653.1525,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

42,10:15-10:30,16.478852,653.1525,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

43,10:30-10:45,0,653.1525,0,679.193167,0,0,0,0,0,0,0.3843,0,10.5635,42.392196,0,36.432,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

44,10:45-11:00,0,653.1525,0,679.193167,0,0,0,0,0,0,0.3843,0,10.5635,42.392196,0,36.432,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

45,11:00-11:15,0,653.1525,0,679.193167,0,0,0,0,0,0,0.3843,0,10.5635,42.392196,0,3.312,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,34.02,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

46,11:15-11:30,0,653.1525,0,679.193167,0,0,0,0,0,0,0.1281,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,15.561,8.34024,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

47,11:30-11:45,0,653.1525,0,679.193167,0,0,0,0,0,0,0.1281,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,15.561,8.34024,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

48,11:45-12:00,0,653.1525,0,679.193167,0,0,0,0,0,0,0.1281,0,10.5635,42.392196,0,2.208,5.1272,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,8.34024,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

49,12:00-12:15,0,653.1525,0,679.193167,0,0,0,0,0,0,6.7893,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

50,12:15-12:30,0,653.1525,0,679.193167,0,0,0,0,0,0,6.7893,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

51,12:30-12:45,0,653.1525,0,679.193167,0,0,0,0,0,0,6.7893,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

52,12:45-13:00,0,653.1525,0,679.193167,0,0,0,0,0,0,6.7893,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,340.875

53,13:00-13:15,0,653.1525,0,679.493167,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

54,13:15-13:30,0,653.1525,0,679.493167,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

55,13:30-13:45,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,8.34024,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

56,13:45-14:00,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,8.34024,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

57,14:00-14:15,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

