Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL
96,68IS2023/11/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,212.9700,0.0000,37.9999,0.0000,0.0000,0.0000,0.0000,0.0000,68.0000,232.7600,0.0000,0.0000,269.9999,0.0000,0.0000,71.7300,48.2000,271.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,166.7800,0.0000,0.0000,15.7800,88.7000,113.8700,119.2300,403.7400,118.5800,7.7100,30.2800,8.4600,42.7500,126.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,3.1900,9.0900,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,2.2400,2.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.4800,7.0100,0.0000,0.0000,2.1300,1.6900,0.0000,0.0000,0.0000,20.5000,6.8400,6.8300,0.0000,0.0000,0.0000,0.0000,67.4900,6.3400,13.6700,13.6700,0.0000,0.0000,0.0000,0.0000,26.3001,25.0700,0.0000,0.0000,0.0000,0.0000
95,68IS2023/11/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,212.9700,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0000,232.7600,0.0000,0.0000,269.9999,0.0000,0.0000,71.7300,57.8500,271.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,166.7800,0.0000,0.0000,15.7800,88.7000,113.8700,119.2300,403.7400,118.5800,7.7100,30.2800,8.4600,42.7500,126.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,3.1900,6.4900,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,2.2400,2.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.4800,7.0100,0.0000,0.0000,2.1300,1.6900,0.0000,0.0000,0.0000,20.5000,6.8400,6.8300,0.0000,0.0000,0.0000,0.0000,67.4900,6.3400,13.6700,13.6700,0.0000,0.0000,0.0000,0.0000,26.3001,25.0700,0.0000,0.0000,0.0000,0.0000
94,68IS2023/11/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,212.9700,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0000,232.7600,0.0000,0.0000,269.9999,0.0000,0.0000,71.7300,57.8500,271.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,184.6100,0.0000,0.0000,15.7800,88.7000,113.8700,119.2300,403.7400,118.5800,7.7100,30.2800,8.4600,42.7500,126.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,12.7700,6.4900,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,12.3200,2.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.4800,7.0100,0.0000,0.0000,2.1300,1.6900,0.0000,0.0000,0.0000,20.5000,6.8400,6.8300,0.0000,0.0000,0.0000,0.0000,69.4200,6.3400,13.6700,13.6700,0.0000,0.0000,0.0000,0.0000,26.3001,25.0700,0.0000,0.0000,0.0000,0.0000
93,68IS2023/11/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.8800,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9700,232.7600,0.0000,0.0000,269.9999,0.0000,0.0000,71.7300,67.4900,271.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,252.1000,0.0000,0.0000,19.9900,88.7000,113.8700,119.2300,403.7400,118.5800,7.7100,40.8600,8.4600,42.7500,126.5600,0.0000,0.0000,0.0000,0.0000,0.0000,13.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,12.7700,6.4900,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,12.3200,2.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.4800,7.0100,0.0000,0.0000,2.1300,1.6900,0.0000,0.0000,0.0000,20.5000,6.8400,6.8300,0.0000,0.0000,0.0000,0.0000,72.3100,6.3400,13.6700,13.6700,0.0000,0.0000,0.0000,0.0000,26.3001,25.0700,0.0000,0.0000,0.0000,0.0000
92,68IS2023/11/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.8800,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9700,232.7600,0.0000,0.0000,269.9999,0.0000,0.0000,71.7300,77.1300,271.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,285.8400,0.0000,0.0000,19.9900,88.7000,113.8700,119.2300,403.7400,118.5800,10.9000,40.8600,13.4000,42.7500,126.5600,0.0000,0.0000,0.0000,0.0000,0.0000,14.7600,8.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,12.7700,6.4900,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,12.3200,2.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.4800,7.0100,0.0000,0.0000,2.1300,1.7600,0.0000,0.0000,0.0000,20.5000,6.8400,6.8300,0.0000,0.0000,0.0000,0.0000,73.2700,6.3400,13.6700,13.6700,0.0000,0.0000,0.0000,0.0000,26.3001,25.0700,0.0000,0.0000,0.0000,0.0000
91,68IS2023/11/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.8800,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9700,232.7600,0.0000,0.0000,269.9999,0.0000,0.0000,71.7300,100.9800,271.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,285.8400,0.0000,0.0000,19.9900,88.7000,113.8700,119.2300,403.7400,118.5800,10.9000,40.8600,13.4000,42.7500,126.5600,0.0000,0.0000,0.0000,0.0000,0.0000,29.1500,8.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,12.7700,6.4900,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,12.3200,2.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.4800,7.0100,0.0000,0.0000,2.1300,1.7600,0.0000,0.0000,0.0000,20.5000,6.8400,6.8300,0.0000,0.0000,0.0000,0.0000,75.2000,6.3400,13.6700,13.6700,0.0000,0.0000,0.0000,0.0000,26.3001,25.0700,0.0000,0.0000,0.0000,0.0000
90,68IS2023/11/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.8800,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9700,232.7600,0.0000,0.0000,269.9999,0.0000,0.0000,71.7300,100.9800,271.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,285.8400,0.0000,0.0000,19.9900,88.7000,113.8700,119.2300,403.7400,118.5800,10.9000,40.8600,20.7100,42.7500,126.5600,0.0000,0.0000,0.0000,0.0000,0.0000,29.1500,8.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,14.8900,5.1900,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,12.3200,2.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.4800,7.0100,0.0000,0.0000,2.1300,1.7600,0.0000,0.0000,0.0000,20.5000,6.8400,6.8300,0.0000,0.0000,0.0000,0.0000,77.1300,6.3400,13.6700,13.6700,0.0000,0.0000,0.0000,0.0000,26.3001,25.0700,0.0000,0.0000,0.0000,0.0000
89,68IS2023/11/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.8800,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9700,232.7600,18.2600,0.0000,269.9999,0.0000,0.0000,71.7300,100.9800,271.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,298.3700,0.0000,0.0000,19.9900,88.7000,113.8700,119.2300,403.7400,118.5800,10.9000,40.8600,20.7100,42.7500,126.5600,0.0000,0.0000,0.0000,0.0000,0.0000,29.1500,8.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,14.8900,5.1900,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,12.3200,2.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.4800,7.0100,0.0000,0.0000,2.1300,1.7600,0.0000,0.0000,0.0000,20.5000,6.8400,6.8300,0.0000,0.0000,0.0000,0.0000,80.0200,6.3400,13.6700,13.6700,0.0000,0.0000,0.0000,0.0000,26.3001,25.0700,0.0000,0.0000,0.0000,0.0000
88,68IS2023/11/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.8800,0.0000,37.9999,0.0000,0.0000,0.0000,0.0000,0.0000,86.9700,232.7600,18.2600,0.0000,269.9999,0.0000,0.0000,83.3000,100.9800,271.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,283.9000,0.0000,0.0000,19.9900,88.7000,113.8700,119.2300,403.7400,118.5800,10.9000,40.8600,20.7100,42.7500,126.5600,0.0000,0.0000,0.0000,0.0000,0.0000,29.1500,8.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,14.8900,5.1900,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,2.2400,2.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.5500,7.0100,0.0000,0.0000,2.1800,1.7600,0.0000,0.0000,0.0000,20.5000,6.8400,6.8300,0.0000,0.0000,0.0000,0.0000,83.8800,6.3400,16.8800,16.8800,0.0000,0.0000,0.0000,0.0000,26.3001,25.0700,0.0000,0.0000,0.0000,0.0000
87,68IS2023/11/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.8800,0.0000,37.9999,0.0000,0.0000,0.0000,0.0000,0.0000,86.9700,232.7600,18.2600,0.0000,269.9999,0.0000,0.0000,91.9800,100.9800,271.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,298.3700,0.0000,0.0000,19.9900,88.7000,113.8700,119.2300,403.7400,118.5800,10.9000,40.8600,20.7100,42.7500,126.5600,0.0000,0.0000,0.0000,0.0000,0.0000,43.7300,8.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,14.8900,5.1900,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,2.2400,2.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.5500,7.0100,0.0000,0.0000,2.1800,1.7600,0.0000,0.0000,0.0000,20.5000,6.8400,6.8300,0.0000,0.0000,0.0000,0.0000,86.7700,6.3400,18.1800,18.1800,0.0000,0.0000,0.0000,0.0000,26.3001,25.0700,0.0000,0.0000,0.0000,0.0000
