timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BYPL,75DSBYPL2025/05/25,0.0000,0.0000,0.0000,0.0000,2.8220,0.0000,0.0000,0.0000,68.2800,0.0000,8.0000,23.7836,0.0000,0.0000,0.0000,0.0000,22.1300,62.2300,37.5300,0.0000,54.0000,0.0000,0.0000,0.0000,100.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3500,0.0000,0.0000,5.1000,0.0000,29.1300,48.4700,275.4800,58.4200,5.1900,10.2900,6.4700,8.8400,36.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5300,0.0000,0.0000,0.0000,0.0000,0.0000,12.4500,0.0000,0.0000,0.0000,0.0000,12.2700,7.6500,9.2800,9.5800,6.9900,6.5200,11.4500,13.7400,20.0500,1.5000,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,5.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,1147.0481,342.51,-44.00,11.8682,0.00,1433.6899
2,BYPL,75DSBYPL2025/05/25,0.0000,0.0000,0.0000,0.0000,2.8220,0.0000,0.0000,0.0000,68.2800,0.0000,8.0000,23.7836,0.0000,0.0000,0.0000,0.0000,22.1300,62.2300,37.5300,0.0000,54.0000,0.0000,0.0000,0.0000,100.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3500,0.0000,0.0000,5.1000,0.0000,29.1300,48.4700,275.4800,60.3100,5.1900,10.2900,6.4700,10.3500,36.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5300,0.0000,0.0000,0.0000,0.0000,0.0000,12.4500,0.0000,0.0000,0.0000,0.0000,12.2700,7.6500,9.2800,9.5800,6.9900,6.5200,11.4500,13.7400,20.0500,1.5000,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,5.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,1151.2781,275.85,-2.00,12.2704,0.00,1412.8577
3,BYPL,75DSBYPL2025/05/25,0.0000,0.0000,0.0000,0.0000,2.8220,0.0000,0.0000,0.0000,68.2800,0.0000,8.0000,23.7836,0.0000,0.0000,0.0000,0.0000,22.1300,48.8400,37.5300,0.0000,48.0000,0.0000,0.0000,0.0000,100.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3500,0.0000,0.0000,5.1000,0.0000,29.1300,48.1500,275.4800,60.3100,4.6400,6.7900,5.4600,11.1700,36.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5900,0.0000,0.0000,0.0000,0.0000,0.0000,12.4500,0.0000,0.0000,0.0000,0.0000,12.2700,7.6500,9.2800,9.5800,6.9900,6.5200,11.4500,13.7400,20.0500,1.3800,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,5.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,1128.9381,278.00,0.00,12.4561,0.00,1394.4820
4,BYPL,75DSBYPL2025/05/25,0.0000,0.0000,0.0000,0.0000,2.8220,0.0000,0.0000,0.0000,68.2800,0.0000,8.0000,23.7836,0.0000,0.0000,0.0000,0.0000,22.1300,48.2200,37.5300,0.0000,48.0000,0.0000,0.0000,0.0000,100.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.1900,0.0000,0.0000,5.1000,0.0000,29.1300,48.1500,275.4800,60.3100,4.6400,6.7900,5.4600,11.1700,36.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5900,0.0000,0.0000,0.0000,0.0000,0.0000,12.4500,0.0000,0.0000,0.0000,0.0000,12.2700,7.6500,10.1800,9.5800,6.9900,6.5200,11.4500,13.7400,20.0500,1.3800,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,5.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,1128.8881,258.17,0.00,12.5351,0.00,1374.5230
5,BYPL,75DSBYPL2025/05/25,0.0000,0.0000,0.0000,0.0000,1.8220,0.0000,0.0000,0.0000,68.2800,0.0000,8.0000,23.7836,0.0000,0.0000,0.0000,0.0000,22.1300,33.5500,37.5300,0.0000,48.0000,0.0000,0.0000,0.0000,100.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.1900,0.0000,0.0000,5.1000,0.0000,29.1300,48.1500,275.4800,60.3100,4.6400,6.2400,5.3600,11.1700,36.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5900,0.0000,0.0000,0.0000,0.0000,0.0000,12.4500,0.0000,0.0000,0.0000,0.0000,12.2700,7.6500,10.1800,9.5800,6.9900,6.5200,11.4500,10.3100,20.0500,1.3800,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,5.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,1109.9681,254.85,0.00,12.1120,0.00,1352.7061
6,BYPL,75DSBYPL2025/05/25,0.0000,0.0000,0.0000,0.0000,1.8220,0.0000,0.0000,0.0000,68.2800,0.0000,8.0000,23.7836,0.0000,0.0000,0.0000,0.0000,22.1300,34.5000,37.5300,0.0000,48.0000,0.0000,0.0000,0.0000,100.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9000,0.0000,0.0000,5.1000,0.0000,29.1300,48.1500,275.4800,60.3100,4.6400,6.0600,5.3300,11.1700,36.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5900,0.0000,0.0000,0.0000,0.0000,0.0000,12.4500,0.0000,0.0000,0.0000,0.0000,12.2700,7.6500,10.1800,9.5800,6.9900,6.5200,11.4500,10.3100,20.0500,1.3800,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.6700,0.0000,0.0000,0.0000,0.0000,5.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,1077.7581,267.51,0.00,11.9127,0.00,1333.3554
7,BYPL,75DSBYPL2025/05/25,0.0000,0.0000,0.0000,0.0000,1.8220,0.0000,0.0000,0.0000,68.2800,0.0000,8.0000,23.7836,0.0000,0.0000,0.0000,0.0000,22.1300,34.7600,37.5300,0.0000,48.0000,0.0000,0.0000,0.0000,100.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6200,0.0000,0.0000,4.4600,0.0000,29.1300,48.1500,275.4800,60.3100,4.6400,6.0600,5.3300,11.1700,36.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5900,0.0000,0.0000,0.0000,0.0000,0.0000,12.4500,0.0000,0.0000,0.0000,0.0000,12.2700,7.6500,10.1800,9.5800,6.9900,6.5200,11.4500,8.7400,20.0500,1.5000,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6700,0.0000,0.0000,0.0000,0.0000,5.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,1061.6481,308.37,0.00,12.4177,0.00,1357.6004
8,BYPL,75DSBYPL2025/05/25,0.0000,0.0000,0.0000,0.0000,1.8220,0.0000,0.0000,0.0000,68.2800,0.0000,8.0000,23.7836,0.0000,0.0000,0.0000,0.0000,22.1300,33.9400,37.5300,0.0000,48.0000,0.0000,0.0000,0.0000,100.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6200,0.0000,0.0000,4.4600,0.0000,29.1300,48.1500,275.4800,60.3100,4.6400,6.0600,5.3300,11.1700,36.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2600,0.0000,0.0000,0.0000,0.0000,0.0000,12.4500,0.0000,0.0000,0.0000,0.0000,12.2700,7.6500,10.1800,9.5800,6.9900,6.5200,11.4500,8.7400,20.0500,1.5000,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6700,0.0000,0.0000,0.0000,0.0000,5.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,1060.3281,292.40,0.00,12.5169,0.00,1340.2112
9,BYPL,75DSBYPL2025/05/25,0.0000,0.0000,0.0000,0.0000,2.8220,0.0000,0.0000,0.0000,68.2800,0.0000,8.0000,23.3646,0.0000,0.0000,0.0000,0.0000,22.1300,0.0000,37.5300,0.0000,48.0000,0.0000,0.0000,0.0000,100.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.4300,0.0000,0.0000,2.9800,0.0000,29.1300,48.4800,275.4800,60.3100,1.9300,4.8300,2.9000,11.1700,36.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2600,0.0000,0.0000,0.0000,0.0000,0.0000,12.4500,0.0000,0.0000,0.0000,0.0000,12.2700,7.6500,10.1800,9.5800,6.9900,6.7200,11.4500,8.7400,20.0500,0.3900,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6700,0.0000,0.0000,0.0000,0.0000,5.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,1061.1891,308.08,0.00,12.9891,0.00,1356.2800
10,BYPL,75DSBYPL2025/05/25,0.0000,0.0000,0.0000,0.0000,2.8220,0.0000,0.0000,0.0000,68.2800,0.0000,8.0000,23.3646,0.0000,0.0000,0.0000,0.0000,22.1300,0.0000,37.5300,0.0000,48.0000,0.0000,0.0000,0.0000,100.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.3700,0.0000,0.0000,2.9800,0.0000,29.1300,48.4800,275.4800,60.3100,1.9500,4.8300,2.9000,11.1700,36.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4500,0.0000,0.0000,0.0000,0.0000,12.2700,7.6500,10.1800,9.5800,6.9900,6.7200,11.4500,8.7400,20.0500,0.3900,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6700,0.0000,0.0000,0.0000,0.0000,5.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,1069.9191,283.55,0.00,13.9267,0.00,1339.5424
