timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,52DSBRPL2024/03/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.2600,5.8100,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.5600,0.0000,0.0000,3.8500,61.3900,49.9500,70.5500,59.7900,23.8900,2.8900,11.0000,6.7400,11.5500,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5900,6.8800,0.0000,29.1500,0.0000,0.0000,0.0000,22.7500,0.0000,0.0000,0.0000,0.0000,17.7400,13.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1800,0.4300,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.2200,44.9100,0.0000,0.0000,0.0000,0.0000,0.0000,10.9306,25.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1058.4224,-271.55,0.00,11.3525,0.00,775.5199
2,BRPL,52DSBRPL2024/03/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.2600,5.8100,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.5600,0.0000,0.0000,3.8500,61.3900,49.9500,70.5500,59.7900,23.8900,2.8900,10.5900,6.7400,11.5500,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5900,6.8800,0.0000,29.1500,0.0000,0.0000,0.0000,22.7500,0.0000,0.0000,0.0000,0.0000,17.7400,13.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1800,0.4300,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8400,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9306,25.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1061.3824,-301.55,0.00,11.6294,0.00,748.2030
3,BRPL,52DSBRPL2024/03/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.2600,5.8100,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.5600,0.0000,0.0000,3.8500,34.6500,27.9200,70.5500,59.7900,23.8900,2.8900,10.5900,6.7400,11.5500,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5900,6.8800,0.0000,29.1500,0.0000,0.0000,0.0000,22.7500,0.0000,0.0000,0.0000,0.0000,14.9400,13.4900,0.0000,0.0000,0.0000,0.0000,6.9700,0.0000,9.1800,0.4300,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6200,46.0800,0.0000,0.0000,0.0000,0.0000,0.0000,10.9306,25.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1018.6424,-292.55,0.00,11.1948,0.00,714.8976
4,BRPL,52DSBRPL2024/03/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.2600,5.8100,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.5600,0.0000,0.0000,3.8500,34.6500,27.9200,70.5500,59.7900,23.8900,2.8900,10.5900,6.7400,11.5500,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5900,6.8800,0.0000,29.1500,0.0000,0.0000,0.0000,22.7500,0.0000,0.0000,0.0000,0.0000,14.9400,13.4900,0.0000,0.0000,0.0000,0.0000,6.9700,0.0000,9.1800,0.4300,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.7700,46.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.9306,25.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1020.7224,-294.55,0.00,11.2291,0.00,714.9433
5,BRPL,52DSBRPL2024/03/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.2600,5.8100,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.5600,0.0000,0.0000,3.8500,34.6500,27.9200,38.5100,59.7900,23.8900,2.8900,10.5900,6.7400,11.5500,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5900,6.8800,0.0000,29.1500,0.0000,0.0000,0.0000,22.7500,0.0000,0.0000,0.0000,0.0000,14.9400,13.4900,0.0000,0.0000,0.0000,0.0000,6.9700,0.0000,9.1800,0.4300,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.9700,46.8400,0.0000,0.0000,0.0000,0.0000,0.0000,10.9306,25.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,990.0524,-273.55,0.00,10.7950,0.00,705.7074
6,BRPL,52DSBRPL2024/03/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.2600,5.8100,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.5600,0.0000,0.0000,3.8500,34.6500,27.9200,38.5100,59.7900,23.8900,2.8900,10.5900,6.7400,11.5500,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5900,6.8800,0.0000,29.1500,0.0000,0.0000,0.0000,22.7500,0.0000,0.0000,0.0000,0.0000,14.9400,13.4900,0.0000,0.0000,0.0000,0.0000,6.9700,0.0000,9.1800,0.4300,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.3400,47.3300,0.0000,0.0000,0.0000,0.0000,0.0000,10.9306,25.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,989.4124,-297.55,0.00,10.9913,0.00,680.8711
7,BRPL,52DSBRPL2024/03/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.2600,5.8100,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.5600,0.0000,0.0000,3.8500,34.6500,27.9200,38.5100,59.7900,23.8900,2.8900,10.5900,6.7400,11.5500,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5900,6.8800,0.0000,29.1500,0.0000,0.0000,0.0000,22.7500,0.0000,0.0000,0.0000,0.0000,14.9400,13.4900,0.0000,0.0000,0.0000,0.0000,6.9700,0.0000,9.1800,0.4300,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6600,41.7700,0.0000,0.0000,0.0000,0.0000,0.0000,10.9306,25.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,962.2824,-297.55,0.00,10.7634,0.00,653.9690
8,BRPL,52DSBRPL2024/03/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.2600,5.8100,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.5600,0.0000,0.0000,3.8500,34.6500,27.9200,38.5100,59.7900,23.8900,2.8900,10.5900,6.7400,11.5500,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5900,6.8800,0.0000,29.1500,0.0000,0.0000,0.0000,22.7500,0.0000,0.0000,0.0000,0.0000,14.9400,13.4900,0.0000,0.0000,0.0000,0.0000,6.9700,0.0000,9.1800,0.4300,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,42.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9306,25.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,963.4324,-301.55,0.00,10.8066,0.00,651.0758
9,BRPL,52DSBRPL2024/03/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.2600,5.8100,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.5600,0.0000,0.0000,3.8500,34.6500,27.9200,38.5100,59.7900,23.8900,2.8900,10.5900,6.7400,11.5500,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5900,6.8800,0.0000,29.1500,0.0000,0.0000,0.0000,22.7500,0.0000,0.0000,0.0000,0.0000,17.7400,13.4900,0.0000,0.0000,0.0000,0.0000,6.9700,0.0000,9.1800,0.4300,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3400,48.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.9306,25.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,982.7124,-311.55,0.00,11.0526,0.00,660.1098
10,BRPL,52DSBRPL2024/03/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.2600,5.8100,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.5600,0.0000,0.0000,3.8500,34.6500,27.9200,38.5100,59.7900,23.8900,2.8900,10.5900,6.7400,11.5500,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5900,6.8800,0.0000,29.1500,0.0000,0.0000,0.0000,22.7500,0.0000,0.0000,0.0000,0.0000,17.7400,13.4900,0.0000,0.0000,0.0000,0.0000,6.9700,0.0000,9.1800,0.4300,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6600,48.8400,0.0000,0.0000,0.0000,0.0000,0.0000,10.9306,25.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,982.1024,-316.55,0.00,11.0894,0.00,654.4630
