timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,52DSBRPL2022/07/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,12.9180,33.9480,0.0000,0.0000,41.0205,0.0000,0.0000,68.6800,64.0700,0.0000,80.5683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0800,0.0000,0.0000,0.0000,54.8900,50.0900,70.7700,59.9700,26.0900,0.0000,0.0000,0.0000,19.1900,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,20.2400,5.9400,6.2200,0.0000,25.5900,0.0000,0.0000,0.0000,21.7400,8.7300,0.0000,0.0000,0.0000,22.6900,13.6500,18.0500,0.0000,0.0000,15.5000,20.9600,0.0000,57.1600,5.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.3548,1435.06,56.09,23.1917,0.00,2668.3131
2,BRPL,52DSBRPL2022/07/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,12.9180,33.9480,0.0000,0.0000,41.0205,0.0000,0.0000,68.6800,64.0700,0.0000,80.5683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0800,0.0000,0.0000,0.0000,54.8900,50.0900,70.7700,59.9700,26.0900,0.0000,0.0000,0.0000,19.1900,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,18.9700,5.9400,6.2200,0.0000,25.5900,0.0000,0.0000,0.0000,21.7400,8.7300,0.0000,0.0000,0.0000,22.6900,13.6500,18.0500,0.0000,0.0000,15.5000,20.9600,0.0000,57.1600,5.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1199.8748,1399.34,67.29,22.8731,0.00,2643.6317
3,BRPL,52DSBRPL2022/07/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,12.9180,33.9480,0.0000,0.0000,41.0205,0.0000,0.0000,86.9000,64.0700,0.0000,80.5683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0800,0.0000,0.0000,3.6100,54.8900,50.0900,70.7700,59.9700,26.0900,9.2500,14.2300,11.1900,19.1900,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,18.9700,5.9400,6.2200,0.0000,25.5900,0.0000,0.0000,0.0000,21.7400,8.7300,0.0000,0.0000,0.0000,20.6000,13.6500,18.0500,0.0000,0.0000,15.5000,20.9600,0.0000,57.1600,5.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1256.5348,1404.16,76.85,23.4141,0.00,2714.1307
4,BRPL,52DSBRPL2022/07/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,12.9180,33.9480,0.0000,0.0000,41.0205,0.0000,0.0000,86.9000,64.0700,0.0000,80.5683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0800,0.0000,0.0000,3.6100,54.8900,50.0900,70.7700,59.9700,26.0900,9.2500,17.9800,11.1900,19.1900,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,12.6500,5.9400,6.2200,0.0000,25.5900,0.0000,0.0000,0.0000,21.7400,8.7300,0.0000,0.0000,0.0000,20.6000,13.4000,18.0500,0.0000,0.0000,15.5000,20.9600,0.0000,57.1600,5.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1253.9248,1362.64,89.04,23.0258,0.00,2682.5790
5,BRPL,52DSBRPL2022/07/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,13.5642,33.9480,0.0000,0.0000,41.0205,0.0000,0.0000,86.9000,64.0700,0.0000,80.5683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0800,0.0000,0.0000,8.7900,54.8900,50.0900,70.7700,59.9700,26.0900,9.2500,17.9800,11.1900,18.1300,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,12.6500,5.9400,6.2200,0.0000,25.5900,0.0000,0.0000,0.0000,21.7400,8.7300,0.0000,0.0000,0.0000,20.6000,13.4000,18.0500,0.0000,0.0000,15.5000,20.9600,0.0000,57.1600,5.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1260.0810,1324.76,81.00,22.7466,0.00,2643.0944
6,BRPL,52DSBRPL2022/07/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,8.1610,33.9480,0.0000,0.0000,41.0000,0.0000,0.0000,86.9000,64.0700,0.0000,80.5683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0800,0.0000,0.0000,8.7900,54.8900,50.0900,70.7700,59.9700,26.0900,9.2500,17.9800,11.1900,18.1300,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,12.6500,5.9400,6.2200,0.0000,25.5900,0.0000,0.0000,0.0000,21.7400,8.7300,0.0000,0.0000,0.0000,20.6000,13.4000,18.0500,0.0000,0.0000,15.5000,20.9600,0.0000,57.1600,5.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1261.3773,1318.96,42.00,22.7070,0.00,2599.6303
7,BRPL,52DSBRPL2022/07/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,13.5642,33.9480,0.0000,0.0000,41.0205,0.0000,0.0000,86.9000,64.0700,0.0000,80.5683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.0000,0.0000,0.0000,8.7900,54.8900,50.0900,70.7700,59.9700,26.0900,9.2600,17.9800,11.1900,18.1300,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,6.6200,5.9400,6.2200,0.0000,25.5900,0.0000,0.0000,0.0000,21.7400,8.7300,0.0000,0.0000,0.0000,20.6000,13.4000,18.0500,0.0000,0.0000,15.5000,20.9600,0.0000,57.1600,5.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1264.3110,1281.31,0.00,22.4015,0.00,2523.2195
8,BRPL,52DSBRPL2022/07/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,13.5642,33.9480,0.0000,0.0000,41.0205,0.0000,0.0000,86.9000,64.0700,0.0000,80.5683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.0000,0.0000,0.0000,8.7900,54.8900,50.0900,70.7700,59.9700,26.0900,9.2600,17.9800,11.1900,18.1300,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,6.1200,5.9400,6.2200,0.0000,25.5900,0.0000,0.0000,0.0000,21.7400,8.7300,0.0000,0.0000,0.0000,20.6000,13.4000,18.0500,0.0000,0.0000,15.5000,20.9600,0.0000,57.1600,5.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1262.8410,1255.24,0.00,22.1591,0.00,2495.9219
9,BRPL,52DSBRPL2022/07/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,13.5642,33.9480,0.0000,0.0000,41.0205,0.0000,0.0000,122.6000,64.0700,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.2500,0.0000,0.0000,8.7900,54.8900,50.0900,70.7700,59.9700,26.0700,9.2600,17.9800,11.1900,18.1300,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,6.1200,5.9400,6.2200,0.0000,25.5900,0.0000,0.0000,0.0000,21.7400,8.7300,0.0000,0.0000,0.0000,20.6000,13.4000,18.0500,0.0000,0.0000,15.5000,20.9600,0.0000,57.1600,5.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1386.2287,1062.49,0.00,21.5487,0.00,2427.1700
10,BRPL,52DSBRPL2022/07/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,13.5642,33.9480,0.0000,0.0000,41.0205,0.0000,0.0000,122.6000,64.0700,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.2500,0.0000,0.0000,8.7900,54.8900,50.0900,70.7700,59.9700,26.0700,9.2600,17.9800,11.1900,18.1300,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,6.1200,5.9400,6.2200,0.0000,25.5900,0.0000,0.0000,0.0000,21.7400,8.7300,0.0000,0.0000,0.0000,20.6000,13.6500,18.0500,0.0000,0.0000,15.5000,20.9600,0.0000,57.1600,5.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1385.2687,1055.49,0.00,21.4787,0.00,2419.2800
