Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD
1,69IS2025/06/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,76.6000,321.3400,156.9000,0.0000,270.0000,0.0000,0.0000,115.5100,53.1400,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,16.9300,27.9800,88.8100,84.5100,399.9800,139.2300,16.4200,34.9000,21.6600,38.6200,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,38.1500,20.1400,12.1700,0.0000,0.0000,0.0000,0.0000,6.7400,66.2500,16.3700,0.0000,0.0000,0.0000,49.0700,36.8100,40.7200,47.1500,22.5400,31.7200,56.7100,42.2500,81.3800,3.5900,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1100,4.8300,28.0100,0.0000,0.0000,4.6900,5.6200,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,50.3300,50.3300,3.0500,8.3400,0.0000,8.8800,18.0000,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9300,10.4600,7.2600,26.1300
2,69IS2025/06/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,76.6000,250.8000,156.9000,0.0000,269.9999,0.0000,0.0000,115.5100,53.1400,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,16.9300,27.9800,88.8100,84.5100,399.9800,139.2700,16.4200,34.9000,21.6600,44.2800,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,38.1500,20.1400,6.0900,0.0000,0.0000,0.0000,0.0000,6.2300,66.2500,21.2900,0.0000,0.0000,0.0000,49.0700,36.8100,40.7200,31.4300,22.5400,21.1300,56.7100,42.2500,81.3800,9.1600,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1500,4.8300,28.0100,0.0000,0.0000,4.6900,5.6200,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,0.0000,0.0000,3.0500,8.3400,0.0000,8.8800,15.0000,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.6700,5.9800,4.1400,26.1300
3,69IS2025/06/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,76.6000,141.5200,156.9000,0.0000,270.0000,0.0000,0.0000,115.5100,53.1400,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,16.9300,27.9800,88.8100,84.5100,399.9800,139.2700,16.4200,34.9000,21.6600,44.2800,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,38.1500,20.1400,6.0900,0.0000,0.0000,0.0000,0.0000,6.2300,66.2500,21.2900,0.0000,0.0000,0.0000,49.0700,36.8100,40.7200,31.4300,22.5400,21.1300,56.7100,42.2500,81.3800,9.1600,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1500,4.8300,28.0100,0.0000,0.0000,4.6900,5.6200,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,0.0000,0.0000,3.0500,8.3400,0.0000,8.8800,11.7000,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.6700,5.9800,4.1400,26.1300
4,69IS2025/06/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,76.6000,105.3000,156.9000,0.0000,270.0000,0.0000,0.0000,115.5100,53.1400,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,16.9300,27.9800,88.8100,84.5100,399.9800,139.2700,16.4200,34.9000,21.6600,44.2800,143.2700,0.0000,0.0000,0.0000,0.0000,4.6300,38.1500,20.1400,6.0900,0.0000,0.0000,0.0000,0.0000,6.2300,66.2500,21.2900,0.0000,0.0000,0.0000,49.0700,36.8100,40.7200,31.4300,22.5400,21.1300,56.7100,42.2500,81.3800,9.1600,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1500,4.8300,28.0100,0.0000,0.0000,4.6900,5.6200,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,0.0000,0.0000,3.0500,5.5600,0.0000,8.8800,11.7000,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.6700,5.9800,4.1400,26.1300
5,69IS2025/06/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,76.6000,105.3000,156.9000,0.0000,270.0000,0.0000,0.0000,115.5100,53.1400,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,16.9300,27.9800,88.9900,85.0700,399.9800,139.2700,16.4200,34.9000,21.6600,44.2800,143.2700,0.0000,0.0000,0.0000,0.0000,4.6300,38.1500,20.1400,6.0900,0.0000,0.0000,0.0000,0.0000,6.2300,66.2500,13.8200,0.0000,0.0000,0.0000,49.0700,36.8100,40.7200,31.4300,22.5400,21.1300,56.7100,22.2400,81.3800,3.5800,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1500,4.6800,22.0100,0.0000,0.0000,4.6900,5.5500,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,0.0000,0.0000,3.0500,5.5600,0.0000,8.8800,11.7000,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7700,5.9800,4.1400,26.1300
6,69IS2025/06/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,76.6000,105.3000,156.9000,0.0000,270.0000,0.0000,0.0000,115.5100,53.1400,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,16.9300,27.9800,88.9900,85.0700,399.9800,139.2700,16.4200,34.9000,21.6600,44.2800,143.2700,0.0000,0.0000,0.0000,0.0000,4.6300,38.1500,20.1400,6.1000,0.0000,0.0000,0.0000,0.0000,6.2300,66.2500,13.8200,0.0000,0.0000,0.0000,49.0700,36.8100,40.7200,31.4300,22.5400,21.1300,56.7100,22.2400,81.3800,3.5800,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1500,4.6800,22.0100,0.0000,0.0000,4.6900,5.5500,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,0.0000,0.0000,3.0500,5.5600,0.0000,8.8800,11.7000,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7700,5.9800,4.1400,26.1300
7,69IS2025/06/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,76.6000,105.3000,156.9000,0.0000,270.0000,0.0000,0.0000,98.4800,53.1400,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,16.9300,27.9800,88.9900,85.0700,399.9800,139.2700,13.6500,29.2500,18.1400,44.0600,143.2700,0.0000,0.0000,0.0000,0.0000,4.6300,38.1500,20.1400,6.1000,0.0000,0.0000,0.0000,0.0000,6.2300,66.2500,13.8200,0.0000,0.0000,0.0000,49.2800,36.8100,40.7200,31.4300,22.5400,21.1300,56.7100,22.2400,81.3800,3.5900,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1500,4.6800,21.8100,0.0000,0.0000,4.6900,5.5500,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,0.0000,0.0000,3.0500,5.5600,0.0000,8.8800,11.7000,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7700,5.9800,4.1400,26.1300
8,69IS2025/06/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,76.6000,105.3000,156.9000,0.0000,270.0000,0.0000,0.0000,70.4400,53.1400,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,16.9300,27.9800,88.9900,85.0700,399.9800,139.2700,13.6500,29.2500,18.1400,44.0600,143.2700,0.0000,0.0000,0.0000,0.0000,4.6300,38.1500,20.1400,5.3900,0.0000,0.0000,0.0000,0.0000,6.2300,66.2500,15.2300,0.0000,0.0000,0.0000,49.2800,36.8100,40.7200,31.4300,22.5400,21.1300,56.7100,22.2400,81.3800,3.5900,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1500,4.6800,21.6100,0.0000,0.0000,4.6900,5.5500,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,0.0000,0.0000,3.0500,5.5600,0.0000,8.8800,11.7000,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7700,5.9800,4.1400,26.1300
9,69IS2025/06/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.8800,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,58.6100,105.3000,156.9000,0.0000,270.0000,0.0000,0.0000,70.4400,53.1400,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,10.0200,27.9800,88.9900,85.0700,399.9800,139.2700,11.6400,24.3600,14.6900,44.2000,143.2700,0.0000,0.0000,0.0000,0.0000,4.6300,38.1500,20.1400,5.0300,0.0000,0.0000,0.0000,0.0000,6.2300,66.2500,15.2300,0.0000,0.0000,0.0000,49.2800,36.8100,24.4200,31.4300,22.5400,21.1300,56.7100,22.2400,81.3800,3.5900,6.3000,1.1900,0.0000,0.0000,0.0000,0.0000,1.1500,4.6800,22.0100,0.0000,0.0000,4.6900,5.3900,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,40.0000,40.0000,1.5900,5.5600,0.0000,8.8800,11.7000,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7700,5.9800,1.1900,26.1300
10,69IS2025/06/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.8800,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,58.6100,105.3000,156.9000,0.0000,270.0000,0.0000,0.0000,70.4400,53.1400,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,10.0200,27.9800,88.9900,85.0700,399.9800,139.2700,10.0400,23.2000,12.6500,44.2000,143.2700,0.0000,0.0000,0.0000,0.0000,4.6300,38.1500,20.1400,0.0000,0.0000,0.0000,0.0000,0.0000,6.2300,66.2500,15.2300,0.0000,0.0000,0.0000,49.2800,36.8100,24.4200,31.4300,22.5400,21.1300,56.7100,22.2400,81.3800,3.5900,6.3000,0.5900,0.0000,0.0000,0.0000,0.0000,1.1500,4.6800,22.0100,0.0000,0.0000,4.4900,5.3900,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,40.0000,40.0000,1.5900,5.5600,0.0000,8.8800,11.7000,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7700,5.9800,1.1900,26.1300
