timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
1,67EnBRPL2025/06/26,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,83.2611,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.1963,0.0000,0.0000,9.1354,64.0598,56.4767,78.3101,51.7537,34.8655,9.6947,20.0926,12.3732,19.9968,65.1334,0.0000,23.2567,38.2391,35.6869,6.0854,22.5246,7.0480,0.0000,0.0000,16.4905,0.0000,0.0000,4.0227,32.3809,12.9037,0.0000,0.0000,0.0000,16.0001,18.5340,18.5123,22.7092,16.2011,20.2192,18.3440,0.0000,63.7159,5.3451,5.7272,2.0170,0.0000,0.0000,292.6220,0.0000,0.0798,0.0000,39.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.0000,300.0000,0.0000,3.2856,4.9769,0.0000,9.2853,10.4717,29.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.0803,6.2511,4.3255,12.4557,39.5291,263.5693
2,67EnBRPL2025/06/26,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,83.2611,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.1963,0.0000,0.0000,9.1354,64.0598,56.4767,78.3101,51.7537,34.8655,9.6947,20.3830,12.4667,19.9968,65.1334,0.0000,23.2567,38.2391,35.6869,6.0854,22.5246,7.0480,0.0000,0.0000,16.4905,0.0000,0.0000,4.0227,32.3809,12.9213,0.0000,0.0000,0.0000,16.0001,18.5340,18.5123,22.7092,16.2011,20.2192,18.3440,0.0000,63.7159,5.3451,5.7272,2.0000,0.0000,0.0000,292.6220,0.0000,0.0798,0.0000,39.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.0000,300.0000,0.0000,3.8627,4.9769,0.0000,9.2853,10.4717,29.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.0803,6.2511,4.3255,12.4557,39.5291,263.5693
3,67EnBRPL2025/06/26,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,83.2611,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.1963,0.0000,0.0000,9.1354,64.0598,56.4767,78.3101,51.7537,34.8655,9.6947,20.3830,12.4667,19.9968,65.1334,0.0000,23.2567,38.2391,35.6869,6.0854,22.5246,7.0480,0.0000,0.0000,16.4905,0.0000,0.0000,4.0227,32.3809,13.0047,0.0000,0.0000,0.0000,16.0001,12.9733,18.5123,22.7092,16.2011,20.2192,18.3440,0.0000,63.7159,5.3451,5.7272,2.0000,0.0000,0.0000,292.6220,0.0000,0.0798,0.0000,39.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.0000,300.0000,0.0000,4.0398,4.9769,0.0000,9.2853,10.4717,29.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.0803,6.2511,4.3255,12.4557,39.5291,263.5693
4,67EnBRPL2025/06/26,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,83.2611,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.1963,0.0000,0.0000,9.1354,64.0598,56.4767,78.3101,51.7537,34.8655,9.6947,20.3830,12.4667,19.9968,65.1334,0.0000,23.2567,38.2391,35.6869,6.0854,22.5246,7.0480,0.0000,0.0000,16.4905,0.0000,0.0000,4.0227,32.3809,13.0047,0.0000,0.0000,0.0000,16.0001,12.9733,18.5123,22.7092,16.2011,20.2192,18.3440,0.0000,63.7159,5.3451,5.7272,2.2742,0.0000,0.0000,292.6220,0.0000,0.0798,0.0000,39.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.0000,300.0000,0.0000,4.0398,4.9769,0.0000,9.2853,10.4717,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.0803,6.2511,4.3255,12.4557,39.5291,263.5693
5,67EnBRPL2025/06/26,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,83.2611,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.1963,0.0000,0.0000,9.1354,64.0598,56.4767,78.3101,51.7537,34.8655,9.6947,20.3830,12.4667,19.9968,65.1334,0.0000,23.8713,38.2391,35.6869,6.0854,22.5246,7.0480,0.0000,0.0000,16.4905,0.0000,0.0000,4.0227,32.3809,11.2699,0.0000,0.0000,0.0000,22.9965,12.9733,18.5123,22.7092,16.2011,20.2192,18.3440,0.0000,63.7159,5.3451,2.8636,2.2742,0.0000,0.0000,292.6220,0.0000,0.0798,0.0000,39.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,2.6700,300.0000,0.0000,4.0398,4.9769,0.0000,9.2853,10.4717,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.0803,6.2511,4.3255,12.4557,39.5291,263.5693
6,67EnBRPL2025/06/26,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,83.2611,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.1963,0.0000,0.0000,9.1354,64.0598,56.4767,78.3101,51.7537,34.8655,9.6947,20.3830,12.4667,19.9968,65.1334,0.0000,23.8713,38.2391,35.6869,6.0854,22.5246,7.0480,0.0000,0.0000,16.4905,0.0000,0.0000,4.0227,32.3809,11.2699,0.0000,0.0000,0.0000,22.9965,12.9733,18.5123,22.7092,16.2011,20.2192,18.3440,0.0000,63.7159,5.3451,2.8636,2.2742,0.0000,0.0000,292.6220,0.0000,0.0798,0.0000,39.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,2.6700,300.0000,0.0000,4.0398,4.9769,0.0000,9.2853,10.4717,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.0803,6.2511,4.3255,12.4557,39.5291,263.5693
7,67EnBRPL2025/06/26,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,83.2611,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.1963,0.0000,0.0000,9.1354,64.0598,56.4767,78.3101,51.7537,34.8655,9.6947,20.3830,12.4667,19.9968,65.1334,0.0000,23.8713,38.2391,35.6869,6.0854,22.5246,7.0480,0.0000,0.0000,16.4905,0.0000,0.0000,4.0227,32.3809,11.2699,0.0000,0.0000,0.0000,16.0001,12.9733,18.5123,22.7092,16.2011,20.2192,18.3440,0.0000,63.7159,5.3451,2.8636,2.2742,0.0000,0.0000,292.6220,0.0000,0.0798,0.0000,41.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,2.6700,300.0000,0.0000,4.0398,4.9769,0.0000,9.2853,10.4717,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.0803,6.2511,4.3255,12.4557,39.5291,263.5693
8,67EnBRPL2025/06/26,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,83.2611,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.1963,0.0000,0.0000,9.1354,64.0598,56.4767,78.3101,51.7537,34.8655,9.6947,20.3830,12.4667,19.9968,65.1334,0.0000,23.8713,38.2391,35.6869,6.0854,22.5246,7.0480,0.0000,0.0000,16.4905,0.0000,0.0000,4.0227,32.3809,11.2699,0.0000,0.0000,0.0000,16.0001,12.9733,18.5123,22.7092,16.2011,20.2192,18.3440,0.0000,63.7159,5.3451,2.8636,2.2742,0.0000,0.0000,292.6220,0.0000,0.0798,0.0000,41.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,2.6700,300.0000,0.0000,4.0398,4.9769,0.0000,9.2853,10.4717,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.0803,6.2511,4.3255,12.4557,39.5291,263.5693
9,67EnBRPL2025/06/26,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,83.2611,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.1963,0.0000,0.0000,9.1354,64.0598,56.4767,78.3101,51.7537,34.8655,9.6947,20.3830,12.4667,19.9968,65.1334,0.0000,24.1786,38.2391,35.6869,6.0854,22.5246,7.0480,0.0000,0.0000,16.4905,0.0000,0.0000,4.0227,32.3809,12.2010,0.0000,0.0000,0.0000,16.0001,12.9733,18.5123,22.7092,16.2011,20.2192,18.3440,0.0000,63.7159,5.3451,2.8636,2.2742,0.0000,0.0000,292.6220,0.0000,0.0798,0.0000,41.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,2.6700,300.0000,0.0000,4.0398,4.9769,0.0000,9.2853,10.4717,29.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.0803,6.2511,4.3255,12.4557,39.5291,263.5693
10,67EnBRPL2025/06/26,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,83.2611,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.1963,0.0000,0.0000,9.1354,64.0598,56.4767,78.3101,51.7537,34.8655,9.6947,20.3830,12.4667,19.9968,65.1334,0.0000,24.1786,38.2391,35.6869,6.0854,22.5246,7.0480,0.0000,0.0000,16.4905,0.0000,0.0000,4.0227,32.3809,12.2010,0.0000,0.0000,0.0000,16.0001,12.9733,18.5123,22.7092,16.2011,20.2192,18.3440,0.0000,63.7159,5.3451,2.8636,2.2742,0.0000,0.0000,292.6220,0.0000,0.0798,0.0000,41.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,2.6700,300.0000,0.0000,4.0398,4.9769,0.0000,9.2853,10.4717,29.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.0803,6.2511,4.3255,12.4557,39.5291,263.5693
