Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA
23:45-24:00,51DC2023/01/19,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,240.00,0.00,42.00,165.00,0.00,0.00,180.00,0.00,80.00,480.29,19.54,0.00,320.00,0.00,0.00,69.79,104.75,132.90,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,18.14,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,9.86,22.62,1.14,0.00,0.00,9.14,0.00,0.00,45.48,0.00,0.00,0.16,55.36,0.00,0.00,0.00,98.30,4.42,11.03,0.00,0.00,0.00,0.00,0.00,0.00,12.78,1.02,0.00,0.56,0.00,0.00,1040.00,0.00,0.65,0.93,28.75,0.00,200.00,1.33,1.06,36.72,54.06,1.14,119.09,39.70,39.68,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,3.00,0.90,9.44,0.75,1.33,0.88,0.81,0.16,1.89,0.26,2.03,2.21,1.63,2.34,20.84,300.00,300.00,1.00,0.00,2.06,1.94,1.96,2.68,1.33,2.13,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.79,0.00,0.00,0.84,2.56
23:30-23:45,51DC2023/01/19,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,240.00,0.00,42.00,165.00,0.00,0.00,180.00,0.00,80.00,584.76,19.54,0.00,320.00,0.00,0.00,65.66,104.75,132.90,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,18.14,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,9.86,22.62,1.14,0.00,0.00,9.14,0.00,0.00,45.48,0.00,0.00,0.16,55.36,0.00,0.00,0.00,98.30,4.42,11.03,0.00,0.00,0.00,0.00,0.00,0.00,40.09,1.02,0.00,0.56,0.00,0.00,1040.00,0.00,0.65,0.93,30.48,0.00,200.00,1.33,1.06,36.72,54.06,1.14,118.55,39.52,39.50,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,3.00,0.90,9.44,0.75,1.33,0.88,0.81,0.16,1.89,0.26,2.03,2.21,1.63,2.34,19.84,300.00,300.00,1.00,0.00,2.06,1.94,1.96,2.68,1.33,2.13,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.79,0.00,0.00,0.84,2.56
23:15-23:30,51DC2023/01/19,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,240.00,0.00,42.00,165.00,0.00,0.00,180.00,0.00,80.00,656.40,19.54,0.00,320.00,0.00,0.00,65.66,104.75,132.90,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,18.14,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,9.86,22.62,1.14,0.00,0.00,9.14,0.00,0.00,45.48,0.00,0.00,0.16,55.36,0.00,0.00,0.00,98.30,4.42,11.03,0.00,0.00,0.00,0.00,0.00,0.00,40.09,1.02,0.00,0.56,0.00,0.00,1040.00,0.00,0.65,0.93,32.42,0.00,200.00,1.33,1.06,36.72,54.06,1.14,118.30,39.43,39.43,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,3.00,0.90,9.44,0.75,1.33,0.88,0.81,0.16,1.89,0.26,2.03,2.21,1.63,2.34,19.51,300.00,300.00,1.00,0.00,2.06,1.94,1.96,2.68,1.33,2.13,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.79,0.00,0.00,0.84,2.56
23:00-23:15,51DC2023/01/19,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,240.00,0.00,42.00,165.00,0.00,0.00,180.00,0.00,80.00,656.40,19.54,0.00,320.00,0.00,0.00,65.66,104.75,132.90,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,18.14,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,9.86,22.62,1.14,0.00,0.00,9.14,0.00,0.00,45.48,0.00,0.00,0.16,55.36,0.00,0.00,0.00,98.30,4.42,11.03,0.00,0.00,0.00,0.00,0.00,0.00,53.45,1.02,0.00,0.56,0.00,0.00,1040.00,0.00,0.65,0.93,33.33,0.00,200.00,1.33,1.06,36.72,54.06,1.14,118.22,39.41,39.40,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,3.00,0.90,9.44,0.75,1.33,0.88,0.81,0.16,1.89,0.26,2.03,2.21,1.63,2.34,19.17,300.00,300.00,1.00,0.00,2.06,1.94,1.96,2.68,1.33,2.13,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.79,0.00,0.00,0.84,2.56
22:45-23:00,51DC2023/01/19,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,240.00,0.00,42.00,165.00,0.00,0.00,180.00,0.00,80.00,656.40,19.54,0.00,320.00,0.00,0.00,65.66,104.75,132.90,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,18.14,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,9.86,22.62,1.14,0.00,0.00,9.14,0.00,0.00,45.48,0.00,0.00,0.16,55.36,0.00,0.00,0.00,98.30,6.62,11.03,0.00,0.00,0.00,0.00,0.00,0.00,53.45,1.02,0.00,0.56,0.00,0.00,1040.00,0.00,0.65,0.93,31.17,0.00,200.00,1.38,1.14,36.72,54.06,1.14,118.15,39.38,39.39,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,3.00,0.90,9.44,0.65,1.33,0.88,0.81,0.16,1.89,0.26,2.03,2.21,1.63,2.34,18.84,300.00,300.00,1.00,0.00,2.06,1.94,1.96,2.68,1.33,2.13,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.79,0.00,0.00,0.84,2.56
22:30-22:45,51DC2023/01/19,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,240.00,0.00,42.00,165.00,0.00,0.00,180.00,0.00,80.00,656.40,16.61,0.00,320.00,0.00,0.00,65.66,104.75,132.90,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,18.14,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,9.86,22.62,1.14,0.00,0.00,9.14,0.00,0.00,45.48,0.00,0.00,0.13,55.36,0.00,0.00,0.00,98.30,6.62,11.03,0.00,0.00,0.00,0.00,0.00,0.00,12.78,1.02,0.00,0.56,0.00,0.00,1040.00,0.00,0.65,0.93,31.91,0.00,200.00,1.38,1.14,36.72,54.06,1.14,116.48,38.83,38.81,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,3.00,0.90,9.44,0.65,1.37,0.89,0.81,0.16,1.89,0.26,2.03,2.21,1.63,2.34,18.51,300.00,300.00,1.00,0.00,2.06,1.94,1.96,2.68,1.33,2.13,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.79,0.00,0.00,0.84,2.56
22:15-22:30,51DC2023/01/19,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,240.00,0.00,42.00,165.00,0.00,0.00,180.00,0.00,80.00,656.40,2.93,0.00,320.00,0.00,0.00,65.66,104.75,132.90,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,18.14,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,9.86,22.62,1.14,0.00,0.00,9.14,0.00,0.00,45.48,0.00,0.00,0.02,55.36,0.00,0.00,0.00,98.30,11.04,10.36,0.00,0.00,0.00,0.00,0.00,0.00,2.56,1.02,0.00,0.56,0.00,0.00,1040.00,0.00,0.65,0.93,32.82,0.00,200.00,1.38,1.14,36.72,54.06,1.14,135.26,45.09,45.08,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,3.00,0.88,9.44,0.65,1.37,0.89,0.81,0.16,1.89,0.26,2.03,2.21,1.63,2.34,26.54,300.00,300.00,1.00,0.00,2.06,1.94,1.96,2.68,1.33,2.13,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.79,0.00,0.00,0.84,2.56
22:00-22:15,51DC2023/01/19,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,240.00,0.00,42.00,165.00,0.00,0.00,180.00,0.00,80.00,656.40,0.00,0.00,320.00,0.00,0.00,93.79,104.75,132.90,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,18.14,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,9.86,22.62,1.14,0.00,0.00,9.14,0.00,0.00,45.48,0.00,0.00,0.00,55.36,0.00,0.00,0.00,98.30,11.04,10.36,0.00,0.00,0.00,0.00,0.00,0.00,2.56,1.02,0.00,0.56,0.00,0.00,1040.00,0.00,0.65,0.93,33.50,0.00,200.00,1.38,1.14,36.72,54.06,1.14,135.26,45.09,45.08,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,3.00,0.88,9.44,0.65,1.37,0.89,0.81,0.16,1.89,0.26,2.03,2.21,1.63,2.34,25.83,300.00,300.00,1.00,0.00,2.06,1.94,1.96,2.68,1.33,2.13,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.79,0.00,0.00,0.84,2.56
21:45-22:00,51DC2023/01/19,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,240.00,0.00,42.00,165.00,0.00,0.00,180.00,0.00,80.00,656.40,0.00,0.00,320.00,0.00,0.00,114.80,104.75,132.90,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,18.14,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,42.56,147.52,0.00,9.86,22.62,1.14,0.00,0.00,9.14,0.00,0.00,45.48,0.00,0.00,0.00,55.36,0.00,0.00,0.00,98.30,19.87,10.36,0.00,0.00,0.00,0.00,0.00,0.00,2.56,1.02,0.00,0.56,0.00,0.00,1040.00,0.00,0.65,0.93,33.26,0.00,200.00,1.38,1.14,36.72,54.06,1.14,132.76,44.25,44.26,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,3.00,0.88,9.44,0.65,1.33,0.88,0.81,0.16,1.89,0.26,2.03,2.21,1.63,2.34,25.27,300.00,300.00,1.00,0.00,2.06,1.94,1.96,2.68,1.33,2.13,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.79,0.00,0.00,0.84,2.56
21:30-21:45,51DC2023/01/19,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,240.00,0.00,42.00,165.00,0.00,0.00,180.00,0.00,80.00,656.40,0.00,0.00,320.00,0.00,0.00,114.80,104.75,132.90,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,18.14,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,42.56,147.52,0.00,9.86,22.62,1.14,0.00,0.00,9.14,0.00,0.00,45.48,0.00,0.00,0.00,55.36,0.00,0.00,0.00,98.30,19.87,10.36,0.00,0.00,0.00,0.00,0.00,0.00,2.56,1.02,0.00,0.56,0.00,0.00,1040.00,0.00,0.65,0.93,33.80,0.00,200.00,1.38,1.14,36.72,54.06,1.14,129.26,43.09,43.08,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,3.00,0.88,9.44,0.65,1.33,0.88,0.81,0.16,1.89,0.26,2.03,2.21,1.63,2.34,24.03,300.00,300.00,1.00,0.00,2.06,1.94,1.96,2.68,1.33,2.13,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.79,0.00,0.00,0.84,2.56
