Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
1,56IS2025/03/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.7300,0.0000,-0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.4600,0.0000,0.0000,269.9999,0.0000,0.0000,65.8600,99.9900,271.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,651.6900,0.0000,0.0000,11.2300,88.3000,113.9900,119.3300,331.5000,134.0700,9.3200,40.7000,25.3300,43.7100,142.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,19.4600,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,34.1100,30.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.6600,0.0000,6.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.3100,7.0000,0.0000,0.0000,1.4400,1.3800,0.0000,0.0000,0.0000,34.5000,11.5000,11.5000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3400,40.6600,40.6700,0.0000,0.0000,0.0000,0.0000,26.0700,29.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,56IS2025/03/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.7300,0.0000,-0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.4600,0.0000,0.0000,269.9999,0.0000,0.0000,65.8600,99.9900,271.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,651.0400,0.0000,0.0000,11.2300,88.3000,113.9900,119.3300,331.5000,134.0700,9.3200,40.7000,25.3300,43.7100,142.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,19.4600,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,34.1100,30.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.6600,0.0000,6.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.3100,7.0000,0.0000,0.0000,1.4400,1.3800,0.0000,0.0000,0.0000,35.5100,11.8300,11.8300,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,41.0000,41.0000,0.0000,0.0000,0.0000,0.0000,26.0700,29.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,56IS2025/03/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.7300,0.0000,-0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.4600,0.0000,0.0000,269.9999,0.0000,0.0000,65.8600,99.9900,271.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,651.0400,0.0000,0.0000,11.2300,88.3000,113.9900,119.3300,331.5000,134.0700,9.3200,40.7000,25.3300,43.7100,142.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,19.4600,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,34.1100,30.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.6600,0.0000,6.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.3100,7.0000,0.0000,0.0000,1.4400,1.3800,0.0000,0.0000,0.0000,37.0100,12.3300,12.3300,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,49.3400,49.3300,0.0000,0.0000,0.0000,0.0000,26.0700,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,56IS2025/03/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.7300,0.0000,-0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.4600,0.0000,0.0000,269.9999,0.0000,0.0000,65.8600,99.9900,271.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,651.3300,0.0000,0.0000,11.2300,88.3000,113.9900,119.3300,331.5000,134.0700,9.3200,40.7000,25.3300,43.7100,142.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,19.4600,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,34.1100,30.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.6600,0.0000,6.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.3100,7.0000,0.0000,0.0000,1.4400,1.3800,0.0000,0.0000,0.0000,37.9900,12.6700,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.3400,48.6600,48.6700,0.0000,0.0000,0.0000,0.0000,26.0700,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,56IS2025/03/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.7300,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.4600,0.0000,0.0000,269.9999,0.0000,0.0000,65.8600,99.9900,271.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,651.6200,0.0000,0.0000,11.2300,88.3000,113.9900,119.3300,331.5000,134.0700,9.3200,40.7000,25.3300,43.7100,142.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,19.4600,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,34.1100,30.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0300,5.5300,6.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.3100,7.0000,0.0000,0.0000,1.4400,1.3800,0.0000,0.0000,0.0000,37.9900,12.6700,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,48.3400,48.3300,0.0000,0.0000,0.0000,0.0000,26.0700,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,56IS2025/03/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.7300,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.4600,0.0000,0.0000,269.9999,0.0000,0.0000,65.8600,99.9900,271.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,597.4200,0.0000,0.0000,11.2300,88.3000,113.9900,119.3300,331.5000,134.0700,9.3200,40.7000,25.3300,43.7100,142.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,19.4600,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,34.1100,30.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0300,5.5300,6.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.3100,7.0000,0.0000,0.0000,1.4400,1.3800,0.0000,0.0000,0.0000,38.5100,12.8300,12.8300,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,47.6600,47.6700,0.0000,0.0000,0.0000,0.0000,26.0700,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,56IS2025/03/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.7300,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.4600,0.0000,0.0000,269.9999,0.0000,0.0000,65.8600,99.9900,271.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,597.4200,0.0000,0.0000,11.2300,88.3000,113.9900,119.3300,331.5000,134.0700,9.3200,40.7000,25.3300,43.7100,142.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,19.4600,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,34.1100,30.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0300,5.5300,6.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.3100,7.0000,0.0000,0.0000,1.4400,1.3800,0.0000,0.0000,0.0000,38.5100,12.8300,12.8300,0.0000,0.0000,0.0000,0.0000,0.0000,9.6600,47.3400,47.3300,0.0000,0.0000,0.0000,0.0000,26.0700,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,56IS2025/03/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.7300,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.4600,0.0000,0.0000,269.9999,0.0000,0.0000,65.8600,99.9900,271.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,597.4300,0.0000,0.0000,11.2300,88.3000,113.9900,119.3300,331.5000,134.0700,9.3200,40.7000,25.3300,43.7100,142.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,19.4600,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,34.1100,30.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0300,5.5300,6.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.3100,7.0000,0.0000,0.0000,1.4400,1.3800,0.0000,0.0000,0.0000,38.5100,12.8300,12.8300,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,45.6600,45.6700,0.0000,0.0000,0.0000,0.0000,26.0700,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,56IS2025/03/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.7300,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,393.9200,0.0000,0.0000,269.9999,0.0000,0.0000,65.8600,99.9900,271.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.1700,0.0000,0.0000,11.2300,88.3000,113.9900,119.3300,331.5000,128.1300,7.9100,33.2400,20.8300,43.7100,142.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,19.4600,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,34.1100,30.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0300,5.5300,6.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.3100,7.0000,0.0000,0.0000,1.4400,1.3800,0.0000,0.0000,0.0000,52.9900,17.6700,17.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.6600,44.0000,44.0000,0.0000,0.0000,0.0000,0.0000,26.0700,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,56IS2025/03/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.7300,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,393.9200,0.0000,0.0000,269.9999,0.0000,0.0000,65.8600,99.9900,271.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,480.1800,0.0000,0.0000,11.2300,88.3000,113.9900,119.3300,331.5000,128.1300,7.9100,33.2400,20.8300,43.7100,142.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,19.4600,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,34.1100,30.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0300,5.5300,6.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.3100,7.0000,0.0000,0.0000,1.4400,1.3800,0.0000,0.0000,0.0000,52.9900,17.6700,17.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.6600,42.0000,42.0000,0.0000,0.0000,0.0000,0.0000,26.0700,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
