genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.56986015,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.810248,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.229075,0.740278,0.3695076,0.4716954,0,1.4941806,
2,0,0,0,2.56986015,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.810248,1.7211161,2.148465,0,1.75445765,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.229075,0.740278,0.3695076,0.4716954,0,1.4941806,
3,0,0,0,2.56986015,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.810248,1.7211161,2.148465,0,1.62601615,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.229075,0.740278,0.3695076,0.4716954,0,0.9958542,
4,0,0,0,2.56986015,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.810248,1.7211161,2.148465,0,1.62601615,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.229075,0.740278,0.3695076,0.4716954,0,0.9958542,
5,0,0,0,2.5821939,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.229075,0.740278,0.3695076,0.4716954,0,1.4941806,
6,0,0,0,2.5821939,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.2331714,0.740278,0.3695076,0.4716954,0,1.4941806,
7,0,0,0,2.5821939,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,1.4941806,
8,0,0,0,2.5821939,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,1.4941806,
9,0,0,0,2.59452765,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,0.9958542,
10,0,0,0,2.59452765,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,0.9958542,
11,0,0,0,2.59452765,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,1.4941806,
12,0,0,0,2.59452765,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,1.4941806,
13,0,0,0,2.59452765,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,1.4941806,
14,0,0,0,2.59452765,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,1.4941806,
15,0,0,0,2.59452765,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.1823273,
16,0,0,0,2.59452765,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.1823273,
17,0,0,0,2.60735475,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.1823273,
18,0,0,0,2.60735475,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.1823273,
19,0,0,0,2.60735475,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.1823273,
20,0,0,0,2.60735475,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.1823273,
21,0,0,0,2.60735475,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,1.1823273,
22,0,0,0,2.60735475,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,1.1823273,
23,0,0,0,2.60735475,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.233387,0.7623,0.3776916,0.4716954,0,1.1823273,
24,0,0,0,2.60735475,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.8199632,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.229075,0.740278,0.3695076,0.4716954,0,1.1823273,
25,0,0,0,2.59452765,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.810248,1.7211161,2.148465,0,2.96034365,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.229075,0.740278,0.3695076,0.4716954,0,1.1823273,
26,0,0,0,2.59452765,0,0,0,3.8643924,,0,0,2.2132264,1.4205587,0,0,0,4.92118605,1.810248,1.7211161,2.148465,0,1.62601615,,,0,0,,,,2.5098854,,0,,1.1412555,6.6518936,,,,,,,3.91039495,1.55575035,1.6509339,0,4.0838435,1.5945765,0.879274,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.3131767,,0,,0.229075,0.740278,0.3695076,0.4716954,0,1.1823273,
