genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,1.8393375,0,0,0,0,10.3246099,89.7192351,0,4.6022592,2.90576,24.48672655,,,6.360541,20.71751,,,,0,,0,,0,9.79718355,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,11.089386,125.50327515,2.2066,,,38.0628325,,0,,0.034925,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.64047485,
2,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,1.8393375,0,0,0,0,10.3246099,89.7192351,0,4.6022592,2.90576,24.48672655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,11.089386,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.64047485,
3,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,1.8393375,0,0,0,0,10.3246099,89.7192351,0,4.6022592,2.90576,24.48672655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,11.089386,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.64047485,
4,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,1.8393375,0,0,0,0,10.3246099,89.7192351,0,4.6022592,2.90576,24.48672655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,11.089386,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.64047485,
5,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,1.8393375,0,0,0,0,10.3246099,90.28674655,0,4.6022592,2.90576,24.48672655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,3.572129,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.41565245,
6,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,1.8393375,0,0,0,0,10.3246099,90.28674655,0,4.6022592,2.90576,24.48672655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,3.572129,125.50327515,1.47145625,,,38.0628325,,0,,0.875919,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.41565245,
7,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,1.8393375,0,0,0,0,10.3246099,90.28674655,0,4.6022592,2.90576,24.48672655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,3.572129,125.50327515,1.47145625,,,38.0628325,,0,,0.875919,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.41565245,
8,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,1.8393375,0,0,0,0,10.3246099,90.28674655,0,4.6022592,2.90576,24.48672655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,3.572129,125.50327515,1.47145625,,,38.0628325,,0,,0.107569,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.41565245,
9,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,3.6775431,0,0,0,0,10.3246099,90.28674655,0,4.6022592,2.90576,25.55482655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,3.572129,125.50327515,1.47145625,,,38.0628325,,0,,0,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.41565245,
10,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,3.6775431,0,0,0,0,10.3246099,90.28674655,0,4.6022592,2.90576,25.55482655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,3.572129,125.50327515,1.47145625,,,38.0628325,,0,,0,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.41565245,
11,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,3.6775431,0,0,0,0,10.3246099,90.28674655,0,4.6022592,2.90576,25.55482655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,3.572129,125.50327515,1.47145625,,,38.0628325,,0,,0,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.41565245,
12,0,0,0,5.9783328,0,0,0,9.62790675,,2.732532,3.92557,3.6775431,0,0,0,0,10.3246099,90.28674655,0,4.6022592,2.90576,25.55482655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,3.572129,125.50327515,1.47145625,,,38.0628325,,0,,0,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.41565245,
