timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,49DSBRPL2023/09/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,14.4548,74.9685,0.0000,0.0000,0.0000,0.0000,14.5000,2.9000,59.5900,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.3800,0.0000,0.0000,2.4300,61.6500,50.1500,70.8400,59.8500,26.6100,2.9000,3.4300,2.9000,8.8900,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,6.6100,0.0000,0.0000,26.4800,0.0000,0.0000,0.0000,21.7100,8.7400,0.0000,0.0000,0.0000,20.6200,13.9400,17.8900,13.0200,8.2200,15.5300,20.9900,0.0000,62.0100,5.6600,2.7800,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.0000,38.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,78.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7625,29.7200,0.0000,0.0000,1585.0454,438.62,0.00,23.4198,0.00,2000.2456
2,BRPL,49DSBRPL2023/09/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,14.4548,74.9685,0.0000,0.0000,0.0000,0.0000,14.5000,2.9000,59.5900,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,267.1000,0.0000,0.0000,2.4700,61.6500,50.1500,70.8400,59.8500,26.6100,2.9000,3.8700,2.9000,9.1100,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,6.6100,0.0000,0.0000,26.4800,0.0000,0.0000,0.0000,21.7100,8.7400,0.0000,0.0000,0.0000,20.6200,13.9400,11.9300,13.0200,8.2200,15.5300,20.9900,0.0000,62.0100,5.6600,2.7800,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.0000,38.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,78.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7625,29.7200,0.0000,0.0000,1585.9654,412.62,0.00,23.6567,0.00,1974.9287
3,BRPL,49DSBRPL2023/09/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,15.1560,74.9685,0.0000,0.0000,0.0000,0.0000,14.5000,7.3700,59.5900,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.0100,0.0000,0.0000,1.9300,61.6500,50.1500,70.8400,59.8500,26.6100,4.1900,3.8700,3.6300,6.5000,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,6.6100,0.0000,0.0000,26.4800,0.0000,0.0000,0.0000,21.7100,8.7400,0.0000,0.0000,0.0000,6.5600,13.9400,11.9300,13.0200,8.2200,15.5300,20.9900,0.0000,62.0100,5.6600,2.7800,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.0000,39.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.6700,83.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7625,29.7200,0.0000,0.0000,1577.1266,377.62,0.00,23.8870,0.00,1930.8596
4,BRPL,49DSBRPL2023/09/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,15.1560,74.9685,0.0000,0.0000,0.0000,0.0000,14.5000,6.5800,49.6600,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.0100,0.0000,0.0000,1.9300,61.6500,50.1500,70.8400,59.8500,26.6100,4.1900,3.8700,3.0000,6.5000,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,6.6100,0.0000,0.0000,26.4800,0.0000,0.0000,0.0000,21.7100,8.7400,0.0000,0.0000,0.0000,5.1600,13.9400,11.9300,13.0200,8.2200,15.5300,20.9900,0.0000,62.0100,5.6600,2.7800,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.0000,39.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.6700,83.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7625,29.7200,0.0000,0.0000,1564.9766,370.62,0.00,23.8416,0.00,1911.7550
5,BRPL,49DSBRPL2023/09/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.6100,0.0000,15.1560,74.9685,0.0000,0.0000,0.0000,0.0000,14.5000,4.8700,49.6600,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,268.2000,0.0000,0.0000,0.0000,61.6500,50.1500,70.8500,59.8500,26.6100,2.2200,5.8600,1.4500,4.9400,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,6.6100,0.0000,0.0000,26.4800,0.0000,0.0000,0.0000,21.7100,8.7400,0.0000,0.0000,0.0000,5.1600,5.7100,11.9300,13.0200,8.2200,15.5300,20.9900,0.0000,62.0100,5.6600,2.7800,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.0000,40.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.6700,83.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7625,29.7200,0.0000,0.0000,1556.1066,384.62,0.00,23.6404,0.00,1917.0862
6,BRPL,49DSBRPL2023/09/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.6100,0.0000,15.1560,74.9685,0.0000,0.0000,0.0000,0.0000,14.5000,2.9900,49.6600,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,268.1700,0.0000,0.0000,0.0000,61.6500,50.1500,70.8500,59.8500,26.6100,3.1300,0.0000,1.4500,4.9400,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,6.6100,0.0000,0.0000,26.4800,0.0000,0.0000,0.0000,21.7100,8.7400,0.0000,0.0000,0.0000,5.1600,4.2800,5.9400,13.0200,8.2200,15.5300,20.9900,0.0000,62.0100,5.6600,2.7800,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.0000,40.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.6700,83.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7625,29.7200,0.0000,0.0000,1541.8266,362.62,0.00,23.7083,0.00,1880.7383
7,BRPL,49DSBRPL2023/09/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.7600,0.0000,15.1560,74.9685,0.0000,0.0000,0.0000,0.0000,15.0000,2.9000,49.6600,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,268.2000,0.0000,0.0000,0.0000,14.5000,9.6700,14.5000,59.8500,26.6100,4.5700,0.0000,1.4700,4.8300,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,6.6100,0.0000,0.0000,26.4800,0.0000,0.0000,0.0000,21.7100,8.7400,0.0000,0.0000,0.0000,5.1600,4.2800,0.0000,13.0200,8.2200,15.5300,20.9900,0.0000,62.0100,5.6600,2.7800,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.0000,28.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.6700,83.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7625,29.7200,0.0000,0.0000,1403.9466,440.62,0.00,21.8086,0.00,1822.7580
8,BRPL,49DSBRPL2023/09/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.7600,0.0000,15.1560,74.9685,0.0000,0.0000,0.0000,0.0000,15.0000,2.9000,49.6600,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,268.1700,0.0000,0.0000,0.0000,14.5000,9.6700,14.5000,59.8500,26.6100,4.5700,0.0000,1.4700,4.8300,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,6.6100,0.0000,0.0000,26.4800,0.0000,0.0000,0.0000,21.7100,8.7400,0.0000,0.0000,0.0000,5.1600,4.2800,0.0000,13.0200,8.2200,15.5300,20.9900,0.0000,62.0100,5.6600,2.7800,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.0000,27.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,83.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7625,29.7200,0.0000,0.0000,1406.3866,408.62,0.00,22.1116,0.00,1792.8950
9,BRPL,49DSBRPL2023/09/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.3400,0.0000,15.1560,74.9685,0.0000,0.0000,0.0000,0.0000,15.0000,3.0000,49.6600,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,268.3300,0.0000,0.0000,0.0000,14.5000,9.6700,14.5000,59.8500,26.6100,4.6800,0.0000,4.3600,4.8300,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,6.6100,0.0000,0.0000,26.4800,0.0000,0.0000,0.0000,21.7100,8.7400,0.0000,0.0000,0.0000,5.1600,4.2800,0.0000,13.0200,8.2200,15.5300,20.9900,0.0000,62.0100,5.6600,2.7800,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.0000,26.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,83.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7625,26.8200,0.0000,0.0000,1375.5566,395.62,0.00,21.9547,0.00,1749.2219
10,BRPL,49DSBRPL2023/09/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.3400,0.0000,15.1560,74.9685,0.0000,0.0000,0.0000,0.0000,15.0000,3.0000,49.6600,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,268.2900,0.0000,0.0000,0.0000,14.5000,9.6700,14.5000,59.8500,26.6100,4.6800,0.0000,4.3600,4.8300,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,6.6100,0.0000,0.0000,26.4800,0.0000,0.0000,0.0000,21.7100,8.7400,0.0000,0.0000,0.0000,5.1600,4.2800,0.0000,13.0200,8.2200,15.5300,20.9900,0.0000,62.0100,5.6600,2.7800,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.0000,25.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,83.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7625,26.8200,0.0000,0.0000,1374.2866,365.62,0.00,22.2076,0.00,1717.6990
