Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL
96,49IS2023/02/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1100,224.1100,0.0000,0.0000,270.0000,0.0000,0.0000,65.7800,100.3600,133.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,346.9900,0.0000,0.0000,13.0400,89.0300,114.1700,59.7900,334.3500,117.8400,14.5000,39.9500,17.4500,30.8300,141.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,10.3200,0.0000,42.4100,0.0000,0.0000,0.0000,51.9100,0.0000,0.0000,0.0000,0.0000,20.1000,20.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3800,0.7500,6.2800,0.5400,0.0000,0.0000,0.0000,0.0000,0.7500,0.9300,18.5300,0.0000,0.0000,1.2900,1.1400,0.0000,0.0000,0.0000,86.7600,28.9200,28.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.5400,6.0400,1.7100,0.7600,1.7300,0.9100,0.1700,3.6100,0.2500,1.9400,2.0900,1.5800,3.3700,14.6300,59.5000,59.5000,0.9200,0.0000,1.9100,1.8600,1.8800,0.0000,1.2700,2.0400,5.0900,0.9000,2.5800,1.8600,3.3600,3.3900,0.0000,0.0000,0.0000,0.0000,3.3900,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8100,2.6400,24.0000
95,49IS2023/02/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1100,233.2200,0.0000,0.0000,270.0000,0.0000,0.0000,65.7800,100.3600,133.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,347.0200,0.0000,0.0000,13.0400,89.0300,114.1700,59.7900,334.3500,117.8400,14.5000,39.9500,17.4500,30.8300,141.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,10.3200,0.0000,42.4100,0.0000,0.0000,0.0000,51.9100,0.0000,0.0000,0.0000,0.0000,20.1000,20.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3800,0.7500,6.2800,0.5400,0.0000,0.0000,0.0000,0.0000,0.7500,0.9300,18.8700,0.0000,0.0000,1.2900,1.1400,0.0000,0.0000,0.0000,86.6400,28.8800,28.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.5400,6.0400,1.7100,0.7600,1.7300,0.9100,0.1700,3.6100,0.2500,1.9400,2.0900,1.5800,3.3700,14.6800,58.5900,58.5900,0.9200,0.0000,1.9100,1.8600,1.8800,0.0000,1.2700,2.0400,5.0900,0.9000,2.5800,1.8600,3.3600,3.3900,0.0000,0.0000,0.0000,0.0000,3.3900,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8100,2.6400,24.0000
94,49IS2023/02/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1100,244.7200,0.0000,0.0000,270.0000,0.0000,0.0000,65.7800,100.3600,133.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,379.5900,0.0000,0.0000,13.0400,89.0300,114.1700,59.7900,334.3500,117.8400,14.5000,39.9500,17.4500,30.2400,141.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,10.3200,0.0000,42.4100,0.0000,0.0000,0.0000,51.9100,0.0000,0.0000,0.0000,0.0000,19.0600,20.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3800,0.7500,6.2800,0.5400,0.0000,0.0000,0.0000,0.0000,0.7500,0.9300,19.2400,0.0000,0.0000,1.2900,1.1400,0.0000,0.0000,0.0000,86.3200,28.7700,28.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.5400,6.0400,1.7100,0.7600,1.7300,0.9100,0.1700,3.6100,0.2500,1.9400,2.0900,1.5800,3.3700,14.7600,58.5300,58.5300,0.9200,0.0000,1.9100,1.8600,1.8800,0.0000,1.2700,2.0400,5.0900,0.9000,2.5800,1.8600,3.3600,3.3900,0.0000,0.0000,0.0000,0.0000,3.3900,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8100,2.6400,24.0000
93,49IS2023/02/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1100,244.7200,0.0000,0.0000,270.0000,0.0000,0.0000,65.7800,100.3600,133.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,440.7300,0.0000,0.0000,13.0400,89.0300,114.1700,59.7900,334.3500,117.8400,14.3200,39.9500,17.2900,30.2400,141.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,10.3200,0.0000,42.4100,0.0000,0.0000,0.0000,51.9100,0.0000,0.0000,0.0000,0.0000,19.0600,20.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3800,0.7500,6.2800,0.5400,0.0000,0.0000,0.0000,0.0000,0.7500,0.9300,19.7800,0.0000,0.0000,1.2900,1.1400,0.0000,0.0000,0.0000,86.1400,28.7100,28.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.5400,6.0400,1.7100,0.7600,1.7300,0.9100,0.1600,3.6100,0.2500,1.9400,2.0900,1.5800,3.3700,15.0300,58.5600,58.5600,0.9200,0.0000,1.9100,1.8600,1.8800,0.0000,1.2700,2.0400,5.0900,0.9000,2.5800,1.8600,3.3600,3.3900,0.0000,0.0000,0.0000,0.0000,3.3900,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8100,2.6400,24.0000
92,49IS2023/02/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1100,244.7200,0.0000,0.0000,270.0000,0.0000,0.0000,65.7800,100.3600,133.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,488.6300,0.0000,0.0000,13.0400,89.0300,114.1700,59.7900,334.3500,117.8400,14.3200,39.9500,17.2900,30.2400,141.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,10.3200,0.0000,42.4100,0.0000,0.0000,0.0000,51.9100,0.0000,0.0000,0.0000,0.0000,33.8500,25.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3800,0.7500,6.2800,0.5400,0.0000,0.0000,0.0000,0.0000,0.7500,0.9300,20.2500,0.0000,0.0000,1.2900,1.1400,0.0000,0.0000,0.0000,85.6200,28.5400,28.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.5400,6.0400,1.6600,0.7600,1.7300,0.9100,0.1600,3.6100,0.2500,1.9400,2.0900,1.5800,3.3700,15.1400,58.6400,58.6400,0.9200,0.0000,1.9100,1.8600,1.8800,0.0000,1.2700,2.0400,5.0900,0.9000,2.5800,1.8600,3.3600,3.3900,0.0000,0.0000,0.0000,0.0000,3.3900,1.2900,0.0100,4.1100,0.0000,2.6800,0.0000,0.0000,0.8100,2.6400,24.0000
91,49IS2023/02/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1100,244.7200,0.0000,0.0000,270.0000,0.0000,0.0000,65.7800,100.3600,133.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,546.1200,0.0000,0.0000,13.0400,89.0300,114.1700,59.7900,334.3500,117.8400,14.3200,39.9500,17.2900,30.2400,141.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,10.3200,0.0000,42.4100,0.0000,0.0000,0.0000,51.9100,0.0000,0.0000,0.0000,0.0000,33.8500,25.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3800,0.7500,6.2800,0.5400,0.0000,0.0000,0.0000,0.0000,0.7500,0.9300,14.9700,0.0000,0.0000,1.2900,1.1400,0.0000,0.0000,0.0000,85.5800,28.5300,28.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.5400,6.0400,1.6600,0.7800,1.7600,0.9100,0.1600,3.6100,0.2500,1.9400,2.0900,1.5800,3.3700,16.3300,54.4500,54.4500,0.9200,0.0000,1.9100,1.8600,1.8800,0.0000,1.2700,2.0400,5.0900,0.9000,2.5800,1.8600,3.3600,3.3900,0.0000,0.0000,0.0000,0.0000,3.3900,1.2900,0.0100,4.1100,0.0000,2.6800,0.0000,0.0000,0.8100,2.6400,24.0000
90,49IS2023/02/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1100,250.7400,0.0000,0.0000,270.0000,0.0000,0.0000,65.7800,100.3600,133.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,638.2900,0.0000,0.0000,13.0400,89.0300,114.1700,59.7900,334.3500,117.8400,14.3200,39.9500,17.2900,31.4100,141.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,10.3200,0.0000,42.4100,0.0000,0.0000,0.0000,51.9100,0.0000,0.0000,0.0000,0.0000,33.8500,25.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3800,3.5600,6.2800,0.5400,0.0000,0.0000,0.0000,0.0000,0.7500,0.9300,15.4900,0.0000,0.0000,1.2900,1.1400,0.0000,0.0000,0.0000,85.2100,28.4000,28.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.5400,6.0400,1.6600,0.7800,1.7600,0.9100,0.1600,3.6100,0.2500,1.9400,2.0900,1.5800,3.3700,16.5000,54.8500,54.8500,0.9200,0.0000,1.9100,1.8600,1.8800,0.0000,1.2700,2.0400,5.0900,0.9000,2.5800,1.8600,3.3600,3.3900,0.0000,0.0000,0.0000,0.0000,3.3900,1.2900,0.0100,4.1100,0.0000,2.6800,0.0000,0.0000,0.8100,2.6400,24.0000
89,49IS2023/02/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1100,250.7400,0.0000,0.0000,270.0000,0.0000,0.0000,65.7800,100.3600,133.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,647.5500,0.0000,0.0000,13.0400,89.0300,114.1700,59.7900,334.3500,117.8400,14.3200,39.9500,17.4600,31.4100,141.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,10.3200,0.0000,42.4100,0.0000,0.0000,0.0000,51.9100,0.0000,0.0000,0.0000,0.0000,33.8500,25.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3800,3.5600,6.2800,0.5400,0.0000,0.0000,0.0000,0.0000,0.7500,0.9300,15.9800,0.0000,0.0000,1.2900,1.1400,0.0000,0.0000,0.0000,84.5400,28.1800,28.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.5400,6.0400,1.6500,0.7800,1.7500,0.9100,0.1600,3.6100,0.2500,1.9400,2.0900,1.5800,3.3700,16.6700,55.2200,55.2200,0.9200,0.0000,1.9100,1.8600,1.8800,0.0000,1.2700,2.0400,5.0900,0.9000,2.5800,1.8600,3.3600,3.3900,0.0000,0.0000,0.0000,0.0000,3.3900,1.2900,0.0100,4.1100,0.0000,2.6800,0.0000,0.0000,0.8100,2.6400,24.0000
88,49IS2023/02/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1100,342.7200,0.0000,0.0000,270.0000,0.0000,0.0000,65.7800,100.3600,133.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,647.5500,0.0000,0.0000,13.0400,89.0300,114.1700,59.7900,334.3500,117.8400,14.3200,39.9500,17.2900,31.7000,141.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5100,10.3200,0.0000,42.4100,0.0000,0.0000,0.0000,51.9100,0.0000,0.0000,0.0000,0.0000,33.8500,25.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3800,0.7500,6.2800,0.5400,0.0000,0.0000,0.0000,0.0000,0.7500,0.9300,16.4500,0.0000,0.0000,1.3300,1.1400,0.0000,0.0000,0.0000,84.3700,28.1200,28.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.5400,6.0400,1.5700,0.7600,1.7100,0.9100,0.1700,3.6100,0.2500,1.9400,2.0900,1.5800,3.3700,16.7700,55.0300,55.0300,0.9200,0.0000,1.9100,1.8600,1.8800,0.0000,1.2700,2.0400,5.0900,0.9000,2.5800,1.8600,3.3600,3.3900,0.0000,0.0000,0.0000,0.0000,3.3900,1.2900,0.0100,4.1100,0.0000,2.6800,0.0000,0.0000,0.8100,2.6400,24.0000
87,49IS2023/02/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5100,0.0000,37.9999,0.0000,0.0000,0.0000,0.0000,0.0000,76.1100,419.2600,0.0000,0.0000,270.0000,0.0000,0.0000,93.9800,100.3600,133.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,647.5500,0.0000,0.0000,13.0400,89.0300,114.1700,59.7900,334.3500,117.8400,14.3200,39.9500,17.2900,31.7000,141.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.7200,10.3200,0.0000,42.4100,0.0000,0.0000,0.0000,51.9100,0.0000,0.0000,0.0000,0.0000,33.8500,25.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3800,0.7500,6.2800,0.5400,0.0000,0.0000,0.0000,0.0000,0.7500,1.0100,16.9500,0.0000,0.0000,1.3300,1.1400,0.0000,0.0000,0.0000,83.8900,27.9600,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.5400,6.0400,1.5700,0.7600,1.7100,0.9100,0.1700,3.6100,0.2500,1.9400,2.0900,1.5800,3.3700,12.7100,55.5300,55.5300,0.9200,0.0000,1.9100,1.8600,1.8800,0.0000,1.2700,2.0400,5.0900,0.9000,2.5800,1.8600,3.3600,3.3900,0.0000,0.0000,0.0000,0.0000,3.3900,1.2900,0.0100,4.1100,0.0000,2.6800,0.0000,0.0000,0.8100,2.6400,24.0000
