Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD
1,64IS2025/04/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1800,0.0000,34.0000,152.0000,0.0000,0.0000,0.0000,0.0000,86.7400,402.4100,106.4000,0.0000,300.0000,0.0000,0.0000,114.9700,100.1700,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.0300,0.0000,0.0000,17.4900,93.4900,119.7800,125.7500,331.5000,144.5400,20.8000,42.3200,26.6000,43.7800,142.5900,0.0000,12.5000,0.0000,24.0400,6.9100,12.1100,10.0300,18.1700,0.0000,24.5200,0.0000,0.0000,4.1600,65.9100,0.0000,0.0000,0.0000,0.0000,47.7700,37.0900,40.5300,46.9300,33.6800,10.5300,57.2100,18.8900,0.0000,6.0300,0.0000,1.6300,0.0000,0.0000,0.0000,0.0000,0.9600,6.2000,11.2100,0.0000,0.0000,0.0000,4.6000,0.0000,0.0000,0.0000,55.0100,18.3300,18.3300,0.0000,0.0000,0.0000,0.0000,0.0000,13.6700,41.6600,41.6700,5.3100,8.3000,0.0000,7.7300,22.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8900,10.4100,0.0000,28.8500
2,64IS2025/04/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1800,0.0000,34.0000,152.0000,0.0000,0.0000,0.0000,0.0000,86.7400,402.5500,106.4000,0.0000,300.0000,0.0000,0.0000,114.9700,100.1700,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.0300,0.0000,0.0000,17.4900,93.4900,119.7800,125.7500,332.0800,144.5400,20.8000,42.3200,26.6000,43.7800,142.5900,0.0000,12.5000,0.0000,24.0400,6.9100,11.8800,10.0300,18.1700,0.0000,24.5200,0.0000,0.0000,4.1600,65.9100,0.0000,0.0000,0.0000,0.0000,47.7700,37.0900,40.5300,46.9300,33.6800,10.5300,57.2100,18.8900,0.0000,6.0200,0.0000,1.6300,0.0000,0.0000,0.0000,0.0000,0.9600,6.2000,11.0000,0.0000,0.0000,0.0000,4.6000,0.0000,0.0000,0.0000,54.4900,18.1700,18.1700,0.0000,0.0000,0.0000,0.0000,0.0000,13.6700,41.3400,41.3300,5.3100,8.3000,0.0000,7.7300,22.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8900,10.4100,0.0000,28.8500
3,64IS2025/04/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1800,0.0000,34.0000,152.0000,0.0000,0.0000,0.0000,0.0000,86.7400,402.5500,106.4000,0.0000,300.0000,0.0000,0.0000,114.9700,100.1700,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.0300,0.0000,0.0000,17.4900,93.4900,119.7800,125.7500,342.3900,144.5400,20.8000,42.3200,26.6000,43.7800,142.5900,0.0000,12.5000,0.0000,24.0400,6.9100,11.6500,10.0300,18.1700,0.0000,24.5200,0.0000,0.0000,4.1600,65.9100,0.0000,0.0000,0.0000,0.0000,50.3400,37.0900,40.5300,46.9300,33.6800,10.5300,57.2100,18.8900,0.0000,6.0200,0.0000,1.6300,0.0000,0.0000,0.0000,0.0000,0.9600,6.2000,10.8000,0.0000,0.0000,0.0000,4.6000,0.0000,0.0000,0.0000,54.0000,18.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6700,41.0000,41.0000,5.3100,8.3000,0.0000,7.7300,22.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8900,10.4100,0.0000,28.8500
4,64IS2025/04/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1800,0.0000,34.0000,152.0000,0.0000,0.0000,0.0000,0.0000,86.7400,402.5500,106.4000,0.0000,300.0000,0.0000,0.0000,114.9700,100.1700,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.0300,0.0000,0.0000,17.4900,93.4900,119.7800,125.7500,361.8600,144.5400,20.8000,42.3200,26.6000,43.7800,142.5900,0.0000,12.5000,0.0000,24.0400,6.9100,0.0000,10.0300,18.1700,0.0000,24.5200,0.0000,0.0000,4.1600,65.9100,0.0000,0.0000,0.0000,0.0000,50.3400,37.0900,40.5300,46.9300,33.6800,10.5300,57.2100,18.8900,0.0000,6.0200,0.0000,1.6300,0.0000,0.0000,0.0000,0.0000,0.9600,6.2000,10.6000,0.0000,0.0000,0.0000,4.6000,0.0000,0.0000,0.0000,53.5100,17.8300,17.8300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,40.6600,40.6700,5.3100,8.3000,0.0000,7.7300,22.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8900,10.4100,0.0000,28.8500
5,64IS2025/04/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1800,0.0000,34.0000,152.0000,0.0000,0.0000,0.0000,0.0000,86.7400,402.5500,106.4000,0.0000,300.0000,0.0000,0.0000,114.9700,100.1700,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.0300,0.0000,0.0000,17.4900,93.4900,119.7800,125.7500,377.1200,144.5400,20.8000,42.3200,26.6000,43.7800,142.5900,0.0000,12.5000,0.0000,24.0400,6.9100,0.0000,10.0300,18.1700,0.0000,24.5200,0.0000,0.0000,4.1600,65.9100,0.0000,0.0000,0.0000,0.0000,50.3400,33.2000,40.5300,46.9300,33.6800,10.5300,57.2100,18.8900,0.0000,6.0200,0.0000,1.6300,0.0000,0.0000,0.0000,0.0000,0.9600,6.2000,13.0000,0.0000,0.0000,0.0000,4.5200,0.0000,0.0000,0.0000,52.9900,17.6700,17.6700,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,40.3400,40.3300,5.3100,8.3000,0.0000,7.7300,22.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8900,10.4100,0.0000,28.8500
6,64IS2025/04/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1800,0.0000,34.0000,152.0000,0.0000,0.0000,0.0000,0.0000,86.7400,402.5500,106.4000,0.0000,300.0000,0.0000,0.0000,114.9700,100.1700,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.0300,0.0000,0.0000,17.4900,93.4900,119.7800,125.7500,384.6900,144.5400,20.8000,42.3200,26.6000,43.7800,142.5900,0.0000,12.5000,0.0000,24.0400,6.9100,0.0000,10.0300,18.1700,0.0000,24.5200,0.0000,0.0000,4.1600,65.9100,0.0000,0.0000,0.0000,0.0000,50.3400,33.2000,40.5200,46.9300,33.6800,10.5300,57.2100,18.8900,0.0000,6.0200,0.0000,1.6300,0.0000,0.0000,0.0000,0.0000,0.9600,6.2000,12.2100,0.0000,0.0000,0.0000,4.5200,0.0000,0.0000,0.0000,52.9900,17.6700,17.6700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,40.0000,40.0000,5.3100,8.3000,0.0000,7.7300,22.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8900,10.4100,0.0000,28.8500
7,64IS2025/04/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1800,0.0000,34.0000,152.0000,0.0000,0.0000,0.0000,0.0000,86.7400,402.5500,106.4000,0.0000,300.0000,0.0000,0.0000,114.9700,100.1700,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.0300,0.0000,0.0000,17.4900,93.4900,119.7800,125.7500,392.2600,144.5400,20.8000,42.3200,26.6000,43.7800,142.5900,0.0000,12.5000,0.0000,24.0400,4.6100,0.0000,10.0300,18.1700,0.0000,24.5200,0.0000,0.0000,4.1600,65.9100,0.0000,0.0000,0.0000,0.0000,50.3400,33.2000,40.5200,46.9300,33.6800,10.5300,57.2100,16.2200,0.0000,6.0200,0.0000,1.6300,0.0000,0.0000,0.0000,0.0000,0.9600,6.2000,17.0100,0.0000,0.0000,0.0000,4.5200,0.0000,0.0000,0.0000,52.5000,17.5000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6700,39.3400,39.3300,5.3100,8.3000,0.0000,7.7300,22.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8900,10.4100,0.0000,28.8500
8,64IS2025/04/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1800,0.0000,34.0000,152.0000,0.0000,0.0000,0.0000,0.0000,86.7400,402.5500,106.4000,0.0000,300.0000,0.0000,0.0000,114.9700,100.1700,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.0300,0.0000,0.0000,17.4900,93.4900,119.7800,125.7500,397.1600,144.5400,20.8000,42.3200,26.6000,43.7800,142.5900,0.0000,12.5000,0.0000,24.0400,2.1900,0.0000,10.0300,18.1700,0.0000,24.5200,0.0000,0.0000,4.1600,65.9100,0.0000,0.0000,0.0000,0.0000,50.3400,33.2000,40.5200,46.9300,33.6800,10.5300,57.2100,16.2200,0.0000,6.0200,0.0000,1.6300,0.0000,0.0000,0.0000,0.0000,0.9600,6.2000,15.6100,0.0000,0.0000,0.0000,4.5200,0.0000,0.0000,0.0000,52.0100,17.3300,17.3300,0.0000,0.0000,0.0000,0.0000,0.0000,12.3300,39.0000,39.0000,5.3100,8.3000,0.0000,7.7300,22.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8900,10.4100,0.0000,28.8500
9,64IS2025/04/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1800,0.0000,34.0000,154.0000,0.0000,0.0000,0.0000,0.0000,86.7400,402.5500,106.4000,0.0000,298.1300,0.0000,0.0000,114.9700,100.1700,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.0300,0.0000,0.0000,17.4900,93.4900,119.7800,125.7500,351.5400,144.5400,20.8000,42.3200,26.6000,43.7800,142.5900,0.0000,1.3100,0.0000,1.8100,1.8600,0.0000,10.0300,18.1700,0.0000,24.5200,0.0000,0.0000,4.1600,65.9100,0.0000,0.0000,0.0000,0.0000,48.3000,33.2000,40.5200,46.9300,33.6800,10.5300,57.2100,16.2200,0.0000,0.7500,0.0000,1.6300,0.0000,0.0000,0.0000,0.0000,0.9600,4.5000,17.2100,0.0000,0.0000,0.0000,4.4400,0.0000,0.0000,0.0000,49.0100,16.3300,16.3300,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,38.3400,38.3300,5.3100,8.3000,0.0000,7.7300,22.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8900,10.4100,0.0000,28.8500
10,64IS2025/04/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1800,0.0000,34.0000,154.0000,0.0000,0.0000,0.0000,0.0000,86.7400,402.5500,106.4000,0.0000,298.1300,0.0000,0.0000,114.9700,100.1700,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.0300,0.0000,0.0000,17.4900,93.4900,119.7800,125.7500,351.5400,144.5400,20.8000,42.3200,26.6000,43.7800,142.5900,0.0000,0.0000,0.0000,0.0000,1.8600,0.0000,10.0300,18.1700,0.0000,24.5200,0.0000,0.0000,4.1600,65.9100,0.0000,0.0000,0.0000,0.0000,48.3000,33.2000,40.5200,46.9300,33.6800,10.5300,57.2100,16.2200,0.0000,0.0000,0.0000,1.6300,0.0000,0.0000,0.0000,0.0000,0.9600,4.5000,17.0100,0.0000,0.0000,0.0000,4.4400,0.0000,0.0000,0.0000,48.0000,16.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,38.0000,38.0000,5.3100,8.3000,0.0000,7.7300,22.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8900,10.4100,0.0000,28.8500
