Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD
1,74IS2025/05/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,35.0000,145.0000,0.0000,0.0000,0.0000,0.0000,87.1300,443.0900,174.7400,0.0000,300.0000,0.0000,0.0000,115.5100,100.6400,273.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,443.3300,0.0000,0.0000,17.5700,93.9300,120.3400,92.5300,398.8500,145.2200,21.2000,42.5000,26.7300,43.9800,143.2600,0.0000,17.2000,29.7300,23.9000,9.2600,29.5300,10.0800,18.2600,0.0000,24.6400,0.0000,0.0000,6.7400,65.5700,0.0000,0.0000,0.0000,0.0000,49.2800,36.8100,40.7200,47.1500,33.8400,21.1400,57.4800,37.9400,81.3800,0.4900,12.6000,1.8700,0.0000,0.0000,0.0000,0.0000,1.0400,3.8900,7.6000,0.0000,0.0000,5.9000,5.8500,0.0000,0.0000,0.0000,55.0100,18.3300,18.3300,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,41.6700,41.6700,5.3300,8.3400,0.0000,15.3600,25.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,9.8600,6.9600,0.0000
2,74IS2025/05/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,35.0000,145.0000,0.0000,0.0000,0.0000,0.0000,87.1300,443.0900,174.7400,0.0000,300.0000,0.0000,0.0000,115.5100,100.6400,273.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,443.3300,0.0000,0.0000,17.5700,93.9300,120.3400,92.5300,398.8500,145.2200,21.2000,42.5000,26.7300,43.9800,143.2600,0.0000,11.8200,19.3100,23.4000,9.2600,29.5300,10.0800,12.1700,0.0000,24.6400,0.0000,0.0000,6.7400,65.5700,0.0000,0.0000,0.0000,0.0000,49.2800,36.8100,40.7200,47.1500,33.8400,21.1400,57.4800,37.9400,81.3800,0.4900,12.6000,1.8700,0.0000,0.0000,0.0000,0.0000,1.0400,5.0600,8.2000,0.0000,0.0000,5.9000,5.8500,0.0000,0.0000,0.0000,45.0000,15.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3300,34.0000,34.0000,5.3300,8.3400,0.0000,15.3600,25.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,9.8600,6.9600,0.0000
3,74IS2025/05/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,35.0000,145.0001,0.0000,0.0000,0.0000,0.0000,87.1300,443.0900,174.7400,0.0000,300.0000,0.0000,0.0000,115.5100,100.6400,273.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,443.3300,0.0000,0.0000,17.5700,93.9300,120.3400,92.5300,398.8500,145.2200,21.2000,42.5000,26.7300,43.9800,143.2600,0.0000,11.8200,19.3100,23.4000,9.2600,29.5300,10.0800,5.7500,0.0000,24.6400,0.0000,0.0000,6.7400,65.5700,0.0000,0.0000,0.0000,0.0000,49.2800,36.8100,40.7200,47.1500,33.8400,21.1400,57.4800,37.9400,81.3800,6.0600,12.6000,1.8700,0.0000,0.0000,0.0000,0.0000,1.0400,5.0600,9.2000,0.0000,0.0000,5.9000,5.8500,0.0000,0.0000,0.0000,45.0000,15.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3300,35.0000,35.0000,5.3300,8.3400,0.0000,15.3600,25.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,9.8600,6.9600,0.0000
4,74IS2025/05/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,35.0000,145.0001,0.0000,0.0000,0.0000,0.0000,87.1300,443.0900,174.7400,0.0000,294.0000,0.0000,0.0000,115.5100,100.6400,273.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,380.6300,0.0000,0.0000,17.5700,93.9300,120.3400,92.5300,398.8500,145.2200,21.2000,42.5000,26.7300,43.9800,143.2600,0.0000,11.8200,19.3100,23.4000,9.2600,29.5300,10.0800,5.7500,0.0000,24.6400,0.0000,0.0000,6.7400,65.5700,0.0000,0.0000,0.0000,0.0000,49.2800,36.8100,40.7200,47.1500,33.8400,21.1400,57.4800,37.9400,81.3800,6.0600,12.6000,1.8700,0.0000,0.0000,0.0000,0.0000,1.0400,5.0600,9.4000,0.0000,0.0000,5.9000,5.8500,0.0000,0.0000,0.0000,46.0100,15.3300,15.3300,0.0000,0.0000,0.0000,0.0000,0.0000,10.3300,35.6700,35.6700,5.3300,8.3400,0.0000,15.3600,25.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,9.8600,6.9600,0.0000
5,74IS2025/05/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,35.0000,145.0000,0.0000,0.0000,0.0000,0.0000,87.1300,443.0900,174.7400,0.0000,289.6100,0.0000,0.0000,115.5100,100.6400,273.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,322.6700,0.0000,0.0000,17.5700,93.9300,120.3400,92.5300,398.8500,145.2200,21.2000,42.5000,26.7300,43.9800,143.2600,0.0000,12.1300,56.0200,23.4000,9.2600,29.5300,10.0800,5.7500,0.0000,24.6400,0.0000,0.0000,6.7400,65.5700,0.0000,0.0000,0.0000,0.0000,49.2800,36.8100,40.7200,47.1500,33.8400,21.1400,57.4800,32.6100,81.3800,6.0600,12.6000,1.6400,0.0000,0.0000,0.0000,0.0000,0.6200,5.0600,14.0000,0.0000,0.0000,5.8100,5.7800,0.0000,0.0000,0.0000,46.9900,15.6700,15.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,36.6700,36.6700,5.3300,8.3400,0.0000,15.3600,25.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,9.8600,6.9600,0.0000
6,74IS2025/05/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,35.0000,145.0000,0.0000,0.0000,0.0000,0.0000,87.1300,443.0900,174.7400,0.0000,289.6100,0.0000,0.0000,115.5100,100.6400,273.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,284.0300,0.0000,0.0000,17.5700,93.9300,120.3400,92.5300,398.8500,145.2200,21.2000,42.5000,26.7300,43.9800,143.2600,0.0000,12.1300,56.0200,23.4000,9.2600,29.5300,10.0800,0.0000,0.0000,24.6400,0.0000,0.0000,6.7400,65.5700,0.0000,0.0000,0.0000,0.0000,49.2800,36.8100,40.7100,47.1500,33.8400,21.1400,57.4800,32.6100,81.3800,6.0600,12.6000,1.6400,0.0000,0.0000,0.0000,0.0000,0.6200,5.0600,13.8000,0.0000,0.0000,5.8100,5.7800,0.0000,0.0000,0.0000,48.0000,16.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,38.3300,38.3300,5.3300,8.3400,0.0000,15.3600,25.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,9.8600,6.9600,0.0000
7,74IS2025/05/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,35.0000,145.0000,0.0000,0.0000,0.0000,0.0000,87.1300,443.0900,174.7400,0.0000,289.6100,0.0000,0.0000,115.5100,100.6400,273.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,315.4100,0.0000,0.0000,17.5700,93.9300,120.3400,92.5300,398.8500,145.2200,21.2000,42.5000,26.7300,43.9800,143.2600,0.0000,1.2300,17.7700,1.7600,9.2600,29.5300,10.0800,0.0000,0.0000,24.6400,0.0000,0.0000,6.7400,65.5700,0.0000,0.0000,0.0000,0.0000,49.2800,36.8100,40.7100,47.1500,33.8400,21.1400,57.4800,32.6100,81.3800,0.4900,12.6000,1.6400,0.0000,0.0000,0.0000,0.0000,0.6200,5.0600,13.6000,0.0000,0.0000,5.8100,5.7800,0.0000,0.0000,0.0000,46.9900,15.6700,15.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,32.6700,32.6700,5.3300,8.3400,0.0000,15.3600,25.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,9.8600,6.9600,0.0000
8,74IS2025/05/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,35.0000,145.0000,0.0000,0.0000,0.0000,0.0000,87.1300,443.0900,160.3500,0.0000,289.6100,0.0000,0.0000,115.5100,100.6400,273.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,380.6300,0.0000,0.0000,17.5700,93.9300,120.3400,92.5300,398.8500,145.2200,21.2000,42.5000,26.7300,43.9800,143.2600,0.0000,0.0000,0.0000,0.0000,9.2600,29.5300,10.0800,0.0000,0.0000,24.6400,0.0000,0.0000,6.3700,65.5700,0.0000,0.0000,0.0000,0.0000,49.2800,36.8100,40.7100,47.1500,33.8400,21.1400,57.4800,32.6100,81.3800,0.4900,12.6000,1.6400,0.0000,0.0000,0.0000,0.0000,0.6200,5.0600,13.2000,0.0000,0.0000,5.8100,5.7800,0.0000,0.0000,0.0000,46.0100,15.3300,15.3300,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,32.6700,32.6700,5.3300,8.3400,0.0000,15.3600,25.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,9.8600,6.9600,0.0000
9,74IS2025/05/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,35.0000,145.0000,0.0000,0.0000,0.0000,0.0000,87.1300,443.0900,160.3500,0.0000,300.0000,0.0000,0.0000,115.5100,100.6400,273.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,440.9500,0.0000,0.0000,17.5700,93.9300,120.3400,92.5300,398.8500,145.2200,20.8600,41.9100,26.2000,43.9800,143.2600,0.0000,0.0000,0.0000,0.0000,9.2600,29.5300,10.0800,0.0000,0.0000,24.6400,0.0000,0.0000,6.3700,65.5700,0.0000,0.0000,0.0000,0.0000,49.2800,36.8100,40.7100,47.1500,33.8400,21.1400,57.4800,32.6100,81.3800,0.4900,12.6000,1.4700,0.0000,0.0000,0.0000,0.0000,0.6200,4.9100,18.4100,0.0000,0.0000,5.7100,5.7800,0.0000,0.0000,0.0000,45.0000,15.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3300,32.3300,32.3300,3.0500,8.3400,0.0000,8.6900,25.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,5.8200,4.1400,20.9200
10,74IS2025/05/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,35.0000,145.0000,0.0000,0.0000,0.0000,0.0000,87.1300,443.0900,160.3500,0.0000,300.0000,0.0000,0.0000,115.5100,100.6400,273.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,440.9500,0.0000,0.0000,17.5700,93.9300,120.3400,92.5300,398.8500,145.2200,20.8600,41.9100,26.2000,43.9800,143.2600,0.0000,0.0000,0.0000,0.0000,9.2600,29.5300,10.0800,0.0000,0.0000,24.6400,0.0000,0.0000,6.3700,65.5700,0.0000,0.0000,0.0000,0.0000,49.2800,36.8100,40.7100,47.1500,33.8400,21.1400,57.4800,32.6100,81.3800,0.4900,12.6000,1.4700,0.0000,0.0000,0.0000,0.0000,0.6200,4.9100,18.0100,0.0000,0.0000,5.7100,5.7800,0.0000,0.0000,0.0000,45.0000,15.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,32.0000,32.0000,3.0500,8.3400,0.0000,8.6900,25.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,5.8200,4.1400,20.9200
