Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,15IS2025/04/10,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,260.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,479.9500,79.7800,0.0000,320.0000,0.0000,0.0000,115.0900,92.2600,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.0400,0.0000,0.0000,14.7300,93.5400,119.8600,125.8500,391.8600,144.6300,20.8200,42.3400,26.6300,44.1000,142.2600,0.0000,12.5100,19.2500,17.3200,0.0000,12.4900,10.0200,18.1700,0.0000,49.2800,0.0000,0.0000,3.1500,66.3500,0.0000,0.0000,0.0000,0.0000,44.6300,38.1400,40.5700,46.9000,22.4400,0.0000,38.1300,16.2300,38.5900,0.0000,18.8300,1.6300,0.0000,0.0000,258.0000,0.0000,0.9600,4.2700,6.2000,0.0000,0.0000,3.5400,4.4500,0.0000,0.0000,0.0000,49.9900,16.6700,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,16.3300,54.0000,54.0000,3.8400,8.2400,0.0000,7.6800,25.5000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8200,8.0400,0.0000
2,15IS2025/04/10,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,260.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,479.9500,43.0600,0.0000,320.0000,0.0000,0.0000,115.0900,92.2600,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.0400,0.0000,0.0000,14.7300,93.5400,119.8600,125.8500,391.9900,144.6300,20.8200,42.3400,26.6300,44.1000,142.2600,0.0000,12.5100,19.2500,17.3200,0.0000,12.4900,10.0200,18.1700,0.0000,49.2800,0.0000,0.0000,1.6900,66.3500,0.0000,0.0000,0.0000,0.0000,44.6300,38.1400,40.5700,46.9000,22.4400,0.0000,38.1300,16.2300,38.5900,0.0000,18.8300,1.6300,0.0000,0.0000,258.0000,0.0000,0.9600,4.2700,5.8000,0.0000,0.0000,3.5400,4.4500,0.0000,0.0000,0.0000,49.9900,16.6700,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,54.0000,54.0000,3.8400,8.2400,0.0000,7.6800,25.5000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8200,8.0400,0.0000
3,15IS2025/04/10,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,260.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,479.9500,43.0600,0.0000,320.0000,0.0000,0.0000,115.0900,92.2600,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.0400,0.0000,0.0000,14.7300,93.5400,119.8600,125.8500,391.9900,144.6300,20.8200,42.3400,26.6300,44.1000,142.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1700,0.0000,49.2800,0.0000,0.0000,1.6900,66.3500,0.0000,0.0000,0.0000,0.0000,44.6300,38.1400,40.5700,46.9000,22.4400,0.0000,38.1300,4.1300,38.5900,0.0000,18.8300,1.6300,0.0000,0.0000,181.0000,0.0000,0.9600,4.2700,7.0000,0.0000,0.0000,3.5400,4.4500,0.0000,0.0000,0.0000,49.9900,16.6700,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,48.0000,48.0000,5.2600,8.2400,0.0000,7.6800,25.5000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,8.0400,0.0000
4,15IS2025/04/10,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,260.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,479.9500,43.0600,0.0000,320.0000,0.0000,0.0000,115.0900,92.2600,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.0400,0.0000,0.0000,14.7300,93.5400,119.8600,125.8500,391.9900,144.6300,20.8200,42.3400,26.6300,44.1000,142.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1700,0.0000,49.2800,0.0000,0.0000,1.6900,66.3500,0.0000,0.0000,0.0000,0.0000,44.6300,38.1400,40.5700,46.9000,22.4400,0.0000,38.1300,4.1300,38.5900,0.0000,18.8300,1.6300,0.0000,0.0000,181.0000,0.0000,0.9600,4.2700,6.4000,0.0000,0.0000,3.5400,4.4500,0.0000,0.0000,0.0000,49.9900,16.6700,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,15.6700,46.6700,46.6700,5.2600,8.2400,0.0000,7.6800,25.5000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,8.0400,0.0000
5,15IS2025/04/10,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,260.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,479.9500,43.0600,0.0000,320.0000,0.0000,0.0000,115.0900,92.2600,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.0400,0.0000,0.0000,14.7300,93.5400,119.8600,125.8500,391.9900,144.6300,19.9600,42.3400,26.6300,44.1000,142.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1700,0.0000,49.2800,0.0000,0.0000,1.6900,66.3500,0.0000,0.0000,0.0000,0.0000,44.6300,38.1400,40.5700,46.9000,22.4400,0.0000,38.1300,4.1300,38.5900,0.0000,18.8300,1.6300,0.0000,0.0000,231.0000,0.0000,0.9600,4.2700,6.0000,0.0000,0.0000,3.5400,4.4500,0.0000,0.0000,0.0000,52.0100,17.3300,17.3300,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,45.6700,45.6700,5.2600,8.2400,0.0000,7.6800,25.5000,30.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,8.0400,0.0000
6,15IS2025/04/10,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,260.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,479.9500,43.0600,0.0000,320.0000,0.0000,0.0000,115.0900,92.2600,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.0400,0.0000,0.0000,14.7300,93.5400,119.8600,125.8500,391.9900,144.6300,19.9600,42.3400,26.6300,44.1000,142.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1700,0.0000,49.2800,0.0000,0.0000,1.6900,66.3500,0.0000,0.0000,0.0000,0.0000,44.6300,38.1400,30.4000,46.9000,22.4400,0.0000,38.1300,4.1300,44.7400,0.0000,18.8300,1.6300,0.0000,0.0000,238.0000,0.0000,0.9600,4.2700,5.8000,0.0000,0.0000,3.5400,4.4500,0.0000,0.0000,0.0000,54.0000,18.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,44.0000,44.0000,5.2600,8.2400,0.0000,7.6800,25.5000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,8.0400,0.0000
7,15IS2025/04/10,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,260.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,479.9500,43.0600,0.0000,320.0000,0.0000,0.0000,115.0900,92.2600,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.0400,0.0000,0.0000,14.7300,93.5400,119.8600,125.8500,391.9900,144.6300,19.9600,42.3400,26.6300,44.1000,142.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1700,0.0000,49.2800,0.0000,0.0000,1.6900,66.3500,0.0000,0.0000,0.0000,0.0000,44.6300,38.1400,27.0500,46.9000,22.4400,0.0000,38.1300,4.1300,68.2200,0.0000,18.8300,1.6300,0.0000,0.0000,300.0000,0.0000,0.9600,4.0300,5.8000,0.0000,0.0000,3.5400,4.4500,0.0000,0.0000,0.0000,62.5000,20.8400,20.8300,0.0000,0.0000,0.0000,0.0000,0.0000,15.6700,47.6700,47.6700,5.2600,8.2400,0.0000,7.6800,25.5000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,8.0400,0.0000
8,15IS2025/04/10,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,260.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,479.9500,43.0600,0.0000,320.0000,0.0000,0.0000,115.0900,92.2600,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.0400,0.0000,0.0000,14.7300,93.5400,119.8600,125.8500,391.9900,144.6300,19.9600,42.3400,26.6300,44.1000,142.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1700,0.0000,49.2800,0.0000,0.0000,1.6900,66.3500,0.0000,0.0000,0.0000,0.0000,44.6300,38.1400,27.0500,46.9000,22.4400,0.0000,38.1300,4.1300,68.2200,0.0000,18.8300,1.6300,0.0000,0.0000,300.0000,0.0000,0.9600,4.0300,5.8000,0.0000,0.0000,3.5400,4.4500,0.0000,0.0000,0.0000,61.5000,20.5000,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6700,46.6700,46.6700,5.2600,8.2400,0.0000,7.6800,25.5000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,8.0400,0.0000
9,15IS2025/04/10,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,130.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.8800,43.0600,0.0000,320.0000,0.0000,0.0000,115.0900,92.2600,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.0400,0.0000,0.0000,14.7300,93.5400,119.8600,125.8500,391.9900,144.6300,19.9600,42.3400,26.6300,44.1000,142.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1700,0.0000,49.2800,0.0000,0.0000,1.6900,66.3500,0.0000,0.0000,0.0000,0.0000,44.6300,38.1400,27.0500,46.9000,22.4400,10.5300,38.1300,4.1300,68.2200,0.0000,18.8300,1.6300,0.0000,0.0000,258.0000,0.0000,0.9600,4.0300,6.0000,0.0000,0.0000,3.4600,4.2300,0.0000,0.0000,0.0000,60.5000,20.1600,20.1700,0.0000,0.0000,0.0000,0.0000,0.0000,15.3300,46.0000,46.0000,5.2600,8.2400,0.0000,7.6800,25.5000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,8.0400,0.0000
10,15IS2025/04/10,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,130.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,484.9700,43.0600,0.0000,320.0000,0.0000,0.0000,115.0900,92.2600,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,592.9100,0.0000,0.0000,14.7300,93.5400,119.8600,125.8500,391.9900,144.6300,19.9600,42.3400,26.6300,44.1000,142.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1700,0.0000,49.2800,0.0000,0.0000,1.6900,66.3500,0.0000,0.0000,0.0000,0.0000,44.6300,38.1400,27.0500,46.9000,22.4400,10.5300,38.1300,4.1300,68.2200,0.0000,18.8300,1.6300,0.0000,0.0000,181.0000,0.0000,0.9600,4.0300,6.4000,0.0000,0.0000,3.4600,4.2300,0.0000,0.0000,0.0000,60.0000,20.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6700,45.0000,45.0000,5.2600,8.2400,0.0000,7.6800,25.5000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,8.0400,0.0000
