Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL
23:45-24:00,62DC2022/09/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,200.00,0.00,68.00,653.15,152.94,0.00,320.00,0.00,0.00,58.23,74.45,272.70,0.00,0.00,0.00,0.00,0.00,12.26,215.53,0.00,0.00,20.73,46.00,118.13,123.67,339.75,125.59,21.82,42.39,26.39,34.80,147.52,0.00,2.10,0.00,2.19,0.00,46.62,8.87,15.84,12.00,37.38,0.00,0.00,0.00,50.25,29.11,40.43,69.50,58.09,33.12,21.52,42.15,39.51,29.06,36.59,49.44,3.18,79.36,11.53,13.20,0.00,0.00,0.00,950.00,0.00,0.88,8.27,43.67,0.00,200.00,5.73,7.71,0.00,0.00,0.00,22.29,7.43,7.43,300.00,300.00,100.00,200.00,200.00,200.00,3.98,12.34,5.77,3.11,24.07,1.08,2.23,4.09,2.04,0.21,3.81,0.51,1.96,4.39,0.00,7.17,4.00,8.34,8.34
23:30-23:45,62DC2022/09/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,200.00,0.00,68.00,653.15,152.94,0.00,320.00,0.00,0.00,58.23,74.45,272.70,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.73,46.00,118.13,123.67,339.75,125.59,21.82,42.39,26.39,34.80,147.52,0.00,4.20,2.17,2.19,0.00,46.62,8.87,15.84,12.00,37.38,0.00,0.00,0.00,50.25,29.11,38.33,67.33,58.09,33.12,21.52,42.15,39.51,29.06,36.59,49.44,3.18,79.36,11.53,13.20,0.00,0.00,0.00,950.00,0.00,0.88,8.27,43.74,0.00,200.00,5.73,7.71,0.00,0.00,0.00,22.42,7.47,7.49,300.00,300.00,100.00,200.00,200.00,200.00,3.98,12.34,5.77,3.11,24.07,1.08,2.23,4.09,2.04,0.21,3.81,0.51,1.96,4.39,0.00,7.17,4.05,8.33,8.33
23:15-23:30,62DC2022/09/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,200.00,0.00,68.00,653.15,152.94,0.00,320.00,0.00,0.00,58.23,74.45,272.70,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.73,46.00,118.13,123.67,339.75,125.59,21.82,42.39,26.39,34.80,147.52,0.00,6.30,1.09,2.19,0.00,46.62,8.87,15.84,12.00,37.38,0.00,0.00,0.00,50.25,29.40,36.23,68.42,58.09,33.12,21.52,42.15,39.51,29.06,36.59,49.44,3.18,79.36,11.53,13.20,0.00,0.00,0.00,950.00,0.00,0.90,8.27,43.65,0.00,200.00,5.73,7.71,0.00,0.00,0.00,22.17,7.39,7.38,300.00,300.00,100.00,200.00,200.00,200.00,3.98,11.87,5.77,3.11,24.07,1.08,2.23,4.09,2.04,0.21,3.81,0.51,1.96,4.39,0.00,7.17,4.04,7.82,7.82
23:00-23:15,62DC2022/09/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,200.00,0.00,68.00,653.15,152.94,0.00,320.00,0.00,0.00,58.23,74.45,272.70,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.73,46.00,118.13,123.67,339.75,125.59,21.82,42.39,26.39,34.80,147.52,0.00,6.30,6.52,2.19,0.00,46.62,9.07,15.84,12.00,37.38,0.00,0.00,0.00,50.25,29.40,36.23,62.99,58.09,33.12,21.52,42.15,39.51,29.06,36.59,49.44,3.18,79.36,5.76,13.20,0.00,0.00,0.00,950.00,0.00,0.90,8.27,43.79,0.00,200.00,5.73,7.71,0.00,0.00,0.00,22.31,7.44,7.43,300.00,300.00,100.00,200.00,200.00,200.00,3.98,11.87,5.77,3.11,24.07,1.08,2.23,4.09,2.04,0.21,3.81,0.51,1.96,4.39,0.00,7.17,4.00,7.23,7.23
22:45-23:00,62DC2022/09/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,200.00,0.00,68.00,653.15,154.69,0.00,320.00,0.00,0.00,58.23,74.45,272.70,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,46.00,118.13,123.67,339.75,125.59,21.82,42.39,26.39,34.80,147.52,0.00,6.30,10.86,2.19,0.00,62.24,30.17,15.84,12.00,37.38,0.00,0.00,0.00,50.25,29.40,36.23,58.64,58.09,39.74,24.21,42.15,40.92,29.06,36.59,49.44,3.18,79.36,5.76,19.66,0.00,0.00,0.00,950.00,0.00,0.90,8.58,43.64,0.00,200.00,5.88,7.71,0.00,0.00,0.00,22.12,7.37,7.39,300.00,300.00,100.00,200.00,200.00,200.00,3.98,11.87,5.77,3.11,24.07,1.08,2.06,4.09,2.04,0.21,3.81,0.51,1.96,4.39,0.00,7.17,3.63,6.90,6.90
22:30-22:45,62DC2022/09/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,200.00,0.00,68.00,653.15,154.69,0.00,320.00,0.00,0.00,58.23,74.45,272.70,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,46.00,118.13,123.67,339.75,125.59,21.82,42.39,26.39,34.80,147.52,0.00,6.30,16.29,2.19,0.00,62.24,30.17,15.84,12.00,37.38,0.00,0.00,0.00,50.25,29.40,36.23,53.21,58.09,39.74,24.21,42.15,40.92,29.06,36.59,49.44,14.00,79.36,5.76,19.66,0.00,0.00,0.00,950.00,0.00,0.90,8.58,43.63,0.00,200.00,5.88,7.71,0.00,0.00,0.00,20.16,6.72,6.72,300.00,300.00,100.00,200.00,200.00,200.00,3.98,11.87,5.77,3.11,24.07,1.08,2.10,4.15,2.04,0.21,3.81,0.51,1.96,4.39,0.00,7.17,3.44,6.63,6.63
22:15-22:30,62DC2022/09/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,200.00,0.00,68.00,653.15,154.69,0.00,320.00,0.00,0.00,58.23,74.45,272.70,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,46.00,118.13,123.67,339.75,125.59,21.82,42.39,26.39,34.80,147.52,0.00,6.30,21.72,2.19,0.00,62.24,30.17,15.84,12.00,37.38,0.00,0.00,0.00,50.25,29.40,36.23,47.78,58.09,36.43,24.21,42.15,40.92,29.06,36.59,49.44,14.00,79.36,5.76,19.66,0.00,0.00,0.00,950.00,0.00,0.90,8.58,43.77,0.00,200.00,5.88,7.71,0.00,0.00,0.00,17.97,5.99,5.99,300.00,300.00,100.00,200.00,200.00,200.00,3.98,11.87,5.77,3.11,24.07,1.08,2.10,4.15,2.02,0.21,3.81,0.51,1.96,4.39,0.00,7.17,3.19,6.56,6.56
22:00-22:15,62DC2022/09/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,200.00,0.00,68.00,653.15,154.69,0.00,320.00,0.00,0.00,58.23,74.45,272.70,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,46.00,118.13,123.67,339.75,125.59,21.82,42.39,26.39,34.80,147.52,0.00,6.30,21.72,2.19,0.00,62.24,30.17,15.84,12.00,37.38,0.00,0.00,0.00,50.25,29.40,36.23,47.78,58.09,36.43,24.21,42.15,40.92,29.06,36.59,49.44,14.00,79.36,11.53,19.42,0.00,0.00,0.00,950.00,0.00,0.90,8.58,43.69,0.00,200.00,5.88,7.71,0.00,0.00,0.00,16.41,5.47,5.47,300.00,300.00,100.00,200.00,200.00,200.00,3.98,11.87,5.77,3.11,24.07,1.08,2.10,4.15,2.02,0.21,3.81,0.51,1.96,4.39,0.00,7.17,2.97,6.55,6.55
21:45-22:00,62DC2022/09/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,200.00,0.00,68.00,653.15,152.94,0.00,320.00,0.00,0.00,58.23,74.45,272.70,0.00,0.00,0.00,0.00,0.00,12.00,215.53,0.00,0.00,20.73,46.00,118.13,123.67,339.75,125.59,21.82,42.39,26.39,34.80,147.52,0.00,6.30,21.72,2.19,0.00,46.62,19.72,15.84,12.00,37.38,0.00,0.00,0.00,50.25,29.11,36.23,47.78,58.09,33.12,21.52,42.15,39.51,29.06,36.59,49.44,14.00,79.36,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.90,9.20,43.77,0.00,200.00,6.06,8.10,0.00,0.00,0.00,14.86,4.95,4.97,300.00,300.00,100.00,200.00,200.00,200.00,3.89,11.58,5.77,3.21,25.20,1.12,1.96,4.08,2.08,0.21,3.73,0.49,1.90,4.27,0.00,7.03,2.74,6.21,6.21
21:30-21:45,62DC2022/09/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,200.00,0.00,68.00,653.15,152.94,0.00,320.00,0.00,0.00,58.23,74.45,272.70,0.00,0.00,0.00,0.00,0.00,19.90,215.53,0.00,0.00,20.73,46.00,118.13,123.67,339.75,125.59,21.82,42.39,26.39,34.80,147.52,0.00,6.30,21.72,2.19,0.00,46.62,19.72,15.84,12.00,37.38,0.00,0.00,0.00,50.25,29.11,36.23,47.78,58.09,33.12,21.52,42.15,39.51,29.06,36.59,49.44,14.00,79.36,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.90,9.20,43.69,0.00,200.00,6.06,8.10,0.00,0.00,0.00,13.30,4.43,4.44,300.00,300.00,100.00,200.00,200.00,200.00,3.89,11.58,5.77,3.21,25.20,1.12,1.96,4.08,2.08,0.21,3.73,0.49,1.90,4.27,0.00,7.03,2.65,6.09,6.09
