timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,46DSBRPL2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6500,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.5800,19.1500,11.8300,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.6300,0.0000,0.0000,6.4700,64.2300,53.3900,74.4500,57.6900,30.9600,9.2000,19.3400,11.8600,19.3700,62.6900,0.0000,0.0000,0.0000,0.0000,0.0000,16.7600,6.6700,8.3700,0.0000,33.2700,0.0000,0.0000,0.5800,31.1100,0.0000,0.0000,0.0000,0.0000,15.0300,17.5700,18.5100,15.0900,10.7600,0.0000,9.1400,8.8500,52.8800,0.2200,5.5100,1.7500,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,42.6700,0.0000,3.0100,4.5100,0.0000,3.1600,10.4300,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0600,0.0000,1612.5249,106.49,93.00,13.5019,0.00,1798.5130
2,BRPL,46DSBRPL2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6500,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.5800,19.1500,11.8300,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.6300,0.0000,0.0000,6.4700,64.2300,53.3900,74.4500,57.8100,30.9600,9.2500,19.3400,11.8600,19.3700,62.6900,0.0000,0.0000,0.0000,0.0000,0.0000,8.3900,6.6700,8.3700,0.0000,33.2700,0.0000,0.0000,0.5800,31.1100,0.0000,0.0000,0.0000,0.0000,15.0300,17.5700,18.5100,15.0900,10.7600,0.0000,9.1400,8.8500,52.8800,0.2200,5.5100,1.7500,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,43.0000,0.0000,3.0100,4.5100,0.0000,3.1600,8.3440,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0600,0.0000,1614.0054,109.39,81.00,13.5361,0.00,1790.8593
3,BRPL,46DSBRPL2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6500,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.5800,19.1500,11.8300,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.6300,0.0000,0.0000,6.4700,64.2300,53.3900,74.4500,57.8100,30.9600,9.2500,19.3400,11.8600,19.3700,62.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,8.3700,0.0000,33.2700,0.0000,0.0000,0.5800,31.1100,0.0000,0.0000,0.0000,0.0000,15.0300,17.5700,18.5100,15.0900,10.7600,0.0000,9.1400,1.9100,50.9000,0.2200,5.5100,1.7500,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,43.6700,0.0000,3.0100,4.5100,0.0000,3.1600,8.3440,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0600,0.0000,1598.7054,136.07,28.00,13.6248,0.00,1749.1506
4,BRPL,46DSBRPL2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6500,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.5800,19.1500,11.8300,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.6300,0.0000,0.0000,6.4700,64.2300,53.3900,74.4500,57.8100,30.9600,9.2500,19.3400,11.8600,19.3700,62.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,8.3700,0.0000,33.2700,0.0000,0.0000,0.5800,31.1100,0.0000,0.0000,0.0000,0.0000,15.0300,17.5700,17.8200,15.0900,10.7600,0.0000,9.1400,0.0000,50.9000,0.2200,5.5100,1.7500,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,45.0000,0.0000,3.0100,4.5100,0.0000,3.1600,8.3440,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0600,0.0000,1598.4154,140.02,0.00,13.6534,0.00,1724.7820
5,BRPL,46DSBRPL2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6500,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.5800,19.1500,11.8300,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.6300,0.0000,0.0000,6.4700,64.2300,53.3900,74.4500,57.8100,30.9600,9.2500,19.3400,11.8600,19.3700,62.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,8.3700,0.0000,33.2700,0.0000,0.0000,0.5800,31.1100,0.0000,0.0000,0.0000,0.0000,15.0300,17.5700,17.8200,15.0900,10.7600,0.0000,18.2800,0.0000,50.9000,0.9000,8.2700,1.7500,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,44.6700,0.0000,3.0100,4.5100,0.0000,3.1600,8.3440,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0600,0.0000,1610.6654,107.68,0.00,13.4967,0.00,1704.8487
6,BRPL,46DSBRPL2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6500,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.5800,19.1500,11.8300,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.6300,0.0000,0.0000,6.4700,64.2300,53.3900,74.4500,57.8100,30.9600,9.2500,19.3400,11.8600,19.3700,62.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,8.3700,0.0000,33.2700,0.0000,0.0000,0.5800,31.1100,0.0000,0.0000,0.0000,0.0000,15.0300,17.5700,13.3500,15.0900,10.7600,0.0000,18.2800,0.0000,50.9000,0.9000,8.2700,1.7500,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,43.6700,0.0000,3.0100,4.5100,0.0000,3.1600,8.3440,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0600,0.0000,1605.3854,62.20,0.00,13.6000,0.00,1653.9854
7,BRPL,46DSBRPL2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6500,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.1300,13.7700,11.8300,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,480.5200,0.0000,0.0000,6.4700,64.2300,53.3900,74.4500,57.8100,30.9600,9.2500,19.4200,11.9800,19.3700,62.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,8.3700,0.0000,33.2700,0.0000,0.0000,0.5800,31.1100,0.0000,0.0000,0.0000,0.0000,15.0300,17.5700,12.3400,15.0900,10.7600,0.0000,18.2800,0.0000,50.9000,0.9000,8.2700,1.7500,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,42.6700,0.0000,3.0100,4.5100,0.0000,3.1600,8.3440,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0600,0.0000,1573.6889,94.20,0.00,13.1031,0.00,1654.7858
8,BRPL,46DSBRPL2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6500,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.5800,13.2500,11.8300,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,483.3600,0.0000,0.0000,6.4700,64.2300,53.3900,74.4500,57.8100,30.9600,9.2500,19.3400,11.8600,19.3700,62.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,8.3700,0.0000,33.2700,0.0000,0.0000,0.5800,31.1100,0.0000,0.0000,0.0000,0.0000,15.0300,17.5700,6.1700,15.0900,10.7600,0.0000,18.2800,0.0000,50.9000,0.9000,8.2700,1.7500,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,41.6700,0.0000,3.0100,4.5100,0.0000,3.1600,8.3440,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0600,0.0000,1567.7389,94.20,0.00,13.0567,0.00,1648.8822
9,BRPL,46DSBRPL2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6500,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.5800,11.1000,0.0000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,483.3600,0.0000,0.0000,6.4700,64.2300,53.3900,74.4500,57.8100,30.9600,9.2500,19.3400,11.8600,19.3700,62.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,8.3700,0.0000,33.2700,0.0000,0.0000,0.0000,31.1100,0.0000,0.0000,0.0000,0.0000,15.0300,17.5700,0.0000,15.0900,10.7600,0.0000,18.2800,0.0000,52.8800,0.2200,8.2700,1.7500,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,41.0000,0.0000,3.0100,4.5100,0.0000,3.1600,8.3440,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0600,0.0000,1547.1489,2.90,0.00,13.6036,0.00,1536.4453
10,BRPL,46DSBRPL2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6500,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.5800,11.1000,0.0000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,483.3600,0.0000,0.0000,6.4700,64.2300,53.3900,74.4500,57.8100,30.9600,9.2500,19.3400,11.8600,19.3700,62.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,8.3700,0.0000,33.2700,0.0000,0.0000,0.0000,31.1100,0.0000,0.0000,0.0000,0.0000,15.0300,17.5700,0.0000,15.0900,10.7600,0.0000,18.2800,0.0000,52.8800,0.2200,8.2700,1.7500,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,40.6700,0.0000,3.0100,4.5100,0.0000,3.1600,8.3440,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0600,0.0000,1548.3189,-12.10,0.00,13.7297,0.00,1522.4892
